season,week,player_id,name,pos,pts,pts_above_avg,pts_above_repl,WAA_week,WAR_week,week_sigma,startable
2021,1,00-0036407,Jerry Jeudy,WR,13.2,-6.11,1.0,-0.1166,0.0193,14.6,1
2021,1,00-0031280,Derek Carr,QB,23.0,0.48,8.82,0.0093,0.1657,14.6,1
2021,1,00-0033893,Dalvin Cook,RB,20.4,2.62,8.6,0.0505,0.1618,14.6,1
2021,1,00-0027966,Mark Ingram,RB,14.5,-3.28,2.7,-0.0633,0.0521,14.6,1
2021,1,00-0036212,Tuanigamanuolepola Tagovailoa,QB,16.18,-6.34,2.0,-0.1208,0.0387,14.6,1
2021,1,00-0031260,Logan Thomas,TE,13.5,-5.61,1.4,-0.1072,0.0271,14.6,1
2021,1,00-0030279,Keenan Allen,WR,18.0,-1.31,5.8,-0.0254,0.1108,14.6,1
2021,1,00-0033921,Rod Godwin,WR,23.5,4.19,11.3,0.0805,0.2083,14.6,1
2021,1,00-0036613,Jaylen Waddle,WR,16.1,-3.21,3.9,-0.062,0.075,14.6,1
2021,1,00-0029701,Ryan Tannehill,QB,14.18,-8.34,0.0,-0.1571,0.0,14.6,0
2021,1,00-0036999,Anthony Schwartz,WR,11.6,-7.71,-0.6,-0.1459,-0.0116,14.6,0
2021,1,00-0034487,Trent Sherfield,WR,10.3,-9.01,-1.9,-0.1691,-0.0367,14.6,0
2021,1,00-0031428,Allen Robinson,WR,9.5,-9.81,-2.7,-0.183,-0.0521,14.6,0
2021,1,00-0030068,Marquise Goodwin,WR,8.3,-11.01,-3.9,-0.2035,-0.075,14.6,0
2021,1,00-0036412,Kahlee Hamler,WR,7.1,-12.21,-5.1,-0.2233,-0.0977,14.6,0
2021,1,00-0033955,Jeremy McNichols,RB,6.3,-11.48,-5.5,-0.2113,-0.1052,14.6,0
2021,1,00-0034418,Cedrick Wilson,WR,5.4,-13.91,-6.8,-0.2502,-0.1293,14.6,0
2021,1,00-0027942,Adriel Green,WR,4.5,-14.81,-7.7,-0.2639,-0.1457,14.6,0
2021,1,00-0034844,Saquon Barkley,RB,3.7,-14.08,-8.1,-0.2528,-0.1528,14.6,0
2021,1,00-0036232,Harrison Bryant,TE,3.2,-15.91,-8.9,-0.2799,-0.1671,14.6,0
2021,1,00-0034348,Courtland Sutton,WR,2.4,-16.91,-9.8,-0.2941,-0.1828,14.6,0
2021,1,00-0032775,Demarcus Robinson,WR,1.9,-17.41,-10.3,-0.3009,-0.1914,14.6,0
2021,1,00-0036331,Devin Duvernay,WR,1.6,-17.71,-10.6,-0.305,-0.1965,14.6,0
2021,1,00-0034750,Rashaad Penny,RB,0.8,-16.98,-11.0,-0.295,-0.2032,14.6,0
2021,1,00-0036875,Rhamondre Stevenson,RB,0.1,-17.68,-11.7,-0.3046,-0.2149,14.6,0
2021,1,00-0034981,Foster Moreau,TE,0.0,-19.11,-12.1,-0.3231,-0.2214,14.6,0
2021,1,00-0035621,Nsimba Webster,WR,0.0,-19.31,-12.2,-0.3257,-0.2231,14.6,0
2021,1,00-0036187,Reggie Gilliam,RB,0.0,-17.78,-11.8,-0.3059,-0.2165,14.6,0
2021,1,00-0035208,Olamide Zaccheaus,WR,0.0,-19.31,-12.2,-0.3257,-0.2231,14.6,0
2021,1,00-0035308,Thomas Sweeney,TE,0.0,-19.11,-12.1,-0.3231,-0.2214,14.6,0
2021,1,00-0036332,Josiah Deguara,TE,0.0,-19.11,-12.1,-0.3231,-0.2214,14.6,0
2021,1,00-0031585,MyCole Pruitt,TE,0.0,-19.11,-12.1,-0.3231,-0.2214,14.6,0
2021,1,00-0031319,Diontae Spencer,WR,0.0,-19.31,-12.2,-0.3257,-0.2231,14.6,0
2021,1,00-0034407,Raymond McCloud,WR,0.0,-19.31,-12.2,-0.3257,-0.2231,14.6,0
2021,1,00-0036322,Justin Jefferson,WR,12.54,-6.77,0.34,-0.1288,0.0066,14.6,1
2021,1,00-0035228,Kyler Murray,QB,33.56,11.04,19.38,0.2039,0.3265,14.6,1
2021,1,00-0033118,Kenyan Drake,RB,12.0,-5.78,0.2,-0.1105,0.0039,14.6,1
2021,1,00-0033948,Jamaal Williams,RB,25.0,7.22,13.2,0.1369,0.2391,14.6,1
