player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR
00-0031570,Justin Hardy,WR,13,41.6,3.2,-174.0,-80.9,-1.951,-0.922
00-0027985,Lance Kendricks,TE,13,41.7,3.21,-168.8,-79.9,-1.905,-0.927
00-0032626,Geronimo Allison,WR,12,34.6,2.88,-165.9,-79.4,-1.865,-0.927
00-0033466,Isaiah McKenzie,WR,9,3.8,0.42,-143.9,-80.6,-1.619,-0.929
00-0033555,Mackenzie Hollins,WR,13,39.1,3.01,-175.3,-82.4,-1.964,-0.935
00-0033464,Jehu Chesson,WR,9,2.0,0.22,-145.3,-80.7,-1.65,-0.939
00-0031060,De'Anthony Thomas,WR,13,38.1,2.93,-176.3,-83.4,-1.97,-0.945
00-0032394,Nicholas Vannett,TE,13,36.4,2.8,-174.2,-83.1,-1.957,-0.948
00-0027654,Arrelious Benn,WR,9,2.2,0.24,-144.9,-82.7,-1.623,-0.949
00-0030525,Tavon Austin,WR,13,39.5,3.04,-176.4,-84.0,-1.964,-0.951
00-0028497,Kamar Aiken,WR,12,27.1,2.26,-170.2,-84.9,-1.907,-0.966
00-0033306,Victor Bolden,WR,9,0.0,0.0,-149.9,-85.6,-1.65,-0.966
00-0032881,Tommylee Lewis,WR,12,28.4,2.37,-171.8,-84.6,-1.928,-0.975
00-0033258,Darrell Daniels,TE,10,7.1,0.71,-150.9,-84.1,-1.717,-0.977
00-0030443,Levine Toilolo,TE,13,36.2,2.78,-173.5,-86.0,-1.946,-0.98
00-0032543,Alex Erickson,WR,13,34.5,2.65,-181.6,-87.1,-2.03,-0.991
00-0032775,Demarcus Robinson,WR,13,35.1,2.7,-179.3,-86.4,-2.019,-0.992
00-0030155,Demetrius Harris,TE,13,32.0,2.46,-177.8,-87.4,-1.999,-0.998
00-0032134,Christopher Uzomah,TE,11,12.0,1.09,-165.9,-88.3,-1.844,-0.999
00-0033855,Christopher Thompson,WR,10,5.0,0.5,-159.6,-86.8,-1.798,-1.001
00-0032951,Laquon Treadwell,WR,13,34.4,2.65,-180.7,-88.3,-2.024,-1.006
00-0033591,Noah Brown,WR,10,5.5,0.55,-163.0,-89.6,-1.796,-1.012
00-0029793,Brandon Williams,TE,13,31.6,2.43,-178.9,-88.6,-2.019,-1.019
00-0029119,Derek Carrier,TE,11,13.2,1.2,-166.2,-89.6,-1.852,-1.021
00-0025549,Brent Celek,TE,13,30.0,2.31,-179.8,-89.4,-2.022,-1.022
00-0032130,Jalston Fowler,RB,10,6.4,0.64,-160.0,-89.0,-1.794,-1.023
00-0030780,Ryan Hewitt,TE,10,5.2,0.52,-158.5,-90.9,-1.746,-1.026
00-0024268,Anthony Fasano,TE,13,27.6,2.12,-183.1,-92.5,-2.045,-1.049
00-0032208,Phillip Dorsett,WR,12,21.7,1.81,-176.0,-91.3,-1.983,-1.053
00-0031044,Troy Niklas,TE,13,27.1,2.08,-183.4,-94.5,-2.047,-1.075
00-0033552,Brendan Langley,WR,10,0.0,0.0,-162.6,-92.1,-1.851,-1.075
00-0031731,William Grant,RB,13,31.0,2.38,-187.6,-93.3,-2.1,-1.076
00-0030216,Joshua Hill,TE,13,27.6,2.12,-182.1,-94.6,-2.04,-1.077
00-0032430,David Morgan,TE,12,16.9,1.41,-177.8,-94.5,-1.995,-1.079
00-0031682,Terron Ward,RB,11,9.7,0.88,-170.7,-92.9,-1.936,-1.082
00-0031793,Terrell Watson,RB,10,0.8,0.08,-165.0,-94.2,-1.859,-1.089
00-0033060,Leonte Carroo,WR,12,13.9,1.16,-185.1,-98.2,-2.047,-1.104
00-0030743,Bernard Reedy,WR,11,5.8,0.53,-175.5,-96.5,-1.96,-1.104
00-0031035,Xavier Grimble,TE,12,12.7,1.06,-183.6,-98.5,-2.049,-1.123
00-0032256,Clive Walford,TE,13,21.5,1.65,-188.3,-97.9,-2.125,-1.13
00-0032319,Ross Travis,TE,12,10.8,0.9,-181.1,-98.8,-2.035,-1.132
00-0029689,Dwayne Allen,TE,13,21.5,1.65,-190.0,-99.4,-2.132,-1.14
00-0031951,James O'Shaughnessy,TE,13,21.5,1.65,-189.0,-100.1,-2.111,-1.141
00-0033943,Joshua Reynolds,WR,13,23.8,1.83,-192.1,-99.7,-2.145,-1.142
00-0031384,Richard Rodgers,TE,13,20.3,1.56,-190.2,-101.3,-2.125,-1.153
00-0027732,Michael Hoomanawanui,TE,13,20.2,1.55,-189.5,-102.0,-2.117,-1.162
00-0033840,Timothy Hansen,WR,12,10.8,0.9,-184.3,-100.0,-2.093,-1.163
00-0029336,Brittan Golden,WR,12,12.0,1.0,-186.2,-101.7,-2.08,-1.165
00-0033111,Pharoh Cooper,WR,13,21.0,1.62,-194.9,-102.5,-2.172,-1.167
00-0033916,ArDarius Stewart,WR,12,11.3,0.94,-187.6,-102.7,-2.086,-1.17
00-0031687,Dominique Mostert,RB,11,1.0,0.09,-180.5,-102.3,-2.03,-1.178
00-0033387,Evan Hollister,TE,12,8.2,0.68,-188.2,-103.6,-2.097,-1.179
00-0027215,James Paulsen,TE,11,0.0,0.0,-181.0,-104.3,-2.0,-1.18
00-0032141,Geoffrey Swaim,TE,12,5.5,0.46,-189.1,-104.2,-2.109,-1.185
00-0028987,Phillip Supernaw,TE,13,15.9,1.22,-194.6,-105.7,-2.167,-1.201
00-0032791,Jakeem Grant,WR,13,16.9,1.3,-199.1,-104.7,-2.232,-1.207
00-0029391,Sean McGrath,TE,12,5.0,0.42,-191.4,-106.8,-2.128,-1.213
00-0029634,James Hanna,TE,13,13.4,1.03,-197.2,-106.1,-2.207,-1.217
00-0028097,Joseph Smith,TE,13,13.2,1.02,-196.6,-106.2,-2.208,-1.217
00-0031743,Akeem Hunt,RB,12,5.5,0.46,-196.3,-107.4,-2.183,-1.226
00-0033376,Patrick Ricard,RB,13,16.0,1.23,-201.6,-106.4,-2.264,-1.227
00-0032429,Jerell Adams,TE,13,12.1,0.93,-198.4,-109.5,-2.209,-1.244
00-0032475,Tanner McEvoy,WR,13,11.4,0.88,-204.7,-110.2,-2.278,-1.252
00-0033937,Amara Darboh,WR,13,11.8,0.91,-204.3,-109.8,-2.28,-1.254
00-0033559,Michael Roberts,TE,13,10.6,0.82,-199.6,-109.8,-2.242,-1.263
00-0033553,James Conner,RB,13,13.1,1.01,-204.9,-110.8,-2.288,-1.267
00-0033562,Ryan Switzer,WR,13,9.4,0.72,-206.7,-112.2,-2.305,-1.281
00-0033838,Ferrell Edmunds,RB,13,10.8,0.83,-206.6,-112.5,-2.301,-1.286
00-0032062,Blake Bell,TE,13,8.4,0.65,-203.1,-112.5,-2.275,-1.291
00-0028121,Jordan Todman,RB,12,0.0,0.0,-199.3,-113.4,-2.213,-1.292
00-0032795,Cody Core,WR,12,0.0,0.0,-200.5,-114.0,-2.215,-1.292
00-0031533,Randall Telfer,TE,13,8.1,0.62,-203.4,-112.8,-2.279,-1.294
00-0032188,Vincent Mayle,TE,13,6.2,0.48,-203.6,-113.2,-2.281,-1.295
00-0033576,Eric Saubert,TE,12,0.0,0.0,-192.9,-112.7,-2.168,-1.296
00-0032139,Benjamin Koyack,TE,13,5.8,0.45,-204.7,-115.8,-2.276,-1.316
00-0033596,Matthew Dayes,RB,13,7.8,0.6,-210.2,-116.1,-2.338,-1.322
00-0031484,Christopher Manhertz,TE,13,4.7,0.36,-205.8,-115.5,-2.305,-1.324
00-0028581,Patrick DiMarco,RB,13,6.4,0.49,-209.2,-116.2,-2.329,-1.326
00-0026983,Darrius Heyward-Bey,WR,13,5.7,0.44,-209.4,-117.0,-2.334,-1.336
00-0029878,MarQueis Gray,TE,13,3.0,0.23,-207.7,-117.1,-2.319,-1.338
00-0032423,Trevor Davis,WR,13,4.7,0.36,-211.2,-118.8,-2.345,-1.352
00-0032794,Dan Vitale,RB,13,4.9,0.38,-213.1,-119.0,-2.375,-1.36
00-0033338,Cethan Carter,TE,13,0.0,0.0,-210.6,-119.5,-2.349,-1.364
00-0031209,Senorise Perry,RB,13,2.2,0.17,-215.4,-120.5,-2.395,-1.375
00-0027691,Andre Roberts,WR,13,2.2,0.17,-213.4,-120.3,-2.383,-1.379
00-0029091,Bradley Sowell,TE,13,0.0,0.0,-211.5,-120.9,-2.36,-1.381
00-0024535,Eric Weems,WR,13,1.5,0.12,-214.4,-122.0,-2.38,-1.389
00-0030711,David Fluellen,RB,13,2.1,0.16,-216.5,-122.2,-2.401,-1.391
00-0031001,Jeffrey Janis,WR,13,0.0,0.0,-215.9,-123.5,-2.396,-1.406
00-0029239,Brandon Bolden,RB,13,0.1,0.01,-217.9,-123.8,-2.424,-1.414
