player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,wk_act,wk_res,wk_ina,wk_hurt,wk_bench,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0027948,Blaine Gabbert,QB,SF,2016,6,6,26.67,6.67,0.17,0.0048,-0.0103,-0.0,160,0.5687,5.78,0.0312,0.0375,0.0643,-0.194,-6.703,0.685,0.3187,0.0625,40,4.33,0.05,0.3289,0.375,0.125,1,1,1.0,-16.0,-16.0,-12.0,1.333,-4.0,-3.0263,0.0,0.0,0.0,0,16,0,,,,73.7,89.5,73.7,-15.8,14.91,0.2367,52.4,36.3,0.9,5.69,7.0,1.31
00-0030533,Matt Barkley,QB,CHI,2016,7,4,30.86,1.0,0.14,0.0071,0.0017,0.0119,216,0.5972,7.46,0.037,0.0648,0.027,-0.0054,-0.937,0.708,0.412,0.0972,7,0.29,0.0,-0.9535,0.0,0.0,1,1,1.0,2.0,2.0,2.0,1.0,0.0,2.0902,1.0,1.0,0.0,0,14,0,,,,71.8,93.5,75.8,-17.7,13.36,0.1993,89.6,0.6,3.3,10.93,9.0,-1.93
00-0029665,Robert Griffin III,QB,CLE,2016,5,2,29.4,6.2,0.0,0.0,0.0,0.0,147,0.5918,6.03,0.0136,0.0204,0.1302,-0.1348,-2.678,0.695,0.2925,0.0612,31,6.13,0.0645,0.1692,0.3226,0.1935,0,0,,,,,,,,,,,1,5,11,,,,66.4,79.8,66.4,-13.4,15.97,0.26,55.0,24.8,0.0,7.45,4.0,-3.45
00-0025708,Matt Moore,QB,MIA,2016,4,1,21.75,0.25,0.0,0.0,0.0,0.0,87,0.6322,8.29,0.092,0.0345,0.0114,0.3338,1.592,0.989,0.4023,0.1034,1,-1.0,0.0,-2.0407,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,54.7,33.9,54.7,20.8,8.48,0.1395,34.0,-0.1,0.0,4.03,8.0,3.97
00-0033106,Jared Goff,QB,LA,2016,7,4,29.29,1.14,0.0,0.0,0.0,0.0,205,0.5463,5.31,0.0244,0.0341,0.1126,-0.3754,-10.898,0.773,0.2293,0.0585,8,2.0,0.125,0.0298,0.125,0.0,0,0,,,,,,,,,,,0,16,0,,,,53.2,69.3,57.2,-12.1,9.9,0.1727,62.5,6.8,0.0,5.89,6.0,0.11
00-0021206,Josh McCown,QB,CLE,2016,5,5,33.0,1.4,0.0,0.0,0.0,0.0,165,0.5455,6.67,0.0364,0.0364,0.0984,-0.1383,-6.219,0.667,0.3394,0.0848,7,3.0,0.0,-0.5334,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,52.1,65.4,60.1,-5.3,13.09,0.1843,60.8,4.6,0.0,6.16,6.0,-0.16
00-0024226,Jay Cutler,QB,CHI,2016,5,5,27.4,1.0,0.0,0.0,0.0,0.0,137,0.5912,7.73,0.0292,0.0365,0.1104,-0.1691,-2.48,0.839,0.3285,0.1095,5,4.8,0.0,-0.8958,0.2,0.2,0,0,,,,,,,,,,,0,12,4,,,,46.8,49.7,50.8,1.0,9.95,0.1702,47.0,2.8,0.0,4.12,4.0,-0.12
00-0031345,Jimmy Garoppolo,QB,NE,2016,6,4,10.5,1.67,0.17,0.0051,-0.0032,0.0054,63,0.6825,7.97,0.0635,0.0,0.0455,0.4185,2.712,1.008,0.3492,0.1111,10,0.6,0.0,-0.1378,0.1,0.1,1,1,1.0,3.0,3.0,-4.0,-0.75,7.0,-0.3602,0.0,0.0,0.0,0,16,0,,,,36.0,27.1,38.0,10.9,4.51,0.0547,24.4,1.2,1.5,2.07,4.0,1.93
00-0030524,Landry Jones,QB,PIT,2016,7,6,12.29,0.86,0.0,0.0,0.0,0.0,86,0.6163,6.49,0.0465,0.0233,0.0444,0.0606,0.154,0.731,0.3023,0.0581,6,-0.67,0.0,-0.7549,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,33.9,32.2,33.9,1.7,4.6,0.0612,32.7,-0.5,0.0,3.21,4.0,0.79
00-0031568,Bryce Petty,QB,NYJ,2016,6,4,22.17,0.83,0.0,0.0,0.0,0.0,133,0.5639,6.08,0.0226,0.0526,0.089,-0.2443,-6.564,0.692,0.2632,0.0677,5,3.8,0.0,0.1781,0.2,0.0,0,0,,,,,,,,,,,0,15,1,,,,32.3,44.0,34.1,-9.9,7.33,0.1136,39.0,5.0,0.0,2.72,3.0,0.28
00-0033108,Paxton Lynch,QB,DEN,2016,3,3,27.67,3.67,0.0,0.0,0.0,0.0,83,0.5904,5.99,0.0241,0.012,0.0978,-0.0538,-1.163,0.547,0.3012,0.0361,11,2.27,0.0,-0.2987,0.0909,0.0909,0,0,,,,,,,,,,,0,16,0,,,,28.4,40.3,28.4,-11.9,13.42,0.2107,35.0,5.3,0.0,3.62,2.0,-1.62
00-0033119,Jacoby Brissett,QB,NE,2016,3,3,18.33,5.33,0.0,0.0,0.0,0.0,55,0.6182,7.27,0.0,0.0,0.0984,-0.1459,-2.781,0.973,0.3273,0.0727,16,5.19,0.0625,-0.045,0.3125,0.25,0,0,,,,,,,,,,,1,6,10,,,,28.3,29.7,28.3,-1.4,9.9,0.1571,21.9,7.8,0.0,2.78,1.0,-1.78
00-0029567,Nick Foles,QB,KC,2016,2,2,27.5,2.0,0.0,0.0,0.0,0.0,55,0.6545,7.45,0.0545,0.0,0.0678,-0.109,5.479,0.951,0.2727,0.1273,4,-1.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,28.0,33.3,28.0,-5.3,16.63,0.2013,33.7,-0.4,0.0,5.17,3.0,-2.17
00-0031064,Tom Savage,QB,HOU,2016,3,0,24.33,2.0,0.0,0.0,0.0,0.0,73,0.6301,6.32,0.0,0.0,0.0641,-0.1425,-0.466,0.777,0.274,0.0685,6,2.0,0.0,-0.0102,0.3333,0.1667,0,0,,,,,,,,,,,0,16,0,,,,17.6,31.0,19.6,-11.4,10.34,0.1259,29.6,1.4,0.0,3.29,0.0,-3.29
00-0032784,Kevin Hogan,QB,CLE,2016,3,3,8.67,2.67,0.0,0.0,0.0,0.0,26,0.5385,4.0,0.0,0.0769,0.0714,-0.2659,-2.456,0.839,0.2308,0.0,8,13.12,0.125,0.8717,0.625,0.625,0,0,,,,,,,,,,,0,11,0,,,,16.7,11.3,16.7,5.4,3.77,0.0541,5.6,5.7,0.0,0.19,1.0,0.81
00-0023645,Derek Anderson,QB,CAR,2016,4,4,13.25,0.25,0.0,0.0,0.0,0.0,53,0.6792,8.55,0.0377,0.0943,0.0,-0.0284,4.439,0.989,0.4151,0.1321,1,4.0,0.0,-3.934,0.0,0.0,0,0,,,,,,,,,,,1,16,0,,,,16.5,26.6,16.5,-10.1,6.65,0.0936,25.9,0.7,0.0,2.98,2.0,-0.98
00-0023662,Matt Cassel,QB,TEN,2016,4,2,12.75,1.0,0.0,0.0,0.0,0.0,51,0.5882,5.57,0.0392,0.0392,0.0893,-0.1933,0.86,0.751,0.3137,0.0588,4,0.75,0.0,-1.4675,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,15.7,23.9,15.7,-8.2,5.97,0.0872,22.6,1.3,0.0,3.09,2.0,-1.09
00-0020679,Shaun Hill,QB,MIN,2016,3,2,11.67,1.67,0.0,0.0,0.0,0.0,35,0.5429,6.91,0.0,0.0,0.0278,0.1679,-5.44,0.695,0.3429,0.0857,5,1.0,0.0,-0.3571,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,10.2,12.8,10.2,-2.6,4.25,0.0584,12.2,0.6,0.0,0.83,0.0,-0.83
00-0024296,Charlie Whitehurst,QB,CLE,2016,1,1,24.0,2.0,0.0,0.0,0.0,0.0,24,0.5833,7.58,0.0417,0.0417,0.0769,0.0594,-1.882,0.687,0.3333,0.125,2,0.5,0.0,-0.3908,0.0,0.0,0,0,,,,,,,,,,,0,3,0,,,,9.4,9.2,9.4,0.2,9.15,0.1417,8.2,0.9,0.0,0.49,1.0,0.51
00-0025430,Drew Stanton,QB,ARI,2016,5,4,9.6,0.6,0.0,0.0,0.0,0.0,48,0.3958,4.0,0.0417,0.0625,0.0204,-0.2689,-15.833,0.351,0.2292,0.0625,3,-1.0,0.0,-1.1893,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,9.4,16.5,9.4,-7.1,3.3,0.0397,16.8,-0.3,0.0,1.14,2.0,0.86
00-0030520,Mike Glennon,QB,TB,2016,1,1,11.0,0.0,0.0,0.0,0.0,0.0,11,0.9091,6.82,0.0909,0.0,0.0,0.6481,20.427,1.744,0.5455,0.0,0,,,,,,0,0,,,,,,,,,,,0,16,0,,,,9.0,5.7,9.0,3.3,5.73,0.0631,5.7,0.0,0.0,0.65,1.0,0.35
00-0028595,Scott Tolzien,QB,IND,2016,2,2,18.5,3.0,0.0,0.0,0.0,0.0,37,0.6216,5.84,0.027,0.0541,0.075,-0.2084,2.535,0.6,0.3514,0.027,6,0.5,0.0,-1.1999,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,8.9,25.1,8.9,-16.2,12.57,0.1577,16.8,8.3,0.0,3.31,1.0,-2.31
00-0032462,Trevone Boykin,QB,SEA,2016,4,3,4.5,2.0,0.0,0.0,0.0,0.0,18,0.7222,8.06,0.0556,0.0556,0.0526,0.2935,7.377,1.526,0.4444,0.1111,8,0.12,0.0,-0.5228,0.125,0.125,0,0,,,,,,,,,,,0,16,0,,,,7.9,11.5,7.9,-3.6,2.87,0.0355,8.6,2.9,0.0,1.24,1.0,-0.24
00-0030565,Geno Smith,QB,NYJ,2016,2,2,7.0,1.0,0.0,0.0,0.0,0.0,14,0.5714,9.0,0.0714,0.0714,0.1765,-0.1463,-10.533,1.299,0.2143,0.0714,2,4.5,0.0,0.2435,0.5,0.0,0,0,,,,,,,,,,,0,7,9,,,,7.9,4.7,7.9,3.2,2.37,0.0395,3.3,1.4,0.0,0.05,1.0,0.95
00-0030526,EJ Manuel,QB,BUF,2016,5,3,5.2,1.6,0.0,0.0,0.0,0.0,26,0.4231,5.04,0.0,0.0,0.1034,-0.1978,-16.48,0.468,0.2308,0.0385,8,2.75,0.0,-0.0452,0.375,0.0,0,0,,,,,,,,,,,0,16,0,,,,7.4,14.5,9.4,-5.0,2.89,0.0409,10.2,4.2,0.0,0.9,0.0,-0.9
00-0032893,Connor Cook,QB,LV,2016,1,0,21.0,0.0,0.0,0.0,0.0,0.0,21,0.6667,7.14,0.0476,0.0476,0.087,-0.5702,-0.644,1.145,0.2857,0.0476,0,,,,,,0,0,,,,,,,,,,,0,16,0,,,,6.0,5.7,8.0,2.3,5.71,0.113,5.7,0.0,0.0,0.13,1.0,0.87
00-0021678,Tony Romo,QB,DAL,2016,1,0,4.0,0.0,0.0,0.0,0.0,0.0,4,0.75,7.25,0.25,0.0,0.0,0.9265,24.818,0.483,0.75,0.0,0,,,,,,0,0,,,,,,,,,,,0,16,0,,,,5.2,2.7,5.2,2.4,2.72,0.0521,2.7,0.0,0.0,0.46,1.0,0.54
00-0033098,Cardale Jones,QB,BUF,2016,1,0,11.0,1.0,0.0,0.0,0.0,0.0,11,0.5455,8.73,0.0,0.0909,0.0833,-0.67,-10.146,0.914,0.1818,0.0909,1,-1.0,0.0,-1.0687,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,1.7,3.9,1.7,-2.1,3.87,0.0588,2.9,1.0,0.0,0.18,0.0,-0.18
00-0030419,Matt McGloin,QB,LV,2016,3,1,5.0,1.0,0.0,0.0,0.0,0.0,15,0.5333,3.33,0.0,0.0,0.0,-0.4113,-7.28,0.417,0.2,0.0,3,-1.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,1.7,3.5,1.7,-1.8,1.17,0.0153,3.8,-0.3,0.0,0.08,0.0,-0.08
00-0027796,Joe Webb,QB,CAR,2016,2,1,0.0,0.0,1.5,0.0337,0.0273,0.0696,0,,,,,,,,,,,0,,,,,,3,1,0.3333,1.0,3.0,9.0,0.111,0.0,-0.6491,0.0,0.0,0.0,0,16,0,,,,1.3,5.7,1.3,-4.4,2.87,0.0353,0.0,0.0,5.7,0.37,0.0,-0.37
00-0031076,David Fales,QB,CHI,2016,1,0,5.0,1.0,0.0,0.0,0.0,0.0,5,0.4,4.4,0.0,0.0,0.1667,-0.3764,-26.699,0.449,0.4,0.0,1,0.0,0.0,-0.5247,0.0,0.0,0,0,,,,,,,,,,,0,6,0,,,,0.9,1.4,0.9,-0.5,1.42,0.0273,1.4,0.0,0.0,0.02,0.0,-0.02
00-0026544,Chase Daniel,QB,PHI,2016,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,16.0,0.0,0.0,0.0,1.5969,43.608,3.2,1.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,16,0,,,,0.6,0.3,0.6,0.4,0.27,0.0047,0.3,0.0,0.0,0.03,0.0,-0.03
00-0022787,Matt Schaub,QB,ATL,2016,3,2,1.0,0.67,0.0,0.0,0.0,0.0,3,0.3333,5.33,0.0,0.0,0.0,-0.0482,-27.02,0.889,0.3333,0.0,2,-1.0,0.0,-1.2187,0.0,0.0,0,0,,,,,,,,,,,0,16,0,,,,0.4,0.9,0.4,-0.5,0.3,0.0038,1.1,-0.2,0.0,0.05,0.0,-0.05
