season,week,player_id,name,pos,pts,pts_above_avg,pts_above_repl,WAA_week,WAR_week,week_sigma,startable
2023,1,00-0036232,Harrison Bryant,TE,9.5,-2.59,0.6,-0.0426,0.0099,17.1,1
2023,1,00-0036971,William Lawrence,QB,16.74,-0.18,7.66,-0.0029,0.124,17.1,1
2023,1,00-0037840,Kyren Williams,RB,17.4,1.99,8.1,0.0327,0.1309,17.1,1
2023,1,00-0033699,Austin Ekeler,RB,26.4,10.99,17.1,0.1748,0.2597,17.1,1
2023,1,00-0029263,Russell Wilson,QB,15.18,-1.74,6.1,-0.0285,0.0993,17.1,1
2023,1,00-0036290,Cole Kmet,TE,11.9,-0.19,3.0,-0.0032,0.0492,17.1,1
2023,1,00-0036849,Chatarius Atwell,WR,17.9,0.88,8.7,0.0145,0.1402,17.1,1
2023,1,00-0037545,Rashid Shaheed,WR,21.0,3.98,11.8,0.0653,0.1868,17.1,1
2023,1,00-0036252,Michael Pittman,WR,23.7,6.68,14.5,0.1086,0.2251,17.1,1
2023,1,00-0036980,Elijah Moore,WR,9.2,-7.82,0.0,-0.1264,0.0,17.1,0
2023,1,00-0035662,Marquise Brown,WR,8.7,-8.32,-0.5,-0.1342,-0.0082,17.1,0
2023,1,00-0035216,Diontae Johnson,WR,7.8,-9.22,-1.4,-0.1481,-0.023,17.1,0
2023,1,00-0037228,Derrell Warren,RB,6.8,-8.61,-2.5,-0.1388,-0.0411,17.1,0
2023,1,00-0034970,Irv Smith,TE,6.2,-5.89,-2.7,-0.096,-0.0443,17.1,0
2023,1,00-0033895,Gerald Everett,TE,5.3,-6.79,-3.6,-0.1103,-0.059,17.1,0
2023,1,00-0036145,Lawrence Cager,TE,4.7,-7.39,-4.2,-0.1198,-0.0688,17.1,0
2023,1,00-0036360,Clyde Edwards-Helaire,RB,3.9,-11.51,-5.4,-0.1825,-0.0881,17.1,0
2023,1,00-0034383,Dalton Schultz,TE,3.4,-8.69,-5.5,-0.1401,-0.0897,17.1,0
2023,1,00-0038976,Marvin Mims,WR,2.9,-14.12,-6.3,-0.2198,-0.1025,17.1,0
2023,1,00-0036233,Donovan Peoples-Jones,WR,2.2,-14.82,-7.0,-0.2295,-0.1136,17.1,0
2023,1,00-0034270,Tyler Conklin,TE,1.7,-10.39,-7.2,-0.1659,-0.1168,17.1,0
2023,1,00-0035639,Parris Campbell,WR,1.2,-15.82,-8.0,-0.2429,-0.1293,17.1,0
2023,1,00-0033308,Matthew Breida,RB,0.6,-14.81,-8.7,-0.2294,-0.1402,17.1,0
2023,1,00-0038576,Charlie Jones,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0037257,David Bell,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0038465,Malik Heath,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0038935,Brenton Strange,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0029239,Brandon Bolden,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0031484,Christopher Manhertz,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0038608,Kayshon Boutte,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0027696,Jimmy Graham,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0023459,Aaron Rodgers,QB,0.0,-16.92,-9.08,-0.2573,-0.146,17.1,0
2023,1,00-0038619,Andrei Iosivas,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0038979,Cedric Tillman,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0037801,KaVontae Turpin,WR,10.5,-6.52,1.3,-0.106,0.0214,17.1,1
2023,1,00-0029604,Kirk Cousins,QB,16.46,-0.46,7.38,-0.0075,0.1196,17.1,1
2023,1,00-0036875,Rhamondre Stevenson,RB,14.9,-0.51,5.6,-0.0084,0.0913,17.1,1
2023,1,00-0037746,Brian Robinson,RB,13.6,-1.81,4.3,-0.0298,0.0704,17.1,1
2023,1,00-0039163,Coleridge Stroud,QB,10.68,-6.24,1.6,-0.1015,0.0263,17.1,1
2023,1,00-0035329,Donald Parham,TE,12.7,0.61,3.8,0.01,0.0623,17.1,1
2023,1,00-0037816,Romeo Doubs,WR,18.6,1.58,9.4,0.026,0.1509,17.1,1
2023,1,00-0030564,DeAndre Hopkins,WR,13.5,-3.52,4.3,-0.0577,0.0704,17.1,1
2023,1,00-0037740,Garrett Wilson,WR,14.4,-2.62,5.2,-0.043,0.0849,17.1,1
2023,1,00-0035406,Lil'Jordan Humphrey,WR,9.1,-7.92,-0.1,-0.128,-0.0016,17.1,0
2023,1,00-0037247,George Pickens,WR,8.6,-8.42,-0.6,-0.1358,-0.0099,17.1,0
2023,1,00-0035249,Josh Oliver,TE,7.7,-4.39,-1.2,-0.0719,-0.0197,17.1,0
2023,1,00-0037258,Dameon Pierce,RB,6.7,-8.71,-2.6,-0.1403,-0.0427,17.1,0
2023,1,00-0033948,Jamaal Williams,RB,6.2,-9.21,-3.1,-0.148,-0.0509,17.1,0
2023,1,00-0034184,Augustus Edwards,RB,5.2,-10.21,-4.1,-0.1632,-0.0671,17.1,0
2023,1,00-0034827,Denniston Moore,WR,4.5,-12.52,-4.7,-0.1972,-0.0769,17.1,0
2023,1,00-0035657,Damien Harris,RB,3.9,-11.51,-5.4,-0.1825,-0.0881,17.1,0
2023,1,00-0038941,Tyler Scott,WR,3.4,-13.62,-5.8,-0.2128,-0.0945,17.1,0
2023,1,00-0038544,Quentin Johnston,WR,2.9,-14.12,-6.3,-0.2198,-0.1025,17.1,0
2023,1,00-0036857,Chris Evans,RB,2.1,-13.31,-7.2,-0.2085,-0.1168,17.1,0
2023,1,00-0034286,Richard James,WR,1.6,-15.42,-7.6,-0.2376,-0.123,17.1,0
2023,1,00-0036020,Salvon Ahmed,RB,1.1,-14.31,-8.2,-0.2225,-0.1324,17.1,0
2023,1,00-0035860,Tony Jones,RB,0.5,-14.91,-8.8,-0.2307,-0.1417,17.1,0
2023,1,00-0036429,Charles Woerner,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0034983,Hunter Renfrow,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0036635,Ihmir Smith-Marsette,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0036187,Reggie Gilliam,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0037311,Ko Kieft,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0033757,Robert Tonyan,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0035644,Noah Fant,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0036519,Matt Bushman,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0037429,Raheem Blackshear,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0034317,Keith Kirkwood,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0033662,Cooper Rush,QB,0.0,-16.92,-9.08,-0.2573,-0.146,17.1,0
2023,1,00-0036997,Javonte Williams,RB,9.7,-5.71,0.4,-0.0931,0.0066,17.1,1
2023,1,00-0036972,Michael Jones,QB,24.14,7.22,15.06,0.1172,0.2328,17.1,1
2023,1,00-0033293,Aaron Jones,RB,26.7,11.29,17.4,0.1793,0.2635,17.1,1
2023,1,00-0035685,David Montgomery,RB,13.4,-2.01,4.1,-0.033,0.0671,17.1,1
2023,1,00-0039144,Luke Musgrave,TE,9.5,-2.59,0.6,-0.0426,0.0099,17.1,1
2023,1,00-0033090,Hunter Henry,TE,19.1,7.01,10.2,0.1137,0.163,17.1,1
2023,1,00-0030431,Robert Woods,WR,11.7,-5.32,2.5,-0.0868,0.0411,17.1,1
2023,1,00-0033040,Tyreek Hill,WR,44.5,27.48,35.3,0.3715,0.4273,17.1,1
2023,1,00-0036963,Amon-Ra St. Brown,WR,19.1,2.08,9.9,0.0342,0.1585,17.1,1
2023,1,00-0035700,Joshua Jacobs,RB,9.1,-6.31,-0.2,-0.1027,-0.0033,17.1,0
2023,1,00-0038933,Dalton Kincaid,TE,8.6,-3.49,-0.3,-0.0573,-0.0049,17.1,0
2023,1,00-0036637,Noah Gray,TE,7.6,-4.49,-1.3,-0.0735,-0.0214,17.1,0
2023,1,00-0031544,Amari Cooper,WR,6.7,-10.32,-2.5,-0.1648,-0.0411,17.1,0
2023,1,00-0036345,K.J. Osborn,WR,6.1,-10.92,-3.1,-0.1738,-0.0509,17.1,0
2023,1,00-0037252,Gregory Dulcich,TE,5.2,-6.89,-3.7,-0.1119,-0.0607,17.1,0
2023,1,00-0035535,Darius Slayton,WR,4.5,-12.52,-4.7,-0.1972,-0.0769,17.1,0
2023,1,00-0039032,Tyjae Spears,RB,3.8,-11.61,-5.5,-0.184,-0.0897,17.1,0
2023,1,00-0037078,Nicolas Turner,TE,3.2,-8.89,-5.7,-0.1431,-0.0929,17.1,0
2023,1,00-0037276,Tykevious Chandler,RB,2.8,-12.61,-6.5,-0.1985,-0.1057,17.1,0
2023,1,00-0031376,Jerick McKinnon,RB,2.0,-13.41,-7.3,-0.2099,-0.1183,17.1,0
2023,1,00-0037216,Justyn Ross,WR,1.6,-15.42,-7.6,-0.2376,-0.123,17.1,0
2023,1,00-0039165,Zachariah Charbonnet,RB,1.1,-14.31,-8.2,-0.2225,-0.1324,17.1,0
2023,1,00-0033357,Taysom Hill,TE,0.4,-11.69,-8.5,-0.1852,-0.1371,17.1,0
2023,1,00-0033292,Trent Taylor,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0035631,Drew Sample,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0036259,Bennie Jennings,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0035844,Kirk Merritt,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0037557,Ronnie Rivers,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0033376,Patrick Ricard,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0035562,Jesper Horsted,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0035594,Travis Homer,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0037569,Peyton Hendershot,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0036410,Tamurice Higgins,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0035100,Jake Browning,QB,-0.1,-17.02,-9.18,-0.2586,-0.1475,17.1,0
2023,1,00-0037837,Calvin Austin,WR,9.7,-7.32,0.5,-0.1186,0.0082,17.1,1
2023,1,00-0033537,Derrick Watson,QB,20.66,3.74,11.58,0.0614,0.1836,17.1,1
2023,1,00-0033526,Samaje Perine,RB,11.8,-3.61,2.5,-0.0592,0.0411,17.1,1
2023,1,00-0031687,Dominique Mostert,RB,13.0,-2.41,3.7,-0.0396,0.0607,17.1,1
2023,1,00-0026498,John Stafford,QB,14.46,-2.46,5.38,-0.0403,0.0878,17.1,1
2023,1,00-0032062,Blake Bell,TE,10.2,-1.89,1.3,-0.0311,0.0214,17.1,1
2023,1,00-0030279,Keenan Allen,WR,14.2,-2.82,5.0,-0.0462,0.0817,17.1,1
2023,1,00-0036322,Justin Jefferson,WR,24.0,6.98,14.8,0.1133,0.2292,17.1,1
2023,1,00-0034348,Courtland Sutton,WR,13.2,-3.82,4.0,-0.0625,0.0655,17.1,1
2023,1,00-0036900,Ja'Marr Chase,WR,9.1,-7.92,-0.1,-0.128,-0.0016,17.1,0
2023,1,00-0033536,Michael Williams,WR,8.5,-8.52,-0.7,-0.1373,-0.0115,17.1,0
2023,1,00-0036936,Rondale Moore,WR,7.5,-9.52,-1.7,-0.1527,-0.028,17.1,0
2023,1,00-0034521,Allen Lazard,WR,6.6,-10.42,-2.6,-0.1663,-0.0427,17.1,0
2023,1,00-0033555,Mackenzie Hollins,WR,6.1,-10.92,-3.1,-0.1738,-0.0509,17.1,0
2023,1,00-0036196,Gabriel Davis,WR,5.2,-11.82,-4.0,-0.187,-0.0655,17.1,0
2023,1,00-0038951,Sean Tucker,RB,4.4,-11.01,-4.9,-0.1751,-0.0801,17.1,0
2023,1,00-0037098,Samori Toure,WR,3.8,-13.22,-5.4,-0.2072,-0.0881,17.1,0
2023,1,00-0036860,Jake Funk,RB,3.2,-12.21,-6.1,-0.1927,-0.0993,17.1,0
2023,1,00-0036425,DeeJay Dallas,RB,2.8,-12.61,-6.5,-0.1985,-0.1057,17.1,0
2023,1,00-0034414,Boston Scott,RB,2.0,-13.41,-7.3,-0.2099,-0.1183,17.1,0
2023,1,00-0038115,Daniel Bellinger,TE,1.6,-10.49,-7.3,-0.1674,-0.1183,17.1,0
2023,1,00-0036567,Elijah Mitchell,RB,1.0,-14.41,-8.3,-0.2239,-0.134,17.1,0
2023,1,00-0038090,Skyy Moore,WR,0.4,-16.62,-8.8,-0.2535,-0.1417,17.1,0
2023,1,00-0031549,Nelson Agholor,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0037261,Khalil Shakir,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0033858,Jonnu Smith,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0038862,Elijah Dotson,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0036862,Bennett Skowronek,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0034854,KhaDarel Hodge,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0032214,Tyler Kroft,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0034433,Charles Bawden,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0026293,Matthew Slater,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0034407,Raymond McCloud,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0034869,Sam Darnold,QB,-0.2,-17.12,-9.28,-0.2599,-0.1491,17.1,0
2023,1,00-0033921,Rod Godwin,WR,10.1,-6.92,0.9,-0.1123,0.0148,17.1,1
2023,1,00-0039164,Anthony Richardson,QB,20.92,4.0,11.84,0.0656,0.1874,17.1,1
2023,1,00-0034972,Alexander Mattison,RB,13.4,-2.01,4.1,-0.033,0.0671,17.1,1
2023,1,00-0034791,Nicholas Chubb,RB,16.7,1.29,7.4,0.0212,0.1199,17.1,1
2023,1,00-0036389,Jalen Hurts,QB,12.5,-4.42,3.42,-0.0723,0.0561,17.1,1
2023,1,00-0036422,Adam Trautman,TE,10.9,-1.19,2.0,-0.0196,0.0329,17.1,1
2023,1,00-0036613,Jaylen Waddle,WR,11.8,-5.22,2.6,-0.0852,0.0427,17.1,1
2023,1,00-0031428,Allen Robinson,WR,11.4,-5.62,2.2,-0.0916,0.0362,17.1,1
2023,1,00-0033943,Joshua Reynolds,WR,12.0,-5.02,2.8,-0.082,0.046,17.1,1
2023,1,00-0030565,Eugene Smith,QB,9.08,-7.84,0.0,-0.1267,0.0,17.1,0
2023,1,00-0037013,Zachary Wilson,QB,8.2,-8.72,-0.88,-0.1404,-0.0145,17.1,0
2023,1,00-0036970,Kyle Pitts,TE,7.4,-4.69,-1.5,-0.0768,-0.0247,17.1,0
2023,1,00-0039146,Jayden Reed,WR,6.6,-10.42,-2.6,-0.1663,-0.0427,17.1,0
2023,1,00-0038997,Josh Downs,WR,6.0,-11.02,-3.2,-0.1752,-0.0525,17.1,0
2023,1,00-0035659,Terry McLaurin,WR,5.1,-11.92,-4.1,-0.1885,-0.0671,17.1,0
2023,1,00-0033925,D'Onta Foreman,RB,4.4,-11.01,-4.9,-0.1751,-0.0801,17.1,0
2023,1,00-0036924,Michael Carter,RB,3.8,-11.61,-5.5,-0.184,-0.0897,17.1,0
2023,1,00-0030035,Adam Thielen,WR,3.2,-13.82,-6.0,-0.2156,-0.0977,17.1,0
2023,1,00-0034364,Jordan Akins,TE,2.7,-9.39,-6.2,-0.1508,-0.1009,17.1,0
2023,1,00-0034764,Michael Gallup,WR,2.0,-15.02,-7.2,-0.2322,-0.1168,17.1,0
2023,1,00-0037267,Jerome Ford,RB,1.6,-13.81,-7.7,-0.2155,-0.1246,17.1,0
2023,1,00-0036913,Kadarius Toney,WR,1.0,-16.02,-8.2,-0.2456,-0.1324,17.1,0
2023,1,00-0038794,Jaleel McLaughlin,RB,0.3,-15.11,-9.0,-0.2334,-0.1448,17.1,0
2023,1,00-0037475,Stone Smartt,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0034351,Dallas Goedert,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0036628,John Bates,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0038996,Tucker Kraft,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0038738,Hunter Luepke,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0033466,Isaiah McKenzie,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0038098,Pierre Strong,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0033217,Mohamed Alie-Cox,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0036887,Luke Farrell,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0037805,Jeremy Ruckert,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0033572,Jamal Agnew,WR,-0.2,-17.22,-9.4,-0.2612,-0.1509,17.1,0
2023,1,00-0033282,Curtis Samuel,WR,11.0,-6.02,1.8,-0.098,0.0296,17.1,1
2023,1,00-0037077,Sam Howell,QB,15.18,-1.74,6.1,-0.0285,0.0993,17.1,1
2023,1,00-0033553,James Conner,RB,12.0,-3.41,2.7,-0.0559,0.0443,17.1,1
2023,1,00-0032764,Derrick Henry,RB,13.9,-1.51,4.6,-0.0248,0.0752,17.1,1
2023,1,00-0033106,Jared Goff,QB,14.02,-2.9,4.94,-0.0475,0.0807,17.1,1
2023,1,00-0030061,Zachary Ertz,TE,11.1,-0.99,2.2,-0.0163,0.0362,17.1,1
2023,1,00-0034837,Calvin Ridley,WR,23.1,6.08,13.9,0.0991,0.2168,17.1,1
2023,1,00-0036261,Brandon Aiyuk,WR,32.9,15.88,23.7,0.2438,0.3359,17.1,1
2023,1,00-0035719,Tyshun Samuel,WR,11.3,-5.72,2.1,-0.0932,0.0345,17.1,1
2023,1,00-0034857,Joshua Allen,QB,9.04,-7.88,-0.04,-0.1274,-0.0007,17.1,0
2023,1,00-0031610,Darren Waller,TE,8.1,-3.99,-0.8,-0.0654,-0.0132,17.1,0
2023,1,00-0033857,John Smith-Schuster,WR,7.3,-9.72,-1.9,-0.1557,-0.0312,17.1,0
2023,1,00-0039150,Bryce Young,QB,6.54,-10.38,-2.54,-0.1657,-0.0417,17.1,0
2023,1,00-0038496,Xavier Gipson,WR,6.0,-11.02,-3.2,-0.1752,-0.0525,17.1,0
2023,1,00-0037382,Brandon Johnson,WR,5.1,-11.92,-4.1,-0.1885,-0.0671,17.1,0
2023,1,00-0035215,Deonte Harty,WR,4.3,-12.72,-4.9,-0.2001,-0.0801,17.1,0
2023,1,00-0036493,Deon Jackson,RB,3.8,-11.61,-5.5,-0.184,-0.0897,17.1,0
2023,1,00-0036442,Joseph Burrow,QB,3.18,-13.74,-5.9,-0.2145,-0.0961,17.1,0
2023,1,00-0030513,Latavius Murray,RB,2.7,-12.71,-6.6,-0.2,-0.1073,17.1,0
2023,1,00-0037838,Isaiah Likely,TE,1.9,-10.19,-7.0,-0.1629,-0.1136,17.1,0
2023,1,00-0031763,DeAndre Carter,WR,1.5,-15.52,-7.7,-0.2389,-0.1246,17.1,0
2023,1,00-0033949,Robert Dobbs,QB,0.98,-15.94,-8.1,-0.2445,-0.1309,17.1,0
2023,1,00-0028118,Tyrod Taylor,QB,0.24,-16.68,-8.84,-0.2542,-0.1423,17.1,0
2023,1,00-0034646,Brandon Powell,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0033246,John Mundt,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0037666,Jalen Tolbert,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0034575,David Wells,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0038705,Emari Demercado,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0032104,Ameer Abdullah,RB,0.0,-15.41,-9.3,-0.2375,-0.1494,17.1,0
2023,1,00-0036331,Devin Duvernay,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0036590,Quintin Morris,TE,0.0,-12.09,-8.9,-0.1911,-0.1432,17.1,0
2023,1,00-0035593,Juwann Winfree,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0038821,Rakim Jarrett,WR,0.0,-17.02,-9.2,-0.2586,-0.1478,17.1,0
2023,1,00-0037299,Keaontay Ingram,RB,-0.4,-15.81,-9.7,-0.2428,-0.1555,17.1,0
2023,1,00-0038134,Kenneth Walker,RB,10.7,-4.71,1.4,-0.077,0.023,17.1,1
2023,1,00-0036212,Tuanigamanuolepola Tagovailoa,QB,26.14,9.22,17.06,0.1482,0.2592,17.1,1
2023,1,00-0036370,Joshua Kelley,RB,15.1,-0.31,5.8,-0.0051,0.0945,17.1,1
2023,1,00-0035243,Miles Sanders,RB,11.8,-3.61,2.5,-0.0592,0.0411,17.1,1
2023,1,00-0037197,Isiah Pacheco,RB,9.4,-6.01,0.1,-0.0979,0.0016,17.1,1
2023,1,00-0034830,Hayden Hurst,TE,17.6,5.51,8.7,0.0898,0.1402,17.1,1
2023,1,00-0031381,Davante Adams,WR,12.6,-4.42,3.4,-0.0723,0.0558,17.1,1
2023,1,00-0037239,Chris Olave,WR,19.2,2.18,10.0,0.0359,0.16,17.1,1
2023,1,00-0036554,Nico Collins,WR,14.0,-3.02,4.8,-0.0495,0.0785,17.1,1
2023,1,00-0037741,Jahan Dotson,WR,9.0,-8.02,-0.2,-0.1296,-0.0033,17.1,0
2023,1,00-0036040,Juwan Johnson,TE,8.1,-3.99,-0.8,-0.0654,-0.0132,17.1,0
2023,1,00-0033045,Ezekiel Elliott,RB,7.3,-8.11,-2.0,-0.131,-0.0329,17.1,0
2023,1,00-0036550,Rashod Bateman,WR,6.5,-10.52,-2.7,-0.1678,-0.0443,17.1,0
2023,1,00-0031235,Odell Beckham,WR,5.7,-11.32,-3.5,-0.1797,-0.0574,17.1,0
2023,1,00-0033591,Noah Brown,WR,4.9,-12.12,-4.3,-0.1914,-0.0704,17.1,0
2023,1,00-0038543,Jaxon Smith-Njigba,WR,4.3,-12.72,-4.9,-0.2001,-0.0801,17.1,0
2023,1,00-0039062,Jonathan Mingo,WR,3.7,-13.32,-5.5,-0.2086,-0.0897,17.1,0
2023,1,00-0036336,Anthony McFarland,RB,3.1,-12.31,-6.2,-0.1942,-0.1009,17.1,0
2023,1,00-0037277,Teagan Quitoriano,TE,2.6,-9.49,-6.3,-0.1523,-0.1025,17.1,0
