player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR,pts_above_waiver,VoWP
00-0030496,Le'Veon Bell,RB,12,178.2,14.85,-33.1,64.2,-0.359,0.7,,
00-0034348,Courtland Sutton,WR,13,191.2,14.71,-37.7,64.4,-0.411,0.688,,
00-0031051,John Brown,WR,13,190.3,14.64,-39.3,63.6,-0.415,0.685,,
00-0035700,Joshua Jacobs,RB,12,178.7,14.89,-34.4,62.7,-0.38,0.662,,
00-0031280,Derek Carr,QB,13,183.9,14.15,-69.3,60.2,-0.754,0.65,,
00-0032211,Tyler Lockett,WR,13,189.9,14.61,-40.0,64.4,-0.451,0.647,,
00-0020531,Drew Brees,QB,9,151.6,16.84,-24.2,61.7,-0.245,0.643,,
00-0031588,Stefon Diggs,WR,13,186.4,14.34,-43.6,58.8,-0.434,0.627,,
00-0033869,Mitchell Trubisky,QB,12,170.9,14.24,-63.2,56.4,-0.673,0.607,,
00-0033106,Jared Goff,QB,13,179.7,13.82,-73.7,57.0,-0.792,0.603,,
00-0031381,Davante Adams,WR,9,143.5,15.94,-18.0,53.8,-0.158,0.602,,
00-0031547,DeVante Parker,WR,13,179.2,13.78,-47.3,53.4,-0.491,0.592,,
00-0034855,Baker Mayfield,QB,13,175.1,13.47,-77.3,50.5,-0.78,0.587,,
00-0032241,Todd Gurley,RB,12,169.9,14.16,-44.0,52.8,-0.467,0.574,,
00-0034844,Saquon Barkley,RB,10,148.2,14.82,-30.5,49.8,-0.324,0.538,,
00-0035710,Daniel Jones,QB,12,161.1,13.42,-70.6,48.8,-0.747,0.52,,
00-0034764,Michael Gallup,WR,12,163.5,13.63,-48.6,48.0,-0.521,0.517,,
00-0033881,Evan Engram,TE,8,131.4,16.43,-6.7,53.3,-0.111,0.517,,
00-0033553,James Conner,RB,8,127.2,15.9,-17.3,48.0,-0.163,0.514,,
00-0033009,Tyler Boyd,WR,13,172.6,13.28,-55.7,47.5,-0.608,0.502,,
00-0035289,Gardner Minshew,QB,13,167.2,12.86,-87.0,44.2,-0.95,0.455,,
00-0033897,Joe Mixon,RB,13,166.9,12.84,-63.8,41.8,-0.693,0.45,,
00-0034109,Phillip Lindsay,RB,13,169.4,13.03,-62.3,42.9,-0.697,0.436,,
00-0034775,Christian Kirk,WR,10,143.6,14.36,-35.0,41.9,-0.362,0.433,,
00-0029000,Cole Beasley,WR,13,165.4,12.72,-64.2,38.7,-0.68,0.432,,
00-0023682,Ryan Fitzpatrick,QB,13,160.0,12.31,-93.5,37.5,-0.974,0.431,,
00-0031062,James White,RB,13,167.4,12.88,-64.3,40.9,-0.698,0.426,,
00-0027891,Golden Tate,WR,8,108.7,13.59,-28.9,36.5,-0.292,0.421,,
00-0031285,Devonta Freeman,RB,11,146.1,13.28,-52.3,38.4,-0.549,0.416,,
00-0033090,Hunter Henry,TE,11,144.1,13.1,-45.0,36.3,-0.437,0.409,,
00-0034869,Sam Darnold,QB,12,150.0,12.5,-85.0,35.6,-0.857,0.408,,
00-0027061,Jared Cook,TE,11,139.3,12.66,-46.0,33.7,-0.458,0.389,,
00-0033040,Tyreek Hill,WR,11,142.2,12.93,-51.1,33.4,-0.497,0.374,,
00-0029701,Ryan Tannehill,QB,13,155.4,11.96,-97.1,32.2,-0.972,0.372,,
00-0027685,Emmanuel Sanders,WR,14,172.8,12.34,-73.3,37.8,-0.805,0.369,,
00-0035659,Terry McLaurin,WR,12,152.3,12.69,-59.5,35.1,-0.649,0.361,,
00-0031235,Odell Beckham,WR,13,157.2,12.09,-73.7,30.6,-0.771,0.345,,
00-0033951,Marlon Mack,RB,11,141.6,12.87,-55.8,33.2,-0.617,0.337,,
00-0032144,Melvin Gordon,RB,10,125.5,12.55,-51.5,31.0,-0.564,0.332,,
00-0035719,Tyshun Samuel,WR,12,144.0,12.0,-69.8,27.0,-0.712,0.32,,
00-0035640,DeKaylin Metcalf,WR,13,155.4,11.95,-74.5,29.9,-0.808,0.317,,
00-0032187,David Johnson,RB,11,139.2,12.65,-56.0,32.0,-0.619,0.302,,
00-0030035,Adam Thielen,WR,8,108.2,13.53,-35.2,29.8,-0.379,0.298,,
00-0034577,Kyle Allen,QB,13,150.6,11.58,-101.7,26.0,-1.062,0.295,,
00-0035676,Arthur Brown,WR,13,153.0,11.77,-76.9,27.5,-0.809,0.292,,
00-0034159,William Dissly,TE,6,84.4,14.07,-20.0,26.2,-0.196,0.279,,
00-0025418,Greg Olsen,TE,12,139.2,11.6,-62.0,24.8,-0.661,0.268,,
00-0033127,William Fuller,WR,9,118.8,13.2,-40.9,32.2,-0.473,0.263,,
00-0033923,Kareem Hunt,RB,5,70.1,14.02,-15.7,22.7,-0.178,0.253,,
00-0032780,Jordan Howard,RB,9,111.4,12.38,-51.2,23.9,-0.541,0.252,,
00-0027973,Andrew Dalton,QB,13,148.1,11.39,-105.3,25.4,-1.151,0.251,,
00-0035250,Devin Singletary,RB,11,131.2,11.93,-63.8,23.2,-0.687,0.25,,
00-0029608,Eugene Hilton,WR,8,102.8,12.85,-39.4,25.3,-0.44,0.245,,
00-0035535,Darius Slayton,WR,13,149.9,11.53,-80.0,24.4,-0.844,0.245,,
00-0035243,Miles Sanders,RB,13,147.8,11.37,-83.9,21.3,-0.894,0.239,,
00-0033282,Curtis Samuel,WR,13,147.9,11.38,-83.0,21.3,-0.881,0.238,,
00-0033948,Jamaal Williams,RB,12,134.8,11.23,-79.3,18.4,-0.82,0.228,,
00-0022127,Christopher Witten,TE,13,143.0,11.0,-74.8,19.2,-0.818,0.202,,
00-0022921,Larry Fitzgerald,WR,13,146.9,11.3,-83.1,19.3,-0.905,0.194,,
00-0035662,Marquise Brown,WR,11,126.8,11.53,-70.6,18.4,-0.746,0.193,,
00-0033118,Kenyan Drake,RB,11,122.9,11.17,-71.9,14.8,-0.76,0.172,,
00-0031941,Jamison Crowder,WR,13,140.1,10.78,-88.9,14.7,-0.947,0.159,,
00-0035704,Paul Lock,QB,2,36.7,18.36,-3.7,15.0,-0.04,0.155,,
00-0033460,John Ross,WR,5,69.6,13.92,-22.8,16.1,-0.24,0.147,,
00-0033536,Michael Williams,WR,12,130.3,10.86,-82.6,12.3,-0.878,0.144,,
00-0035685,David Montgomery,RB,13,140.3,10.79,-91.4,13.4,-0.986,0.136,,
00-0033839,Decrick Westbrook,WR,12,127.9,10.66,-83.2,11.0,-0.884,0.129,,
00-0029137,Alshon Jeffery,WR,11,122.2,11.11,-74.3,12.3,-0.772,0.128,,
00-0032385,Sterling Shepard,WR,8,93.2,11.65,-52.9,12.4,-0.563,0.122,,
00-0030513,Latavius Murray,RB,13,137.3,10.56,-93.4,12.2,-0.979,0.121,,
00-0035350,Preston Williams,WR,8,89.8,11.23,-51.0,10.7,-0.545,0.114,,
00-0034349,Kerryon Johnson,RB,6,68.4,11.4,-38.8,9.7,-0.41,0.11,,
00-0033387,Evan Hollister,TE,8,85.2,10.65,-44.7,10.6,-0.495,0.109,,
00-0032688,Robert Chosen,WR,13,132.7,10.21,-96.3,7.3,-1.011,0.09,,
00-0032160,Tyrell Williams,WR,11,118.4,10.76,-76.3,9.3,-0.831,0.087,,
00-0033895,Gerald Everett,TE,11,108.3,9.85,-74.8,6.0,-0.789,0.077,,
00-0034358,Derrius Guice,RB,5,57.4,11.48,-32.2,7.0,-0.335,0.076,,
00-0033857,John Smith-Schuster,WR,10,106.4,10.64,-72.2,8.8,-0.787,0.074,,
00-0032257,Randy Johnson,RB,13,132.4,10.18,-99.3,5.9,-1.074,0.061,,
00-0026158,Joseph Flacco,QB,8,80.9,10.11,-75.6,4.2,-0.801,0.046,,
00-0028002,Randall Cobb,WR,13,127.8,9.83,-101.3,2.7,-1.078,0.037,,
00-0034816,Ronald Jones,RB,13,128.9,9.92,-103.0,2.1,-1.088,0.034,,
00-0033308,Matthew Breida,RB,10,100.0,10.0,-79.4,3.2,-0.843,0.03,,
00-0033556,Tarik Cohen,RB,13,126.7,9.75,-105.0,-0.2,-1.112,0.018,,
00-0034660,Marrico Gafford,WR,1,11.9,11.9,-6.2,1.0,-0.065,0.01,,
00-0031387,Herman Ebron,TE,11,102.0,9.27,-82.4,-1.8,-0.861,0.009,,
00-0032058,Tevin Coleman,RB,13,125.3,9.64,-104.6,0.4,-1.098,0.009,,
00-0027981,Kyle Rudolph,TE,13,121.7,9.36,-98.1,-4.7,-0.996,-0.01,,
00-0031951,James O'Shaughnessy,TE,5,48.3,9.66,-40.5,-1.5,-0.42,-0.015,,
00-0034351,Dallas Goedert,TE,13,119.6,9.2,-99.6,-5.6,-1.028,-0.024,,
00-0027029,LeSean McCoy,RB,12,116.0,9.67,-99.7,-2.7,-1.063,-0.03,,
00-0031687,Dominique Mostert,RB,13,122.7,9.44,-107.2,-2.2,-1.143,-0.032,,
00-0031045,Carlos Hyde,RB,13,122.8,9.45,-108.9,-3.7,-1.167,-0.033,,
00-0034838,Royce Freeman,RB,13,122.5,9.42,-109.2,-4.0,-1.167,-0.033,,
00-0034432,Kelvington Scarbrough,RB,4,35.6,8.9,-33.5,-3.4,-0.367,-0.034,,
00-0032980,Marcus Johnson,WR,5,44.7,8.94,-41.0,-2.0,-0.462,-0.035,,
00-0033251,Zachary Pascal,WR,13,122.9,9.45,-106.7,-3.8,-1.12,-0.041,,
00-0030874,Damien Williams,RB,10,91.5,9.15,-85.5,-4.0,-0.92,-0.048,,
00-0030181,John Doyle,TE,13,120.4,9.26,-98.6,-5.1,-1.051,-0.049,,
00-0027793,Antonio Brown,WR,2,16.1,8.05,-21.9,-6.1,-0.206,-0.049,,
00-0032055,Devin Funchess,WR,1,6.2,6.2,-14.4,-5.5,-0.136,-0.053,,
00-0034676,James Washington,WR,12,111.1,9.26,-103.2,-7.2,-1.071,-0.055,,
00-0030404,Christopher Thompson,RB,8,76.7,9.59,-69.1,-4.4,-0.735,-0.056,,
00-0024389,Hubert Walker,TE,7,64.0,9.14,-56.0,-2.5,-0.621,-0.059,,
00-0031325,Samuel Watkins,WR,12,121.0,10.08,-92.4,1.7,-1.036,-0.063,,
00-0035216,Diontae Johnson,WR,13,121.4,9.34,-109.5,-5.2,-1.175,-0.067,,
00-0034845,Sony Michel,RB,13,116.8,8.98,-114.9,-9.7,-1.199,-0.079,,
00-0029567,Nicholas Foles,QB,5,37.7,7.55,-61.7,-9.8,-0.621,-0.079,,
00-0026035,Daniel Amendola,WR,12,109.9,9.16,-99.5,-6.3,-1.081,-0.081,,
00-0029738,Darren Fells,TE,13,118.2,9.09,-101.0,-7.0,-1.08,-0.082,,
00-0030108,Ryan Griffin,TE,13,115.0,8.85,-104.2,-9.5,-1.083,-0.085,,
00-0024221,Vernon Davis,TE,4,33.3,8.32,-40.2,-7.3,-0.422,-0.087,,
00-0031228,Taylor Gabriel,WR,10,90.3,9.03,-83.6,-5.6,-0.92,-0.088,,
00-0035187,Austin Walter,RB,1,0.0,0.0,-16.8,-8.0,-0.185,-0.091,,
00-0033108,Paxton Lynch,QB,1,0.0,0.0,-19.5,-8.1,-0.213,-0.092,,
00-0035644,Noah Fant,TE,13,116.5,8.96,-102.7,-8.7,-1.101,-0.097,,
00-0030151,Tyler Bray,QB,1,0.0,0.0,-19.2,-9.2,-0.195,-0.097,,
00-0032725,Stephen Anderson,TE,1,0.0,0.0,-15.3,-9.2,-0.158,-0.097,,
00-0032089,Brian Parker,TE,1,0.0,0.0,-15.6,-8.3,-0.178,-0.097,,
00-0035562,Jesper Horsted,TE,3,20.8,6.93,-28.7,-8.4,-0.317,-0.097,,
00-0035102,Brandon Dillon,TE,1,0.0,0.0,-18.3,-10.2,-0.171,-0.098,,
00-0026197,Chad Henne,QB,1,0.0,0.0,-19.3,-9.1,-0.201,-0.099,,
00-0033597,Chad Kelly,QB,1,0.0,0.0,-18.5,-8.9,-0.203,-0.101,,
00-0022924,Benjamin Roethlisberger,QB,2,11.7,5.87,-27.6,-9.6,-0.282,-0.103,,
00-0031023,Onochee Enunwa,WR,1,0.6,0.6,-20.0,-11.1,-0.186,-0.106,,
00-0035544,Tom Kennedy,WR,1,0.0,0.0,-17.1,-9.6,-0.184,-0.106,,
00-0034423,Daniel Etling,QB,1,0.0,0.0,-18.7,-10.0,-0.196,-0.108,,
00-0035163,Kyle Shurmur,QB,1,0.0,0.0,-18.7,-10.0,-0.196,-0.108,,
00-0034551,Jordan Chunn,RB,1,0.0,0.0,-20.5,-11.4,-0.19,-0.109,,
00-0030414,Spencer Ware,RB,1,0.2,0.2,-18.4,-10.7,-0.185,-0.11,,
00-0033110,Tyler Higbee,TE,13,115.5,8.88,-102.3,-8.5,-1.108,-0.111,,
00-0033295,Elijah McGuire,RB,1,0.0,0.0,-16.7,-10.1,-0.179,-0.111,,
00-0032945,D'haquille Williams,WR,3,17.8,5.93,-34.0,-9.7,-0.372,-0.111,,
00-0035367,Carson Meier,TE,1,0.0,0.0,-16.9,-10.5,-0.175,-0.112,,
00-0032599,Joshua Perkins,TE,2,11.2,5.6,-23.5,-10.5,-0.244,-0.112,,
00-0031788,Matthew Lengel,TE,1,0.0,0.0,-16.9,-10.5,-0.175,-0.112,,
00-0033798,Mason Schreck,TE,1,0.0,0.0,-16.9,-10.5,-0.175,-0.112,,
00-0034710,Darvin Kidsy,WR,1,0.0,0.0,-18.1,-10.9,-0.182,-0.112,,
00-0033933,Chad Williams,WR,1,0.0,0.0,-18.1,-10.9,-0.182,-0.112,,
00-0033672,Kyle Sloter,QB,1,0.0,0.0,-20.9,-11.0,-0.207,-0.113,,
00-0035603,Kendall Blanton,TE,1,0.0,0.0,-17.8,-11.2,-0.179,-0.115,,
00-0029632,Mohamed Sanu,WR,12,108.9,9.08,-103.9,-10.5,-1.11,-0.126,,
00-0032128,Christian Conley,WR,13,115.2,8.86,-113.7,-11.6,-1.214,-0.127,,
00-0034011,Daniel Arnold,TE,2,5.5,2.75,-27.0,-12.9,-0.3,-0.147,,
00-0034331,Jaylen Samuels,RB,11,92.5,8.41,-103.2,-16.2,-1.065,-0.148,,
00-0033885,Chief Njoku,TE,3,17.6,5.87,-37.2,-13.7,-0.385,-0.152,,
00-0034681,Chase Edmonds,RB,10,82.9,8.29,-98.8,-16.4,-0.993,-0.156,,
00-0035140,Carey Hardman,WR,13,111.5,8.58,-118.5,-16.1,-1.25,-0.163,,
00-0027939,Cameron Newton,QB,3,16.7,5.56,-43.5,-17.2,-0.425,-0.168,,
00-0032319,Ross Travis,TE,2,5.7,2.85,-29.0,-16.0,-0.299,-0.168,,
00-0031549,Nelson Agholor,WR,11,93.0,8.45,-101.6,-15.5,-1.078,-0.174,,
00-0029854,Cortrelle Anderson,RB,2,4.3,2.15,-32.8,-17.2,-0.33,-0.178,,
00-0034983,Hunter Renfrow,WR,11,87.6,7.96,-105.9,-17.5,-1.128,-0.181,,
00-0034766,Christopher Herndon,TE,2,2.2,1.1,-30.1,-16.4,-0.326,-0.181,,
00-0032540,Latrarion Carson,RB,3,10.6,3.53,-43.8,-16.4,-0.47,-0.182,,
00-0031299,Jordan Matthews,TE,3,9.3,3.1,-37.2,-16.0,-0.425,-0.185,,
00-0034829,Michael Gesicki,TE,13,106.2,8.17,-113.2,-18.5,-1.201,-0.187,,
00-0031189,Tai-ler Jones,WR,3,12.8,4.27,-40.9,-18.1,-0.42,-0.187,,
00-0025394,Adrian Peterson,RB,13,107.6,8.28,-124.1,-18.9,-1.313,-0.188,,
00-0032208,Phillip Dorsett,WR,11,94.8,8.62,-101.4,-16.3,-1.075,-0.188,,
00-0032689,Jason Vander Laan,TE,2,0.0,0.0,-31.7,-18.0,-0.348,-0.201,,
00-0026189,DeSean Jackson,WR,5,36.9,7.38,-55.1,-15.6,-0.587,-0.202,,
00-0031236,Brandin Cooks,WR,11,88.0,8.0,-106.9,-19.4,-1.131,-0.203,,
00-0034256,Da'Mari Scott,WR,2,2.1,1.05,-34.0,-19.5,-0.348,-0.204,,
00-0030085,Kenneth Stills,WR,11,90.9,8.26,-101.9,-18.4,-1.097,-0.205,,
00-0035013,Jonathan Hilliman,RB,3,8.2,2.73,-45.3,-18.7,-0.487,-0.206,,
00-0034771,Brett Rudolph,QB,12,95.6,7.97,-137.2,-20.8,-1.435,-0.207,,
00-0029141,Alfred Morris,RB,2,0.4,0.2,-37.8,-20.8,-0.372,-0.21,,
00-0033733,Gregory Ward,WR,4,18.9,4.72,-52.5,-20.9,-0.54,-0.21,,
00-0027696,Jimmy Graham,TE,13,104.2,8.02,-114.5,-20.2,-1.209,-0.211,,
00-0028411,Dontrelle Inman,WR,4,21.2,5.3,-53.0,-21.4,-0.531,-0.213,,
00-0035229,Thomas Hockenson,TE,12,96.7,8.06,-104.9,-16.8,-1.155,-0.213,,
00-0034081,Steven Mitchell,WR,2,0.0,0.0,-34.8,-19.8,-0.365,-0.213,,
00-0032156,Trevor Siemian,QB,2,0.1,0.06,-39.2,-21.2,-0.388,-0.217,,
00-0025430,Drew Stanton,QB,2,0.0,0.0,-39.3,-21.3,-0.39,-0.219,,
00-0026300,Joshua Johnson,QB,2,0.0,0.0,-39.3,-21.3,-0.39,-0.219,,
00-0035500,Greg Dortch,WR,2,0.0,0.0,-36.0,-20.8,-0.369,-0.219,,
00-0032760,Joshua Doctson,WR,2,0.0,0.0,-36.8,-21.2,-0.372,-0.22,,
00-0034772,Antonio Callaway,WR,4,16.9,4.22,-54.0,-20.4,-0.574,-0.221,,
00-0034054,Tanner Cracraft,WR,2,0.0,0.0,-36.6,-21.3,-0.371,-0.222,,
00-0033474,Gehrig Dieter,WR,2,0.0,0.0,-34.2,-20.2,-0.367,-0.222,,
00-0035624,N'Keal Harry,TE,4,17.5,4.38,-48.0,-21.2,-0.515,-0.224,,
00-0032741,Kenneth Barber,RB,13,105.7,8.13,-126.2,-21.1,-1.347,-0.226,,
00-0035414,Jalen Guyton,WR,2,0.0,0.0,-36.1,-21.6,-0.368,-0.226,,
00-0035104,Alexander Hollins,WR,2,0.0,0.0,-36.1,-21.6,-0.368,-0.226,,
00-0033292,Trent Taylor,WR,2,0.0,0.0,-38.0,-22.2,-0.378,-0.227,,
00-0034317,Keith Kirkwood,WR,2,0.0,0.0,-38.0,-22.2,-0.378,-0.227,,
00-0034309,Chad Beebe,WR,3,9.0,3.0,-48.2,-24.0,-0.473,-0.239,,
00-0034686,Auden Tate,WR,13,101.5,7.81,-126.8,-23.6,-1.351,-0.243,,
00-0034732,Alexander McGough,QB,2,0.0,0.0,-39.2,-23.4,-0.395,-0.243,,
00-0034412,Luke Falk,QB,3,7.6,2.55,-50.7,-25.0,-0.512,-0.258,,
00-0033871,Corey Davis,WR,12,90.0,7.5,-122.7,-27.3,-1.273,-0.267,,
00-0033879,O'Terrius Howard,TE,11,81.2,7.38,-104.1,-24.4,-1.115,-0.27,,
00-0026986,Michael Crabtree,WR,3,6.2,2.07,-51.0,-26.8,-0.503,-0.27,,
00-0030147,Russell Shepard,WR,3,5.5,1.83,-51.7,-27.5,-0.508,-0.276,,
00-0034955,Brett Rypien,QB,3,0.0,0.0,-57.3,-24.6,-0.625,-0.278,,
00-0034440,Justin Jackson,RB,5,26.4,5.28,-65.4,-26.9,-0.666,-0.279,,
00-0031068,Ryan Grant,WR,3,5.4,1.8,-51.8,-27.6,-0.514,-0.282,,
00-0034808,John Kelly,RB,3,0.9,0.3,-51.8,-25.3,-0.566,-0.284,,
00-0033386,Cody Hollister,WR,3,3.3,1.1,-50.0,-26.5,-0.526,-0.285,,
00-0031167,Scott Simonson,TE,3,2.5,0.83,-47.0,-26.7,-0.499,-0.286,,
00-0034353,Anthony Miller,WR,13,98.0,7.54,-131.6,-28.7,-1.38,-0.29,,
00-0034654,Dalyn Dawkins,RB,3,0.2,0.07,-53.5,-27.3,-0.561,-0.292,,
00-0032209,Timothy Yeldon,RB,5,22.5,4.5,-69.6,-29.0,-0.705,-0.295,,
00-0031934,Devin Smith,WR,5,22.3,4.46,-68.5,-28.6,-0.7,-0.296,,
00-0031462,Jerome Cunningham,TE,3,0.0,0.0,-46.4,-27.0,-0.499,-0.296,,
00-0035539,Isaac Nauta,TE,3,1.8,0.6,-47.7,-27.4,-0.51,-0.298,,
00-0032009,Adam Humphries,WR,12,86.5,7.21,-125.2,-28.1,-1.342,-0.299,,
00-0031035,Xavier Grimble,TE,3,1.8,0.6,-56.2,-29.4,-0.556,-0.299,,
00-0035551,Tony Brooks-James,RB,3,0.7,0.23,-50.0,-27.1,-0.544,-0.303,,
00-0032112,Jamarcus Nelson,WR,4,13.6,3.4,-60.6,-29.0,-0.617,-0.305,,
00-0035567,Craig Reynolds,RB,3,0.0,0.0,-53.7,-28.0,-0.577,-0.309,,
00-0031900,Roderick Smith,RB,3,0.0,0.0,-53.9,-28.3,-0.574,-0.31,,
00-0032864,Alexander Ellis,TE,3,0.0,0.0,-54.7,-30.7,-0.54,-0.311,,
00-0032728,Tevin Jones,WR,4,10.1,2.53,-58.4,-28.4,-0.632,-0.311,,
00-0033375,Timothy Patrick,WR,5,20.0,4.0,-69.1,-30.2,-0.717,-0.313,,
00-0027215,James Paulsen,TE,3,0.0,0.0,-58.0,-31.2,-0.571,-0.316,,
00-0030472,Jordan Reed,TE,3,0.0,0.0,-58.0,-31.2,-0.571,-0.316,,
00-0032429,Jerell Adams,TE,3,0.0,0.0,-58.0,-31.2,-0.571,-0.316,,
00-0033117,Bronson Kaufusi,TE,3,0.0,0.0,-58.0,-31.2,-0.571,-0.316,,
00-0033742,Alphonso Swoopes,TE,3,0.0,0.0,-49.5,-29.2,-0.527,-0.316,,
00-0035553,Charles Jones,TE,3,0.0,0.0,-49.5,-29.2,-0.527,-0.316,,
00-0034750,Rashaad Penny,RB,11,75.3,6.85,-121.6,-32.0,-1.256,-0.326,,
00-0029664,Joshua Gordon,WR,10,68.9,6.89,-110.9,-28.4,-1.2,-0.327,,
00-0034378,Romarius Smith,RB,7,36.3,5.19,-89.1,-31.3,-0.938,-0.333,,
00-0034971,Jalen Hurd,WR,3,0.0,0.0,-57.2,-33.0,-0.562,-0.334,,
00-0027942,Adriel Green,WR,3,0.0,0.0,-57.2,-33.0,-0.562,-0.334,,
00-0035597,John Ursua,WR,3,0.0,0.0,-57.2,-33.0,-0.562,-0.334,,
00-0035592,Travis Fulgham,WR,3,0.0,0.0,-57.2,-33.0,-0.562,-0.334,,
00-0033471,Isaiah Ford,WR,5,18.1,3.62,-66.9,-29.8,-0.729,-0.336,,
00-0030549,Tyler Eifert,TE,13,93.1,7.16,-124.7,-30.9,-1.346,-0.339,,
00-0032141,Geoffrey Swaim,TE,6,26.0,4.33,-78.4,-32.2,-0.816,-0.342,,
00-0035146,Richard McSorley,QB,3,0.0,0.0,-60.2,-33.9,-0.59,-0.343,,
00-0035282,Easton Stick,QB,3,0.0,0.0,-60.2,-33.9,-0.59,-0.343,,
00-0027948,Blaine Gabbert,QB,3,0.0,0.0,-60.2,-33.9,-0.59,-0.343,,
