player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR,pts_above_waiver,VoWP
00-0030549,Tyler Eifert,TE,13,200.4,15.42,-30.2,74.1,-0.307,0.771,,
00-0029701,Ryan Tannehill,QB,13,199.6,15.36,-52.9,71.0,-0.56,0.762,,
00-0032241,Todd Gurley,RB,11,175.5,15.95,-19.7,69.4,-0.177,0.76,,
00-0029613,Douglas Martin,RB,13,195.3,15.02,-32.4,69.3,-0.311,0.757,,
00-0031373,Martavis Bryant,WR,8,148.5,18.56,4.2,70.7,0.046,0.741,,
00-0029137,Alshon Jeffery,WR,8,149.7,18.71,4.6,70.3,0.043,0.727,,
00-0026158,Joseph Flacco,QB,10,158.9,15.89,-30.5,63.2,-0.336,0.672,,
00-0030506,Travis Kelce,TE,13,187.4,14.42,-42.2,63.3,-0.465,0.663,,
00-0031236,Brandin Cooks,WR,13,192.7,14.82,-42.0,61.6,-0.428,0.654,,
00-0024226,Jay Cutler,QB,13,185.9,14.3,-67.5,56.3,-0.68,0.63,,
00-0026995,Jeremy Maclin,WR,13,193.1,14.85,-38.8,63.2,-0.447,0.622,,
00-0026986,Michael Crabtree,WR,13,188.9,14.53,-42.4,59.0,-0.463,0.613,,
00-0022943,Benjamin Watson,TE,13,184.7,14.21,-46.2,59.6,-0.5,0.603,,
00-0027531,Christopher Ivory,RB,13,180.2,13.86,-46.4,54.7,-0.488,0.582,,
00-0031051,John Brown,WR,12,174.7,14.56,-38.7,53.7,-0.409,0.573,,
00-0030496,Le'Veon Bell,RB,6,111.2,18.53,3.2,54.3,0.037,0.573,,
00-0026625,Brian Hoyer,QB,10,151.7,15.17,-42.8,54.3,-0.468,0.57,,
00-0021547,Antonio Gates,TE,9,141.2,15.69,-16.3,56.1,-0.197,0.562,,
00-0020337,Stevonne Smith,WR,7,131.0,18.71,3.6,59.7,-0.004,0.561,,
00-0029608,Eugene Hilton,WR,13,185.7,14.28,-47.5,54.2,-0.504,0.56,,
00-0030821,Allen Hurns,WR,13,182.3,14.02,-48.9,51.0,-0.497,0.557,,
00-0028087,Dion Lewis,RB,7,119.2,17.03,-2.8,52.5,-0.024,0.549,,
00-0026143,Matthew Ryan,QB,13,182.4,14.03,-73.0,50.5,-0.775,0.537,,
00-0027029,LeSean McCoy,RB,13,174.0,13.38,-55.9,48.2,-0.579,0.526,,
00-0026213,Jamaal Charles,RB,5,100.1,20.02,10.5,50.3,0.102,0.516,,
00-0026019,Danny Woodhead,RB,13,174.1,13.39,-53.2,48.1,-0.564,0.497,,
00-0029269,Travis Benjamin,WR,13,179.0,13.77,-55.7,47.9,-0.589,0.496,,
00-0024242,DeAngelo Williams,RB,13,177.4,13.65,-50.7,52.0,-0.55,0.493,,
00-0021206,Joshua McCown,QB,8,129.2,16.14,-25.6,47.1,-0.267,0.488,,
00-0031544,Amari Cooper,WR,13,175.7,13.52,-55.6,45.8,-0.613,0.463,,
00-0028002,Randall Cobb,WR,13,177.4,13.65,-56.0,46.0,-0.619,0.458,,
00-0022924,Benjamin Roethlisberger,QB,13,176.0,13.54,-78.8,45.9,-0.821,0.447,,
00-0022127,Christopher Witten,TE,13,166.9,12.84,-61.6,42.4,-0.672,0.443,,
00-0027150,Julian Edelman,WR,13,172.5,13.27,-60.8,43.2,-0.642,0.433,,
00-0027891,Golden Tate,WR,13,169.6,13.05,-62.3,39.7,-0.667,0.421,,
00-0026153,Jonathan Stewart,RB,13,161.8,12.45,-64.8,36.3,-0.677,0.404,,
00-0026796,Arian Foster,RB,4,76.0,19.0,3.3,38.2,0.033,0.401,,
00-0027696,Jimmy Graham,TE,11,144.5,13.14,-51.0,38.1,-0.568,0.386,,
00-0031384,Richard Rodgers,TE,13,162.8,12.52,-67.8,36.5,-0.729,0.372,,
00-0031408,Michael Evans,WR,13,163.9,12.61,-67.4,34.0,-0.695,0.366,,
00-0028009,DeMarco Murray,RB,13,159.1,12.24,-70.8,33.3,-0.73,0.366,,
00-0030513,Latavius Murray,RB,13,160.5,12.35,-67.2,34.5,-0.739,0.357,,
00-0026201,Martellus Bennett,TE,11,139.4,12.67,-54.9,34.1,-0.59,0.357,,
00-0030456,Giovani Bernard,RB,13,157.0,12.08,-68.8,31.1,-0.717,0.353,,
00-0026184,Matthew Forte,RB,13,160.6,12.35,-65.2,34.7,-0.694,0.351,,
00-0032209,Timothy Yeldon,RB,13,155.9,11.99,-74.0,30.1,-0.787,0.329,,
00-0030525,Tavon Austin,WR,13,161.4,12.42,-69.9,31.5,-0.746,0.324,,
00-0026144,Darren McFadden,RB,13,154.1,11.85,-73.6,28.1,-0.777,0.312,,
00-0023500,Franklin Gore,RB,13,154.4,11.88,-72.9,28.4,-0.786,0.297,,
00-0026373,Justin Forsett,RB,10,122.4,12.24,-52.0,27.2,-0.569,0.286,,
00-0025396,Theodore Ginn,WR,13,155.5,11.96,-78.0,25.3,-0.8,0.284,,
00-0027791,James Starks,RB,13,153.4,11.8,-72.4,27.5,-0.774,0.278,,
00-0030107,Theodore Riddick,RB,13,151.4,11.65,-74.2,25.9,-0.805,0.275,,
00-0031237,Theodore Bridgewater,QB,13,150.4,11.57,-102.1,21.8,-1.045,0.27,,
00-0027685,Emmanuel Sanders,WR,13,160.3,12.33,-73.1,28.9,-0.803,0.265,,
00-0031299,Jordan Matthews,TE,13,153.0,11.77,-76.3,27.5,-0.845,0.262,,
00-0029638,Michael Floyd,WR,12,141.2,11.77,-75.7,20.4,-0.748,0.242,,
00-0030992,Crockett Gillmore,TE,10,114.7,11.47,-61.2,20.3,-0.634,0.229,,
00-0029580,Rishard Matthews,WR,11,133.6,12.15,-64.2,22.6,-0.691,0.224,,
00-0031339,Donte Moncrief,WR,13,152.9,11.76,-80.3,21.4,-0.857,0.215,,
00-0028112,Charles Clay,TE,13,146.3,11.25,-83.0,20.8,-0.898,0.201,,
00-0026035,Daniel Amendola,WR,13,145.3,11.18,-88.0,16.0,-0.892,0.195,,
00-0030663,Willie Snead,WR,13,147.8,11.37,-86.9,16.7,-0.905,0.179,,
00-0031325,Samuel Watkins,WR,13,152.7,11.75,-78.5,21.4,-0.863,0.17,,
00-0028497,Kamar Aiken,WR,13,143.4,11.03,-88.5,13.5,-0.92,0.164,,
00-0027974,Colin Kaepernick,QB,9,106.2,11.8,-68.7,14.7,-0.722,0.15,,
00-0032187,David Johnson,RB,13,139.3,10.72,-86.3,13.8,-0.928,0.143,,
00-0025465,James Jones,WR,13,144.0,11.08,-89.4,12.6,-0.916,0.142,,
00-0029293,Marvin Jones,WR,13,145.9,11.22,-87.5,14.5,-0.946,0.133,,
00-0030388,Joseph Randle,RB,6,73.1,12.18,-35.4,14.3,-0.393,0.128,,
00-0026267,Jacob Tamme,TE,13,139.2,10.71,-92.3,13.6,-0.985,0.124,,
00-0031045,Carlos Hyde,RB,7,80.3,11.47,-45.3,12.6,-0.475,0.124,,
00-0029275,Ladarius Green,TE,11,116.4,10.58,-78.7,10.6,-0.838,0.117,,
00-0032257,Randy Johnson,RB,13,135.2,10.4,-92.9,9.8,-0.976,0.114,,
00-0032211,Tyler Lockett,WR,13,138.3,10.64,-93.6,8.4,-0.958,0.108,,
00-0027981,Kyle Rudolph,TE,13,133.6,10.28,-95.9,8.8,-1.01,0.102,,
00-0027854,Samuel Bradford,QB,13,136.9,10.53,-114.8,7.0,-1.202,0.089,,
00-0029004,Lance Dunbar,RB,4,49.2,12.3,-22.3,8.8,-0.24,0.084,,
00-0026345,Pierre Garcon,WR,13,138.4,10.65,-92.8,7.1,-0.993,0.074,,
00-0028052,Cecil Shorts,WR,10,108.9,10.89,-71.9,6.7,-0.759,0.074,,
00-0031390,Charles Sims,RB,13,131.2,10.09,-96.5,5.2,-1.029,0.065,,
00-0023367,Nathaniel Washington,WR,11,117.2,10.65,-80.0,7.6,-0.855,0.061,,
00-0023496,Vincent Jackson,WR,10,107.3,10.73,-71.1,5.3,-0.739,0.06,,
00-0027325,LeGarrette Blount,RB,12,121.6,10.13,-88.0,7.0,-0.938,0.057,,
00-0031301,Jeremy Hill,RB,13,129.6,9.97,-96.2,3.7,-1.001,0.055,,
00-0029262,Rueben Randle,WR,13,136.1,10.47,-98.6,5.0,-1.042,0.049,,
00-0031569,Jeremy Langford,RB,13,131.2,10.09,-94.6,5.3,-0.979,0.048,,
00-0022787,Matthew Schaub,QB,2,26.6,13.3,-17.8,4.5,-0.18,0.046,,
00-0023465,Earl Miller,TE,13,127.3,9.79,-103.6,2.2,-1.082,0.026,,
00-0023564,Darren Sproles,RB,13,128.1,9.85,-101.8,2.3,-1.084,0.022,,
00-0031409,Johnathan Manziel,QB,7,68.6,9.8,-65.1,1.3,-0.689,0.02,,
00-0028838,Larry Donnell,TE,8,77.8,9.72,-67.6,0.8,-0.715,0.01,,
00-0031897,Thomas Rawls,RB,13,127.6,9.82,-98.0,2.1,-1.028,0.004,,
00-0029683,Ronnie Hillman,RB,13,124.7,9.59,-101.1,-1.2,-1.058,0.003,,
00-0026164,Christopher Johnson,RB,11,107.2,9.75,-84.0,1.3,-0.913,0.0,,
00-0030061,Zachary Ertz,TE,13,123.6,9.51,-105.7,-1.9,-1.114,-0.005,,
00-0021678,Antonio Romo,QB,4,40.7,10.17,-36.5,-3.8,-0.36,-0.017,,
00-0028090,Taylor Yates,QB,3,21.4,7.13,-31.6,-3.5,-0.351,-0.032,,
00-0027902,Desmond Bryant,WR,8,74.1,9.26,-67.6,-4.1,-0.714,-0.038,,
00-0030433,Michael Gillislee,RB,2,15.6,7.8,-18.8,-4.0,-0.197,-0.041,,
00-0031257,Paul Richardson,WR,1,5.0,5.0,-11.5,-3.7,-0.133,-0.043,,
00-0023752,Daniel Fells,TE,2,15.0,7.5,-25.0,-4.3,-0.259,-0.045,,
00-0029668,Andrew Luck,QB,13,128.8,9.91,-126.6,-3.1,-1.315,-0.051,,
00-0026998,Percy Harvin,WR,5,48.9,9.78,-41.5,-4.4,-0.437,-0.053,,
00-0030348,Khiry Robinson,RB,8,70.5,8.81,-69.9,-6.3,-0.74,-0.064,,
00-0027681,Brandon LaFell,WR,8,70.1,8.76,-70.8,-6.5,-0.762,-0.068,,
00-0028020,Vincent Brown,WR,1,3.2,3.2,-14.4,-6.5,-0.156,-0.072,,
00-0022084,Anquan Boldin,WR,13,124.7,9.59,-108.5,-6.8,-1.134,-0.073,,
00-0029697,Jacoby Fleener,TE,13,117.8,9.06,-113.7,-7.8,-1.189,-0.078,,
00-0030108,Ryan Griffin,TE,6,51.1,8.52,-54.4,-5.8,-0.603,-0.082,,
00-0028067,Julius Thomas,TE,13,119.2,9.17,-110.1,-6.3,-1.162,-0.082,,
00-0030287,Andre Ellington,RB,8,67.3,8.41,-69.0,-8.0,-0.748,-0.085,,
00-0029755,Brian Leonhardt,TE,1,1.9,1.9,-16.5,-7.8,-0.178,-0.086,,
00-0030414,Spencer Ware,RB,8,67.7,8.46,-68.3,-8.0,-0.727,-0.089,,
00-0028957,Austin Davis,QB,2,13.4,6.69,-31.0,-8.7,-0.309,-0.089,,
00-0027994,Shane Vereen,RB,13,117.4,9.03,-110.7,-8.0,-1.163,-0.091,,
00-0031102,Kapri Bibbs,RB,1,0.0,0.0,-17.1,-8.9,-0.174,-0.093,,
00-0028119,Richard Gordon,TE,1,0.0,0.0,-18.1,-8.9,-0.189,-0.096,,
00-0031588,Stefon Diggs,WR,13,119.1,9.16,-114.4,-11.1,-1.172,-0.098,,
00-0030985,Julius Watts,RB,1,0.0,0.0,-18.9,-9.0,-0.202,-0.1,,
00-0032188,Vincent Mayle,TE,1,0.0,0.0,-17.9,-9.6,-0.19,-0.105,,
00-0029429,Bryce Brown,RB,1,0.0,0.0,-16.6,-9.8,-0.176,-0.107,,
00-0029260,LaMichael James,RB,1,0.0,0.0,-16.6,-9.8,-0.176,-0.107,,
00-0030429,Tobenuchukwu Opurum,RB,1,0.0,0.0,-16.6,-9.8,-0.176,-0.107,,
00-0030691,Jeremy Butler,WR,5,38.8,7.76,-49.4,-9.8,-0.533,-0.107,,
00-0032117,Nicklaus O'Leary,TE,1,0.0,0.0,-18.4,-9.7,-0.197,-0.107,,
00-0028825,Terrelle Pryor,WR,1,0.0,0.0,-17.6,-9.7,-0.188,-0.107,,
00-0028238,Konrad Reuland,TE,1,0.0,0.0,-18.4,-9.7,-0.197,-0.107,,
00-0030807,Seantavius Jones,WR,1,0.0,0.0,-17.1,-10.4,-0.182,-0.113,,
00-0030856,Michael Washington,WR,1,0.8,0.8,-15.6,-10.1,-0.172,-0.113,,
00-0024313,Owen Daniels,TE,13,116.8,8.98,-113.8,-9.5,-1.217,-0.115,,
00-0027809,Mickey Shuler,TE,1,0.0,0.0,-17.3,-10.4,-0.189,-0.116,,
00-0031864,William Saxton,TE,1,0.0,0.0,-17.3,-10.4,-0.189,-0.116,,
00-0031972,Darius Jennings,WR,2,8.5,4.25,-27.2,-10.7,-0.287,-0.117,,
00-0032245,Sean Mannion,QB,1,1.2,1.24,-19.7,-12.1,-0.191,-0.121,,
00-0030485,Eddie Lacy,RB,13,114.4,8.8,-111.4,-11.5,-1.169,-0.122,,
00-0027077,Brian Hartline,WR,12,109.3,9.11,-107.6,-11.5,-1.126,-0.124,,
00-0031066,Lorenzo Taliaferro,RB,3,18.6,6.2,-36.3,-12.0,-0.372,-0.127,,
00-0031387,Herman Ebron,TE,13,113.4,8.72,-116.2,-10.7,-1.244,-0.128,,
00-0025637,Ahmad Bradshaw,RB,6,42.9,7.15,-60.3,-13.7,-0.623,-0.132,,
00-0032098,Daniel Brown,TE,3,15.4,5.13,-36.5,-13.6,-0.37,-0.134,,
00-0027450,Preston Parker,WR,2,9.0,4.5,-29.0,-13.2,-0.299,-0.139,,
00-0030542,Terrance Williams,WR,13,115.2,8.86,-116.1,-14.7,-1.215,-0.141,,
00-0030656,Isaiah Crowell,RB,13,111.7,8.59,-116.4,-13.7,-1.214,-0.143,,
00-0029567,Nicholas Foles,QB,11,94.1,8.55,-121.7,-16.5,-1.257,-0.161,,
00-0028017,Leonard Hankerson,WR,9,76.7,8.52,-84.4,-16.4,-0.869,-0.164,,
00-0032004,William Tye,TE,10,80.1,8.01,-94.2,-14.9,-1.003,-0.164,,
00-0030068,Marquise Goodwin,WR,2,4.4,2.2,-30.3,-15.9,-0.315,-0.169,,
00-0024813,Charles Thomas,RB,2,3.4,1.7,-31.9,-15.8,-0.334,-0.17,,
00-0032045,Andrew Turzilli,WR,2,4.5,2.25,-34.0,-16.8,-0.344,-0.173,,
00-0027155,Rashad Jennings,RB,13,108.0,8.31,-120.1,-17.4,-1.262,-0.175,,
00-0028905,Christopher Owusu,WR,3,14.0,4.67,-40.3,-17.0,-0.418,-0.177,,
00-0029677,Brandon Weeden,QB,5,36.5,7.3,-60.7,-17.3,-0.622,-0.177,,
00-0028409,DuJuan Harris,RB,2,2.9,1.45,-31.5,-16.7,-0.328,-0.177,,
00-0027651,Dexter McCluster,WR,11,91.7,8.34,-102.5,-16.5,-1.097,-0.179,,
00-0029854,Cortrelle Anderson,RB,13,111.2,8.55,-114.6,-14.7,-1.231,-0.183,,
00-0031577,Javorius Allen,RB,13,110.7,8.52,-114.9,-14.8,-1.23,-0.184,,
00-0030117,Kerwynn Williams,RB,3,12.4,4.13,-37.9,-17.3,-0.394,-0.184,,
00-0031826,Johnathon Crockett,RB,2,2.2,1.1,-32.2,-17.4,-0.336,-0.186,,
00-0031939,Matthew Jones,RB,13,108.8,8.37,-121.1,-17.0,-1.274,-0.19,,
00-0024296,Charlie Whitehurst,QB,2,0.6,0.28,-41.4,-18.1,-0.423,-0.194,,
00-0030805,Je'Ron Hamm,TE,2,0.0,0.0,-33.5,-19.3,-0.332,-0.195,,
00-0030129,Justice Cunningham,TE,2,0.0,0.0,-34.5,-18.4,-0.361,-0.197,,
00-0030668,Charcandrick West,RB,13,105.0,8.08,-120.6,-20.5,-1.236,-0.198,,
00-0029435,Damaris Johnson,WR,2,0.6,0.3,-35.1,-18.6,-0.364,-0.198,,
00-0031768,Terrence Magee,RB,2,0.0,0.0,-33.6,-18.7,-0.35,-0.199,,
00-0031831,Charles Henry,TE,2,0.0,0.0,-36.5,-19.1,-0.369,-0.199,,
00-0028986,Casey Keenum,QB,3,7.6,2.53,-45.4,-17.3,-0.512,-0.199,,
00-0028415,Kyle Miller,TE,2,0.0,0.0,-40.0,-19.3,-0.402,-0.2,,
00-0027864,Ryan Mathews,RB,13,106.8,8.22,-123.1,-19.0,-1.298,-0.202,,
00-0031816,Tyler Murphy,WR,2,2.6,1.3,-35.4,-19.6,-0.36,-0.205,,
00-0028114,Dwayne Harris,WR,13,108.3,8.33,-126.4,-22.8,-1.28,-0.206,,
00-0032170,Rashad Greene,WR,6,42.7,7.12,-67.0,-19.4,-0.702,-0.208,,
00-0027583,Richard Brockel,TE,2,0.0,0.0,-36.0,-19.9,-0.369,-0.21,,
00-0029006,Saalim Hakim,WR,2,0.0,0.0,-31.6,-17.8,-0.363,-0.21,,
00-0030248,Cierre Wood,RB,2,0.7,0.35,-36.0,-19.2,-0.388,-0.213,,
00-0026364,Steven Johnson,WR,13,111.7,8.59,-121.5,-19.8,-1.274,-0.215,,
00-0028012,Ryan Mallett,QB,6,43.9,7.32,-71.4,-19.4,-0.747,-0.215,,
00-0029626,Isaiah Pead,RB,2,-1.7,-0.85,-34.1,-21.6,-0.351,-0.227,,
00-0028532,Joseph Morgan,WR,2,0.0,0.0,-39.3,-22.1,-0.391,-0.227,,
00-0032200,Ty Montgomery,WR,6,42.0,7.0,-66.8,-21.6,-0.695,-0.23,,
00-0024466,Marques Colston,WR,13,109.1,8.39,-125.6,-22.0,-1.312,-0.236,,
00-0030825,Stephen Morris,QB,2,0.0,0.0,-38.7,-22.6,-0.392,-0.237,,
00-0030431,Robert Woods,WR,13,108.8,8.37,-122.4,-22.5,-1.292,-0.241,,
00-0030460,Markus Wheaton,WR,13,110.9,8.53,-123.8,-20.2,-1.314,-0.245,,
00-0030920,Javontee Herndon,WR,5,25.6,5.12,-63.9,-24.6,-0.659,-0.252,,
00-0030789,Antonio Andrews,RB,13,99.6,7.66,-126.5,-24.8,-1.343,-0.266,,
00-0027753,Andrew Quarless,TE,3,4.4,1.47,-52.3,-25.7,-0.528,-0.267,,
00-0032112,Jamarcus Nelson,WR,8,52.9,6.61,-91.7,-26.9,-0.938,-0.272,,
00-0027005,Hakeem Nicks,WR,3,4.6,1.53,-52.0,-26.2,-0.528,-0.273,,
00-0032144,Melvin Gordon,RB,13,100.6,7.74,-126.7,-25.4,-1.342,-0.274,,
00-0027918,Andrew Hawkins,WR,8,54.6,6.83,-87.1,-26.5,-0.917,-0.278,,
00-0028202,Kenneth Draughn,RB,10,71.7,7.17,-103.7,-26.8,-1.075,-0.279,,
00-0026289,Timothy Hightower,RB,5,21.3,4.26,-66.4,-27.3,-0.682,-0.279,,
00-0031025,Michael Campanaro,WR,4,16.2,4.05,-57.9,-27.1,-0.589,-0.28,,
00-0029159,Jermaine Kearse,WR,13,103.3,7.95,-128.6,-26.6,-1.355,-0.285,,
00-0031932,Chandler Worthy,WR,3,4.4,1.47,-52.4,-27.6,-0.528,-0.286,,
00-0030832,Asante-Jabari Cleveland,TE,3,1.6,0.53,-50.3,-27.4,-0.514,-0.286,,
00-0028064,Bilal Powell,RB,13,99.2,7.63,-127.4,-26.3,-1.346,-0.293,,
00-0027069,Chase Coffman,TE,4,10.2,2.55,-61.3,-28.0,-0.636,-0.3,,
00-0024221,Vernon Davis,TE,13,94.5,7.27,-135.0,-30.3,-1.405,-0.302,,
00-0031332,Fitzgerald Toussaint,RB,3,1.2,0.4,-50.0,-29.1,-0.51,-0.303,,
00-0030659,Jonathan Krause,WR,3,1.4,0.47,-55.2,-29.4,-0.558,-0.306,,
00-0030391,Michael James,RB,3,0.0,0.0,-52.9,-29.9,-0.53,-0.308,,
00-0031941,Jamison Crowder,WR,13,101.3,7.79,-129.9,-30.0,-1.362,-0.313,,
00-0030047,Marquess Wilson,WR,11,80.4,7.31,-117.2,-31.8,-1.208,-0.32,,
00-0031590,Jonathan Ajayi,RB,6,29.0,4.83,-75.3,-29.1,-0.811,-0.32,,
00-0022427,Wesley Welker,WR,5,18.3,3.66,-69.9,-30.3,-0.748,-0.329,,
00-0029205,Travaris Cadet,RB,4,8.8,2.2,-58.1,-30.4,-0.62,-0.331,,
00-0027109,James Casey,TE,3,0.0,0.0,-55.4,-31.0,-0.577,-0.333,,
00-0031854,Christopher Harper,WR,3,0.0,0.0,-53.1,-31.1,-0.559,-0.337,,
00-0027125,Zach Miller,TE,13,92.8,7.14,-137.8,-33.5,-1.417,-0.345,,
00-0031459,Glenn Winston,RB,3,-2.8,-0.93,-53.2,-32.2,-0.563,-0.348,,
00-0029660,Trevor Graham,WR,4,6.4,1.6,-67.0,-33.7,-0.686,-0.351,,
00-0027089,Louis Murphy,WR,6,29.8,4.97,-76.9,-32.3,-0.816,-0.354,,
00-0029000,Cole Beasley,WR,13,99.7,7.67,-131.6,-30.2,-1.409,-0.356,,
00-0027061,Jared Cook,TE,13,91.2,7.02,-137.3,-33.3,-1.466,-0.359,,
00-0031166,Seth Roberts,WR,13,99.3,7.64,-132.0,-30.6,-1.43,-0.367,,
00-0032115,Kaelin Clay,WR,4,6.0,1.5,-65.7,-33.9,-0.693,-0.369,,
00-0031743,Akeem Hunt,RB,4,5.7,1.42,-62.1,-34.1,-0.659,-0.371,,
00-0030521,Justin Hunter,WR,9,54.4,6.04,-107.2,-35.0,-1.128,-0.372,,
00-0027996,James Smith,WR,13,98.6,7.58,-134.6,-32.9,-1.428,-0.374,,
00-0032152,Karlos Williams,RB,13,91.8,7.06,-138.1,-34.0,-1.461,-0.374,,
00-0029273,Robert Turbin,RB,7,31.3,4.47,-87.3,-35.5,-0.925,-0.379,,
00-0031320,Kevin Smith,WR,4,4.6,1.15,-67.1,-35.3,-0.705,-0.382,,
00-0028040,Jordan Cameron,TE,13,88.6,6.82,-140.9,-36.2,-1.498,-0.386,,
00-0031968,Emmanuel Bibbs,TE,4,2.2,0.55,-67.5,-37.1,-0.689,-0.387,,
00-0029738,Darren Fells,TE,11,68.5,6.23,-126.3,-38.6,-1.321,-0.395,,
00-0027861,Clifford Spiller,RB,12,76.3,6.36,-135.3,-39.3,-1.405,-0.404,,
00-0031273,Cameron Brate,TE,11,66.2,6.02,-124.3,-37.7,-1.32,-0.407,,
00-0029878,MarQueis Gray,TE,4,1.7,0.42,-72.3,-38.8,-0.74,-0.408,,
00-0026349,Matthew Flynn,QB,4,0.0,0.0,-79.8,-38.6,-0.819,-0.408,,
00-0031611,Joshua Robinson,RB,5,11.2,2.24,-78.4,-38.6,-0.815,-0.414,,
00-0029708,Kendall Wright,WR,13,91.7,7.05,-141.6,-37.6,-1.497,-0.421,,
00-0031531,Trey Williams,RB,4,0.0,0.0,-69.1,-38.9,-0.735,-0.424,,
00-0025549,Brent Celek,TE,13,82.1,6.32,-147.2,-43.4,-1.51,-0.428,,
00-0032123,Douglas McBride,WR,4,0.0,0.0,-71.7,-39.9,-0.747,-0.428,,
00-0024217,Reginald Bush,RB,5,8.7,1.74,-78.3,-39.1,-0.841,-0.429,,
00-0025430,Drew Stanton,QB,4,-0.3,-0.07,-83.6,-42.1,-0.825,-0.43,,
00-0031510,Dylan Thompson,QB,4,0.0,0.0,-80.5,-40.4,-0.831,-0.432,,
00-0029104,Jonas Gray,RB,7,25.4,3.63,-100.1,-41.3,-1.046,-0.443,,
00-0022414,Malcom Floyd,WR,13,91.2,7.02,-142.0,-40.3,-1.496,-0.444,,
00-0031277,Branden Oliver,RB,8,35.0,4.38,-105.4,-41.8,-1.102,-0.444,,
00-0032104,Ameer Abdullah,RB,13,85.2,6.55,-140.4,-40.3,-1.506,-0.445,,
