season,week,player_id,name,pos,pts,pts_above_avg,pts_above_repl,WAA_week,WAR_week,week_sigma,startable
2020,1,00-0035659,Terry McLaurin,WR,11.1,-7.58,0.2,-0.0784,0.0021,27.1,1
2020,1,00-0034857,Joshua Allen,QB,28.18,7.01,16.18,0.0726,0.1635,27.1,1
2020,1,00-0033594,Christopher Carson,RB,24.6,6.32,14.0,0.0655,0.1425,27.1,1
2020,1,00-0032241,Todd Gurley,RB,13.7,-4.58,3.1,-0.0475,0.0322,27.1,1
2020,1,00-0033077,Rayne Prescott,QB,17.64,-3.53,5.64,-0.0367,0.0585,27.1,1
2020,1,00-0027061,Jared Cook,TE,15.5,-1.22,4.8,-0.0127,0.0498,27.1,1
2020,1,00-0034777,Darrell Chark,WR,11.5,-7.18,0.6,-0.0743,0.0062,27.1,1
2020,1,00-0033040,Tyreek Hill,WR,15.6,-3.08,4.7,-0.032,0.0488,27.1,1
2020,1,00-0031588,Stefon Diggs,WR,16.6,-2.08,5.7,-0.0217,0.0591,27.1,1
2020,1,00-0032950,Carson Wentz,QB,12.0,-9.17,0.0,-0.0945,0.0,27.1,0
2020,1,00-0035250,Devin Singletary,RB,10.3,-7.98,-0.3,-0.0825,-0.0031,27.1,0
2020,1,00-0035624,N'Keal Harry,TE,9.4,-7.32,-1.3,-0.0757,-0.0135,27.1,0
2020,1,00-0033110,Tyler Higbee,TE,8.5,-8.22,-2.2,-0.0849,-0.0229,27.1,0
2020,1,00-0034829,Michael Gesicki,TE,7.5,-9.22,-3.2,-0.095,-0.0333,27.1,0
2020,1,00-0033556,Tarik Cohen,RB,6.7,-11.58,-3.9,-0.1187,-0.0405,27.1,0
2020,1,00-0035689,Dawson Knox,TE,5.6,-11.12,-5.1,-0.1141,-0.0529,27.1,0
2020,1,00-0029738,Darren Fells,TE,4.9,-11.82,-5.8,-0.1211,-0.0601,27.1,0
2020,1,00-0030472,Jordan Reed,TE,4.2,-12.52,-6.5,-0.128,-0.0673,27.1,0
2020,1,00-0033251,Zachary Pascal,WR,3.8,-14.88,-7.1,-0.1511,-0.0735,27.1,0
2020,1,00-0033471,Isaiah Ford,WR,3.3,-15.38,-7.6,-0.1559,-0.0786,27.1,0
2020,1,00-0036247,Freddie Swain,WR,2.7,-15.98,-8.2,-0.1617,-0.0847,27.1,0
2020,1,00-0023500,Franklin Gore,RB,2.4,-15.88,-8.2,-0.1607,-0.0847,27.1,0
2020,1,00-0032977,Rashard Higgins,WR,1.9,-16.78,-9.0,-0.1693,-0.0928,27.1,0
2020,1,00-0034349,Kerryon Johnson,RB,1.4,-16.88,-9.2,-0.1702,-0.0949,27.1,0
2020,1,00-0035628,D'Ernest Johnson,RB,0.5,-17.78,-10.1,-0.1786,-0.1039,27.1,0
2020,1,00-0034400,Jordan Wilkins,RB,0.0,-18.28,-10.6,-0.1833,-0.1089,27.1,0
2020,1,00-0026293,Matthew Slater,WR,0.0,-18.68,-10.9,-0.187,-0.1119,27.1,0
2020,1,00-0032098,Daniel Brown,TE,0.0,-16.72,-10.7,-0.1687,-0.1099,27.1,0
2020,1,00-0034981,Foster Moreau,TE,0.0,-16.72,-10.7,-0.1687,-0.1099,27.1,0
2020,1,00-0033119,Jacoby Brissett,QB,0.0,-21.17,-12.0,-0.2096,-0.1229,27.1,0
2020,1,00-0031558,Maxx Williams,TE,0.0,-16.72,-10.7,-0.1687,-0.1099,27.1,0
2020,1,00-0033338,Cethan Carter,TE,0.0,-16.72,-10.7,-0.1687,-0.1099,27.1,0
2020,1,00-0034597,Ryan Nall,RB,0.0,-18.28,-10.6,-0.1833,-0.1089,27.1,0
2020,1,00-0035660,Kahale Warring,TE,0.0,-16.72,-10.7,-0.1687,-0.1099,27.1,0
2020,1,00-0032200,Ty Montgomery,WR,-0.4,-19.08,-11.3,-0.1907,-0.1159,27.1,0
2020,1,00-0033923,Kareem Hunt,RB,11.1,-7.18,0.5,-0.0743,0.0052,27.1,1
2020,1,00-0027939,Cameron Newton,QB,25.7,4.53,13.7,0.0471,0.1396,27.1,1
2020,1,00-0032764,Derrick Henry,RB,16.1,-2.18,5.5,-0.0227,0.0571,27.1,1
2020,1,00-0036158,J.K. Dobbins,RB,14.2,-4.08,3.6,-0.0424,0.0374,27.1,1
2020,1,00-0033873,Patrick Mahomes,QB,20.44,-0.73,8.44,-0.0076,0.0871,27.1,1
2020,1,00-0034351,Dallas Goedert,TE,28.1,11.38,17.4,0.1168,0.1751,27.1,1
2020,1,00-0033681,Keelan Cole,WR,15.7,-2.98,4.8,-0.031,0.0498,27.1,1
2020,1,00-0034676,James Washington,WR,11.4,-7.28,0.5,-0.0753,0.0052,27.1,1
2020,1,00-0031381,Davante Adams,WR,41.6,22.92,30.7,0.2251,0.2884,27.1,1
2020,1,00-0035232,Dwayne Haskins,QB,11.82,-9.35,-0.18,-0.0963,-0.0019,27.1,0
2020,1,00-0035217,Benjamin Snell,RB,10.3,-7.98,-0.3,-0.0825,-0.0031,27.1,0
2020,1,00-0034827,Denniston Moore,WR,9.4,-9.28,-1.5,-0.0957,-0.0156,27.1,0
2020,1,00-0035685,David Montgomery,RB,8.4,-9.88,-2.2,-0.1017,-0.0229,27.1,0
2020,1,00-0022921,Larry Fitzgerald,WR,7.4,-11.28,-3.5,-0.1158,-0.0364,27.1,0
2020,1,00-0032780,Jordan Howard,RB,6.7,-11.58,-3.9,-0.1187,-0.0405,27.1,0
