season,week,player_id,name,pos,pts,pts_above_avg,pts_above_repl,WAA_week,WAR_week,week_sigma,startable
2013,1,00-0028112,Charles Clay,TE,12.9,-8.42,0.7,-0.0821,0.0069,28.7,1
2013,1,00-0020531,Drew Brees,QB,20.48,-0.27,7.68,-0.0026,0.075,28.7,1
2013,1,00-0027029,LeSean McCoy,RB,25.9,8.55,16.2,0.0834,0.1551,28.7,1
2013,1,00-0026796,Arian Foster,RB,15.0,-2.35,5.3,-0.023,0.0519,28.7,1
2013,1,00-0019596,Thomas Brady,QB,15.12,-5.63,2.32,-0.0551,0.0228,28.7,1
2013,1,00-0026201,Martellus Bennett,TE,15.4,-5.92,3.2,-0.0579,0.0314,28.7,1
2013,1,00-0026937,Brandon Gibson,WR,14.7,-5.67,2.5,-0.0555,0.0245,28.7,1
2013,1,00-0026345,Pierre Garcon,WR,13.4,-6.97,1.2,-0.0681,0.0118,28.7,1
2013,1,00-0030400,Marlon Brown,WR,16.5,-3.87,4.3,-0.0379,0.0422,28.7,1
2013,1,00-0027939,Cameron Newton,QB,12.8,-7.95,0.0,-0.0776,0.0,28.7,0
2013,1,00-0029675,Trenton Richardson,RB,9.7,-7.65,0.0,-0.0747,0.0,28.7,0
2013,1,00-0030431,Robert Woods,WR,8.8,-11.57,-3.4,-0.1121,-0.0334,28.7,0
2013,1,00-0028267,Allen Reisner,TE,7.6,-13.72,-4.6,-0.1323,-0.0451,28.7,0
2013,1,00-0027985,Lance Kendricks,TE,7.0,-14.32,-5.2,-0.1378,-0.051,28.7,0
2013,1,00-0027981,Kyle Rudolph,TE,5.7,-15.62,-6.5,-0.1497,-0.0636,28.7,0
2013,1,00-0026956,LaRod Stephens-Howling,RB,5.0,-12.35,-4.7,-0.1195,-0.0461,28.7,0
2013,1,00-0029632,Mohamed Sanu,WR,3.9,-16.47,-8.3,-0.1575,-0.081,28.7,0
2013,1,00-0029640,Brian Quick,WR,2.6,-17.77,-9.6,-0.1692,-0.0935,28.7,0
2013,1,00-0028053,Kendall Hunter,RB,2.4,-14.95,-7.3,-0.1436,-0.0713,28.7,0
2013,1,00-0030578,Cordarrelle Patterson,RB,2.0,-15.35,-7.7,-0.1473,-0.0752,28.7,0
2013,1,00-0027346,Alfonso Smith,RB,1.6,-15.75,-8.1,-0.1509,-0.0791,28.7,0
2013,1,00-0030536,Zachary Stacy,RB,0.4,-16.95,-9.3,-0.1618,-0.0906,28.7,0
2013,1,00-0027681,Brandon LaFell,WR,0.0,-20.37,-12.2,-0.192,-0.1181,28.7,0
2013,1,00-0029414,Orson Charles,TE,0.0,-21.32,-12.2,-0.2002,-0.1181,28.7,0
2013,1,00-0024272,Devin Hester,WR,0.0,-20.37,-12.2,-0.192,-0.1181,28.7,0
2013,1,00-0030078,Johnathan Franklin,RB,0.0,-17.35,-9.7,-0.1654,-0.0944,28.7,0
2013,1,00-0023541,Kyle Orton,QB,0.0,-20.75,-12.8,-0.1953,-0.1237,28.7,0
2013,1,00-0030414,Spencer Ware,RB,0.0,-17.35,-9.7,-0.1654,-0.0944,28.7,0
2013,1,00-0027708,Marcus Easley,WR,0.0,-20.37,-12.2,-0.192,-0.1181,28.7,0
2013,1,00-0026262,Tashard Choice,RB,0.0,-17.35,-9.7,-0.1654,-0.0944,28.7,0
2013,1,00-0029999,Zachary Sudfeld,TE,0.0,-21.32,-12.2,-0.2002,-0.1181,28.7,0
2013,1,00-0028063,Taiwan Jones,RB,0.0,-17.35,-9.7,-0.1654,-0.0944,28.7,0
2013,1,00-0027718,Garrett Graham,TE,14.7,-6.62,2.5,-0.0647,0.0245,28.7,1
2013,1,00-0022803,Elisha Manning,QB,28.8,8.05,16.0,0.0786,0.1532,28.7,1
2013,1,00-0026213,Jamaal Charles,RB,19.0,1.65,9.3,0.0162,0.0906,28.7,1
2013,1,00-0024204,Fredrick Jackson,RB,13.8,-3.55,4.1,-0.0348,0.0402,28.7,1
2013,1,00-0024226,Jay Cutler,QB,17.28,-3.47,4.48,-0.034,0.0439,28.7,1
2013,1,00-0022165,Dallas Clark,TE,19.2,-2.12,7.0,-0.0208,0.0684,28.7,1
2013,1,00-0023496,Vincent Jackson,WR,22.4,2.03,10.2,0.02,0.0992,28.7,1
2013,1,00-0024466,Marques Colston,WR,17.8,-2.57,5.6,-0.0252,0.0549,28.7,1
2013,1,00-0028434,Douglas Baldwin,WR,16.4,-3.97,4.2,-0.0389,0.0412,28.7,1
2013,1,00-0030549,Tyler Eifert,TE,12.2,-9.12,0.0,-0.0888,0.0,28.7,0
2013,1,00-0026000,Davone Bess,WR,9.7,-10.67,-2.5,-0.1036,-0.0245,28.7,0
2013,1,00-0025425,Zachary Miller,TE,8.7,-12.62,-3.5,-0.122,-0.0343,28.7,0
2013,1,00-0024389,Hubert Walker,TE,7.5,-13.82,-4.7,-0.1332,-0.0461,28.7,0
2013,1,00-0026164,Christopher Johnson,RB,7.0,-10.35,-2.7,-0.1006,-0.0265,28.7,0
2013,1,00-0022414,Malcom Floyd,WR,5.7,-14.67,-6.5,-0.141,-0.0636,28.7,0
2013,1,00-0029273,Robert Turbin,RB,5.0,-12.35,-4.7,-0.1195,-0.0461,28.7,0
2013,1,00-0024268,Anthony Fasano,TE,3.8,-17.52,-8.4,-0.1669,-0.082,28.7,0
2013,1,00-0028011,Stevan Ridley,RB,2.6,-14.75,-7.1,-0.1418,-0.0694,28.7,0
2013,1,00-0030300,Jaron Brown,WR,2.4,-17.97,-9.8,-0.1709,-0.0954,28.7,0
2013,1,00-0025396,Theodore Ginn,WR,2.0,-18.37,-10.2,-0.1745,-0.0992,28.7,0
2013,1,00-0027531,Christopher Ivory,RB,1.5,-15.85,-8.2,-0.1518,-0.08,28.7,0
