player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR,pts_above_waiver,VoWP
00-0033908,Cooper Kupp,WR,11,135.1,12.28,-61.6,24.0,-0.655,0.211,,
00-0030472,Jordan Reed,TE,13,146.8,11.29,-76.5,19.8,-0.813,0.205,,
00-0028087,Dion Lewis,RB,13,142.5,10.96,-99.8,15.5,-1.029,0.169,,
00-0033839,Decrick Westbrook,WR,13,151.0,11.62,-82.1,17.5,-0.876,0.161,,
00-0033921,Rod Godwin,WR,13,145.9,11.22,-85.2,14.5,-0.881,0.16,,
00-0025399,Marshawn Lynch,RB,6,79.0,13.17,-35.7,15.6,-0.366,0.152,,
00-0032764,Derrick Henry,RB,13,143.3,11.02,-99.0,16.3,-1.028,0.143,,
00-0026300,Joshua Johnson,QB,1,24.3,24.3,5.9,13.5,0.064,0.143,,
00-0032385,Sterling Shepard,WR,13,148.2,11.4,-84.9,14.7,-0.891,0.142,,
00-0031345,James Garoppolo,QB,3,45.0,15.01,-19.2,13.3,-0.195,0.137,,
00-0026189,DeSean Jackson,WR,13,147.5,11.35,-83.6,16.1,-0.897,0.131,,
00-0027656,Robert Gronkowski,TE,13,144.2,11.09,-80.9,14.2,-0.851,0.128,,
00-0033308,Matthew Breida,RB,13,144.3,11.1,-100.2,14.8,-1.055,0.128,,
00-0034349,Kerryon Johnson,RB,13,139.4,10.72,-103.3,12.0,-1.072,0.125,,
00-0030656,Isaiah Crowell,RB,13,140.7,10.82,-103.8,11.2,-1.061,0.123,,
00-0034827,Denniston Moore,WR,13,138.6,10.66,-89.5,8.3,-0.936,0.086,,
00-0022921,Larry Fitzgerald,WR,13,140.3,10.79,-92.8,6.8,-0.95,0.083,,
00-0027696,Jimmy Graham,TE,13,135.9,10.45,-85.5,6.7,-0.892,0.075,,
00-0030710,Lawrence Burton,TE,13,137.2,10.55,-84.3,8.5,-0.89,0.073,,
00-0029664,Joshua Gordon,WR,13,135.8,10.45,-95.0,2.6,-0.946,0.063,,
00-0033885,Chief Njoku,TE,13,135.9,10.45,-89.2,5.9,-0.937,0.062,,
00-0027874,Demaryius Thomas,WR,13,138.1,10.62,-93.1,5.5,-0.974,0.054,,
00-0029293,Marvin Jones,WR,11,115.8,10.53,-80.5,4.0,-0.832,0.035,,
00-0030549,Tyler Eifert,TE,4,46.4,11.6,-22.2,3.3,-0.221,0.034,,
00-0033594,Christopher Carson,RB,13,130.1,10.01,-114.7,0.7,-1.16,0.032,,
00-0030470,Vance McDonald,TE,13,131.9,10.15,-89.5,2.7,-0.936,0.029,,
00-0024389,Hubert Walker,TE,1,11.2,11.2,-5.3,2.6,-0.054,0.027,,
00-0034775,Christian Kirk,WR,12,123.5,10.29,-92.2,0.1,-0.94,0.016,,
00-0032780,Jordan Howard,RB,13,126.1,9.7,-117.4,-0.9,-1.201,0.014,,
00-0026158,Joseph Flacco,QB,13,135.1,10.39,-129.6,3.4,-1.36,0.013,,
00-0031051,John Brown,WR,13,135.6,10.43,-95.6,3.0,-1.011,0.01,,
00-0032411,Kenneth Dixon,RB,3,29.7,9.9,-25.1,0.5,-0.271,0.002,,
00-0032426,Alexander Collins,RB,11,108.6,9.87,-97.8,-0.4,-1.013,0.0,,
00-0029632,Mohamed Sanu,WR,13,131.9,10.15,-98.9,0.4,-1.043,-0.002,,
00-0033025,Jalen Richard,RB,13,127.1,9.78,-117.7,-2.3,-1.21,-0.007,,
00-0027981,Kyle Rudolph,TE,13,131.0,10.08,-92.5,0.8,-0.994,-0.009,,
00-0034857,Joshua Allen,QB,13,130.0,10.0,-135.2,-1.4,-1.357,-0.013,,
00-0029137,Alshon Jeffery,WR,13,132.2,10.17,-100.9,-1.3,-1.039,-0.022,,
00-0034367,Nyheim Hines,RB,13,129.3,9.95,-115.7,-0.3,-1.217,-0.024,,
00-0031428,Allen Robinson,WR,13,131.5,10.12,-99.6,0.1,-1.052,-0.025,,
00-0034159,William Dissly,TE,4,39.6,9.9,-29.0,-3.5,-0.281,-0.03,,
00-0033536,Michael Williams,WR,13,125.2,9.63,-105.6,-6.3,-1.087,-0.055,,
00-0031301,Jeremy Hill,RB,1,4.1,4.1,-15.3,-5.5,-0.154,-0.057,,
00-0034115,Jeffery Wilson,RB,4,34.1,8.53,-40.5,-6.7,-0.408,-0.059,,
00-0031228,Taylor Gabriel,WR,13,128.9,9.92,-102.2,-2.5,-1.094,-0.06,,
00-0033295,Elijah McGuire,RB,5,41.8,8.36,-50.8,-5.7,-0.541,-0.061,,
00-0033951,Marlon Mack,RB,13,122.6,9.43,-122.4,-7.0,-1.224,-0.062,,
00-0034489,Jalen Tolliver,WR,1,4.2,4.2,-13.3,-5.9,-0.141,-0.064,,
00-0033742,Alphonso Swoopes,TE,1,3.8,3.8,-12.7,-6.3,-0.128,-0.065,,
00-0026986,Michael Crabtree,WR,13,125.7,9.67,-105.5,-6.9,-1.109,-0.078,,
00-0030544,Gavin Escobar,TE,1,0.0,0.0,-16.5,-8.6,-0.166,-0.088,,
00-0034170,Saeed Blacknall,WR,1,0.0,0.0,-17.7,-8.7,-0.189,-0.096,,
00-0033773,Riley McCarron,WR,1,0.0,0.0,-18.5,-9.4,-0.185,-0.097,,
00-0031818,Bradley Marquez,WR,1,0.0,0.0,-18.5,-9.4,-0.185,-0.097,,
00-0033840,Timothy Hansen,WR,1,0.0,0.0,-18.5,-9.4,-0.185,-0.097,,
00-0033555,Mackenzie Hollins,WR,1,0.0,0.0,-18.5,-9.4,-0.185,-0.097,,
00-0034104,Cameron Sims,WR,1,0.0,0.0,-18.5,-9.4,-0.185,-0.097,,
00-0030460,Markus Wheaton,WR,1,0.0,0.0,-18.5,-9.4,-0.185,-0.097,,
00-0032741,Kenneth Barber,RB,13,117.0,9.0,-126.5,-10.0,-1.309,-0.099,,
00-0033117,Bronson Kaufusi,TE,1,0.0,0.0,-18.8,-9.7,-0.195,-0.104,,
00-0031590,Jonathan Ajayi,RB,5,43.4,8.68,-51.9,-9.9,-0.521,-0.106,,
00-0034072,Steven Dunbar,WR,1,0.0,0.0,-18.7,-10.4,-0.185,-0.106,,
00-0032256,Clive Walford,TE,1,0.0,0.0,-18.6,-9.5,-0.203,-0.107,,
00-0027057,Brandon Tate,WR,1,0.0,0.0,-20.3,-11.6,-0.185,-0.108,,
00-0032488,Mose Frazier,WR,1,0.0,0.0,-17.5,-10.1,-0.183,-0.108,,
00-0034409,Dylan Cantrell,WR,1,0.0,0.0,-17.5,-10.1,-0.183,-0.108,,
00-0034395,Daurice Fountain,WR,1,0.0,0.0,-17.5,-10.1,-0.183,-0.108,,
00-0034087,Steven Ishmael,WR,1,0.0,0.0,-17.7,-10.4,-0.181,-0.109,,
00-0033838,Ferrell Edmunds,RB,1,0.0,0.0,-18.1,-10.2,-0.189,-0.109,,
00-0030668,Charcandrick West,RB,1,0.0,0.0,-18.1,-10.2,-0.189,-0.109,,
00-0033925,D'Onta Foreman,RB,1,0.0,0.0,-18.1,-10.2,-0.189,-0.109,,
00-0033581,De'Angelo Henderson,RB,1,0.0,0.0,-19.8,-10.5,-0.201,-0.11,,
00-0033564,Jonathan Butt,TE,3,20.5,6.83,-31.2,-10.9,-0.318,-0.113,,
00-0032935,Johnny Holton,WR,1,0.0,0.0,-18.3,-11.1,-0.183,-0.114,,
00-0034478,Charles Kanoff,QB,1,0.0,0.0,-20.4,-11.9,-0.203,-0.122,,
00-0029701,Ryan Tannehill,QB,13,119.4,9.19,-145.7,-12.0,-1.471,-0.124,,
00-0032055,Devin Funchess,WR,13,118.6,9.12,-109.5,-11.7,-1.151,-0.124,,
00-0028064,Bilal Powell,RB,7,59.3,8.47,-72.8,-12.2,-0.747,-0.133,,
00-0030663,Willie Snead,WR,13,120.1,9.24,-111.1,-12.5,-1.164,-0.133,,
00-0030085,Kenneth Stills,WR,13,120.4,9.26,-110.4,-12.8,-1.129,-0.135,,
00-0025396,Theodore Ginn,WR,5,40.1,8.02,-53.7,-14.3,-0.526,-0.138,,
00-0031339,Donte Moncrief,WR,13,120.4,9.26,-112.7,-13.1,-1.172,-0.147,,
00-0032160,Tyrell Williams,WR,13,117.2,9.02,-113.6,-14.3,-1.176,-0.151,,
00-0034317,Keith Kirkwood,WR,5,34.4,6.88,-52.4,-14.4,-0.558,-0.154,,
00-0026213,Jamaal Charles,RB,2,3.4,1.7,-33.4,-14.8,-0.347,-0.158,,
00-0031549,Nelson Agholor,WR,13,119.0,9.15,-114.1,-14.5,-1.19,-0.16,,
00-0033891,Isaiah Jones,WR,13,117.1,9.01,-113.7,-16.1,-1.163,-0.161,,
00-0030513,Latavius Murray,RB,13,112.5,8.65,-129.3,-16.1,-1.327,-0.162,,
00-0030524,Matthew Jones,QB,2,0.0,0.0,-39.2,-16.1,-0.405,-0.173,,
00-0033319,Nicholas Mullens,QB,10,80.0,8.0,-120.9,-19.7,-1.203,-0.176,,
00-0034339,David Quinn,WR,4,22.5,5.62,-48.1,-16.3,-0.508,-0.177,,
00-0031325,Samuel Watkins,WR,13,114.1,8.78,-116.1,-16.7,-1.194,-0.178,,
00-0032130,Jalston Fowler,RB,2,0.0,0.0,-37.5,-16.8,-0.393,-0.183,,
00-0028091,Jeremy Kerley,WR,2,2.7,1.35,-34.9,-18.6,-0.343,-0.187,,
00-0033282,Curtis Samuel,WR,13,109.0,8.38,-119.1,-21.3,-1.209,-0.191,,
00-0031787,Jake Kumerow,WR,2,2.1,1.05,-31.4,-17.6,-0.338,-0.193,,
00-0033466,Isaiah McKenzie,WR,6,41.0,6.83,-64.3,-18.9,-0.665,-0.195,,
00-0033434,Jesus Wilson,WR,2,1.8,0.9,-31.7,-17.9,-0.342,-0.198,,
00-0033854,Oluwadare Ogunbowale,RB,2,0.0,0.0,-37.3,-19.1,-0.385,-0.202,,
00-0032371,Robert Kelley,RB,2,0.8,0.4,-36.8,-20.4,-0.362,-0.205,,
00-0027029,LeSean McCoy,RB,13,109.9,8.45,-134.6,-19.6,-1.393,-0.209,,
00-0033955,Jeremy McNichols,RB,2,0.4,0.2,-39.1,-20.9,-0.379,-0.209,,
00-0033112,Temarrick Hemingway,TE,2,0.0,0.0,-37.3,-19.2,-0.398,-0.211,,
00-0031610,Darren Waller,TE,2,0.0,0.0,-37.3,-19.2,-0.398,-0.211,,
00-0026901,Burnell Wallace,WR,2,0.0,0.0,-37.6,-21.3,-0.369,-0.214,,
00-0034307,Janarion Grant,WR,2,0.0,0.0,-37.6,-21.3,-0.369,-0.214,,
00-0033114,Michael Thomas,WR,2,0.0,0.0,-37.6,-21.3,-0.369,-0.214,,
00-0032794,Dan Vitale,RB,2,0.0,0.0,-35.4,-19.6,-0.379,-0.216,,
00-0032602,Joshua McKissic,RB,2,0.0,0.0,-35.4,-19.6,-0.379,-0.216,,
00-0033471,Isaiah Ford,WR,2,0.0,0.0,-33.5,-19.7,-0.36,-0.217,,
00-0034845,Sony Michel,RB,13,110.6,8.51,-133.9,-18.9,-1.394,-0.22,,
00-0031418,Austin Seferian-Jenkins,TE,5,31.5,6.3,-55.7,-21.6,-0.561,-0.221,,
00-0031326,Bruce Ellington,WR,8,59.6,7.45,-83.3,-21.5,-0.865,-0.222,,
00-0032434,Brandon Allen,QB,2,0.0,0.0,-42.6,-22.6,-0.413,-0.226,,
00-0034184,Augustus Edwards,RB,8,54.3,6.79,-92.2,-21.0,-0.98,-0.229,,
00-0028957,Austin Davis,QB,2,0.0,0.0,-42.9,-23.2,-0.409,-0.231,,
00-0026176,Jordy Nelson,WR,13,110.6,8.51,-121.8,-21.8,-1.249,-0.233,,
00-0029000,Cole Beasley,WR,13,110.6,8.51,-120.2,-20.9,-1.257,-0.234,,
00-0025418,Greg Olsen,TE,12,93.6,7.8,-110.9,-23.7,-1.145,-0.235,,
00-0034869,Sam Darnold,QB,13,110.0,8.46,-155.2,-21.4,-1.603,-0.235,,
00-0034353,Anthony Miller,WR,13,107.7,8.29,-123.3,-23.7,-1.27,-0.239,,
00-0032626,Geronimo Allison,WR,8,61.3,7.66,-84.2,-22.3,-0.866,-0.243,,
00-0032634,David Grinnage,TE,4,15.1,3.77,-52.6,-23.1,-0.548,-0.243,,
00-0031257,Paul Richardson,WR,8,59.1,7.39,-82.2,-22.4,-0.869,-0.246,,
00-0032227,Jeffrey Heuerman,TE,11,86.6,7.87,-99.5,-24.4,-1.017,-0.251,,
00-0032257,Randy Johnson,RB,13,105.7,8.13,-138.8,-23.8,-1.424,-0.252,,
00-0026035,Daniel Amendola,WR,13,108.0,8.31,-122.7,-25.2,-1.261,-0.255,,
00-0033856,Leonard Fournette,RB,12,94.9,7.91,-132.8,-25.3,-1.332,-0.262,,
00-0030107,Theodore Riddick,RB,13,102.0,7.85,-140.7,-25.4,-1.47,-0.268,,
00-0034348,Courtland Sutton,WR,13,105.1,8.08,-126.1,-27.5,-1.296,-0.27,,
00-0032134,Christopher Uzomah,TE,13,103.2,7.94,-120.3,-27.2,-1.248,-0.273,,
00-0028411,Dontrelle Inman,WR,7,43.1,6.16,-77.5,-25.6,-0.828,-0.279,,
00-0032063,Mike Davis,RB,13,103.7,7.98,-141.1,-25.7,-1.457,-0.282,,
00-0034512,Cameron Phillips,WR,3,1.9,0.63,-47.2,-26.4,-0.509,-0.291,,
00-0033893,Dalvin Cook,RB,13,98.9,7.61,-142.9,-29.7,-1.451,-0.292,,
00-0033896,Adam Shaheen,TE,4,11.5,2.88,-57.2,-27.6,-0.604,-0.293,,
00-0028825,Terrelle Pryor,WR,8,53.1,6.64,-92.0,-29.4,-0.932,-0.3,,
00-0026153,Jonathan Stewart,RB,3,1.7,0.57,-53.6,-30.0,-0.533,-0.305,,
00-0032423,Trevor Davis,WR,3,0.0,0.0,-54.5,-29.2,-0.557,-0.306,,
00-0029708,Kendall Wright,WR,3,0.0,0.0,-52.1,-29.2,-0.536,-0.308,,
00-0033379,Timothy White,WR,3,2.4,0.8,-53.9,-30.7,-0.532,-0.311,,
00-0030432,Christine Michael,RB,3,0.9,0.3,-54.4,-30.8,-0.54,-0.313,,
00-0033474,Gehrig Dieter,WR,3,0.0,0.0,-51.2,-28.4,-0.549,-0.313,,
00-0030288,Michael Burkhead,RB,5,21.3,4.26,-69.4,-30.0,-0.719,-0.314,,
00-0023500,Franklin Gore,RB,13,100.2,7.71,-144.3,-29.3,-1.51,-0.316,,
00-0031897,Thomas Rawls,RB,3,0.0,0.0,-57.7,-32.1,-0.564,-0.324,,
00-0032115,Kaelin Clay,WR,3,0.0,0.0,-56.1,-32.3,-0.556,-0.328,,
00-0032475,Tanner McEvoy,WR,3,0.0,0.0,-56.1,-32.3,-0.556,-0.328,,
00-0033552,Brendan Langley,WR,3,0.0,0.0,-51.8,-30.8,-0.543,-0.331,,
00-0032760,Joshua Doctson,WR,13,97.9,7.53,-130.2,-32.4,-1.36,-0.336,,
00-0034766,Christopher Herndon,TE,13,96.4,7.42,-128.7,-33.6,-1.327,-0.337,,
00-0032688,Robert Chosen,WR,13,99.4,7.65,-131.4,-33.8,-1.339,-0.342,,
00-0031731,William Grant,RB,5,19.7,3.94,-75.6,-33.6,-0.75,-0.344,,
00-0030533,Matthew Barkley,QB,5,17.1,3.42,-80.8,-31.3,-0.85,-0.344,,
00-0031665,Zachary Zenner,RB,5,15.6,3.12,-77.5,-32.0,-0.812,-0.345,,
00-0030151,Tyler Bray,QB,3,0.0,0.0,-57.2,-32.3,-0.595,-0.345,,
00-0026898,Mark Sanchez,QB,3,-0.7,-0.23,-57.8,-32.9,-0.6,-0.351,,
00-0032135,Jesse James,TE,13,96.9,7.45,-124.5,-32.3,-1.311,-0.355,,
00-0034772,Antonio Callaway,WR,13,99.9,7.68,-130.9,-33.3,-1.36,-0.355,,
00-0031273,Cameron Brate,TE,13,94.8,7.29,-126.7,-33.9,-1.327,-0.356,,
00-0027675,Edward Dickson,TE,7,33.5,4.79,-84.3,-32.5,-0.9,-0.356,,
00-0032964,Byron Marshall,RB,4,5.2,1.3,-67.6,-33.5,-0.712,-0.362,,
00-0022943,Benjamin Watson,TE,13,92.2,7.09,-131.5,-36.4,-1.36,-0.369,,
00-0031577,Javorius Allen,RB,13,93.6,7.2,-148.2,-35.0,-1.546,-0.379,,
00-0034378,Romarius Smith,RB,13,90.8,6.98,-151.5,-36.2,-1.576,-0.38,,
00-0030181,John Doyle,TE,11,73.5,6.68,-112.7,-37.7,-1.14,-0.381,,
00-0028093,Niles Paul,TE,6,24.5,4.08,-79.2,-38.7,-0.784,-0.386,,
00-0030433,Michael Gillislee,RB,4,4.2,1.05,-72.4,-38.6,-0.705,-0.386,,
00-0034796,Lamar Jackson,QB,13,92.6,7.12,-172.1,-39.1,-1.739,-0.387,,
00-0032508,Hakeem Valles,TE,4,4.1,1.02,-64.5,-39.0,-0.632,-0.389,,
00-0034343,Joshua Rosen,QB,13,93.5,7.19,-170.1,-37.9,-1.736,-0.39,,
00-0034747,Marcell Ateman,WR,7,30.7,4.39,-89.1,-36.9,-0.943,-0.394,,
00-0030542,Terrance Williams,WR,4,3.8,0.95,-72.6,-40.1,-0.706,-0.399,,
00-0034201,De'Lance Turner,RB,4,4.1,1.02,-71.8,-39.6,-0.705,-0.399,,
00-0033441,Keon Hatcher,WR,4,1.8,0.45,-68.5,-38.4,-0.711,-0.409,,
00-0033111,Pharoh Cooper,WR,4,0.0,0.0,-69.7,-37.8,-0.734,-0.409,,
00-0031922,Khari Lee,TE,4,2.0,0.5,-66.6,-41.1,-0.652,-0.41,,
00-0033306,Victor Bolden,WR,4,2.0,0.5,-67.9,-38.8,-0.703,-0.411,,
00-0029613,Douglas Martin,RB,13,88.3,6.79,-156.5,-41.1,-1.6,-0.412,,
00-0029273,Robert Turbin,RB,4,0.3,0.07,-75.0,-38.9,-0.771,-0.412,,
00-0032881,Tommylee Lewis,WR,5,12.8,2.56,-76.6,-39.3,-0.787,-0.413,,
00-0034614,Godwin Igwebuike,RB,4,0.0,0.0,-72.8,-38.7,-0.764,-0.418,,
00-0029205,Travaris Cadet,RB,4,0.0,0.0,-72.8,-38.7,-0.764,-0.418,,
00-0031060,De'Anthony Thomas,WR,5,12.5,2.5,-81.3,-41.9,-0.804,-0.422,,
00-0033596,Matthew Dayes,RB,4,0.0,0.0,-75.4,-39.6,-0.779,-0.422,,
00-0031384,Richard Rodgers,TE,4,0.0,0.0,-68.7,-39.1,-0.725,-0.422,,
00-0032139,Benjamin Koyack,TE,4,0.0,0.0,-68.7,-39.1,-0.725,-0.422,,
00-0033589,David Moore,WR,13,91.8,7.06,-140.6,-40.6,-1.44,-0.423,,
00-0032593,Brandon Wilds,RB,4,1.5,0.38,-74.4,-42.2,-0.727,-0.423,,
00-0034753,Mark Andrews,TE,13,89.4,6.88,-134.1,-40.8,-1.404,-0.425,,
00-0033373,Taquan Mizzell,RB,6,16.6,2.77,-93.7,-38.9,-0.993,-0.425,,
00-0033049,Darius Jackson,RB,4,0.0,0.0,-76.6,-42.8,-0.742,-0.426,,
00-0032791,Jakeem Grant,WR,11,72.3,6.57,-125.0,-41.2,-1.277,-0.427,,
00-0034412,Luke Falk,QB,4,0.0,0.0,-88.2,-43.2,-0.844,-0.428,,
00-0032864,Alexander Ellis,TE,4,0.0,0.0,-68.6,-43.1,-0.67,-0.428,,
00-0033550,Davis Webb,QB,4,0.0,0.0,-77.0,-40.2,-0.795,-0.428,,
00-0032980,Marcus Johnson,WR,6,22.0,3.67,-90.5,-42.8,-0.896,-0.432,,
00-0034351,Dallas Goedert,TE,13,88.0,6.77,-135.5,-42.4,-1.389,-0.433,,
00-0030737,Freddie Martino,WR,4,0.0,0.0,-74.8,-42.7,-0.741,-0.434,,
00-0034309,Chad Beebe,WR,5,7.9,1.58,-77.0,-40.0,-0.82,-0.434,,
