player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0035264,Jarrett Stidham,QB,NE,2019,3,3,1.33,0.67,0.0,0.0,0.0,0.0,4,0.5,3.5,0.0,0.25,0.2,-2.03,-23.477,0.667,0.25,0.0,2,-1.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,-1.6,1.1,-1.6,-2.7,0.35,0.0034,1.2,-0.2,0.0,0.03,0.0,-0.03
00-0033280,Christian McCaffrey,RB,CAR,2019,16,13,0.12,17.94,8.88,0.2341,0.0232,0.3675,2,0.0,0.0,0.0,0.0,0.0,-0.9576,-28.494,0.0,0.0,0.0,287,4.83,0.0523,-0.0497,0.1986,0.108,142,116,0.8169,7.08,8.66,0.78,9.054,8.51,0.3555,0.0282,0.4085,0.1127,0,471.2,406.7,471.2,64.5,25.42,0.3109,2.8,188.1,215.8,15.07,19.0,3.93
00-0033293,Aaron Jones,RB,GB,2019,16,13,0.0,14.75,4.25,0.1247,0.0363,0.2125,0,,,,,,,,,,,236,4.59,0.0678,-0.0058,0.2331,0.1059,68,49,0.7206,6.97,9.67,2.74,2.548,8.92,0.1056,0.0441,0.2647,0.1029,2,314.8,273.0,314.8,41.8,17.06,0.2148,0.0,161.0,112.0,13.01,19.0,5.99
00-0033045,Ezekiel Elliott,RB,DAL,2019,16,13,0.0,18.81,4.44,0.1273,0.0056,0.1949,0,,,,,,,,,,,301,4.51,0.0399,-0.0185,0.2591,0.1262,71,54,0.7606,5.92,7.78,0.65,9.13,7.31,0.0711,0.0282,0.2958,0.0845,2,311.7,309.3,311.7,2.4,19.33,0.2365,0.0,198.7,110.6,13.25,14.0,0.75
00-0033699,Austin Ekeler,RB,LAC,2019,16,13,0.0,8.25,6.75,0.1813,0.0216,0.2871,0,,,,,,,,,,,132,4.22,0.0227,-0.078,0.2424,0.1136,108,92,0.8519,9.19,10.79,1.26,7.301,10.22,0.3841,0.0741,0.3889,0.1574,2,309.0,254.9,309.0,54.1,15.93,0.2059,0.0,86.4,168.5,8.87,11.0,2.13
00-0032764,Derrick Henry,RB,TEN,2019,15,13,0.0,20.2,1.6,0.0605,-0.0134,0.0814,0,,,,,,,,,,,303,5.08,0.0528,-0.0132,0.2409,0.1386,24,18,0.75,8.58,11.44,-1.88,-4.578,13.11,0.2956,0.0833,0.1667,0.1667,3,294.6,223.0,294.6,71.6,14.87,0.2345,0.0,187.1,35.9,10.0,18.0,8.0
00-0033893,Dalvin Cook,RB,MIN,2019,14,13,0.0,17.86,4.5,0.1668,-0.0316,0.2281,0,,,,,,,,,,,250,4.54,0.052,0.0211,0.24,0.1,63,53,0.8413,8.24,9.79,-1.49,-5.521,11.15,0.4317,0.0,0.4127,0.1587,2,292.4,271.7,292.4,20.7,19.4,0.2653,0.0,180.1,91.6,12.61,13.0,0.39
00-0033856,Leonard Fournette,RB,JAX,2019,15,13,0.0,17.67,6.67,0.1908,0.006,0.2904,0,,,,,,,,,,,265,4.35,0.0113,-0.0693,0.2075,0.117,100,76,0.76,5.22,6.87,0.13,40.154,7.34,-0.1908,0.0,0.23,0.05,1,259.4,296.9,259.3,-37.6,19.79,0.2717,0.0,150.7,146.2,8.88,3.0,-5.88
00-0034791,Nick Chubb,RB,CLE,2019,16,13,0.0,18.62,3.06,0.0911,-0.009,0.1303,0,,,,,,,,,,,298,5.01,0.0268,-0.0762,0.2081,0.1309,49,36,0.7347,5.67,7.72,-0.57,-9.929,8.83,-0.0543,0.0,0.2653,0.102,3,255.2,257.8,255.2,-2.6,16.11,0.2199,0.0,184.5,73.3,10.74,8.0,-2.74
00-0033906,Alvin Kamara,RB,NO,2019,14,11,0.07,12.21,6.93,0.2029,0.0016,0.3054,1,1.0,13.0,0.0,0.0,0.0,0.9648,33.342,1.182,1.0,0.0,171,4.66,0.0292,-0.114,0.1871,0.1111,97,81,0.8351,5.49,6.58,0.27,20.5,6.88,0.0159,0.0103,0.2887,0.0515,1,248.5,263.2,248.5,-14.7,18.8,0.2364,0.5,106.6,156.1,8.14,6.0,-2.14
00-0034844,Saquon Barkley,RB,NYG,2019,13,10,0.0,16.69,5.62,0.1488,0.0131,0.2324,0,,,,,,,,,,,217,4.62,0.0276,-0.0863,0.2074,0.1244,73,52,0.7123,6.0,8.42,0.84,7.18,8.42,0.0614,0.0274,0.1918,0.1233,0,244.1,233.9,244.1,10.2,17.99,0.2377,0.0,124.3,109.6,7.38,8.0,0.62
00-0027966,Mark Ingram,RB,BAL,2019,15,13,0.0,13.47,1.93,0.0713,0.0112,0.1148,0,,,,,,,,,,,202,5.04,0.0495,0.0819,0.2624,0.104,29,26,0.8966,8.52,9.5,1.48,5.744,8.46,0.7514,0.1724,0.5517,0.1379,2,242.5,197.6,242.5,44.9,13.18,0.1692,0.0,149.9,47.8,11.54,15.0,3.46
00-0033594,Chris Carson,RB,SEA,2019,15,13,0.0,18.53,3.13,0.1124,-0.0152,0.158,0,,,,,,,,,,,278,4.42,0.0252,-0.092,0.2698,0.1151,47,37,0.7872,5.66,7.19,-1.02,-5.542,8.57,0.1016,0.0426,0.2128,0.0638,4,232.6,241.0,232.6,-8.4,16.07,0.2123,0.0,172.0,69.0,9.19,9.0,-0.19
00-0033897,Joe Mixon,RB,CIN,2019,16,13,0.0,17.38,2.81,0.0767,-0.0034,0.1127,0,,,,,,,,,,,278,4.09,0.018,-0.079,0.2014,0.1043,45,35,0.7778,6.38,8.2,-0.04,-143.5,9.46,0.1816,0.0667,0.3111,0.1556,0,225.4,241.1,225.4,-15.7,15.07,0.1959,0.0,168.4,72.7,10.69,8.0,-2.69
00-0032241,Todd Gurley,RB,LA,2019,15,12,0.0,14.87,3.27,0.0838,0.0021,0.1272,0,,,,,,,,,,,223,3.84,0.0538,-0.123,0.2287,0.0942,49,31,0.6327,4.22,6.68,0.71,5.914,6.32,-0.0865,0.0408,0.1633,0.0612,2,219.4,224.4,219.4,-5.0,14.96,0.1697,0.0,148.0,76.4,10.62,14.0,3.38
00-0035243,Miles Sanders,RB,PHI,2019,16,13,0.0,11.19,3.94,0.1046,0.0159,0.168,0,,,,,,,,,,,179,4.57,0.0168,-0.0829,0.1676,0.0894,63,50,0.7937,8.08,10.18,2.08,3.885,8.26,0.2928,0.0476,0.3016,0.1587,1,218.7,208.0,216.7,8.7,13.0,0.1592,0.0,112.6,95.4,7.25,6.0,-1.25
00-0030496,Le'Veon Bell,RB,NYJ,2019,15,12,0.0,16.33,5.2,0.1722,0.0023,0.2599,0,,,,,,,,,,,245,3.22,0.0122,-0.1908,0.1469,0.049,78,66,0.8462,5.91,6.98,0.55,10.721,6.67,-0.044,0.0128,0.2564,0.0769,1,215.0,244.9,215.0,-29.9,16.33,0.2609,0.0,131.1,113.9,5.85,4.0,-1.85
00-0033118,Kenyan Drake,RB,ARI,2019,14,11,0.0,12.14,4.86,0.1454,-0.0302,0.197,0,,,,,,,,,,,170,4.81,0.0471,0.0115,0.2824,0.1294,68,50,0.7353,5.07,6.9,-0.6,-8.415,8.48,-0.1059,0.0,0.2206,0.0882,1,214.2,203.1,214.2,11.1,14.51,0.2071,0.0,105.3,97.8,6.27,8.0,1.73
00-0031062,James White,RB,NE,2019,15,12,0.07,4.47,6.33,0.1719,0.0493,0.2924,1,1.0,35.0,0.0,0.0,0.0,2.0002,30.042,4.375,1.0,1.0,67,3.93,0.0149,-0.234,0.2239,0.0597,95,72,0.7579,6.79,8.96,2.36,2.879,7.36,0.2757,0.0526,0.3263,0.1263,0,202.2,200.3,202.2,1.9,13.36,0.157,0.3,48.1,151.9,6.8,6.0,-0.8
00-0034109,Phillip Lindsay,RB,DEN,2019,16,13,0.0,14.0,3.0,0.1014,-0.0206,0.1377,0,,,,,,,,,,,224,4.51,0.0312,-0.0523,0.1696,0.0982,48,35,0.7292,4.08,5.6,-1.48,-2.761,6.94,-0.0576,0.0,0.1875,0.0417,0,197.7,200.6,197.7,-2.9,12.54,0.1915,0.0,128.3,72.3,6.47,7.0,0.53
00-0031285,Devonta Freeman,RB,ATL,2019,14,11,0.0,13.14,5.0,0.1209,0.0161,0.1926,0,,,,,,,,,,,184,3.57,0.0109,-0.2245,0.1685,0.0815,70,59,0.8429,5.86,6.95,1.13,5.19,5.83,-0.0738,0.0571,0.2429,0.0429,2,197.6,206.7,197.6,-9.1,14.77,0.1714,0.0,94.5,112.3,4.75,6.0,1.25
00-0035700,Josh Jacobs,RB,LV,2019,13,12,0.0,18.62,2.08,0.0699,-0.0124,0.0962,0,,,,,,,,,,,242,4.75,0.0289,-0.0392,0.219,0.1033,27,20,0.7407,6.15,8.3,-1.26,-4.882,9.15,0.1447,0.0,0.2963,0.1111,1,191.6,183.8,191.6,7.8,14.14,0.203,0.0,141.2,42.6,7.38,7.0,-0.38
00-0033951,Marlon Mack,RB,IND,2019,14,11,0.0,17.64,1.21,0.0421,-0.003,0.0611,0,,,,,,,,,,,247,4.42,0.0324,0.0073,0.2713,0.1134,17,14,0.8235,4.82,5.86,-0.29,-16.4,5.71,0.001,0.0,0.1176,0.0,0,181.3,170.7,181.3,10.6,12.19,0.162,0.0,145.3,25.4,6.74,8.0,1.26
00-0032144,Melvin Gordon,RB,LAC,2019,12,9,0.0,13.5,4.58,0.128,-0.0192,0.1786,0,,,,,,,,,,,162,3.78,0.0494,-0.1008,0.2407,0.0864,55,42,0.7636,5.38,7.05,-0.89,-6.041,7.64,-0.0387,0.0182,0.2,0.0545,3,180.8,188.9,180.8,-8.1,15.74,0.2077,0.0,109.6,79.3,8.78,9.0,0.22
00-0035685,David Montgomery,RB,CHI,2019,16,13,0.0,15.12,2.19,0.067,0.0208,0.115,0,,,,,,,,,,,242,3.67,0.0248,-0.1699,0.2066,0.0661,35,25,0.7143,5.29,7.4,2.69,1.968,6.24,-0.0601,0.0286,0.2,0.0857,2,170.4,208.6,170.4,-38.2,13.04,0.1781,0.0,155.6,53.0,9.8,7.0,-2.8
00-0031687,Raheem Mostert,RB,SF,2019,15,12,0.0,9.13,1.47,0.0542,0.015,0.0918,0,,,,,,,,,,,137,5.64,0.0584,0.0518,0.2263,0.1679,22,14,0.6364,8.18,12.86,2.05,4.0,11.07,0.3144,0.0909,0.2727,0.2273,1,167.2,115.7,167.2,51.5,7.71,0.1056,0.0,81.0,34.7,3.89,10.0,6.11
00-0034816,Ronald Jones,RB,TB,2019,16,13,0.0,10.75,2.5,0.0653,0.0033,0.1002,0,,,,,,,,,,,172,4.21,0.0349,-0.144,0.1977,0.1163,40,31,0.775,7.72,9.97,0.75,10.3,9.48,0.0526,0.0,0.3,0.175,2,166.3,146.8,166.3,19.5,9.18,0.1068,0.0,87.9,58.9,2.72,6.0,3.28
00-0033556,Tarik Cohen,RB,CHI,2019,16,13,0.0,4.0,6.5,0.1827,0.0435,0.3045,0,,,,,,,,,,,64,3.33,0.0,-0.1288,0.2344,0.0625,104,79,0.7596,4.38,5.77,1.75,2.505,5.43,-0.1484,0.0288,0.1731,0.0385,0,163.9,186.8,161.9,-24.9,11.67,0.1595,0.0,38.2,148.6,3.33,3.0,-0.33
00-0030513,Latavius Murray,RB,NO,2019,16,13,0.0,9.12,2.69,0.072,-0.0147,0.0977,0,,,,,,,,,,,146,4.36,0.0342,-0.0296,0.2603,0.1027,43,34,0.7907,5.47,6.91,-1.16,-4.7,8.35,-0.0093,0.0233,0.2093,0.0698,0,157.2,150.1,157.2,7.1,9.38,0.1166,0.0,83.5,66.6,4.86,6.0,1.14
00-0032257,Duke Johnson,RB,HOU,2019,16,13,0.0,5.19,3.88,0.1195,0.0367,0.2049,0,,,,,,,,,,,83,4.94,0.0241,-0.1436,0.2048,0.1325,62,44,0.7097,6.61,9.32,2.63,2.515,8.2,0.1305,0.0484,0.2903,0.0323,1,154.0,154.3,154.0,-0.3,9.64,0.1259,0.0,50.6,103.7,5.38,5.0,-0.38
00-0031045,Carlos Hyde,RB,HOU,2019,16,13,0.0,15.31,1.0,0.0293,0.0043,0.0469,0,,,,,,,,,,,245,4.37,0.0245,-0.0561,0.2245,0.0939,16,10,0.625,2.62,4.2,1.38,1.909,5.1,-1.0794,0.0,0.125,0.0,2,153.2,164.8,153.2,-11.6,10.3,0.1345,0.0,139.8,24.9,6.58,6.0,-0.58
00-0034845,Sony Michel,RB,NE,2019,16,13,0.0,15.44,1.25,0.0325,-0.0042,0.0457,0,,,,,,,,,,,247,3.69,0.0283,-0.0956,0.2227,0.0931,20,12,0.6,4.7,7.83,-0.75,-6.267,10.08,0.0127,0.0,0.35,0.05,1,152.6,195.6,152.6,-43.0,12.22,0.1425,0.0,160.9,34.6,10.08,7.0,-3.08
00-0035250,Devin Singletary,RB,BUF,2019,12,10,0.0,12.58,3.42,0.1151,0.0187,0.1858,0,,,,,,,,,,,151,5.13,0.0132,0.0196,0.245,0.1656,41,29,0.7073,4.73,6.69,1.49,3.18,6.66,-0.1316,0.0488,0.122,0.0732,1,147.9,142.6,147.9,5.3,11.88,0.176,0.0,83.2,59.4,3.89,4.0,0.11
00-0025394,Adrian Peterson,RB,WAS,2019,15,12,0.0,14.07,1.53,0.0512,-0.0131,0.0676,0,,,,,,,,,,,211,4.26,0.0237,-0.1212,0.1943,0.1185,23,17,0.7391,6.17,8.35,-1.87,-3.302,9.47,-0.0509,0.0,0.3043,0.1739,2,147.0,148.4,147.0,-1.4,9.89,0.1656,0.0,117.0,31.3,5.19,5.0,-0.19
00-0033948,Jamaal Williams,RB,GB,2019,14,12,0.0,7.64,3.21,0.0984,-0.0094,0.1411,0,,,,,,,,,,,107,4.3,0.0093,-0.0563,0.215,0.0935,45,39,0.8667,5.62,6.49,-0.76,-7.441,7.15,0.3453,0.1111,0.3556,0.0444,0,146.3,134.1,146.3,12.2,9.58,0.1256,0.0,61.4,72.7,4.47,6.0,1.53
00-0033553,James Conner,RB,PIT,2019,10,8,0.0,11.6,3.8,0.1288,-0.034,0.1694,0,,,,,,,,,,,116,4.0,0.0345,-0.2067,0.2241,0.1379,38,34,0.8947,6.61,7.38,-1.42,-4.648,8.76,0.4842,0.0789,0.3684,0.1053,1,145.5,124.6,143.5,18.9,12.46,0.1902,0.0,68.6,56.0,3.75,7.0,3.25
00-0034838,Royce Freeman,RB,DEN,2019,16,13,0.0,8.25,3.12,0.1021,-0.0002,0.153,0,,,,,,,,,,,132,3.76,0.0227,-0.1321,0.1667,0.0985,50,43,0.86,5.12,5.95,0.18,28.444,6.02,-0.0502,0.02,0.2,0.04,0,142.2,149.9,142.2,-7.7,9.37,0.1431,0.0,77.4,72.5,4.83,4.0,-0.83
00-0032187,David Johnson,RB,ARI,2019,12,10,0.0,7.83,3.92,0.1104,0.0472,0.1986,0,,,,,,,,,,,94,3.67,0.0213,-0.1478,0.2128,0.0851,47,36,0.766,7.87,10.28,3.85,2.044,6.28,0.0174,0.0851,0.3617,0.1915,1,141.5,138.1,141.5,3.4,11.51,0.1488,0.0,60.1,78.0,5.42,6.0,0.58
00-0030874,Damien Williams,RB,KC,2019,11,9,0.0,10.09,3.36,0.1002,-0.0062,0.146,0,,,,,,,,,,,111,4.49,0.045,-0.1228,0.1982,0.0541,37,30,0.8108,5.76,7.1,0.92,6.265,7.67,0.1513,0.0541,0.2703,0.0541,1,141.1,131.5,141.1,9.6,11.95,0.1576,0.0,64.7,66.7,5.01,7.0,1.99
00-0032058,Tevin Coleman,RB,SF,2019,14,11,0.0,9.79,2.14,0.0763,-0.0133,0.1052,0,,,,,,,,,,,137,3.97,0.0438,-0.112,0.1898,0.0949,30,21,0.7,6.0,8.57,-1.03,-5.806,9.71,-0.1471,0.0333,0.3,0.1,0,135.4,140.7,135.4,-5.3,10.05,0.1409,0.0,89.9,50.8,7.01,7.0,-0.01
00-0032940,DeAndre Washington,RB,LV,2019,16,13,0.0,6.75,2.56,0.081,0.018,0.1341,0,,,,,,,,,,,108,3.58,0.0278,-0.1528,0.213,0.037,41,36,0.878,7.12,8.11,1.32,5.407,6.83,0.1344,0.0,0.2439,0.0976,0,121.9,120.0,121.9,1.9,7.5,0.1055,0.0,61.9,58.1,3.19,3.0,-0.19
00-0027029,LeSean McCoy,RB,KC,2019,13,12,0.0,7.77,2.62,0.0758,-0.0072,0.1086,0,,,,,,,,,,,101,4.6,0.0396,-0.0577,0.2376,0.1188,34,28,0.8235,5.32,6.46,-0.71,-7.542,8.43,-0.1839,0.0294,0.1471,0.0882,2,118.6,128.9,116.3,-12.6,9.91,0.1223,0.0,74.0,54.9,6.32,5.0,-1.32
00-0034367,Nyheim Hines,RB,IND,2019,16,13,0.0,3.25,3.62,0.1214,0.0155,0.1929,0,,,,,,,,,,,52,3.83,0.0385,0.0104,0.3077,0.0769,58,44,0.7586,5.52,7.27,1.33,4.156,7.16,-0.0536,0.0,0.2586,0.0862,1,117.9,119.1,105.9,-13.2,7.44,0.1,0.0,31.3,87.8,3.28,2.0,-1.28
00-0032741,Peyton Barber,RB,TB,2019,16,13,0.0,9.62,1.5,0.0448,0.0051,0.0708,0,,,,,,,,,,,154,3.05,0.039,-0.2119,0.1494,0.0519,24,16,0.6667,4.79,7.19,1.25,3.833,7.38,-0.1351,0.0417,0.1667,0.0417,1,116.5,126.4,116.5,-9.9,7.9,0.0919,0.0,89.5,36.9,5.54,7.0,1.46
00-0032780,Jordan Howard,RB,PHI,2019,9,9,0.0,13.22,1.56,0.0515,-0.0027,0.0753,0,,,,,,,,,,,119,4.41,0.0504,-0.0038,0.2353,0.1429,14,10,0.7143,4.93,6.9,0.07,69.0,6.9,0.062,0.0714,0.2143,0.0714,0,111.4,100.9,111.4,10.5,11.21,0.1456,0.0,80.7,20.2,5.32,7.0,1.68
00-0034331,Jaylen Samuels,RB,PIT,2019,13,10,0.38,5.08,4.38,0.1416,-0.0196,0.1987,5,0.8,7.0,0.0,0.2,0.0,-0.7023,2.766,-3.182,0.4,0.2,66,2.65,0.0152,-0.2276,0.1364,0.0303,57,47,0.8246,5.35,6.49,-0.79,-6.778,7.79,-0.0746,0.0175,0.3333,0.0702,1,104.4,119.1,104.2,-14.9,9.16,0.1453,1.3,37.6,80.3,3.05,2.0,-1.05
00-0033308,Matt Breida,RB,SF,2019,12,10,0.0,10.25,1.83,0.0615,-0.0078,0.0868,0,,,,,,,,,,,123,5.07,0.0081,-0.0897,0.187,0.1463,22,19,0.8636,5.45,6.32,-0.55,-10.0,6.68,-0.0607,0.0455,0.2727,0.0455,1,103.3,101.1,103.3,2.2,8.43,0.1116,0.0,65.6,35.5,2.11,2.0,-0.11
00-0033923,Kareem Hunt,RB,CLE,2019,8,5,0.0,5.38,5.5,0.1678,0.0162,0.2631,0,,,,,1.0,-1.2235,,,,,43,4.16,0.0465,-0.1437,0.186,0.0465,44,37,0.8409,6.48,7.7,0.8,8.143,7.46,0.3118,0.0227,0.3864,0.0909,0,101.4,86.6,101.4,14.8,10.82,0.1448,0.0,24.2,62.4,1.24,3.0,1.76
00-0030288,Rex Burkhead,RB,NE,2019,13,10,0.0,5.0,2.92,0.0809,0.0294,0.1419,0,,,,,,,,,,,65,4.65,0.0462,0.0186,0.2769,0.1231,38,27,0.7105,7.34,10.33,3.24,2.268,8.48,-0.132,0.0,0.2632,0.1842,1,101.1,98.2,101.1,2.9,7.56,0.0926,0.0,38.8,59.4,2.76,3.0,0.24
00-0034414,Boston Scott,RB,PHI,2019,8,5,0.0,7.62,3.25,0.0794,-0.0269,0.1002,0,,,,,,,,,,,61,4.02,0.082,-0.066,0.2787,0.0984,26,24,0.9231,7.85,8.5,-1.77,-4.435,11.38,0.3267,0.0,0.3846,0.1538,0,98.9,77.6,98.9,21.3,9.7,0.1207,0.0,40.5,37.0,2.72,5.0,2.28
00-0023500,Frank Gore,RB,BUF,2019,15,13,0.0,11.07,1.07,0.0332,0.0048,0.0532,0,,,,,,,,,,,166,3.61,0.012,-0.1978,0.1807,0.0663,16,13,0.8125,6.25,7.69,0.88,7.143,6.77,0.0694,0.0,0.3125,0.0625,0,94.9,129.0,94.9,-34.1,8.6,0.1226,0.0,106.4,22.6,6.92,2.0,-4.92
00-0030404,Chris Thompson,RB,WAS,2019,11,8,0.0,3.36,5.27,0.1673,0.0395,0.2786,0,,,,,,,,,,,37,3.73,0.0,-0.1952,0.1892,0.1081,58,42,0.7241,6.52,9.0,1.74,3.743,8.02,-0.0441,0.0,0.2759,0.1034,0,93.6,108.8,93.6,-15.2,9.89,0.1503,0.0,23.2,85.6,2.47,0.0,-2.47
00-0034184,Gus Edwards,RB,BAL,2019,16,13,0.0,8.31,0.44,0.015,0.0008,0.023,0,,,,,,,,,,,133,5.35,0.015,0.0616,0.3459,0.1504,7,7,1.0,6.43,6.43,0.0,,6.43,0.2784,0.0,0.2857,0.0,1,92.6,91.1,92.6,1.5,5.69,0.0742,0.0,80.8,10.3,4.11,2.0,-2.11
00-0035261,Tony Pollard,RB,DAL,2019,14,11,0.0,6.14,1.43,0.0435,-0.0066,0.0607,0,,,,,,,,,,,86,5.29,0.0233,-0.0088,0.2442,0.1395,20,15,0.75,5.35,7.13,-0.9,-5.944,9.0,-0.1384,0.05,0.2,0.05,1,89.2,77.6,89.2,11.6,5.54,0.0675,0.0,45.0,32.6,1.58,3.0,1.42
00-0034349,Kerryon Johnson,RB,DET,2019,8,6,0.0,14.12,1.88,0.0581,0.0225,0.1028,0,,,,,,,,,,,113,3.57,0.0265,-0.1816,0.1947,0.0708,15,10,0.6667,8.47,12.7,4.6,1.841,11.6,0.2635,0.0667,0.4667,0.2,1,85.0,99.9,85.0,-14.9,12.49,0.1627,0.0,75.8,24.1,5.82,4.0,-1.82
00-0032602,J.D. McKissic,RB,DET,2019,15,13,0.0,2.53,2.8,0.0793,-0.0013,0.118,0,,,,,,,,,,,38,5.39,0.0,-0.078,0.2105,0.1316,42,34,0.8095,5.55,6.85,0.1,58.25,6.97,-0.1759,0.0238,0.1667,0.0952,0,83.8,84.2,83.8,-0.4,5.62,0.0717,0.0,21.1,63.1,1.47,1.0,-0.47
00-0033025,Jalen Richard,RB,LV,2019,16,13,0.0,2.44,2.69,0.0871,0.0299,0.1516,0,,,,,,,,,,,39,3.72,0.0,-0.2028,0.2564,0.1026,43,36,0.8372,7.51,8.97,2.12,3.549,6.56,0.2229,0.0,0.3488,0.1628,0,82.8,82.6,82.8,0.2,5.16,0.0726,0.0,19.7,62.9,0.82,0.0,-0.82
00-0034681,Chase Edmonds,RB,ARI,2019,10,9,0.0,6.0,2.1,0.0694,0.0038,0.1068,0,,,,,,,,,,,60,5.05,0.0667,0.0443,0.2,0.15,21,12,0.5714,5.0,8.75,0.24,21.0,8.75,-0.1158,0.0476,0.2381,0.0476,0,82.8,66.9,82.8,15.9,6.69,0.0863,0.0,31.4,35.5,1.81,5.0,3.19
00-0033854,Dare Ogunbowale,RB,TB,2019,16,13,0.0,0.69,2.88,0.0729,0.0183,0.1221,0,,,,,,,,,,,11,1.55,0.1818,-0.0024,0.2727,0.0909,46,35,0.7609,6.22,8.17,2.63,2.364,5.91,-0.2342,0.0,0.3043,0.087,1,75.3,95.2,75.3,-19.9,5.95,0.0692,0.0,20.6,74.5,4.73,2.0,-2.73
00-0034750,Rashaad Penny,RB,SEA,2019,9,9,0.0,7.22,1.22,0.042,0.0091,0.0694,0,,,,,,,,,,,65,5.69,0.0462,0.0668,0.2462,0.1231,11,8,0.7273,7.55,10.38,2.27,3.32,11.38,0.4043,0.0909,0.2727,0.1818,1,75.3,54.3,75.3,21.0,6.04,0.0847,0.0,38.1,16.2,2.02,4.0,1.98
00-0034972,Alexander Mattison,RB,MIN,2019,13,13,0.0,7.69,0.92,0.0292,0.0066,0.0484,0,,,,,,,,,,,100,4.62,0.01,-0.1263,0.19,0.15,12,10,0.8333,6.83,8.2,2.25,3.037,7.4,0.2248,0.0,0.25,0.1667,1,68.4,80.5,68.4,-12.1,6.2,0.0842,0.0,62.3,18.2,3.62,1.0,-2.62
00-0030456,Giovani Bernard,RB,CIN,2019,16,13,0.0,3.31,2.69,0.0746,0.0003,0.1121,0,,,,,,,,,,,53,3.21,0.0,-0.2918,0.1887,0.1132,43,30,0.6977,5.44,7.8,0.14,39.0,7.33,-0.3168,0.0,0.1628,0.0698,1,68.4,92.9,68.4,-24.5,5.81,0.0755,0.0,30.5,62.4,2.35,0.0,-2.35
00-0035342,Patrick Laird,RB,MIA,2019,8,5,0.0,7.75,3.75,0.0937,0.0181,0.1532,0,,,,,,,,,,,62,2.71,0.0161,-0.3508,0.1452,0.0806,30,23,0.7667,6.8,8.87,1.4,4.857,7.65,0.2005,0.0,0.4333,0.1,0,68.2,74.4,68.2,-6.2,9.3,0.1151,0.0,31.4,43.0,1.39,1.0,-0.39
00-0034301,Darrel Williams,RB,KC,2019,9,9,0.0,4.56,2.11,0.0622,0.0002,0.0934,0,,,,,,,,,,,41,3.44,0.0732,-0.2494,0.2927,0.0488,19,15,0.7895,8.79,11.13,1.11,7.952,11.93,0.2902,0.0526,0.3684,0.1579,1,67.8,66.9,67.8,0.9,7.43,0.0906,0.0,33.4,33.5,3.84,4.0,0.16
00-0033567,Brian Hill,RB,ATL,2019,10,7,0.0,7.8,1.4,0.0359,0.0054,0.0577,0,,,,,,,,,,,78,4.14,0.0256,-0.0896,0.2436,0.1282,14,10,0.7143,4.93,6.9,1.5,3.286,5.4,0.1306,0.0714,0.2857,0.0,0,67.2,63.2,67.2,4.0,6.32,0.0726,0.0,41.1,22.1,1.74,3.0,1.26
00-0028087,Dion Lewis,RB,TEN,2019,15,12,0.0,3.6,2.13,0.0835,-0.0076,0.1199,0,,,,,,,,,,,54,3.87,0.0,-0.2528,0.1111,0.0556,32,25,0.7812,5.12,6.56,-0.72,-7.13,7.72,-0.1332,0.0312,0.2188,0.0938,1,66.3,72.5,66.3,-6.2,4.84,0.0756,0.0,26.8,45.8,0.83,1.0,0.17
00-0035537,Ty Johnson,RB,DET,2019,15,12,0.0,4.2,2.07,0.0585,0.0098,0.0947,0,,,,,,,,,,,63,4.33,0.0,-0.1338,0.1746,0.1111,31,24,0.7742,3.52,4.54,1.97,1.787,3.88,-0.3404,0.0,0.129,0.0,1,60.2,82.6,60.2,-22.4,5.51,0.0725,0.0,35.2,47.4,1.63,0.0,-1.63
00-0031806,Malcolm Brown,RB,LA,2019,13,11,0.0,5.31,0.46,0.0115,0.0004,0.0176,0,,,,,,,,,,,69,3.7,0.0725,-0.1485,0.2319,0.1159,6,2,0.3333,2.67,8.0,0.0,,3.5,-2.0534,0.0,0.0,0.0,0,59.1,60.0,59.1,-0.9,4.61,0.0548,0.0,51.0,9.0,3.83,5.0,1.17
00-0035217,Benny Snell,RB,PIT,2019,11,8,0.0,9.82,0.36,0.017,-0.004,0.0227,0,,,,,,,,,,,108,3.94,0.0185,-0.1195,0.1759,0.0833,4,3,0.75,5.75,7.67,-0.5,-11.5,7.33,-0.2143,0.0,0.0,0.0,1,57.9,66.4,57.9,-8.5,6.04,0.1029,0.0,60.4,6.0,2.82,2.0,-0.82
