player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,wk_act,wk_res,wk_ina,wk_hurt,wk_bench,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0010261,Tommy Maddox,QB,PIT,2002,12,9,31.42,1.58,0.08,0.0035,nan,nan,377,0.6207,7.52,0.0531,0.0424,0.0645,0.0726,0.0,15.669,0.3634,0.1061,19,2.26,0.0,-0.8411,0.2105,0.1053,1,0,0.0,0.0,,13.0,0.0,,-3.1472,0.0,0.0,0.0,2,17,0,,,,165.7,,,,,,,,,,,
00-0003535,Tim Couch,QB,CLE,2002,14,11,31.64,1.64,0.0,0.0,nan,nan,443,0.6163,6.42,0.0406,0.0406,0.0634,0.0054,0.0,8.433,0.2889,0.079,23,3.35,0.0,-0.035,0.3913,0.1739,0,0,,,,,,,,,,,1,17,0,,,,155.4,,,,,,,,,,,
00-0020608,David Carr,QB,HOU,2002,16,13,27.75,3.69,0.0,0.0,nan,nan,444,0.5248,5.84,0.0203,0.0338,0.1462,-0.2547,0.0,12.284,0.2635,0.0698,59,4.78,0.0508,-0.1517,0.2712,0.1695,0,0,,,,,,,,,,,4,17,0,,,,145.9,,,,,,,,,,,
00-0005180,Jay Fiedler,QB,MIA,2002,11,8,26.55,2.55,0.0,0.0,nan,nan,292,0.613,6.93,0.0479,0.0308,0.0426,0.1259,0.0,10.709,0.3699,0.0856,28,3.54,0.1071,0.3534,0.4286,0.1786,0,0,,,,,,,,,,,0,17,0,,,,144.9,,,,,,,,,,,
00-0012732,Rodney Peete,QB,CAR,2002,14,11,27.21,1.57,0.0,0.0,nan,nan,381,0.5853,6.9,0.0394,0.0367,0.0752,-0.07,0.0,10.868,0.2992,0.1181,22,0.64,0.0,-1.0276,0.1364,0.0455,0,0,,,,,,,,,,,1,17,0,,,,124.6,,,,,,,,,,,
00-0001335,Jeff Blake,QB,BAL,2002,10,7,29.5,3.9,0.0,0.0,nan,nan,295,0.5593,7.06,0.0441,0.0373,0.0923,-0.0286,0.0,10.742,0.3254,0.0881,39,2.72,0.0256,-0.1249,0.2308,0.1026,0,0,,,,,,,,,,,1,17,0,,,,124.0,,,,,,,,,,,
00-0019599,Marc Bulger,QB,LA,2002,7,5,30.57,1.71,0.14,0.0039,nan,nan,214,0.6449,8.53,0.0654,0.028,0.0531,0.2677,0.0,14.378,0.4019,0.1215,12,-1.08,0.0833,-1.0774,0.0833,0.0,1,1,1.0,3.0,3.0,0.0,,0.0,-0.4411,0.0,0.0,0.0,1,17,0,,,,119.0,,,,,,,,,,,
00-0011276,Jim Miller,QB,CHI,2002,10,10,31.4,1.3,0.0,0.0,nan,nan,314,0.5732,6.19,0.0414,0.0287,0.0485,-0.0324,0.0,12.462,0.3121,0.086,13,0.85,0.0,-1.3948,0.2308,0.0,0,0,,,,,,,,,,,2,0,15,,,,108.9,,,,,,,,,,,
00-0021141,Joey Harrington,QB,DET,2002,14,13,30.64,0.5,0.0,0.0,nan,nan,429,0.5012,5.35,0.028,0.0373,0.0183,-0.1986,0.0,13.819,0.2564,0.0653,7,0.57,0.0,-1.253,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,106.2,,,,,,,,,,,
00-0015700,Kordell Stewart,QB,PIT,2002,7,7,23.71,6.14,0.14,0.0037,nan,nan,166,0.6566,6.96,0.0361,0.0361,0.0405,0.0996,0.0,10.043,0.3614,0.0602,43,4.44,0.0465,0.0156,0.3023,0.186,1,0,0.0,0.0,,0.0,,,-0.7194,0.0,0.0,0.0,1,17,0,,,,87.3,,,,,,,,,,,
00-0010560,Shane Matthews,QB,WAS,2002,7,7,33.86,1.71,0.14,0.0041,nan,nan,237,0.5232,5.28,0.0464,0.0253,0.0366,-0.0598,0.0,18.955,0.27,0.038,12,2.58,0.0,-0.1032,0.1667,0.0833,1,1,1.0,-13.0,-13.0,0.0,,0.0,-1.4886,0.0,0.0,0.0,0,17,0,,,,84.8,,,,,,,,,,,
00-0021379,Patrick Ramsey,QB,WAS,2002,9,6,25.22,1.44,0.0,0.0,nan,nan,227,0.5154,6.78,0.0396,0.0352,0.0735,0.0046,0.0,7.812,0.2952,0.0837,13,-0.08,0.0769,-1.3322,0.2308,0.0,0,0,,,,,,,,,,,2,17,0,,,,79.5,,,,,,,,,,,
00-0020308,Mike McMahon,QB,DET,2002,8,5,18.38,1.75,0.12,0.0029,nan,nan,147,0.4218,5.95,0.0476,0.0612,0.0755,-0.203,0.0,8.918,0.2721,0.0816,14,6.86,0.2143,0.5789,0.5,0.2857,1,1,1.0,7.0,7.0,0.0,,0.0,0.9601,0.0,1.0,0.0,0,17,0,,,,74.3,,,,,,,,,,,
00-0020404,Quincy Carter,QB,DAL,2002,7,7,31.57,3.86,0.0,0.0,nan,nan,221,0.5656,6.63,0.0317,0.0362,0.0792,-0.0451,0.0,7.711,0.2986,0.0633,27,3.37,0.0,-0.3789,0.2222,0.1111,0,0,,,,,,,,,,,1,17,0,,,,73.7,,,,,,,,,,,
00-0020562,Chad Hutchinson,QB,DAL,2002,9,6,27.78,2.0,0.0,0.0,nan,nan,250,0.508,6.22,0.028,0.032,0.1197,-0.333,0.0,11.35,0.252,0.08,18,4.11,0.0,-0.2373,0.1667,0.1667,0,0,,,,,,,,,,,0,17,0,,,,65.6,,,,,,,,,,,
00-0010137,Ray Lucas,QB,MIA,2002,7,7,22.86,5.14,0.0,0.0,nan,nan,160,0.575,6.53,0.025,0.0375,0.0698,-0.0878,0.0,18.017,0.2938,0.0813,36,3.5,0.0556,-0.2245,0.4167,0.1667,0,0,,,,,,,,,,,3,17,0,,,,62.4,,,,,,,,,,,
00-0019709,Chris Redman,QB,BAL,2002,6,6,30.33,1.67,0.0,0.0,nan,nan,182,0.533,5.68,0.0385,0.0165,0.057,-0.1028,0.0,57.444,0.2692,0.0769,10,0.8,0.0,-0.3425,0.2,0.0,0,0,,,,,,,,,,,0,17,0,,,,60.2,,,,,,,,,,,
00-0001218,Steve Beuerlein,QB,DEN,2002,5,3,23.4,1.0,0.0,0.0,nan,nan,117,0.5812,7.91,0.0513,0.0427,0.093,0.0272,0.0,16.228,0.3675,0.1111,5,1.8,0.2,-0.0122,0.2,0.0,0,0,,,,,,,,,,,0,17,0,,,,55.9,,,,,,,,,,,
00-0007576,Kelly Holcomb,QB,CLE,2002,4,3,26.5,2.0,0.0,0.0,nan,nan,106,0.6038,7.45,0.0755,0.0377,0.045,0.1139,0.0,13.39,0.3962,0.1038,8,1.12,0.0,0.4267,0.25,0.0,0,0,,,,,,,,,,,0,17,0,,,,54.5,,,,,,,,,,,
00-0010455,Jamie Martin,QB,LA,2002,5,3,39.0,1.0,0.0,0.0,0.0,0.0,195,0.6359,6.24,0.0359,0.0513,0.0488,-0.0642,0.0,7.281,0.3436,0.0769,5,1.2,0.0,-0.9544,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,53.2,,,,,,,,,,,
00-0020305,A.J. Feeley,QB,PHI,2002,6,3,25.67,2.0,0.0,0.0,nan,nan,154,0.5584,6.56,0.039,0.0325,0.0435,0.0262,0.0,17.431,0.2857,0.0974,12,0.5,0.0,-0.8908,0.0,0.0,0,0,,,,,,,,,,,1,15,0,,,,53.0,,,,,,,,,,,
00-0004293,Trent Dilfer,QB,SEA,2002,6,6,28.0,1.67,0.0,0.0,nan,nan,168,0.5595,7.04,0.0238,0.0357,0.04,-0.0166,0.0,15.973,0.3036,0.0536,10,2.7,0.0,0.0307,0.4,0.1,0,0,,,,,,,,,,,0,0,8,,,,52.0,,,,,,,,,,,
00-0017200,Kurt Warner,QB,LA,2002,7,7,31.43,1.14,0.0,0.0,0.0,0.0,220,0.6545,6.5,0.0136,0.05,0.0871,-0.1079,0.0,11.093,0.3,0.0682,8,4.12,0.0,-1.8142,0.25,0.0,0,0,,,,,,,,,,,0,0,14,,,,46.5,,,,,,,,,,,
00-0002876,Chris Chandler,QB,CHI,2002,8,6,20.12,1.25,0.0,0.0,nan,nan,161,0.6398,6.35,0.0248,0.0248,0.125,-0.185,0.0,29.229,0.2671,0.0932,10,3.2,0.0,0.0111,0.4,0.1,0,0,,,,,,,,,,,1,17,0,,,,46.1,,,,,,,,,,,
00-0018333,Danny Wuerffel,QB,WAS,2002,6,6,15.33,1.67,0.0,0.0,nan,nan,92,0.6304,7.82,0.0326,0.0652,0.1068,-0.0633,0.0,5.21,0.3587,0.087,10,7.6,0.0,0.3287,0.4,0.3,0,0,,,,,,,,,,,0,17,0,,,,34.4,,,,,,,,,,,
00-0021231,David Garrard,QB,JAX,2002,4,2,11.5,6.25,0.0,0.0,nan,nan,46,0.5,5.02,0.0217,0.0435,0.1321,-0.3323,0.0,7.7,0.3478,0.0435,25,5.56,0.08,0.2172,0.36,0.16,0,0,,,,,,,,,,,1,17,0,,,,33.1,,,,,,,,,,,
00-0019087,Doug Johnson,QB,ATL,2002,6,6,9.5,1.33,0.0,0.0,nan,nan,57,0.6491,7.86,0.0351,0.0526,0.05,0.1658,0.0,9.143,0.4211,0.0702,8,2.0,0.125,0.4914,0.25,0.125,0,0,,,,,,,,,,,0,17,0,,,,27.5,,,,,,,,,,,
00-0016193,Vinny Testaverde,QB,NYJ,2002,5,4,16.6,0.4,0.0,0.0,nan,nan,83,0.6506,6.01,0.0361,0.0361,0.0978,-0.3322,0.0,49.9,0.2771,0.0482,2,11.5,0.0,-0.0778,0.5,0.5,0,0,,,,,,,,,,,0,17,0,,,,26.3,,,,,,,,,,,
00-0008612,Rob Johnson,QB,TB,2002,6,4,14.67,2.33,0.0,0.0,nan,nan,88,0.6477,6.09,0.0114,0.0227,0.1776,-0.214,0.0,28.211,0.2955,0.0455,14,5.21,0.0,0.1551,0.2857,0.0714,0,0,,,,,,,,,,,0,17,0,,,,24.7,,,,,,,,,,,
00-0004229,Koy Detmer,QB,PHI,2002,2,2,14.0,1.0,0.0,0.0,nan,nan,28,0.6786,8.0,0.0714,0.0,0.0345,0.4483,0.0,,0.3571,0.1786,2,2.0,0.5,0.2836,0.5,0.0,0,0,,,,,,,,,,,0,17,0,,,,23.4,,,,,,,,,,,
00-0019623,Tim Rattay,QB,SF,2002,4,3,10.75,1.25,0.0,0.0,nan,nan,43,0.6047,5.4,0.0465,0.0,0.1042,-0.0665,0.0,,0.2558,0.0233,5,0.0,0.0,-0.7239,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,17.3,,,,,,,,,,,
00-0019764,Henry Burris,QB,CHI,2002,6,3,8.5,2.5,0.0,0.0,nan,nan,51,0.3529,4.06,0.0588,0.098,0.0727,-0.6907,0.0,2.875,0.1765,0.0784,15,6.93,0.0,0.2952,0.5333,0.3333,0,0,,,,,,,,,,,0,17,0,,,,16.7,,,,,,,,,,,
00-0005589,Gus Frerotte,QB,CIN,2002,3,3,28.33,1.33,0.0,0.0,0.0,0.0,85,0.5176,5.14,0.0118,0.0588,0.1053,-0.339,0.0,5.395,0.2824,0.0235,4,5.5,0.0,0.6657,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,13.7,,,,,,,,,,,
00-0012726,Doug Pederson,QB,GB,2002,4,3,7.0,0.25,0.0,0.0,nan,nan,28,0.6786,4.79,0.0357,0.0,0.0345,-0.054,0.0,,0.25,0.0714,1,-1.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,9.3,,,,,,,,,,,
00-0021254,Randy Fasani,QB,CAR,2002,4,4,11.0,4.5,0.0,0.0,0.0,0.0,44,0.3409,3.89,0.0,0.0909,0.1373,-0.5478,0.0,1.413,0.2045,0.0682,18,5.28,0.0,0.0071,0.3333,0.1111,0,0,,,,,,,,,,,0,17,0,,,,8.3,,,,,,,,,,,
00-0003315,Todd Collins,QB,KC,2002,2,2,3.0,0.5,0.0,0.0,nan,nan,6,0.8333,12.17,0.1667,0.0,0.0,1.0198,0.0,,0.5,0.1667,1,7.0,0.0,-0.4657,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,7.6,,,,,,,,,,,
00-0004161,Jake Delhomme,QB,NO,2002,3,3,3.33,1.33,0.0,0.0,nan,nan,10,0.8,11.3,0.0,0.0,0.0,0.6424,0.0,,0.4,0.1,4,-0.5,0.0,-0.175,0.25,0.0,0,0,,,,,,,,,,,0,17,0,,,,4.3,,,,,,,,,,,
00-0009266,Shaun King,QB,TB,2002,3,2,9.0,1.33,0.0,0.0,nan,nan,27,0.3704,2.96,0.0,0.037,0.0357,-0.5924,0.0,16.0,0.1481,0.037,4,6.25,0.0,0.214,0.25,0.25,0,0,,,,,,,,,,,0,17,0,,,,3.7,,,,,,,,,,,
00-0005363,Doug Flutie,QB,LAC,2002,1,0,11.0,1.0,0.0,0.0,nan,nan,11,0.2727,5.82,0.0,0.0,0.0,-0.0653,0.0,,0.1818,0.0909,1,6.0,0.0,-0.1121,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,3.2,,,,,,,,,,,
00-0014384,Cory Sauter,QB,CHI,2002,1,0,9.0,2.0,0.0,0.0,0.0,0.0,9,0.6667,6.56,0.0,0.0,0.0,-0.1415,0.0,,0.3333,0.1111,2,4.0,0.0,-0.2242,0.0,0.0,0,0,,,,,,,,,,,0,8,0,,,,3.2,,,,,,,,,,,
00-0020126,Tory Woodbury,QB,NYJ,2002,1,1,0.0,0.0,1.0,0.0189,0.0,0.0283,0,,,,,,,,,,,0,,,,,,1,1,1.0,13.0,13.0,0.0,,0.0,1.7382,0.0,1.0,0.0,0,17,0,,,,2.3,,,,,,,,,,,
00-0001545,Todd Bouman,QB,MIN,2002,1,1,6.0,1.0,0.0,0.0,nan,nan,6,0.5,14.17,0.0,0.0,0.25,-0.3138,0.0,,0.3333,0.3333,1,9.0,0.0,0.7288,1.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,2.3,,,,,,,,,,,
00-0020434,Chris Weinke,QB,CAR,2002,6,4,6.33,0.83,0.0,0.0,nan,nan,38,0.4474,4.74,0.0,0.0789,0.1364,-0.5588,0.0,2.903,0.2632,0.0789,5,1.8,0.0,0.0029,0.2,0.2,0,0,,,,,,,,,,,0,17,0,,,,2.1,,,,,,,,,,,
00-0015082,Akili Smith,QB,CIN,2002,1,1,33.0,4.0,0.0,0.0,0.0,0.0,33,0.3636,3.55,0.0,0.0303,0.0833,-0.7551,0.0,58.5,0.1818,0.0303,4,1.25,0.0,-0.0934,0.25,0.0,0,0,,,,,,,,,,,0,17,0,,,,1.2,,,,,,,,,,,
00-0020483,Jesse Palmer,QB,NYG,2002,1,0,4.0,1.0,0.0,0.0,nan,nan,4,0.75,7.5,0.0,0.0,0.0,0.872,0.0,,0.5,0.0,1,-3.0,0.0,-0.0408,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,0.9,,,,,,,,,,,
00-0012261,Neil O'Donnell,QB,TEN,2002,2,1,2.5,1.5,0.0,0.0,0.0,0.0,5,0.6,4.8,0.0,0.0,0.0,0.2282,0.0,,0.4,0.0,3,-1.0,0.0,-0.1827,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,0.7,,,,,,,,,,,
00-0007835,Damon Huard,QB,NE,2002,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,1,4.0,0.0,2.0787,1.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,0.4,,,,,,,,,,,
00-0003557,Scott Covington,QB,LA,2002,1,0,5.0,0.0,0.0,0.0,0.0,0.0,5,0.4,1.4,0.0,0.0,0.2857,-0.4037,0.0,,0.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,12,0,,,,0.3,,,,,,,,,,,
00-0016838,Alex Van Pelt,QB,BUF,2002,1,1,2.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2.5,0.0,0.0,0.0,-0.0986,0.0,,0.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,17,0,,,,0.2,,,,,,,,,,,
00-0013338,Jonathan Quinn,QB,KC,2002,1,1,0.0,1.0,0.0,0.0,nan,nan,0,,,,,,,,,,,1,-1.0,0.0,-0.4052,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,-0.1,,,,,,,,,,,
00-0021238,Rohan Davey,QB,NE,2002,2,1,1.0,1.0,0.0,0.0,0.0,0.0,2,0.5,1.5,0.0,0.0,0.0,-0.4287,0.0,,0.0,0.0,2,-2.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,-0.3,,,,,,,,,,,
00-0020405,Marques Tuiasosopo,QB,LV,2002,1,1,0.0,2.0,0.0,0.0,nan,nan,0,,,,,,,,,,,2,-1.5,0.0,-1.0576,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,-0.3,,,,,,,,,,,
00-0020480,Sage Rosenfels,QB,MIA,2002,2,2,1.5,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,-0.5115,0.0,,0.0,0.0,2,-4.5,0.0,-2.2438,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,-0.9,,,,,,,,,,,
00-0021206,Josh McCown,QB,ARI,2002,2,1,9.0,0.5,0.0,0.0,0.0,0.0,18,0.3889,3.67,0.0,0.1111,0.2174,-0.9384,0.0,3.667,0.1667,0.0556,1,20.0,0.0,1.3399,1.0,1.0,0,0,,,,,,,,,,,0,17,0,,,,-1.4,,,,,,,,,,,
00-0007661,Priest Holmes,RB,KC,2002,14,13,0.07,22.36,5.79,0.2003,nan,nan,1,0.0,0.0,0.0,0.0,0.0,-0.4743,0.0,,0.0,0.0,313,5.16,0.0671,0.1501,0.3195,0.1693,81,70,0.8642,8.3,9.6,0.0,,0.0,0.2991,0.037,0.3704,0.1111,1,17,0,,,,440.7,,,,,,,,,,,
00-0020536,LaDainian Tomlinson,RB,LAC,2002,16,13,0.0,23.25,6.31,0.1928,nan,nan,0,,,,,,,,,,,372,4.52,0.0376,-0.0033,0.2419,0.1317,101,79,0.7822,4.84,6.19,0.0,,0.0,-0.004,0.0099,0.198,0.0297,1,17,0,,,,384.2,,,,,,,,,,,
00-0017915,Ricky Williams,RB,MIA,2002,16,13,0.0,23.94,3.69,0.1351,nan,nan,0,,,,,,,,,,,383,4.84,0.0418,-0.0335,0.2324,0.1488,59,47,0.7966,6.15,7.72,0.05,121.0,0.0,0.126,0.0169,0.2373,0.0678,5,17,0,,,,360.6,,,,,,,,,,,
00-0005779,Charlie Garner,RB,LV,2002,16,13,0.0,11.38,6.94,0.1831,nan,nan,0,,,,,,,,,,,182,5.29,0.0385,0.1321,0.2582,0.1538,111,91,0.8198,8.48,10.34,-0.01,-941.0,0.0,0.4817,0.036,0.3964,0.0991,0,17,0,,,,347.3,,,,,,,,,,,
00-0019647,Shaun Alexander,RB,SEA,2002,16,13,0.0,18.44,4.88,0.1366,nan,nan,0,,,,,,,,,,,295,3.98,0.0542,-0.0552,0.2068,0.0915,78,59,0.7564,5.9,7.8,0.0,,0.0,0.0654,0.0256,0.2436,0.0641,1,17,0,,,,328.5,,,,,,,,,,,
00-0000745,Tiki Barber,RB,NYG,2002,16,13,0.0,19.0,5.94,0.1765,nan,nan,0,,,,,,,,,,,304,4.56,0.0362,-0.1213,0.2204,0.1217,95,69,0.7263,6.28,8.65,0.17,37.312,0.0,-0.0411,0.0,0.2526,0.0737,6,17,0,,,,321.4,,,,,,,,,,,
00-0021179,Clinton Portis,RB,DEN,2002,16,13,0.0,17.06,3.0,0.0806,nan,nan,0,,,,,,,,,,,273,5.52,0.0549,0.1583,0.2894,0.1355,48,33,0.6875,7.58,11.03,0.04,182.0,0.0,0.0642,0.0417,0.3333,0.1042,3,17,0,,,,316.2,,,,,,,,,,,
