player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,wk_act,wk_res,wk_ina,wk_hurt,wk_bench,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0011022,Donovan McNabb,QB,PHI,2007,14,11,33.79,3.57,0.0,nan,0.0,nan,473,0.6152,7.03,0.0402,0.0148,0.0851,0.0652,-0.693,0.919,0.3214,0.074,50,4.72,0.0,-0.0776,0.32,0.12,0,0,,,,,,,,,,,2,17,0,,,,208.6,234.9,212.6,-22.3,16.78,0.2298,210.0,24.8,0.0,23.23,19.0,-4.23
00-0017200,Kurt Warner,QB,ARI,2007,14,11,32.29,1.21,0.0,nan,0.0,nan,452,0.6239,7.54,0.0597,0.0376,0.0424,0.0998,2.884,0.895,0.3695,0.0973,17,0.88,0.0588,-1.3607,0.0588,0.0,0,0,,,,,,,,,,,2,17,0,,,,205.9,211.7,211.9,0.2,15.12,0.1986,205.1,6.6,0.0,25.19,28.0,2.81
00-0009311,Jon Kitna,QB,DET,2007,16,13,35.19,1.69,0.0,nan,0.0,nan,563,0.6306,7.22,0.032,0.0373,0.0786,-0.0388,2.008,0.847,0.3481,0.0799,27,2.33,0.0,-0.3162,0.1481,0.037,0,1,,,9.0,,,16.0,,,,,2,17,0,,,,190.8,250.1,196.8,-53.2,15.63,0.2131,234.8,13.8,1.4,22.48,18.0,-4.48
00-0021231,David Garrard,QB,JAX,2007,12,10,27.08,4.17,0.0,nan,0.0,nan,325,0.64,7.72,0.0554,0.0092,0.058,0.2281,4.457,0.838,0.3877,0.1046,50,3.64,0.02,0.3807,0.38,0.12,0,0,,,,,,,,,,,0,17,0,,,,188.6,196.8,192.6,-4.3,16.4,0.2327,163.7,33.2,0.0,24.37,19.0,-5.37
00-0022803,Eli Manning,QB,NYG,2007,16,13,33.0,1.88,0.0,nan,0.0,nan,528,0.5625,6.32,0.0436,0.0379,0.0486,-0.092,-4.935,0.735,0.3125,0.0682,30,2.3,0.0333,-0.1533,0.3,0.1333,0,0,,,,,,,,,,,1,17,0,,,,184.3,240.3,196.3,-44.0,15.02,0.2048,230.8,9.6,0.0,25.79,24.0,-1.79
00-0022942,Philip Rivers,QB,LAC,2007,16,13,28.75,1.81,0.0,nan,0.0,nan,460,0.6022,6.85,0.0457,0.0326,0.0456,0.0636,2.064,0.804,0.3413,0.0957,29,1.14,0.0345,-0.6456,0.2759,0.0345,0,0,,,,,,,,,,,3,17,0,,,,177.4,226.2,183.4,-42.8,14.14,0.2125,212.6,13.6,0.0,26.39,22.0,-4.39
00-0024218,Vince Young,QB,TEN,2007,15,12,25.47,6.2,0.0,nan,0.0,nan,382,0.623,6.66,0.0236,0.0445,0.0614,-0.0325,1.942,0.746,0.3691,0.0628,93,4.25,0.0323,-0.0695,0.2581,0.1505,0,0,,,,,,,,,,,1,17,0,,,,155.3,209.2,157.3,-51.8,13.95,0.2233,147.6,61.6,0.0,17.3,12.0,-5.3
00-0005755,Jeff Garcia,QB,TB,2007,13,11,25.15,2.69,0.0,nan,0.0,nan,327,0.6391,7.46,0.0398,0.0122,0.0549,0.1401,2.572,0.999,0.3425,0.0887,35,3.31,0.0286,-0.3307,0.2857,0.0857,0,0,,,,,,,,,,,2,17,0,,,,155.2,140.5,155.2,14.7,10.81,0.1744,119.7,20.8,0.0,12.8,14.0,1.2
00-0023460,Jason Campbell,QB,WAS,2007,13,13,32.08,2.85,0.0,nan,0.0,nan,417,0.5995,6.47,0.0288,0.0264,0.0458,0.0416,2.116,0.755,0.3549,0.0719,37,5.03,0.027,-0.0727,0.4054,0.2432,0,0,,,,,,,,,,,2,17,0,,,,146.6,182.2,158.6,-23.6,14.01,0.1989,160.2,21.9,0.0,15.93,13.0,-2.93
00-0024279,Tarvaris Jackson,QB,MIN,2007,12,9,24.5,4.5,0.0,nan,0.0,nan,294,0.5816,6.5,0.0306,0.0408,0.0607,-0.0236,0.683,0.732,0.3231,0.051,54,4.81,0.0556,0.2107,0.3519,0.2222,0,0,,,,,,,,,,,1,17,0,,,,130.4,146.7,134.3,-12.5,12.23,0.2098,107.3,39.4,0.0,11.18,12.0,0.82
00-0020480,Sage Rosenfels,QB,HOU,2007,9,6,26.67,2.33,0.0,nan,0.0,nan,240,0.6417,7.02,0.0625,0.05,0.0244,0.1304,0.975,0.88,0.3875,0.0708,21,2.43,0.0476,0.0908,0.2857,0.0952,0,0,,,,,,,,,,,1,17,0,,,,110.5,108.7,114.5,5.8,12.07,0.1714,98.4,10.3,0.0,12.28,16.0,3.72
00-0020565,Cleo Lemon,QB,MIA,2007,9,6,34.33,3.67,0.0,nan,0.0,nan,309,0.5599,5.74,0.0194,0.0194,0.0693,-0.0504,-3.578,0.689,0.2816,0.0615,33,2.79,0.1212,0.2293,0.4848,0.0606,0,0,,,,,,,,,,,1,17,0,,,,110.1,139.3,114.1,-25.2,15.48,0.2156,115.2,24.1,0.0,13.88,10.0,-3.88
00-0022787,Matt Schaub,QB,HOU,2007,11,11,26.27,1.55,0.0,nan,0.0,nan,289,0.6644,7.75,0.0311,0.0311,0.0525,0.0278,5.888,0.954,0.3356,0.0796,17,3.06,0.0,0.1089,0.2353,0.0588,0,0,,,,,,,,,,,0,17,0,,,,106.8,127.3,112.8,-14.5,11.58,0.1677,115.9,11.4,0.0,11.82,9.0,-2.82
00-0021141,Joey Harrington,QB,ATL,2007,12,12,29.0,1.17,0.0,nan,0.0,nan,348,0.6178,6.36,0.0201,0.023,0.0842,-0.1001,-3.821,0.937,0.2874,0.0747,14,2.36,0.0,-0.4992,0.1429,0.0714,0,1,,,4.0,,,8.0,,,,,0,17,0,,,,105.3,118.6,105.3,-13.3,9.88,0.151,110.7,6.5,1.4,8.64,7.0,-1.64
00-0019599,Marc Bulger,QB,LA,2007,12,9,31.5,0.75,0.0,nan,0.0,nan,378,0.5847,6.33,0.0291,0.0397,0.0892,-0.1178,-1.46,0.723,0.3386,0.0767,9,1.44,0.0,-0.3343,0.1111,0.1111,0,0,,,,,,,,,,,0,17,0,,,,105.0,157.0,111.0,-46.0,13.09,0.1812,156.0,1.0,0.0,15.42,11.0,-4.42
00-0007835,Damon Huard,QB,KC,2007,11,10,30.18,0.82,0.0,nan,0.0,nan,332,0.6205,6.8,0.0331,0.0392,0.1003,-0.0764,2.181,0.843,0.3343,0.0904,9,-0.11,0.0,-1.3983,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,102.2,124.7,107.3,-17.4,11.34,0.1688,123.0,1.6,0.0,12.01,11.0,-1.01
00-0019559,Chad Pennington,QB,NYJ,2007,9,7,28.89,2.22,0.0,nan,0.0,nan,260,0.6885,6.79,0.0385,0.0346,0.0909,-0.005,7.206,0.923,0.3462,0.0731,20,1.6,0.05,-0.0817,0.45,0.0,0,0,,,,,,,,,,,1,17,0,,,,101.8,101.1,101.8,0.7,11.24,0.1941,91.2,9.9,0.0,10.16,11.0,0.84
00-0006423,Brian Griese,QB,CHI,2007,7,7,37.43,1.86,0.0,nan,0.0,nan,262,0.6145,6.88,0.0382,0.0458,0.0542,0.0011,-1.528,0.929,0.313,0.0802,13,2.15,0.0,-0.3319,0.2308,0.0,0,0,,,,,,,,,,,1,17,0,,,,88.9,107.0,88.9,-18.1,15.29,0.203,102.7,4.3,0.0,11.06,10.0,-1.06
00-0022164,Kyle Boller,QB,BAL,2007,12,11,22.92,1.58,0.0,nan,0.0,nan,275,0.6109,6.34,0.0327,0.0364,0.0803,-0.1106,2.688,0.686,0.3273,0.0691,19,4.68,0.0,0.1839,0.4737,0.1579,0,0,,,,,,,,,,,0,17,0,,,,86.6,123.6,94.6,-29.0,10.3,0.1548,109.8,13.8,0.0,13.38,9.0,-4.38
00-0025479,Trent Edwards,QB,BUF,2007,10,7,26.9,1.4,0.0,nan,0.0,nan,269,0.5613,6.06,0.026,0.0297,0.0427,-0.1492,-3.69,0.858,0.3011,0.0781,14,3.5,0.0,0.0793,0.2857,0.1429,0,0,,,,,,,,,,,0,17,0,,,,82.1,89.7,82.1,-7.6,8.97,0.1683,83.2,6.4,0.0,7.61,7.0,-0.61
00-0003739,Daunte Culpepper,QB,LV,2007,7,7,26.43,2.86,0.0,nan,0.0,nan,185,0.5838,7.2,0.027,0.027,0.1019,0.0021,-2.324,0.879,0.3243,0.0919,20,2.3,0.15,0.237,0.35,0.0,0,0,,,,,,,,,,,0,0,16,,,,79.9,73.9,85.9,12.0,10.56,0.1776,58.9,15.0,0.0,6.31,8.0,1.69
00-0024264,Kellen Clemens,QB,NYJ,2007,10,8,25.0,2.7,0.0,nan,0.0,nan,250,0.52,6.12,0.02,0.04,0.0975,-0.1852,-6.37,0.693,0.328,0.072,27,4.11,0.037,0.252,0.3704,0.1111,0,0,,,,,,,,,,,0,17,0,,,,76.3,119.6,78.3,-41.3,11.96,0.181,96.5,23.0,0.0,12.77,6.0,-6.77
00-0021206,Josh McCown,QB,LV,2007,9,7,21.22,3.11,0.0,nan,0.0,nan,191,0.5812,6.03,0.0524,0.0576,0.0728,-0.1156,-1.258,0.701,0.2827,0.0628,28,5.32,0.0,-0.0932,0.3214,0.1786,0,0,,,,,,,,,,,2,17,0,,,,74.9,99.2,74.9,-24.3,11.02,0.1753,82.9,16.3,0.0,11.28,10.0,-1.28
00-0020613,Quinn Gray,QB,JAX,2007,8,6,18.0,2.38,0.0,nan,0.0,nan,144,0.5556,6.85,0.0694,0.0347,0.0649,0.1571,-3.333,0.644,0.375,0.0694,19,3.0,0.0,0.3065,0.3684,0.1579,0,0,,,,,,,,,,,0,17,0,,,,73.1,64.8,75.1,10.4,8.09,0.1198,59.1,5.7,0.0,6.6,10.0,3.4
00-0019709,Chris Redman,QB,ATL,2007,6,3,24.83,1.33,0.0,nan,0.0,nan,149,0.5973,7.24,0.0671,0.0336,0.057,-0.0783,-3.143,1.064,0.3221,0.094,8,2.0,0.0,-0.6943,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,72.8,62.9,74.8,11.8,10.49,0.1651,56.5,6.5,0.0,6.34,10.0,3.66
00-0022864,Luke McCown,QB,TB,2007,5,3,27.8,2.4,0.0,nan,0.0,nan,139,0.6763,7.26,0.036,0.0216,0.0974,-0.0192,3.252,1.287,0.3237,0.0791,12,9.75,0.0,0.1225,0.5833,0.4167,0,0,,,,,,,,,,,1,17,0,,,,62.1,57.4,64.1,6.7,11.48,0.1678,50.0,7.4,0.0,5.08,5.0,-0.08
00-0022912,J.P. Losman,QB,BUF,2007,8,8,21.88,2.5,0.0,nan,0.0,nan,175,0.6343,6.88,0.0229,0.0343,0.0741,-0.134,1.585,0.856,0.3371,0.0686,20,5.5,0.0,0.1368,0.4,0.3,0,0,,,,,,,,,,,1,17,0,,,,59.2,63.5,61.2,-2.3,7.94,0.1549,53.7,9.8,0.0,4.18,4.0,-0.18
00-0004161,Jake Delhomme,QB,CAR,2007,3,3,28.67,2.0,0.0,nan,0.0,nan,86,0.6395,7.17,0.093,0.0116,0.0549,0.251,0.29,0.963,0.314,0.0581,6,4.33,0.0,-0.029,0.3333,0.3333,0,0,,,,,,,,,,,0,0,5,,,,57.3,36.6,57.6,21.1,12.19,0.1962,33.8,2.8,0.0,3.59,8.0,4.41
00-0024300,Brodie Croyle,QB,KC,2007,9,6,24.89,0.78,0.0,nan,0.0,nan,224,0.567,5.48,0.0268,0.0268,0.0667,-0.1385,-4.006,0.768,0.2589,0.0402,7,2.57,0.0,0.1479,0.1429,0.0,0,0,,,,,,,,,,,0,17,0,,,,56.9,77.9,62.7,-15.2,8.65,0.1336,74.5,3.3,0.0,7.63,6.0,-1.63
00-0022121,Rex Grossman,QB,CHI,2007,8,8,28.12,1.62,0.0,nan,0.0,nan,225,0.5422,6.27,0.0178,0.0311,0.1,-0.2012,-4.777,0.711,0.2933,0.0889,13,1.77,0.0,-0.1921,0.3077,0.0769,0,0,,,,,,,,,,,1,17,0,,,,54.7,86.3,58.7,-27.5,10.78,0.1599,81.0,5.2,0.0,7.21,4.0,-3.21
00-0003315,Todd Collins,QB,WAS,2007,4,1,26.25,2.0,0.0,nan,0.0,nan,105,0.6381,8.46,0.0476,0.0,0.0625,0.2219,4.161,1.086,0.4,0.1238,8,0.12,0.0,-0.7849,0.125,0.0,0,0,,,,,,,,,,,0,17,0,,,,51.6,44.3,55.6,11.4,11.07,0.1646,44.0,0.3,0.0,4.48,5.0,0.52
00-0004293,Trent Dilfer,QB,SF,2007,7,7,31.29,1.43,0.0,nan,0.0,nan,219,0.516,5.32,0.032,0.0548,0.1098,-0.3643,-6.589,0.624,0.2831,0.0685,10,2.5,0.0,-1.1429,0.1,0.2,0,0,,,,,,,,,,,1,17,0,,,,49.1,73.7,51.1,-22.5,10.52,0.1794,69.8,3.9,0.0,6.99,7.0,0.01
00-0006355,Trent Green,QB,MIA,2007,5,5,28.2,1.4,0.0,nan,0.0,nan,141,0.6028,7.0,0.0355,0.0496,0.0473,-0.0197,0.683,0.835,0.3617,0.0993,7,4.57,0.0,-0.4494,0.4286,0.1429,0,0,,,,,,,,,,,0,0,6,,,,48.7,52.2,46.7,-5.5,10.44,0.1595,50.3,1.8,0.0,4.98,5.0,0.02
00-0016193,Vinny Testaverde,QB,CAR,2007,7,6,24.57,1.29,0.0,nan,0.0,nan,172,0.5465,5.44,0.0291,0.0349,0.0497,-0.1588,-8.848,0.752,0.2674,0.0698,9,2.44,0.0,-0.4503,0.0,0.1111,0,0,,,,,,,,,,,0,12,0,,,,45.6,70.2,47.6,-22.6,10.03,0.145,67.5,2.7,0.0,7.98,5.0,-2.98
00-0005589,Gus Frerotte,QB,LA,2007,8,6,20.88,0.75,0.0,nan,0.0,nan,167,0.5629,6.07,0.0419,0.0719,0.0618,-0.2685,-4.18,0.674,0.3293,0.0719,6,0.5,0.0,-0.4208,0.3333,0.0,0,0,,,,,,,,,,,0,17,0,,,,44.9,67.2,46.9,-20.4,8.4,0.1183,65.5,1.7,0.0,6.12,7.0,0.88
00-0020679,Shaun Hill,QB,SF,2007,3,1,26.67,4.0,0.0,nan,0.0,nan,80,0.675,6.26,0.0625,0.025,0.0588,0.0668,9.017,1.77,0.325,0.0375,12,1.17,0.0833,-0.0014,0.1667,0.0833,0,0,,,,,,,,,,,0,17,0,,,,41.4,31.1,43.4,12.3,10.37,0.1683,25.3,5.8,0.0,3.05,6.0,2.95
00-0023436,Alex Smith,QB,SF,2007,7,7,27.57,1.86,0.0,nan,0.0,nan,193,0.487,4.74,0.0104,0.0207,0.081,-0.3459,-10.884,0.502,0.2435,0.057,13,6.85,0.0,0.4767,0.3846,0.2308,0,0,,,,,,,,,,,0,0,14,,,,35.5,69.2,45.5,-23.7,9.88,0.169,62.5,6.7,0.0,5.51,2.0,-3.51
00-0011024,Steve McNair,QB,BAL,2007,6,6,34.17,1.67,0.0,nan,0.0,nan,205,0.6488,5.43,0.0098,0.0195,0.0509,-0.1677,3.43,0.979,0.2927,0.0146,10,3.2,0.0,-0.9023,0.4,0.1,0,0,,,,,,,,,,,2,0,12,,,,33.7,75.5,43.7,-31.8,12.59,0.1745,71.2,4.3,0.0,7.62,2.0,-5.62
00-0025561,Troy Smith,QB,BAL,2007,4,1,19.0,3.0,0.0,nan,0.0,nan,76,0.5263,5.95,0.0263,0.0,0.05,0.0643,-6.538,0.601,0.3289,0.0132,12,4.5,0.0833,0.0495,0.4167,0.25,0,0,,,,,,,,,,,1,17,0,,,,33.5,36.5,35.5,-1.0,9.13,0.1404,28.9,7.6,0.0,3.47,3.0,-0.47
00-0020305,A.J. Feeley,QB,PHI,2007,3,3,34.33,2.33,0.0,nan,0.0,nan,103,0.5728,6.61,0.0485,0.0777,0.0283,-0.0692,-0.442,0.682,0.3301,0.0777,7,3.29,0.0,0.2072,0.2857,0.0,0,0,,,,,,,,,,,0,17,0,,,,33.5,49.3,33.5,-15.8,16.44,0.2059,45.0,4.3,0.0,4.97,5.0,0.03
00-0020608,David Carr,QB,CAR,2007,6,6,22.67,2.83,0.0,nan,0.0,nan,136,0.5368,4.67,0.0221,0.0368,0.0872,-0.2025,-6.021,0.582,0.2353,0.0294,17,3.47,0.0,-0.0735,0.2941,0.1176,0,0,,,,,,,,,,,0,17,0,,,,33.3,51.6,33.3,-18.3,8.6,0.1406,40.9,10.7,0.0,3.31,3.0,-0.31
00-0025708,Matt Moore,QB,CAR,2007,8,5,13.88,0.38,0.0,nan,0.0,nan,111,0.5676,6.58,0.027,0.045,0.0513,0.0015,-3.54,0.626,0.3333,0.0631,3,1.67,0.0,-1.4558,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,31.7,43.1,31.7,-11.4,5.39,0.0969,42.2,0.9,0.0,4.62,3.0,-1.62
00-0024225,Matt Leinart,QB,ARI,2007,5,5,22.4,2.2,0.0,nan,0.0,nan,112,0.5357,5.78,0.0179,0.0357,0.0345,-0.0924,-8.608,0.704,0.2946,0.0536,11,3.82,0.0,0.2409,0.4545,0.0909,0,0,,,,,,,,,,,0,0,5,,,,30.1,42.9,30.1,-12.8,8.58,0.1211,38.1,4.8,0.0,2.48,2.0,-0.48
00-0023541,Kyle Orton,QB,CHI,2007,3,0,26.33,1.67,0.0,nan,0.0,nan,79,0.5316,6.01,0.038,0.0253,0.0247,-0.1314,-6.37,0.72,0.2405,0.038,5,-0.2,0.0,-0.1131,0.2,0.0,0,0,,,,,,,,,,,0,17,0,,,,28.9,37.4,28.9,-8.5,12.48,0.2054,37.2,0.2,0.0,4.47,3.0,-1.47
00-0007576,Kelly Holcomb,QB,MIN,2007,3,3,27.67,0.33,0.0,nan,0.0,nan,83,0.506,6.16,0.0241,0.012,0.117,-0.0624,-8.77,0.828,0.2771,0.0602,1,0.0,0.0,-1.2376,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,26.4,26.5,26.4,-0.1,8.84,0.15,25.6,0.9,0.0,1.82,2.0,0.18
00-0022055,Seneca Wallace,QB,SEA,2007,4,2,7.0,1.0,0.0,nan,0.0,nan,28,0.6786,7.68,0.0714,0.0357,0.0968,-0.1421,-2.915,1.311,0.25,0.1071,4,4.25,0.0,0.5613,0.5,0.25,0,2,,,23.5,,,2.5,,,,,0,17,0,,,,21.0,15.7,23.0,7.3,3.93,0.0427,9.9,2.2,3.6,0.95,2.0,1.05
00-0025427,John Beck,QB,MIA,2007,5,4,21.4,1.8,0.0,nan,0.0,nan,107,0.5607,5.22,0.0093,0.028,0.0855,-0.3459,-5.45,0.705,0.2243,0.0748,9,1.33,0.1111,-0.7479,0.4444,0.0,0,0,,,,,,,,,,,1,17,0,,,,19.6,34.1,27.6,-6.5,6.83,0.1194,28.8,5.4,0.0,2.21,2.0,-0.21
00-0022026,Brooks Bollinger,QB,MIN,2007,4,4,12.5,1.25,0.0,nan,0.0,nan,50,0.66,7.82,0.02,0.02,0.1228,-0.0802,5.67,1.105,0.36,0.06,5,3.6,0.0,-1.056,0.2,0.2,0,0,,,,,,,,,,,1,17,0,,,,19.4,18.8,19.4,0.6,4.7,0.0651,15.9,2.9,0.0,1.46,1.0,-0.46
00-0003292,Kerry Collins,QB,TEN,2007,5,4,16.4,0.6,0.0,nan,0.0,nan,82,0.6098,6.48,0.0,0.0,0.0575,0.0426,-0.652,0.783,0.3659,0.0488,3,-1.0,0.0,-1.1927,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,18.9,27.7,20.9,-6.8,5.54,0.0832,28.0,-0.3,0.0,2.56,0.0,-2.56
00-0023459,Aaron Rodgers,QB,GB,2007,2,2,14.0,3.5,0.0,nan,0.0,nan,28,0.7143,7.79,0.0357,0.0,0.0968,0.2312,12.386,1.346,0.3214,0.0714,7,4.14,0.0,0.3611,0.4286,0.1429,0,0,,,,,,,,,,,0,17,0,,,,15.6,14.7,15.6,0.9,7.37,0.0813,11.4,3.3,0.0,1.16,1.0,-0.16
00-0025388,JaMarcus Russell,QB,LV,2007,4,1,16.5,1.25,0.0,nan,0.0,nan,66,0.5455,5.65,0.0303,0.0606,0.0833,-0.2543,-8.642,0.758,0.2576,0.0303,5,0.8,0.0,-1.3905,0.0,0.0,0,0,,,,,,,,,,,1,14,0,,,,13.3,26.3,15.3,-11.0,6.58,0.0972,23.6,2.7,0.0,2.33,2.0,-0.33
00-0019623,Tim Rattay,QB,ARI,2007,4,4,6.75,0.5,0.0,nan,0.0,nan,27,0.5556,6.07,0.1111,0.1111,0.0,-0.1251,-3.809,0.516,0.3704,0.0741,2,2.5,0.0,-0.7256,0.0,0.0,0,0,,,,,,,,,,,0,12,0,,,,13.1,14.4,13.1,-1.3,3.59,0.0465,13.4,0.9,0.0,1.99,3.0,1.01
00-0021379,Patrick Ramsey,QB,DEN,2007,2,2,24.0,1.0,0.0,nan,0.0,nan,48,0.6042,5.46,0.0208,0.0208,0.0588,-0.2211,-2.209,0.879,0.25,0.0208,2,3.0,0.0,0.5704,1.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,11.1,19.6,13.1,-6.5,9.81,0.1384,18.9,0.7,0.0,2.21,1.0,-1.21
00-0000865,Charlie Batch,QB,PIT,2007,7,5,5.14,1.71,0.0,nan,0.0,nan,36,0.4722,6.44,0.0556,0.0833,0.0,-0.1272,-5.506,0.537,0.2778,0.0833,12,-0.58,0.0,-0.8002,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,10.6,16.1,10.6,-5.5,2.3,0.0354,17.3,-1.2,0.0,2.5,2.0,-0.5
00-0022744,Jim Sorgi,QB,IND,2007,4,2,9.0,1.5,0.0,nan,0.0,nan,36,0.5,3.67,0.0278,0.0,0.0526,-0.2944,-17.228,0.737,0.1944,0.0,6,-0.67,0.0,-0.3119,0.1667,0.0,0,0,,,,,,,,,,,0,17,0,,,,8.9,11.1,8.9,-2.2,2.78,0.0383,11.4,-0.3,0.0,0.66,1.0,0.34
00-0020434,Chris Weinke,QB,SF,2007,1,0,22.0,0.0,0.0,nan,0.0,nan,22,0.5909,4.73,0.0455,0.0,0.1852,-0.369,0.601,0.667,0.2273,0.0455,0,,,,,,0,0,,,,,,,,,,,0,3,0,,,,8.2,7.4,8.2,0.7,7.44,0.1783,7.4,0.0,0.0,0.77,1.0,0.23
00-0022177,Byron Leftwich,QB,ATL,2007,3,3,19.67,2.0,0.0,nan,0.0,nan,59,0.5424,4.73,0.0169,0.0508,0.0781,-0.5136,-6.409,0.592,0.2203,0.0339,6,1.17,0.0,-0.6043,0.1667,0.0,0,0,,,,,,,,,,,0,15,0,,,,7.9,25.7,9.9,-15.8,8.57,0.1186,20.4,5.3,0.0,2.57,1.0,-1.57
