player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,wk_act,wk_res,wk_ina,wk_hurt,wk_bench,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0023436,Alex Smith,QB,SF,2011,16,13,27.81,3.25,0.0,0.0,0.0,0.0,445,0.6135,7.07,0.0382,0.0112,0.09,0.0458,-0.697,0.929,0.3303,0.0921,52,3.44,0.0385,0.031,0.25,0.1346,0,0,,,,,,,,,,,0,17,0,,,,211.7,220.8,215.7,-5.1,13.8,0.2146,188.2,32.6,0.0,22.98,19.0,-3.98
00-0027973,Andy Dalton,QB,CIN,2011,16,13,32.25,2.31,0.06,0.0014,-0.0007,0.0015,516,0.5814,6.59,0.0388,0.0252,0.0444,0.0032,-1.55,0.791,0.3023,0.093,37,4.11,0.027,-0.196,0.2432,0.1351,1,0,0.0,0.0,,-6.0,-0.0,,-0.7151,0.0,0.0,0.0,0,17,0,,,,207.1,235.1,211.1,-23.9,14.69,0.2168,205.2,28.6,1.2,25.21,21.0,-4.21
00-0026993,Josh Freeman,QB,TB,2011,15,12,36.73,3.67,0.0,0.0,0.0,0.0,551,0.6279,6.52,0.029,0.0399,0.05,-0.0683,-0.995,0.897,0.3049,0.0599,55,4.33,0.0727,0.0665,0.4545,0.1818,0,0,,,,,,,,,,,2,17,0,,,,205.1,253.5,211.6,-41.9,16.9,0.2414,211.0,42.5,0.0,22.4,20.0,-2.4
00-0026158,Joe Flacco,QB,BAL,2011,16,13,33.88,2.44,0.06,0.0016,0.0,0.0025,542,0.5756,6.66,0.0369,0.0221,0.0541,0.0533,-1.896,0.719,0.3303,0.0812,39,2.26,0.0256,-0.1624,0.3333,0.0769,1,1,1.0,-8.0,-8.0,0.0,,-8.0,-0.02,0.0,0.0,0.0,0,17,0,,,,203.4,255.3,215.4,-39.9,15.96,0.2197,239.5,14.4,1.4,28.52,21.0,-7.52
00-0027876,Tim Tebow,QB,DEN,2011,13,10,20.85,9.38,0.0,0.0,0.0,0.0,271,0.4649,6.38,0.0443,0.0221,0.1086,-0.2074,-8.096,0.495,0.2804,0.0923,122,5.41,0.0492,0.125,0.2869,0.1885,0,0,,,,,,,,,,,2,17,0,,,,199.2,184.0,207.2,23.2,14.15,0.2517,94.8,89.2,0.0,11.58,18.0,6.42
00-0007091,Matt Hasselbeck,QB,TEN,2011,16,13,32.38,1.25,0.0,0.0,0.0,0.0,518,0.6158,6.89,0.0347,0.027,0.0354,0.0147,-1.087,0.865,0.3147,0.083,20,2.6,0.0,0.1208,0.2,0.1,0,0,,,,,,,,,,,0,17,0,,,,190.0,210.7,192.0,-18.6,13.17,0.1889,204.9,5.8,0.0,20.61,18.0,-2.61
00-0027688,Colt McCoy,QB,CLE,2011,13,13,35.62,4.69,0.08,0.0019,0.0,0.0029,463,0.5724,5.9,0.0302,0.0238,0.0646,-0.0724,-3.639,0.808,0.311,0.0562,61,3.48,0.0,0.0468,0.2787,0.0492,1,1,1.0,-5.0,-5.0,0.0,,-5.0,-1.2926,0.0,0.0,0.0,1,17,0,,,,161.0,194.2,163.0,-31.1,14.93,0.2259,155.2,37.7,1.3,16.97,14.0,-2.97
00-0024279,Tarvaris Jackson,QB,SEA,2011,15,12,30.0,2.67,0.0,0.0,0.0,0.0,450,0.6022,6.87,0.0311,0.0289,0.0854,-0.03,1.462,0.779,0.3067,0.1,40,2.7,0.025,-0.4732,0.175,0.075,0,0,,,,,,,,,,,1,17,0,,,,160.4,179.8,168.4,-11.4,11.99,0.1912,157.5,22.3,0.0,17.19,15.0,-2.19
00-0022787,Matt Schaub,QB,HOU,2011,10,10,29.2,1.5,0.0,0.0,0.0,0.0,292,0.6096,8.49,0.0514,0.0205,0.0519,0.2063,0.007,1.006,0.4041,0.1267,15,0.6,0.1333,-0.4372,0.2,0.0,0,0,,,,,,,,,,,0,0,11,,,,158.1,155.5,160.1,4.6,15.55,0.2157,145.3,10.2,0.0,17.73,17.0,-0.73
00-0025708,Matt Moore,QB,MIA,2011,13,10,26.69,2.46,0.0,0.0,0.0,0.0,347,0.6052,7.2,0.0461,0.0259,0.094,0.0073,2.84,0.719,0.3516,0.1095,32,2.03,0.0625,-0.2664,0.1562,0.0938,0,0,,,,,,,,,,,2,17,0,,,,152.4,187.1,160.4,-26.7,14.39,0.2246,168.5,18.6,0.0,22.52,18.0,-4.52
00-0022121,Rex Grossman,QB,WAS,2011,13,10,35.23,1.54,0.0,0.0,0.0,0.0,458,0.5786,6.88,0.0349,0.0437,0.0518,-0.0309,-1.261,0.761,0.3472,0.1048,20,0.55,0.05,-0.4795,0.1,0.0,0,0,,,,,,,,,,,0,17,0,,,,147.1,192.8,157.1,-35.7,14.83,0.1981,187.6,5.2,0.0,21.2,17.0,-4.2
00-0024226,Jay Cutler,QB,CHI,2011,10,10,31.4,1.8,0.0,0.0,0.0,0.0,314,0.5796,7.39,0.0414,0.0223,0.0682,0.0135,-1.189,0.842,0.3376,0.1019,18,3.06,0.0556,-0.5054,0.2222,0.1667,0,0,,,,,,,,,,,1,0,16,,,,136.3,157.3,139.4,-17.9,15.73,0.227,145.5,11.8,0.0,17.08,14.0,-3.08
00-0021429,Carson Palmer,QB,LV,2011,10,7,32.8,1.6,0.0,0.0,0.0,0.0,328,0.6067,8.39,0.0396,0.0488,0.0493,0.0996,2.836,0.812,0.372,0.1311,16,1.25,0.0625,-0.0986,0.3125,0.0625,0,0,,,,,,,,,,,0,8,0,,,,136.1,152.5,138.1,-14.4,15.25,0.2087,139.3,13.2,0.0,14.13,14.0,-0.13
00-0027950,Christian Ponder,QB,MIN,2011,11,8,26.45,2.55,0.0,0.0,0.0,0.0,291,0.543,6.37,0.0447,0.0447,0.0935,-0.1758,-6.896,0.695,0.3127,0.079,28,7.82,0.0,0.6276,0.4643,0.3929,0,0,,,,,,,,,,,0,17,0,,,,118.0,130.6,122.0,-8.5,11.87,0.1669,112.7,17.9,0.0,10.66,13.0,2.34
00-0027948,Blaine Gabbert,QB,JAX,2011,15,12,27.53,3.2,0.0,0.0,0.0,0.0,413,0.5085,5.36,0.0291,0.0266,0.0883,-0.2246,-10.954,0.688,0.2639,0.0605,48,2.04,0.0,-0.2954,0.1667,0.0625,0,0,,,,,,,,,,,1,17,0,,,,116.4,171.0,122.1,-48.9,11.4,0.1901,152.5,18.5,0.0,17.4,12.0,-5.4
00-0027754,John Skelton,QB,ARI,2011,8,5,34.38,3.5,0.0,0.0,0.0,0.0,275,0.5491,6.96,0.04,0.0509,0.0772,-0.1668,-5.857,0.727,0.2982,0.1127,28,4.57,0.0,0.0575,0.3929,0.1786,0,0,,,,,,,,,,,1,17,0,,,,103.3,115.1,103.3,-11.7,14.38,0.2118,99.3,15.7,0.0,9.14,11.0,1.86
00-0025423,Kevin Kolb,QB,ARI,2011,9,9,28.11,1.89,0.0,0.0,0.0,0.0,253,0.5771,7.73,0.0356,0.0316,0.106,-0.0317,-4.91,0.957,0.3478,0.0909,17,3.82,0.0,-0.0349,0.3529,0.1176,0,0,,,,,,,,,,,1,17,0,,,,98.7,103.0,102.7,-0.3,11.45,0.1792,93.5,9.5,0.0,7.53,9.0,1.47
00-0023662,Matt Cassel,QB,KC,2011,9,9,29.89,2.78,0.11,0.0031,-0.0016,0.0035,269,0.5948,6.37,0.0372,0.0335,0.0756,-0.0716,-1.025,0.701,0.3086,0.0781,25,3.96,0.0,-0.158,0.2,0.08,1,1,1.0,-4.0,-4.0,-4.0,1.0,0.0,-1.085,0.0,0.0,0.0,0,0,10,,,,97.0,118.6,101.0,-17.5,13.17,0.21,103.2,14.0,1.4,10.6,10.0,-0.6
00-0027854,Sam Bradford,QB,LA,2011,10,10,35.7,1.8,0.0,0.0,0.0,0.0,357,0.535,6.06,0.0168,0.0168,0.0916,-0.2024,-8.034,0.662,0.2913,0.07,18,1.44,0.0,-1.213,0.1667,0.1111,0,0,,,,,,,,,,,2,17,0,,,,87.2,135.5,97.2,-38.3,13.55,0.1997,127.9,7.6,0.0,11.6,6.0,-5.6
00-0023541,Kyle Orton,QB,DEN,2011,9,6,28.0,1.22,0.0,0.0,0.0,0.0,252,0.5952,6.98,0.0357,0.0357,0.0382,0.0667,-1.888,0.887,0.373,0.0754,11,1.18,0.0,-0.1382,0.1818,0.0909,0,0,,,,,,,,,,,0,9,0,,,,85.6,111.2,89.6,-21.6,12.36,0.1833,109.7,1.5,0.0,12.75,9.0,-3.75
00-0023460,Jason Campbell,QB,LV,2011,6,6,27.5,3.0,0.0,0.0,0.0,0.0,165,0.6061,7.09,0.0364,0.0242,0.0294,0.1084,2.811,0.703,0.3394,0.103,18,3.33,0.1111,-0.1079,0.3889,0.1111,0,0,,,,,,,,,,,1,17,0,,,,78.8,87.9,78.8,-9.1,14.66,0.2124,73.1,14.9,0.0,8.62,8.0,-0.62
00-0027134,Curtis Painter,QB,IND,2011,9,9,27.0,1.89,0.0,0.0,0.0,0.0,243,0.5432,6.34,0.0247,0.037,0.0618,-0.1787,-7.942,0.758,0.2922,0.0782,17,6.29,0.0,0.0424,0.4118,0.3529,0,0,,,,,,,,,,,1,17,0,,,,72.3,100.6,76.3,-24.3,11.18,0.1825,84.8,15.7,0.0,8.68,6.0,-2.68
00-0011022,Donovan McNabb,QB,MIN,2011,6,6,26.0,2.33,0.0,0.0,0.0,0.0,156,0.6026,6.58,0.0256,0.0128,0.093,-0.1015,-3.137,0.833,0.3333,0.0897,14,4.21,0.0714,0.1563,0.3571,0.2143,0,0,,,,,,,,,,,0,0,0,,,,64.9,72.6,64.4,-8.3,12.11,0.1931,60.1,12.6,0.0,6.34,5.0,-1.34
00-0026197,Chad Henne,QB,MIA,2011,4,4,28.0,3.75,0.0,0.0,0.0,0.0,112,0.5714,7.75,0.0357,0.0357,0.0894,0.046,1.213,0.844,0.3661,0.1429,15,7.47,0.0667,0.7642,0.4667,0.4,0,0,,,,,,,,,,,0,0,4,,,,59.9,64.4,59.9,-4.5,16.11,0.2254,53.8,10.6,0.0,8.09,5.0,-3.09
00-0023578,Dan Orlovsky,QB,IND,2011,8,5,24.12,0.75,0.0,0.0,0.0,0.0,193,0.6321,6.22,0.0311,0.0207,0.0676,0.0236,2.591,0.814,0.3627,0.0415,6,0.83,0.0,0.2542,0.0,0.0,0,0,,,,,,,,,,,0,14,0,,,,58.5,65.3,64.5,-0.8,8.17,0.1415,64.1,1.3,0.0,7.06,6.0,-1.06
00-0025427,John Beck,QB,WAS,2011,4,4,33.0,2.5,0.0,0.0,0.0,0.0,132,0.6061,6.5,0.0152,0.0303,0.1081,-0.1456,-2.052,0.782,0.3333,0.0606,10,4.3,0.2,0.4756,0.3,0.1,0,0,,,,,,,,,,,0,17,0,,,,50.6,56.0,52.6,-3.3,13.99,0.2024,43.7,12.2,0.0,4.29,4.0,-0.29
00-0027796,Joe Webb,QB,MIN,2011,8,5,7.88,2.75,0.62,0.0174,0.025,0.0437,63,0.5397,5.97,0.0476,0.0317,0.0455,0.0126,-7.301,0.621,0.254,0.0635,22,7.0,0.0909,0.4445,0.4091,0.1364,5,1,0.2,1.8,9.0,12.6,0.143,0.0,-0.5529,0.0,0.0,0.0,0,17,0,,,,50.3,54.9,52.3,-2.6,6.86,0.0983,27.5,19.9,7.6,4.46,5.0,0.54
00-0027946,Jake Locker,QB,TEN,2011,5,4,13.2,1.6,0.0,0.0,0.0,0.0,66,0.5152,8.21,0.0606,0.0,0.0704,0.1293,-7.611,0.925,0.3333,0.1212,8,7.0,0.125,0.3686,0.5,0.375,0,0,,,,,,,,,,,0,17,0,,,,49.3,35.6,49.3,13.7,7.12,0.1035,29.3,6.3,0.0,4.29,5.0,0.71
00-0026349,Matt Flynn,QB,GB,2011,5,3,9.8,2.6,0.0,0.0,0.0,0.0,49,0.6735,10.57,0.1224,0.0408,0.0926,0.277,5.879,1.093,0.449,0.1224,13,-0.46,0.0769,-0.027,0.0769,0.0,0,0,,,,,,,,,,,0,17,0,,,,44.1,22.6,46.1,23.6,4.51,0.0568,19.8,2.8,0.0,2.69,7.0,4.31
00-0028090,T.J. Yates,QB,HOU,2011,6,3,22.33,2.33,0.0,0.0,0.0,0.0,134,0.6119,7.08,0.0224,0.0224,0.1007,-0.0302,-1.659,0.85,0.3582,0.0896,14,4.07,0.0,0.1822,0.2143,0.2143,0,0,,,,,,,,,,,0,17,0,,,,43.7,57.1,49.7,-7.5,9.52,0.1473,50.5,6.7,0.0,4.59,3.0,-1.59
00-0024218,Vince Young,QB,PHI,2011,4,4,28.5,4.5,0.0,0.0,0.0,0.0,114,0.5789,7.6,0.0351,0.0789,0.0656,-0.0471,-1.821,0.67,0.3421,0.114,18,4.39,0.0,-0.2094,0.2222,0.1667,0,0,,,,,,,,,,,0,17,0,,,,40.5,64.9,40.5,-24.3,16.22,0.195,51.5,13.4,0.0,6.12,4.0,-2.12
00-0024264,Kellen Clemens,QB,LA,2011,3,0,30.33,2.0,0.33,0.0098,0.0049,0.0181,91,0.5275,6.0,0.022,0.011,0.09,-0.1533,-9.81,0.616,0.3077,0.0769,6,6.17,0.1667,0.0209,0.1667,0.1667,1,0,0.0,0.0,,6.0,0.0,,-4.6605,0.0,0.0,0.0,0,5,0,,,,37.5,31.8,37.5,5.7,10.61,0.1835,26.5,4.0,1.3,1.96,3.0,1.04
00-0022055,Seneca Wallace,QB,CLE,2011,6,3,17.83,1.17,0.17,0.0064,0.0161,0.0209,107,0.514,5.3,0.0187,0.0187,0.0531,-0.1821,-10.461,0.689,0.271,0.0561,7,10.0,0.0,0.7396,0.5714,0.4286,1,1,1.0,21.0,21.0,16.0,1.312,5.0,1.3556,0.0,1.0,1.0,0,17,0,,,,34.8,39.1,36.8,-2.3,6.52,0.1068,33.1,4.4,1.6,2.95,2.0,-0.95
00-0025970,Caleb Hanie,QB,CHI,2011,4,3,25.5,3.25,0.0,0.0,0.0,0.0,102,0.5,6.01,0.0294,0.0882,0.157,-0.5063,-7.303,0.663,0.2843,0.0588,13,7.54,0.0,0.449,0.3846,0.2308,0,0,,,,,,,,,,,0,17,0,,,,28.3,40.4,28.3,-12.1,10.11,0.1973,31.1,9.3,0.0,2.42,3.0,0.58
00-0021206,Josh McCown,QB,CHI,2011,3,0,18.33,4.0,0.0,0.0,0.0,0.0,55,0.6364,7.53,0.0364,0.0727,0.1129,-0.0337,2.575,0.845,0.3273,0.0909,12,5.67,0.0,0.5532,0.4167,0.0833,0,0,,,,,,,,,,,0,6,0,,,,25.4,29.2,25.4,-3.9,9.75,0.1694,18.8,10.5,0.0,2.11,2.0,-0.11
00-0024812,Tyler Palko,QB,KC,2011,6,6,22.33,0.83,0.0,0.0,0.0,0.0,134,0.597,5.94,0.0149,0.0522,0.0759,-0.1821,-2.315,0.825,0.2985,0.0746,5,3.0,0.0,-1.0112,0.2,0.2,0,0,,,,,,,,,,,1,17,0,,,,25.3,38.7,25.3,-13.4,6.46,0.1151,35.9,2.8,0.0,2.42,2.0,-0.42
00-0003292,Kerry Collins,QB,IND,2011,3,3,32.67,0.67,0.0,0.0,0.0,0.0,98,0.4898,4.91,0.0204,0.0102,0.0485,-0.2437,-10.795,0.597,0.2959,0.051,2,-0.5,0.0,-2.6179,0.0,0.0,0,0,,,,,,,,,,,1,0,7,,,,19.1,35.2,23.1,-12.1,11.74,0.1872,35.3,-0.1,0.0,3.82,2.0,-1.82
00-0020305,A.J. Feeley,QB,LA,2011,4,4,24.25,0.75,0.0,0.0,0.0,0.0,97,0.5464,5.65,0.0103,0.0206,0.0935,-0.2333,-8.893,0.888,0.2784,0.0515,3,1.33,0.0,0.2916,0.3333,0.0,0,0,,,,,,,,,,,0,17,0,,,,18.3,33.9,22.3,-11.5,8.46,0.1399,32.1,1.8,0.0,3.1,1.0,-2.1
00-0026300,Josh Johnson,QB,TB,2011,9,8,4.0,1.22,0.22,0.0051,0.0268,0.0263,36,0.5278,6.83,0.0278,0.0556,0.0769,-0.1444,-3.22,0.678,0.3333,0.1111,11,6.09,0.0,-0.1623,0.2727,0.1818,2,0,0.0,0.0,,42.0,0.0,,-0.4924,0.0,0.0,0.0,1,17,0,,,,14.5,22.0,14.5,-7.5,2.45,0.0356,11.5,7.3,3.3,0.95,1.0,0.05
00-0027071,Stephen McGee,QB,DAL,2011,1,0,38.0,4.0,0.0,0.0,0.0,0.0,38,0.6316,4.79,0.0263,0.0,0.0732,-0.1205,1.628,0.771,0.2895,0.0,4,7.0,0.0,0.3241,0.25,0.25,0,0,,,,,,,,,,,0,17,0,,,,14.1,17.0,14.1,-2.9,17.01,0.234,13.9,3.1,0.0,1.6,1.0,-0.6
00-0024296,Charlie Whitehurst,QB,SEA,2011,3,3,18.67,1.33,0.0,0.0,0.0,0.0,56,0.4821,5.32,0.0179,0.0179,0.125,-0.3498,-10.118,0.531,0.25,0.0893,4,3.25,0.0,0.2018,0.25,0.0,0,0,,,,,,,,,,,0,17,0,,,,13.2,23.4,15.2,-8.1,7.79,0.1083,21.5,1.8,0.0,1.92,1.0,-0.92
00-0004161,Jake Delhomme,QB,HOU,2011,1,0,28.0,0.0,0.0,0.0,0.0,0.0,28,0.6429,7.54,0.0357,0.0,0.0667,-0.047,2.999,0.972,0.3214,0.1786,0,,,,,,0,0,,,,,,,,,,,0,5,0,,,,10.4,12.8,12.4,-0.3,12.77,0.19,12.3,0.5,0.0,1.58,1.0,-0.58
00-0024408,Bruce Gradkowski,QB,CIN,2011,2,2,9.0,1.5,0.0,0.0,0.0,0.0,18,0.4444,6.06,0.0556,0.0556,0.0526,-0.2458,-15.531,0.609,0.2222,0.1667,3,0.33,0.0,0.142,0.3333,0.0,0,0,,,,,,,,,,,0,17,0,,,,6.5,4.5,6.5,2.0,2.24,0.0386,4.4,0.0,0.0,0.14,1.0,0.86
00-0025749,Richard Bartel,QB,ARI,2011,2,2,11.0,0.5,0.0,0.0,0.0,0.0,22,0.4545,3.91,0.0455,0.0455,0.0435,-0.4043,-16.863,0.426,0.2273,0.0455,1,9.0,0.0,4.0974,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,6.3,7.9,6.3,-1.6,3.96,0.0569,6.9,1.1,0.0,0.79,1.0,0.21
00-0024225,Matt Leinart,QB,HOU,2011,2,2,6.5,0.5,0.0,0.0,0.0,0.0,13,0.7692,4.38,0.0769,0.0,0.0,-0.2008,7.605,3.167,0.0769,0.0769,1,-1.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,0,12,,,,6.2,3.1,6.2,3.1,1.54,0.0288,3.2,-0.1,0.0,0.17,1.0,0.83
00-0000865,Charlie Batch,QB,PIT,2011,3,2,8.0,1.0,0.0,0.0,0.0,0.0,24,0.625,8.67,0.0,0.0417,0.0769,-0.0037,0.047,1.101,0.375,0.125,3,-0.67,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,6.1,11.5,6.1,-5.3,3.82,0.0629,11.8,-0.3,0.0,1.34,0.0,-1.34
00-0019709,Chris Redman,QB,ATL,2011,4,1,7.0,1.25,0.0,0.0,0.0,0.0,28,0.6429,6.71,0.0,0.0357,0.0,-0.3061,-1.732,0.821,0.3571,0.0357,5,-1.2,0.0,-0.6822,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,4.9,9.4,4.9,-4.5,2.36,0.0281,9.9,-0.5,0.0,0.27,0.0,-0.27
00-0022164,Kyle Boller,QB,LV,2011,2,2,14.0,4.5,0.0,0.0,0.0,0.0,28,0.5357,5.75,0.0,0.1071,0.0968,-0.442,-5.092,0.505,0.25,0.0714,9,4.22,0.0,0.0079,0.3333,0.1111,0,0,,,,,,,,,,,0,17,0,,,,4.2,13.0,4.2,-8.8,6.51,0.0955,9.0,4.0,0.0,0.39,0.0,-0.39
00-0022864,Luke McCown,QB,JAX,2011,4,4,14.0,1.75,0.0,0.0,0.0,0.0,56,0.5357,5.29,0.0,0.0714,0.0667,-0.4681,-12.073,0.818,0.2321,0.0893,7,3.29,0.0,-0.2414,0.4286,0.0,0,0,,,,,,,,,,,1,17,0,,,,4.1,16.8,4.1,-12.7,4.21,0.072,14.2,2.7,0.0,0.69,0.0,-0.69
00-0009311,Jon Kitna,QB,DAL,2011,3,3,3.33,1.0,0.0,0.0,0.0,0.0,10,0.6,8.7,0.1,0.2,0.0,-0.0081,4.523,0.791,0.5,0.2,3,-0.67,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,0,14,,,,3.3,5.8,3.3,-2.5,1.92,0.0273,6.0,-0.3,0.0,0.89,1.0,0.11
00-0022912,J.P. Losman,QB,MIA,2011,1,1,10.0,2.0,0.0,0.0,0.0,0.0,10,0.6,6.0,0.0,0.0,0.3333,-0.301,3.782,0.667,0.3,0.2,2,0.5,0.0,-1.697,0.0,0.0,0,0,,,,,,,,,,,0,10,0,,,,2.5,5.8,2.5,-3.3,5.77,0.0907,4.9,0.8,0.0,0.81,0.0,-0.81
00-0020679,Shaun Hill,QB,DET,2011,2,2,1.5,0.5,0.0,0.0,0.0,0.0,3,0.6667,11.0,0.0,0.0,0.0,0.4935,17.478,0.702,0.3333,0.3333,1,-1.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,1.2,1.5,1.2,-0.2,0.73,0.0079,1.6,-0.1,0.0,0.16,0.0,-0.16
