player_id,name,pos,team,season,week,att,cmp,pass_epa,sacks,cpoe,car,tgt,rec,rec_ay,tgt_share,ay_share,team_car,team_rb_touch,fp_ppr,fp_exp,fp_act
00-0000316,Jamal Anderson,RB,ATL,1999,2,0,0,0.0,0,,3,0,0,0.0,0.0,0.0,24,23,0.9,,
00-0000387,Reidel Anthony,WR,TB,1999,1,0,0,0.0,0,,0,4,2,0.0,0.1026,0.0,27,19,3.0,,
00-0000387,Reidel Anthony,WR,TB,1999,3,0,0,0.0,0,,1,2,2,0.0,0.1053,,42,17,4.0,,
00-0000387,Reidel Anthony,WR,TB,1999,4,0,0,0.0,0,,0,9,7,0.0,0.2368,0.0,24,20,22.4,,
00-0000387,Reidel Anthony,WR,TB,1999,5,0,0,0.0,0,,0,5,3,34,0.2,0.4928,32,20,5.3,,
00-0000387,Reidel Anthony,WR,TB,1999,7,0,0,0.0,0,,0,10,5,0.0,0.3704,,28,14,9.7,,
00-0000387,Reidel Anthony,WR,TB,1999,8,0,0,0.0,0,,0,4,2,0.0,0.093,,22,21,3.4,,
00-0000387,Reidel Anthony,WR,TB,1999,9,0,0,0.0,0,,0,5,2,0.0,0.25,0.0,40,15,3.4,,
00-0000387,Reidel Anthony,WR,TB,1999,10,0,0,0.0,0,,0,8,3,20,0.3077,1.0,37,20,5.8,,
00-0000387,Reidel Anthony,WR,TB,1999,12,0,0,0.0,0,,0,4,2,0.0,0.2222,,37,16,3.0,,
00-0000387,Reidel Anthony,WR,TB,1999,13,0,0,0.0,0,,0,1,0,0.0,0.0526,0.0,27,1,0.0,,
00-0000387,Reidel Anthony,WR,TB,1999,14,0,0,0.0,0,,0,3,1,0.0,0.0882,0.0,19,15,4.0,,
00-0000387,Reidel Anthony,WR,TB,1999,15,0,0,0.0,0,,0,2,0,0.0,0.0714,0.0,19,17,0.0,,
00-0000387,Reidel Anthony,WR,TB,1999,16,0,0,0.0,0,,0,3,1,20,0.0968,1.0,37,19,1.8,,
00-0000422,Justin Armour,WR,BAL,1999,2,0,0,0.0,0,,0,3,2,0.0,0.0968,0.0,29,27,6.3,,
00-0000422,Justin Armour,WR,BAL,1999,3,0,0,0.0,0,,0,4,1,19,0.1818,0.5135,37,30,2.6,,
00-0000422,Justin Armour,WR,BAL,1999,4,0,0,0.0,0,,0,1,1,0.0,0.037,,34,28,12.4,,
00-0000422,Justin Armour,WR,BAL,1999,5,0,0,0.0,0,,0,5,2,0.0,0.1389,,26,25,5.5,,
00-0000422,Justin Armour,WR,BAL,1999,7,0,0,0.0,0,,0,13,6,26,0.2653,0.8966,27,25,13.0,,
00-0000422,Justin Armour,WR,BAL,1999,8,0,0,0.0,0,,0,10,3,0.0,0.3125,0.0,27,30,12.5,,
00-0000422,Justin Armour,WR,BAL,1999,9,0,0,0.0,0,,0,8,5,0.0,0.32,,38,34,8.8,,
00-0000422,Justin Armour,WR,BAL,1999,10,0,0,0.0,0,,0,2,2,0.0,0.0625,-0.0,24,24,6.4,,
00-0000422,Justin Armour,WR,BAL,1999,12,0,0,0.0,0,,0,5,2,0.0,0.1471,-0.0,22,27,4.7,,
00-0000422,Justin Armour,WR,BAL,1999,13,0,0,0.0,0,,0,8,3,0.0,0.2667,,22,21,11.8,,
00-0000422,Justin Armour,WR,BAL,1999,14,0,0,0.0,0,,0,7,0,0.0,0.2692,,25,20,0.0,,
00-0000422,Justin Armour,WR,BAL,1999,15,0,0,0.0,0,,0,5,4,0.0,0.1389,0.0,24,30,15.0,,
00-0000422,Justin Armour,WR,BAL,1999,16,0,0,0.0,0,,0,2,0,0.0,0.0625,0.0,32,32,0.0,,
00-0000422,Justin Armour,WR,BAL,1999,17,0,0,0.0,0,,0,5,2,23,0.125,0.6765,23,30,4.2,,
00-0000541,John Avery,RB,MIA,1999,1,0,0,0.0,0,,0,2,0,0.0,0.0909,,33,31,0.0,,
00-0000541,John Avery,RB,DEN,1999,6,0,0,0.0,0,,2,2,1,0.0,0.069,0.0,51,50,2.7,,
00-0000541,John Avery,RB,DEN,1999,7,0,0,0.0,0,,2,4,3,0.0,0.1053,,27,30,5.6,,
00-0000541,John Avery,RB,DEN,1999,9,0,0,0.0,0,,0,1,0,0.0,0.0435,,31,35,0.0,,
00-0000541,John Avery,RB,DEN,1999,10,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,31,32,0.2,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,1999,10,0,0,0.0,0,,0,1,1,0.0,0.0312,-0.0,24,24,1.2,,
00-0000627,Eugene Baker,WR,ATL,1999,15,0,0,0.0,0,,0,8,5,30,0.1905,0.6,19,16,11.6,,
00-0000627,Eugene Baker,WR,ATL,1999,16,0,0,0.0,0,,0,5,2,0.0,0.2174,,39,28,7.2,,
00-0000627,Eugene Baker,WR,ATL,1999,17,0,0,0.0,0,,0,1,0,0.0,0.0278,,21,18,0.0,,
00-0000721,Tavian Banks,RB,JAX,1999,1,0,0,0.0,0,,2,0,0,0.0,0.0,,34,32,-0.2,,
00-0000721,Tavian Banks,RB,JAX,1999,2,0,0,0.0,0,,8,1,1,0.0,0.0333,,46,42,5.9,,
00-0000721,Tavian Banks,RB,JAX,1999,3,0,0,0.0,0,,1,1,1,0.0,0.025,0.0,33,29,1.7,,
00-0000721,Tavian Banks,RB,JAX,1999,4,0,0,0.0,0,,1,1,1,0.0,0.0417,0.0,35,32,1.5,,
00-0000721,Tavian Banks,RB,JAX,1999,5,0,0,0.0,0,,3,5,3,0.0,0.1613,,34,37,7.0,,
00-0000721,Tavian Banks,RB,JAX,1999,6,0,0,0.0,0,,1,6,5,0.0,0.1818,-0.0,33,35,9.1,,
00-0000721,Tavian Banks,RB,JAX,1999,8,0,0,0.0,0,,6,4,2,0.0,0.1429,,34,35,8.2,,
00-0000721,Tavian Banks,RB,JAX,1999,9,0,0,0.0,0,,1,1,1,0.0,0.0294,,34,33,2.7,,
00-0000722,Tony Banks,QB,BAL,1999,7,14,8,-2.068,0,,2,0,0,0.0,0.0,0.0,27,25,3.4,,
00-0000722,Tony Banks,QB,BAL,1999,8,34,13,-14.098,3,,1,0,0,0.0,0.0,0.0,27,30,5.5,,
00-0000722,Tony Banks,QB,BAL,1999,9,25,14,4.165,2,,4,0,0,0.0,0.0,,38,34,11.5,,
00-0000722,Tony Banks,QB,BAL,1999,10,21,10,-10.742,4,,3,0,0,0.0,0.0,-0.0,24,24,5.1,,
00-0000722,Tony Banks,QB,BAL,1999,11,40,24,-2.044,7,,2,0,0,0.0,0.0,0.0,26,29,16.7,,
00-0000722,Tony Banks,QB,BAL,1999,12,34,17,-10.202,3,,0,0,0,0.0,0.0,-0.0,22,27,10.6,,
00-0000722,Tony Banks,QB,BAL,1999,13,31,18,19.992,1,,1,0,0,0.0,0.0,,22,21,28.1,,
00-0000722,Tony Banks,QB,BAL,1999,14,26,8,10.186,4,,6,0,0,0.0,0.0,,25,20,22.7,,
00-0000722,Tony Banks,QB,BAL,1999,15,36,24,-7.872,4,,1,0,0,0.0,0.0,0.0,24,30,18.5,,
00-0000722,Tony Banks,QB,BAL,1999,16,33,15,-7.343,1,,2,0,0,0.0,0.0,0.0,32,32,9.6,,
00-0000722,Tony Banks,QB,BAL,1999,17,26,18,-11.067,4,,2,0,0,0.0,0.0,0.0,23,30,3.2,,
00-0000745,Tiki Barber,RB,NYG,1999,1,0,0,0.0,0,,0,1,0,0.0,0.0435,,25,14,0.0,,
00-0000745,Tiki Barber,RB,NYG,1999,2,0,0,0.0,0,,0,3,1,0.0,0.0789,0.0,17,16,1.4,,
00-0000745,Tiki Barber,RB,NYG,1999,3,0,0,0.0,0,,1,6,5,0.0,0.1667,,26,20,15.9,,
00-0000745,Tiki Barber,RB,NYG,1999,4,0,0,0.0,0,,0,2,2,0.0,0.05,0.0,38,31,2.6,,
00-0000745,Tiki Barber,RB,NYG,1999,5,0,0,0.0,0,,1,4,4,0.0,0.1081,0.0,28,24,7.0,,
00-0000745,Tiki Barber,RB,NYG,1999,6,0,0,0.0,0,,10,6,5,0.0,0.2857,,30,25,21.8,,
00-0000745,Tiki Barber,RB,NYG,1999,7,0,0,0.0,0,,1,1,1,0.0,0.037,0.0,37,36,2.6,,
00-0000745,Tiki Barber,RB,NYG,1999,8,0,0,0.0,0,,1,5,4,0.0,0.125,,25,23,8.7,,
00-0000745,Tiki Barber,RB,NYG,1999,10,0,0,0.0,0,,9,6,4,0.0,0.1224,0.0,24,21,11.2,,
00-0000745,Tiki Barber,RB,NYG,1999,11,0,0,0.0,0,,10,5,4,0.0,0.1613,0.0,24,16,13.0,,
00-0000745,Tiki Barber,RB,NYG,1999,12,0,0,0.0,0,,10,7,3,-8,0.1628,-0.6667,20,23,19.1,,
00-0000745,Tiki Barber,RB,NYG,1999,13,0,0,0.0,0,,4,4,1,0.0,0.1379,,45,44,1.2,,
00-0000745,Tiki Barber,RB,NYG,1999,14,0,0,0.0,0,,4,11,8,0.0,0.2619,-0.0,28,33,17.6,,
00-0000745,Tiki Barber,RB,NYG,1999,15,0,0,0.0,0,,5,4,3,0.0,0.1081,0.0,19,22,10.6,,
00-0000745,Tiki Barber,RB,NYG,1999,16,0,0,0.0,0,,5,12,8,0.0,0.2353,0.0,27,32,14.7,,
00-0000745,Tiki Barber,RB,NYG,1999,17,0,0,0.0,0,,1,14,13,0.0,0.3111,0.0,18,35,23.3,,
00-0000765,Reggie Barlow,WR,JAX,1999,1,0,0,0.0,0,,0,3,2,0.0,0.0968,,34,32,6.1,,
00-0000765,Reggie Barlow,WR,JAX,1999,2,0,0,0.0,0,,0,2,1,0.0,0.0667,,46,42,1.1,,
00-0000765,Reggie Barlow,WR,JAX,1999,3,0,0,0.0,0,,0,2,0,10,0.05,0.2941,33,29,0.0,,
00-0000765,Reggie Barlow,WR,JAX,1999,5,0,0,0.0,0,,0,2,1,0.0,0.0645,,34,37,4.1,,
00-0000765,Reggie Barlow,WR,JAX,1999,8,0,0,0.0,0,,0,1,1,0.0,0.0357,,34,35,2.1,,
00-0000765,Reggie Barlow,WR,JAX,1999,9,0,0,0.0,0,,0,1,1,0.0,0.0294,,34,33,3.0,,
00-0000765,Reggie Barlow,WR,JAX,1999,10,0,0,0.0,0,,0,2,1,0.0,0.069,,26,28,1.7,,
00-0000765,Reggie Barlow,WR,JAX,1999,11,0,0,0.0,0,,0,3,2,0.0,0.0938,0.0,27,27,11.0,,
00-0000765,Reggie Barlow,WR,JAX,1999,12,0,0,0.0,0,,0,3,1,7,0.0638,0.3182,25,23,2.1,,
00-0000765,Reggie Barlow,WR,JAX,1999,13,0,0,0.0,0,,0,5,4,0.0,0.1351,,34,33,5.1,,
00-0000765,Reggie Barlow,WR,JAX,1999,14,0,0,0.0,0,,0,4,2,0.0,0.16,,32,27,3.9,,
00-0000849,Mike Bartrum,TE,NE,1999,17,0,0,0.0,0,,0,1,1,0.0,0.0385,0.0,22,18,7.1,,
00-0000856,Michael Basnight,RB,CIN,1999,4,0,0,0.0,0,,6,1,1,0.0,0.025,0.0,26,23,4.3,,
00-0000856,Michael Basnight,RB,CIN,1999,5,0,0,0.0,0,,5,0,0,0.0,0.0,,36,35,3.8,,
00-0000856,Michael Basnight,RB,CIN,1999,6,0,0,0.0,0,,1,0,0,0.0,0.0,-0.0,20,19,-0.1,,
00-0000856,Michael Basnight,RB,CIN,1999,7,0,0,0.0,0,,11,0,0,0.0,0.0,,26,24,2.6,,
00-0000856,Michael Basnight,RB,CIN,1999,8,0,0,0.0,0,,4,4,3,0.0,0.1143,0.0,23,24,8.8,,
00-0000856,Michael Basnight,RB,CIN,1999,9,0,0,0.0,0,,1,4,2,0.0,0.1081,-0.0,23,21,2.8,,
00-0000856,Michael Basnight,RB,CIN,1999,11,0,0,0.0,0,,1,1,1,0.0,0.0278,0.0,23,18,2.9,,
00-0000856,Michael Basnight,RB,CIN,1999,12,0,0,0.0,0,,1,2,2,0.0,0.0714,0.0,35,32,7.7,,
00-0000856,Michael Basnight,RB,CIN,1999,13,0,0,0.0,0,,0,1,1,0.0,0.0345,,28,31,1.5,,
00-0000856,Michael Basnight,RB,CIN,1999,14,0,0,0.0,0,,12,1,1,0.0,0.0455,,53,46,5.8,,
00-0000856,Michael Basnight,RB,CIN,1999,16,0,0,0.0,0,,10,2,2,0.0,0.0556,0.0,25,27,6.5,,
00-0000856,Michael Basnight,RB,CIN,1999,17,0,0,0.0,0,,10,3,3,0.0,0.1304,0.0,18,18,17.4,,
00-0000865,Charlie Batch,QB,DET,1999,1,26,16,-3.818,5,,3,0,0,0.0,0.0,0.0,36,28,18.3,,
00-0000865,Charlie Batch,QB,DET,1999,2,16,9,-2.657,4,,3,0,0,0.0,0.0,0.0,32,23,19.7,,
00-0000865,Charlie Batch,QB,DET,1999,3,34,16,-1.438,4,,4,0,0,0.0,0.0,0.0,22,20,15.7,,
00-0000865,Charlie Batch,QB,DET,1999,5,38,21,-10.798,6,,5,0,0,0.0,0.0,0.0,24,26,13.2,,
00-0000865,Charlie Batch,QB,DET,1999,6,16,9,-3.251,1,,0,0,0,0.0,0.0,,25,25,2.8,,
00-0000865,Charlie Batch,QB,DET,1999,7,27,16,10.141,0,,5,0,0,0.0,0.0,-0.0,27,25,15.7,,
00-0000865,Charlie Batch,QB,DET,1999,8,19,10,-7.718,3,,5,0,0,0.0,0.0,,24,20,6.6,,
00-0000865,Charlie Batch,QB,DET,1999,9,20,10,1.346,3,,0,0,0,0.0,0.0,,20,19,9.9,,
00-0000865,Charlie Batch,QB,DET,1999,15,10,6,-1.559,2,,1,0,0,0.0,0.0,0.0,19,19,11.0,,
00-0000865,Charlie Batch,QB,DET,1999,16,39,21,-4.473,5,,2,0,0,0.0,0.0,,12,10,15.6,,
00-0000865,Charlie Batch,QB,DET,1999,17,24,17,5.918,3,,0,0,0,0.0,0.0,0.0,14,16,8.4,,
00-0000869,D'Wayne Bates,WR,CHI,1999,6,0,0,0.0,0,,0,1,0,-3,0.0303,-0.0088,29,27,0.0,,
00-0000869,D'Wayne Bates,WR,CHI,1999,8,0,0,0.0,0,,0,1,1,0.0,0.0175,0.0,26,29,2.1,,
00-0000869,D'Wayne Bates,WR,CHI,1999,9,0,0,0.0,0,,0,2,1,0.0,0.0588,0.0,29,27,1.8,,
00-0000869,D'Wayne Bates,WR,CHI,1999,16,0,0,0.0,0,,0,3,0,0.0,0.0556,,17,18,0.0,,
