player_id,name,pos,team,season,week,att,cmp,pass_epa,sacks,cpoe,car,tgt,rec,rec_ay,tgt_share,ay_share,team_car,team_rb_touch,fp_ppr,fp_exp,fp_act
00-0002110,Mark Brunell,QB,WAS,2006,3,27,24,17.377,0,8.04,2,0,0,0.0,,0.0,41,42,14.4,6.99,14.44
00-0002110,Mark Brunell,QB,WAS,2006,4,30,18,9.426,0,-4.006,0,0,0,0.0,,0.0,40,41,23.2,9.1,23.16
00-0002110,Mark Brunell,QB,WAS,2006,5,22,12,-4.911,3,-7.284,0,0,0,0.0,,0.0,20,22,4.4,6.71,4.36
00-0002110,Mark Brunell,QB,WAS,2006,6,30,16,-0.72,0,-8.471,3,0,0,0.0,,0.0,26,23,11.5,11.05,11.5
00-0002110,Mark Brunell,QB,WAS,2006,7,37,27,6.246,2,11.56,0,0,0,0.0,,0.0,24,31,19.0,17.55,19.04
00-0002110,Mark Brunell,QB,WAS,2006,9,23,14,6.891,1,1.809,2,0,0,0.0,,0.0,32,30,10.1,10.73,10.08
00-0002110,Mark Brunell,QB,WAS,2006,10,31,16,-15.083,0,-9.858,1,0,0,0.0,,0.0,31,34,3.2,7.23,3.18
00-0002110,Mark Brunell,QB,WAS,2006,17,0,0,0.0,0,,1,0,0,0.0,,0.0,29,29,0.6,0.98,0.6
00-0002159,Shawn Bryson,RB,DET,2006,2,0,0,0.0,0,,1,0,1,0.0,,0.0,14,20,1.5,1.79,1.5
00-0002159,Shawn Bryson,RB,DET,2006,4,0,0,0.0,0,,1,0,2,0.0,,0.0,21,27,5.0,2.98,5.0
00-0003292,Kerry Collins,QB,TEN,2006,1,38,17,-11.785,2,-9.516,0,0,0,0.0,,0.0,25,27,6.9,13.37,6.92
00-0003292,Kerry Collins,QB,TEN,2006,2,19,6,-12.57,0,-19.774,0,0,0,0.0,,0.0,19,16,-1.7,3.74,-1.72
00-0003292,Kerry Collins,QB,TEN,2006,3,33,19,0.998,2,0.887,0,0,0,0.0,,0.0,22,26,10.8,10.39,10.76
00-0003663,Zack Crockett,RB,LV,2006,6,0,0,0.0,0,,1,0,0,0.0,,0.0,30,30,1.0,0.47,1.0
00-0003663,Zack Crockett,RB,LV,2006,7,0,0,0.0,0,,8,0,3,0.0,,0.0,37,37,7.4,9.88,7.4
00-0003663,Zack Crockett,RB,LV,2006,8,0,0,0.0,0,,3,0,1,0.0,,0.0,29,30,2.0,2.52,2.0
00-0003663,Zack Crockett,RB,LV,2006,9,0,0,0.0,0,,1,0,1,0.0,,0.0,13,15,2.0,1.64,2.0
00-0003663,Zack Crockett,RB,LV,2006,10,0,0,0.0,0,,7,0,1,0.0,,0.0,26,30,5.4,5.94,5.4
00-0003663,Zack Crockett,RB,LV,2006,11,0,0,0.0,0,,5,0,0,0.0,,0.0,34,31,1.9,2.03,1.9
00-0003663,Zack Crockett,RB,LV,2006,12,0,0,0.0,0,,7,0,0,0.0,,0.0,26,24,2.2,4.38,2.2
00-0003663,Zack Crockett,RB,LV,2006,13,0,0,0.0,0,,2,0,2,0.0,,0.0,26,30,4.4,3.7,4.4
00-0003663,Zack Crockett,RB,LV,2006,15,0,0,0.0,0,,2,0,0,0.0,,0.0,18,22,-1.9,0.92,-1.9
00-0003663,Zack Crockett,RB,LV,2006,16,0,0,0.0,0,,1,0,1,0.0,,0.0,24,30,1.5,1.6,1.5
00-0003663,Zack Crockett,RB,LV,2006,17,0,0,0.0,0,,2,0,0,0.0,,0.0,22,24,0.6,0.7,0.6
00-0003739,Daunte Culpepper,QB,MIA,2006,1,37,18,-8.961,3,-9.402,3,0,0,0.0,,0.0,18,18,7.3,15.28,7.28
00-0003739,Daunte Culpepper,QB,MIA,2006,2,32,23,-7.557,7,8.753,1,0,0,0.0,,0.0,20,24,12.7,10.01,12.18
00-0003739,Daunte Culpepper,QB,MIA,2006,3,26,17,-2.069,5,4.398,7,0,0,0.0,,0.0,37,30,13.2,12.48,13.22
00-0003739,Daunte Culpepper,QB,MIA,2006,4,39,23,-0.704,5,-4.508,0,0,0,0.0,,0.0,14,21,14.0,13.29,13.96
00-0004052,Stephen Davis,RB,LA,2006,2,0,0,0.0,0,,5,0,1,0.0,,0.0,28,30,2.8,3.69,2.8
00-0004052,Stephen Davis,RB,LA,2006,4,0,0,0.0,0,,4,0,0,0.0,,0.0,27,34,2.6,1.83,2.6
00-0004052,Stephen Davis,RB,LA,2006,5,0,0,0.0,0,,3,0,1,0.0,,0.0,30,32,2.4,3.41,2.4
00-0004052,Stephen Davis,RB,LA,2006,8,0,0,0.0,0,,2,0,0,0.0,,0.0,21,29,-0.2,0.71,-0.2
00-0004052,Stephen Davis,RB,LA,2006,9,0,0,0.0,0,,6,0,2,0.0,,0.0,28,40,5.3,8.04,5.3
00-0004052,Stephen Davis,RB,LA,2006,10,0,0,0.0,0,,1,0,0,0.0,,0.0,20,25,0.7,0.42,0.7
00-0004052,Stephen Davis,RB,LA,2006,11,0,0,0.0,0,,1,0,0,0.0,,0.0,8,16,0.4,0.41,0.4
00-0004052,Stephen Davis,RB,LA,2006,12,0,0,0.0,0,,5,0,1,0.0,,0.0,29,38,4.6,3.87,4.6
00-0004052,Stephen Davis,RB,LA,2006,13,0,0,0.0,0,,2,0,0,0.0,,0.0,23,32,1.1,0.95,1.1
00-0004052,Stephen Davis,RB,LA,2006,14,0,0,0.0,0,,3,0,4,0.0,,0.0,22,36,10.6,7.3,10.6
00-0004052,Stephen Davis,RB,LA,2006,15,0,0,0.0,0,,1,0,1,0.0,,0.0,35,33,1.3,1.84,1.3
00-0004052,Stephen Davis,RB,LA,2006,16,0,0,0.0,0,,3,0,1,0.0,,0.0,39,43,9.3,3.44,9.3
00-0004052,Stephen Davis,RB,LA,2006,17,0,0,0.0,0,,4,0,0,0.0,,0.0,36,34,0.4,1.84,0.4
00-0004161,Jake Delhomme,QB,CAR,2006,1,39,21,-16.549,4,-6.003,0,0,0,0.0,,0.0,16,20,3.4,10.51,5.44
00-0004161,Jake Delhomme,QB,CAR,2006,2,33,17,-8.186,2,-13.303,0,0,0,0.0,,0.0,27,33,7.2,11.23,7.24
00-0004161,Jake Delhomme,QB,CAR,2006,3,36,22,1.933,3,7.501,2,0,0,0.0,,0.0,28,27,12.1,14.4,16.08
00-0004161,Jake Delhomme,QB,CAR,2006,4,29,19,4.694,1,2.711,3,0,0,0.0,,0.0,29,26,14.5,14.08,14.46
00-0004161,Jake Delhomme,QB,CAR,2006,5,29,20,1.297,1,7.59,1,0,0,0.0,,0.0,28,29,10.7,13.05,10.7
00-0004161,Jake Delhomme,QB,CAR,2006,6,39,24,17.189,1,4.285,2,0,0,0.0,,0.0,30,32,18.4,15.48,18.4
00-0004161,Jake Delhomme,QB,CAR,2006,7,34,20,1.469,3,1.665,0,0,0,0.0,,0.0,16,19,15.5,16.17,15.52
00-0004161,Jake Delhomme,QB,CAR,2006,8,31,17,-12.709,3,-5.214,0,0,0,0.0,,0.0,17,22,2.0,10.63,3.96
00-0004161,Jake Delhomme,QB,CAR,2006,10,34,22,11.165,0,4.712,3,0,0,0.0,,0.0,30,23,15.8,17.28,15.8
00-0004161,Jake Delhomme,QB,CAR,2006,11,25,13,-3.606,3,-9.975,3,0,0,0.0,,0.0,43,37,9.3,8.88,9.34
00-0004161,Jake Delhomme,QB,CAR,2006,12,38,23,-7.425,1,-0.715,0,0,0,0.0,,0.0,25,26,6.7,13.44,6.72
00-0004161,Jake Delhomme,QB,CAR,2006,13,37,22,-2.572,0,3.766,1,0,0,0.0,,0.0,23,29,19.8,16.41,19.76
00-0004161,Jake Delhomme,QB,CAR,2006,17,27,23,11.44,0,18.042,3,0,0,0.0,,0.0,33,37,16.0,12.8,15.98
00-0004304,Corey Dillon,RB,NE,2006,1,0,0,0.0,0,,16,0,2,0.0,,0.0,41,39,11.5,10.46,11.5
00-0004304,Corey Dillon,RB,NE,2006,2,0,0,0.0,0,,20,0,0,0.0,,0.0,39,39,14.0,11.79,14.0
00-0004304,Corey Dillon,RB,NE,2006,3,0,0,0.0,0,,5,0,0,0.0,,0.0,21,29,1.6,2.28,1.6
00-0004304,Corey Dillon,RB,NE,2006,4,0,0,0.0,0,,17,0,0,0.0,,0.0,41,35,12.7,15.24,12.7
00-0004304,Corey Dillon,RB,NE,2006,5,0,0,0.0,0,,10,0,0,0.0,,0.0,34,30,4.5,5.15,4.5
00-0004304,Corey Dillon,RB,NE,2006,7,0,0,0.0,0,,14,0,0,0.0,,0.0,27,25,16.7,8.07,16.7
00-0004304,Corey Dillon,RB,NE,2006,8,0,0,0.0,0,,3,0,1,0.0,,0.0,15,17,4.2,2.98,4.2
00-0004304,Corey Dillon,RB,NE,2006,9,0,0,0.0,0,,13,0,1,0.0,,0.0,33,37,16.3,12.13,16.3
00-0004304,Corey Dillon,RB,NE,2006,10,0,0,0.0,0,,11,0,1,0.0,,0.0,25,27,11.3,7.04,11.3
00-0004304,Corey Dillon,RB,NE,2006,11,0,0,0.0,0,,12,0,0,0.0,,0.0,40,37,9.1,8.83,9.1
00-0004304,Corey Dillon,RB,NE,2006,12,0,0,0.0,0,,11,0,1,0.0,,0.0,34,35,3.3,6.42,3.3
00-0004304,Corey Dillon,RB,NE,2006,13,0,0,0.0,0,,9,0,1,0.0,,0.0,24,26,22.0,10.02,22.0
00-0004304,Corey Dillon,RB,NE,2006,14,0,0,0.0,0,,16,0,1,0.0,,0.0,25,28,9.0,8.41,9.0
00-0004304,Corey Dillon,RB,NE,2006,15,0,0,0.0,0,,20,0,5,0.0,,0.0,38,31,13.1,18.21,13.1
00-0004304,Corey Dillon,RB,NE,2006,16,0,0,0.0,0,,10,0,0,0.0,,0.0,30,23,9.0,7.1,9.0
00-0004304,Corey Dillon,RB,NE,2006,17,0,0,0.0,0,,12,0,2,0.0,,0.0,31,29,26.6,10.23,26.6
00-0004541,Donald Driver,WR,GB,2006,2,0,0,0.0,0,,1,0,8,0.0,,0.0,20,26,24.9,11.69,24.9
00-0004541,Donald Driver,WR,GB,2006,3,0,0,0.0,0,,1,0,3,0.0,,0.0,27,35,10.9,7.2,10.9
00-0004541,Donald Driver,WR,GB,2006,7,0,0,0.0,0,,1,0,10,0.0,,0.0,29,29,25.9,15.01,25.9
00-0004541,Donald Driver,WR,GB,2006,14,0,0,0.0,0,,2,0,9,0.0,,0.0,34,31,30.4,17.14,30.4
00-0004541,Donald Driver,WR,GB,2006,15,0,0,0.0,0,,1,0,7,0.0,,0.0,32,37,14.7,11.06,14.7
00-0004541,Donald Driver,WR,GB,2006,17,0,0,0.0,0,,1,0,3,0.0,,0.0,34,35,10.7,6.07,10.7
00-0004640,Warrick Dunn,RB,ATL,2006,1,0,0,0.0,0,,29,0,1,0.0,,0.0,47,42,15.2,15.11,15.2
00-0004640,Warrick Dunn,RB,ATL,2006,2,0,0,0.0,0,,21,0,0,0.0,,0.0,44,32,13.4,10.17,13.4
00-0004640,Warrick Dunn,RB,ATL,2006,3,0,0,0.0,0,,13,0,2,0.0,,0.0,23,21,6.6,9.43,6.6
00-0004640,Warrick Dunn,RB,ATL,2006,4,0,0,0.0,0,,19,0,1,0.0,,0.0,40,27,7.5,11.99,7.5
00-0004640,Warrick Dunn,RB,ATL,2006,6,0,0,0.0,0,,14,0,0,0.0,,0.0,26,21,20.6,6.24,20.6
00-0004640,Warrick Dunn,RB,ATL,2006,7,0,0,0.0,0,,26,0,0,0.0,,0.0,39,37,12.9,20.99,12.9
00-0004640,Warrick Dunn,RB,ATL,2006,8,0,0,0.0,0,,20,0,2,0.0,,0.0,38,36,9.3,11.23,9.3
00-0004640,Warrick Dunn,RB,ATL,2006,9,0,0,0.0,0,,11,0,3,0.0,,0.0,26,21,16.1,15.13,16.1
00-0004640,Warrick Dunn,RB,ATL,2006,10,0,0,0.0,0,,21,0,4,0.0,,0.0,29,26,14.8,14.87,14.2
00-0004640,Warrick Dunn,RB,ATL,2006,11,0,0,0.0,0,,15,0,1,0.0,,0.0,25,23,6.7,8.96,6.7
00-0004640,Warrick Dunn,RB,ATL,2006,12,0,0,0.0,0,,19,0,0,0.0,,0.0,45,38,11.2,15.56,11.2
00-0004640,Warrick Dunn,RB,ATL,2006,13,0,0,0.0,0,,21,0,0,0.0,,0.0,41,31,8.7,9.4,8.7
00-0004640,Warrick Dunn,RB,ATL,2006,14,0,0,0.0,0,,11,0,2,0.0,,0.0,34,34,9.2,7.29,9.2
00-0004640,Warrick Dunn,RB,ATL,2006,15,0,0,0.0,0,,18,0,2,0.0,,0.0,27,25,9.5,14.36,9.5
00-0004640,Warrick Dunn,RB,ATL,2006,16,0,0,0.0,0,,9,0,1,0.0,,0.0,19,15,4.8,5.1,4.8
00-0004640,Warrick Dunn,RB,ATL,2006,17,0,0,0.0,0,,19,0,3,0.0,,0.0,34,37,16.5,16.67,16.5
00-0004673,Tim Dwight,WR,NYJ,2006,6,0,0,0.0,0,,1,0,3,0.0,,0.0,27,27,3.9,4.34,3.9
00-0004673,Tim Dwight,WR,NYJ,2006,11,0,0,0.0,0,,1,0,5,0.0,,0.0,30,29,11.8,7.22,11.8
00-0004915,Bobby Engram,WR,SEA,2006,2,0,0,0.0,0,,1,0,4,0.0,,0.0,36,32,9.5,7.36,9.5
00-0005091,Kevin Faulk,RB,NE,2006,1,0,0,0.0,0,,3,0,1,0.0,,0.0,41,39,10.8,3.48,10.8
00-0005091,Kevin Faulk,RB,NE,2006,2,0,0,0.0,0,,1,0,2,0.0,,0.0,39,39,3.9,3.71,3.9
00-0005091,Kevin Faulk,RB,NE,2006,3,0,0,0.0,0,,1,0,6,0.0,,0.0,21,29,10.0,8.18,10.0
00-0005091,Kevin Faulk,RB,NE,2006,4,0,0,0.0,0,,1,0,1,0.0,,0.0,41,35,2.9,2.02,2.9
00-0005091,Kevin Faulk,RB,NE,2006,5,0,0,0.0,0,,1,0,1,0.0,,0.0,34,30,2.4,2.02,2.4
00-0005091,Kevin Faulk,RB,NE,2006,7,0,0,0.0,0,,1,0,1,0.0,,0.0,27,25,1.8,1.99,1.8
00-0005091,Kevin Faulk,RB,NE,2006,8,0,0,0.0,0,,1,0,2,0.0,,0.0,15,17,4.3,3.39,4.3
00-0005091,Kevin Faulk,RB,NE,2006,9,0,0,0.0,0,,4,0,5,0.0,,0.0,33,37,10.5,9.49,10.5
00-0005091,Kevin Faulk,RB,NE,2006,11,0,0,0.0,0,,1,0,1,0.0,,0.0,40,37,2.5,2.02,2.5
00-0005091,Kevin Faulk,RB,NE,2006,14,0,0,0.0,0,,5,0,2,0.0,,0.0,25,28,6.1,4.91,6.1
00-0005091,Kevin Faulk,RB,NE,2006,15,0,0,0.0,0,,4,0,2,0.0,,0.0,38,31,20.8,5.35,20.8
00-0005091,Kevin Faulk,RB,NE,2006,16,0,0,0.0,0,,2,0,2,0.0,,0.0,30,23,4.0,3.52,4.0
00-0005106,Brett Favre,QB,GB,2006,1,29,15,-9.652,3,-6.817,1,0,0,0.0,,0.0,23,27,2.8,7.68,2.8
00-0005106,Brett Favre,QB,GB,2006,2,55,31,6.053,2,-4.663,0,0,0,0.0,,0.0,20,26,23.6,20.69,23.6
00-0005106,Brett Favre,QB,GB,2006,3,36,25,22.746,0,6.043,1,0,0,0.0,,0.0,27,35,25.1,14.05,25.1
00-0005106,Brett Favre,QB,GB,2006,4,44,22,-10.529,0,-10.423,1,0,0,0.0,,0.0,28,35,2.2,18.99,2.2
00-0005106,Brett Favre,QB,GB,2006,5,39,22,3.527,2,-1.845,0,0,0,0.0,,0.0,26,33,10.8,14.62,12.8
00-0005106,Brett Favre,QB,GB,2006,7,35,19,3.459,2,-3.74,1,0,0,0.0,,0.0,29,29,15.6,15.84,17.64
00-0005106,Brett Favre,QB,GB,2006,8,25,17,8.095,0,1.359,4,0,0,0.0,,0.0,39,40,16.7,17.51,16.7
00-0005106,Brett Favre,QB,GB,2006,9,47,28,-10.61,2,0.062,2,0,0,0.0,,0.0,30,36,11.5,15.98,7.48
00-0005106,Brett Favre,QB,GB,2006,10,42,24,15.38,0,-7.901,2,0,0,0.0,,0.0,26,26,21.7,17.66,20.48
00-0005106,Brett Favre,QB,GB,2006,11,15,5,-6.997,1,-21.867,1,0,0,0.0,,0.0,17,17,2.8,5.47,2.82
00-0005106,Brett Favre,QB,GB,2006,12,36,22,0.478,2,0.473,1,0,0,0.0,,0.0,19,29,6.5,11.67,8.54
00-0005106,Brett Favre,QB,GB,2006,13,47,24,-22.466,2,-14.414,3,0,0,0.0,,0.0,23,34,9.9,16.41,11.82
00-0005106,Brett Favre,QB,GB,2006,14,34,22,11.549,1,4.133,3,0,0,0.0,,0.0,34,31,19.4,22.48,19.42
00-0005106,Brett Favre,QB,GB,2006,15,37,20,-11.168,1,-8.494,2,0,0,0.0,,0.0,32,37,0.9,19.02,-1.14
00-0005106,Brett Favre,QB,GB,2006,16,50,26,-7.775,1,-10.877,1,0,0,0.0,,0.0,24,28,7.3,16.37,7.3
00-0005106,Brett Favre,QB,GB,2006,17,42,21,5.326,2,-8.545,0,0,0,0.0,,0.0,34,35,13.4,17.98,13.4
00-0005589,Gus Frerotte,QB,LA,2006,12,3,1,1.522,0,-9.665,0,0,0,0.0,,0.0,29,38,1.1,1.12,1.08
00-0005720,Joey Galloway,WR,TB,2006,6,0,0,0.0,0,,1,0,7,0.0,,0.0,25,25,13.9,12.01,13.9
00-0005720,Joey Galloway,WR,TB,2006,13,0,0,0.0,0,,1,0,3,0.0,,0.0,30,21,7.4,5.16,7.4
00-0005755,Jeff Garcia,QB,PHI,2006,4,1,0,-0.789,0,-62.87,2,0,0,0.0,,0.0,27,25,0.1,0.66,0.1
00-0005755,Jeff Garcia,QB,PHI,2006,11,48,26,-4.869,0,-9.952,3,0,0,0.0,,0.0,30,44,11.7,17.74,9.66
00-0005755,Jeff Garcia,QB,PHI,2006,12,23,19,-0.138,1,17.135,1,0,0,0.0,,0.0,25,34,12.3,9.75,14.3
00-0005755,Jeff Garcia,QB,PHI,2006,13,39,21,10.609,1,-3.902,5,0,0,0.0,,0.0,27,31,25.7,16.54,25.68
00-0005755,Jeff Garcia,QB,PHI,2006,14,23,15,2.283,0,5.614,4,0,0,0.0,,0.0,22,22,15.3,12.65,15.26
00-0005755,Jeff Garcia,QB,PHI,2006,15,28,19,1.756,2,6.072,3,0,0,0.0,,0.0,30,34,13.1,15.28,15.08
00-0005755,Jeff Garcia,QB,PHI,2006,16,23,15,7.793,2,5.742,7,0,0,0.0,,0.0,42,38,15.8,17.99,15.82
00-0005755,Jeff Garcia,QB,PHI,2006,17,3,1,0.067,0,-33.874,0,0,0,0.0,,0.0,17,22,1.2,1.09,1.16
00-0006043,Terry Glenn,WR,DAL,2006,4,0,0,0.0,0,,1,0,5,0.0,,0.0,41,38,24.6,11.04,24.6
00-0006043,Terry Glenn,WR,DAL,2006,8,0,0,0.0,0,,1,0,4,0.0,,0.0,38,34,8.9,6.9,8.9
00-0006043,Terry Glenn,WR,DAL,2006,9,0,0,0.0,0,,1,0,3,0.0,,0.0,29,29,10.8,6.44,10.8
00-0006305,Ahman Green,RB,GB,2006,1,0,0,0.0,0,,20,0,3,0.0,,0.0,23,27,16.2,14.69,16.2
00-0006305,Ahman Green,RB,GB,2006,2,0,0,0.0,0,,16,0,6,0.0,,0.0,20,26,13.0,16.13,13.0
00-0006305,Ahman Green,RB,GB,2006,3,0,0,0.0,0,,22,0,8,0.0,,0.0,27,35,25.1,22.83,25.1
00-0006305,Ahman Green,RB,GB,2006,7,0,0,0.0,0,,18,0,0,0.0,,0.0,29,29,17.8,7.11,17.8
00-0006305,Ahman Green,RB,GB,2006,8,0,0,0.0,0,,21,0,2,0.0,,0.0,39,40,27.3,16.15,27.3
00-0006305,Ahman Green,RB,GB,2006,9,0,0,0.0,0,,23,0,1,0.0,,0.0,30,36,14.0,11.91,14.0
00-0006305,Ahman Green,RB,GB,2006,10,0,0,0.0,0,,22,0,0,0.0,,0.0,26,26,5.5,17.37,5.5
00-0006305,Ahman Green,RB,GB,2006,11,0,0,0.0,0,,13,0,1,0.0,,0.0,17,17,3.8,7.44,3.8
00-0006305,Ahman Green,RB,GB,2006,12,0,0,0.0,0,,14,0,6,0.0,,0.0,19,29,21.0,15.29,21.0
00-0006305,Ahman Green,RB,GB,2006,13,0,0,0.0,0,,14,0,4,0.0,,0.0,23,34,18.0,11.33,18.0
00-0006305,Ahman Green,RB,GB,2006,14,0,0,0.0,0,,21,0,1,0.0,,0.0,34,31,16.0,13.67,16.0
