player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR,pts_above_waiver,VoWP
00-0020536,LaDainian Tomlinson,RB,13,325.5,25.04,106.5,221.0,1.146,2.348,,
00-0019647,Shaun Alexander,RB,13,304.8,23.45,84.3,200.1,0.972,2.236,,
00-0008241,Edgerrin James,RB,13,288.3,22.18,67.8,183.6,0.832,2.151,,
00-0021547,Antonio Gates,TE,12,267.7,22.31,82.1,171.9,0.946,1.928,,
00-0020462,LaMont Jordan,RB,13,271.6,20.89,50.4,166.5,0.598,1.921,,
00-0020337,Stevonne Smith,WR,13,278.7,21.44,68.3,171.9,0.756,1.886,,
00-0000745,Atiim Barber,RB,13,259.9,19.99,38.7,154.8,0.47,1.801,,
00-0021976,Larry Johnson,RB,13,253.8,19.52,32.6,148.7,0.399,1.698,,
00-0022921,Larry Fitzgerald,WR,13,247.2,19.02,36.9,140.2,0.448,1.638,,
00-0007681,Torry Holt,WR,11,235.2,21.38,56.6,143.2,0.638,1.628,,
00-0005720,Joseph Galloway,WR,11,226.8,20.62,50.2,137.5,0.607,1.61,,
00-0007024,Marvin Harrison,WR,13,243.2,18.71,34.9,135.7,0.436,1.584,,
00-0021216,Brian Westbrook,RB,12,228.0,19.0,27.9,131.1,0.312,1.509,,
00-0022084,Anquan Boldin,WR,11,222.3,20.21,42.2,130.7,0.481,1.486,,
00-0021429,Carson Palmer,QB,13,224.9,17.3,23.0,123.8,0.278,1.467,,
00-0010346,Peyton Manning,QB,13,222.2,17.09,20.0,122.2,0.263,1.453,,
00-0020397,Chad Johnson,WR,13,232.9,17.92,23.0,126.0,0.244,1.451,,
00-0021979,Domanick Williams,RB,11,204.3,18.57,19.3,115.2,0.229,1.353,,
00-0020494,Santana Moss,WR,13,222.1,17.08,14.2,115.9,0.155,1.34,,
00-0021148,Jeremy Shockey,TE,13,218.0,16.77,19.1,113.5,0.204,1.307,,
00-0019596,Thomas Brady,QB,13,207.6,15.97,3.7,107.8,0.058,1.284,,
00-0021179,Clinton Portis,RB,13,210.1,16.16,-8.0,105.3,-0.051,1.283,,
00-0022736,Steven Jackson,RB,13,211.5,16.27,-9.7,107.1,-0.083,1.274,,
00-0020446,Chris Chambers,WR,13,214.5,16.5,6.4,107.6,0.064,1.224,,
00-0020407,Rudi Johnson,RB,13,208.4,16.03,-10.6,103.9,-0.135,1.22,,
00-0012478,Terrell Owens,WR,7,159.5,22.79,44.2,103.2,0.523,1.186,,
00-0017162,Hines Ward,WR,12,199.9,16.66,6.5,100.5,0.078,1.167,,
00-0020438,Touraj Houshmandzadeh,WR,11,187.8,17.07,9.1,97.1,0.124,1.156,,
00-0020245,Michael Vick,QB,12,187.8,15.65,3.3,95.8,0.031,1.124,,
00-0004541,Donald Driver,WR,13,196.3,15.1,-14.0,89.3,-0.148,1.076,,
00-0019642,Plaxico Burress,WR,13,201.2,15.48,-7.2,95.4,-0.125,1.074,,
00-0020498,Reginald Wayne,WR,13,194.3,14.95,-14.0,86.8,-0.152,1.049,,
00-0007091,Matthew Hasselbeck,QB,13,187.3,14.41,-14.9,87.3,-0.18,1.04,,
00-0020285,Algernon Crumpler,TE,13,193.9,14.92,-5.8,88.9,-0.092,1.033,,
00-0004640,Warrick Dunn,RB,13,189.3,14.56,-31.2,84.6,-0.354,1.033,,
00-0022803,Elisha Manning,QB,13,186.3,14.33,-13.0,87.6,-0.178,1.014,,
00-0019641,Thomas Jones,RB,12,183.6,15.3,-18.8,86.7,-0.236,1.013,,
00-0020531,Drew Brees,QB,13,186.5,14.34,-15.4,85.4,-0.177,1.008,,
00-0006043,Terry Glenn,WR,13,193.5,14.88,-16.4,86.8,-0.209,0.994,,
00-0011022,Donovan McNabb,QB,9,148.8,16.53,10.8,83.2,0.123,0.972,,
00-0009163,Eddie Kennison,WR,12,181.4,15.12,-12.4,83.1,-0.167,0.966,,
00-0013042,Jason Plummer,QB,13,177.0,13.62,-26.7,77.5,-0.311,0.923,,
00-0006101,Anthony Gonzalez,TE,13,181.7,13.98,-17.2,77.2,-0.2,0.923,,
00-0001361,Drew Bledsoe,QB,13,179.4,13.8,-24.3,79.9,-0.311,0.909,,
00-0015290,Roderick Smith,WR,13,183.3,14.1,-26.6,76.6,-0.321,0.909,,
00-0021192,Anthony Branch,WR,13,182.3,14.02,-28.1,75.5,-0.328,0.908,,
00-0004304,Corey Dillon,RB,9,147.4,16.38,0.1,76.6,-0.005,0.903,,
00-0020516,Todd Heap,TE,13,180.3,13.87,-19.7,75.7,-0.246,0.896,,
00-0019610,Reuben Droughns,RB,13,178.7,13.75,-41.4,74.0,-0.502,0.88,,
00-0007661,Priest Holmes,RB,7,126.8,18.11,9.6,72.9,0.129,0.872,,
00-0003292,Kerry Collins,QB,12,164.4,13.7,-18.8,71.7,-0.226,0.863,,
00-0019594,Michael Anderson,RB,13,176.9,13.61,-44.3,72.5,-0.515,0.852,,
00-0022127,Christopher Witten,TE,13,175.2,13.48,-23.7,70.5,-0.304,0.8,,
00-0006355,Trent Green,QB,13,166.0,12.77,-33.3,67.2,-0.408,0.799,,
00-0022924,Benjamin Roethlisberger,QB,9,134.7,14.97,-6.9,65.2,-0.074,0.786,,
00-0001823,Aaron Brooks,QB,13,167.4,12.88,-34.5,66.3,-0.415,0.782,,
00-0010668,Keenan McCardell,WR,13,175.2,13.48,-34.7,68.3,-0.43,0.779,,
00-0015218,Jimmy Smith,WR,13,174.6,13.43,-35.8,67.8,-0.44,0.779,,
00-0022001,Kevin Curtis,WR,13,172.6,13.28,-37.3,65.9,-0.452,0.774,,
00-0021147,Donte' Stallworth,WR,12,164.4,13.7,-28.4,65.8,-0.353,0.77,,
00-0019599,Marc Bulger,QB,8,126.9,15.86,-0.3,65.5,-0.004,0.769,,
00-0011024,Steve McNair,QB,12,158.5,13.21,-30.2,64.5,-0.375,0.749,,
00-0022738,Christopher Cooley,TE,13,166.4,12.8,-33.6,61.8,-0.39,0.748,,
00-0022092,Christopher Brown,RB,13,170.4,13.11,-48.6,65.9,-0.606,0.745,,
