player_id,name,pos,team,season,week,att,cmp,pass_epa,sacks,cpoe,car,tgt,rec,rec_ay,tgt_share,ay_share,team_car,team_rb_touch,fp_ppr,fp_exp,fp_act
00-0000210,James Allen,RB,CHI,2000,7,0,0,0.0,0,,22,1,1,0.0,0.0303,,26,23,14.5,,
00-0000210,James Allen,RB,CHI,2000,8,0,0,0.0,0,,21,2,2,0.0,0.05,0.0,25,23,11.6,,
00-0000210,James Allen,RB,CHI,2000,10,0,0,0.0,0,,16,8,5,0.0,0.2222,,35,35,17.2,,
00-0000210,James Allen,RB,CHI,2000,11,0,0,0.0,0,,16,2,1,0.0,0.0606,0.0,21,21,10.9,,
00-0000210,James Allen,RB,CHI,2000,12,0,0,0.0,0,,20,7,4,0.0,0.2059,0.0,28,30,12.2,,
00-0000210,James Allen,RB,CHI,2000,13,0,0,0.0,0,,25,4,3,0.0,0.1481,,30,33,11.5,,
00-0000210,James Allen,RB,CHI,2000,14,0,0,0.0,0,,17,12,11,0.0,0.2727,0.0,23,29,28.3,,
00-0000210,James Allen,RB,CHI,2000,15,0,0,0.0,0,,37,4,3,0.0,0.1481,,39,43,27.4,,
00-0000210,James Allen,RB,CHI,2000,16,0,0,0.0,0,,16,2,0,0.0,0.0714,0.0,18,16,3.1,,
00-0000210,James Allen,RB,CHI,2000,17,0,0,0.0,0,,22,3,3,0.0,0.1034,,26,28,10.6,,
00-0000232,Terry Allen,RB,NO,2000,14,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,9,12,0.0,,
00-0000232,Terry Allen,RB,NO,2000,15,0,0,0.0,0,,18,0,0,0.0,0.0,,38,22,16.0,,
00-0000232,Terry Allen,RB,NO,2000,16,0,0,0.0,0,,21,1,1,0.0,0.0286,,30,29,15.9,,
00-0000232,Terry Allen,RB,NO,2000,17,0,0,0.0,0,,6,0,0,0.0,0.0,0.0,15,15,1.7,,
00-0000242,John Allred,TE,CHI,2000,1,0,0,0.0,0,,0,3,2,0.0,0.0769,,25,15,11.6,,
00-0000242,John Allred,TE,CHI,2000,3,0,0,0.0,0,,0,1,1,0.0,0.0286,,17,19,2.8,,
00-0000242,John Allred,TE,CHI,2000,4,0,0,0.0,0,,0,3,1,0.0,0.0857,0.0,31,22,3.5,,
00-0000242,John Allred,TE,CHI,2000,5,0,0,0.0,0,,0,6,4,0.0,0.3,,36,26,6.8,,
00-0000242,John Allred,TE,CHI,2000,6,0,0,0.0,0,,0,2,1,0.0,0.0541,0.0,15,10,1.2,,
00-0000279,Kimble Anders,RB,KC,2000,1,0,0,0.0,0,,0,1,0,0.0,0.027,0.0,24,5,0.0,,
00-0000279,Kimble Anders,RB,KC,2000,2,0,0,0.0,0,,2,0,0,0.0,0.0,,33,16,0.1,,
00-0000279,Kimble Anders,RB,KC,2000,5,0,0,0.0,0,,7,1,1,0.0,0.04,,26,15,5.6,,
00-0000279,Kimble Anders,RB,KC,2000,7,0,0,0.0,0,,4,0,0,0.0,0.0,,19,14,0.8,,
00-0000279,Kimble Anders,RB,KC,2000,8,0,0,0.0,0,,13,2,1,0.0,0.0588,,22,18,23.2,,
00-0000279,Kimble Anders,RB,KC,2000,9,0,0,0.0,0,,19,4,4,0.0,0.1143,0.0,26,26,11.1,,
00-0000279,Kimble Anders,RB,KC,2000,10,0,0,0.0,0,,2,1,0,0.0,0.0196,0.0,9,2,0.0,,
00-0000279,Kimble Anders,RB,KC,2000,11,0,0,0.0,0,,3,4,3,0.0,0.1,0.0,15,6,7.7,,
00-0000279,Kimble Anders,RB,KC,2000,12,0,0,0.0,0,,4,2,2,0.0,0.0426,0.0,19,6,7.1,,
00-0000279,Kimble Anders,RB,KC,2000,13,0,0,0.0,0,,16,3,3,0.0,0.0968,,31,19,6.8,,
00-0000279,Kimble Anders,RB,KC,2000,14,0,0,0.0,0,,6,1,1,0.0,0.0227,0.0,19,7,3.3,,
00-0000316,Jamal Anderson,RB,ATL,2000,1,0,0,0.0,0,,24,2,1,0.0,0.0667,,32,25,8.7,,
00-0000316,Jamal Anderson,RB,ATL,2000,2,0,0,0.0,0,,7,1,1,0.0,0.0357,,13,11,4.8,,
00-0000316,Jamal Anderson,RB,ATL,2000,3,0,0,0.0,0,,22,2,2,0.0,0.0741,,30,24,16.9,,
00-0000316,Jamal Anderson,RB,ATL,2000,4,0,0,0.0,0,,15,2,1,0.0,0.0526,0.0,21,21,10.3,,
00-0000316,Jamal Anderson,RB,ATL,2000,5,0,0,0.0,0,,19,1,0,0.0,0.0286,0.0,22,22,4.7,,
00-0000316,Jamal Anderson,RB,ATL,2000,6,0,0,0.0,0,,12,2,1,0.0,0.0465,0.0,14,13,3.4,,
00-0000316,Jamal Anderson,RB,ATL,2000,7,0,0,0.0,0,,14,5,4,0.0,0.1667,0.0,16,20,25.1,,
00-0000316,Jamal Anderson,RB,ATL,2000,8,0,0,0.0,0,,17,1,1,0.0,0.0526,,17,18,10.0,,
00-0000316,Jamal Anderson,RB,ATL,2000,9,0,0,0.0,0,,25,6,5,0.0,0.2143,0.0,27,30,21.5,,
00-0000316,Jamal Anderson,RB,ATL,2000,10,0,0,0.0,0,,15,14,9,0.0,0.2979,0.0,15,24,19.7,,
00-0000316,Jamal Anderson,RB,ATL,2000,11,0,0,0.0,0,,25,5,5,0.0,0.1562,0.0,29,30,26.5,,
00-0000316,Jamal Anderson,RB,ATL,2000,12,0,0,0.0,0,,17,5,3,-6,0.1515,1.0,20,22,12.3,,
00-0000316,Jamal Anderson,RB,ATL,2000,13,0,0,0.0,0,,12,2,2,0.0,0.0714,0.0,13,14,12.7,,
00-0000316,Jamal Anderson,RB,ATL,2000,14,0,0,0.0,0,,12,0,0,0.0,0.0,0.0,24,21,4.3,,
00-0000316,Jamal Anderson,RB,ATL,2000,16,0,0,0.0,0,,18,4,3,0.0,0.2,0.0,21,21,14.2,,
00-0000316,Jamal Anderson,RB,ATL,2000,17,0,0,0.0,0,,28,6,4,0.0,0.2143,,36,36,17.5,,
00-0000387,Reidel Anthony,WR,TB,2000,1,0,0,0.0,0,,0,2,1,0.0,0.0833,,38,18,7.8,,
00-0000387,Reidel Anthony,WR,TB,2000,2,0,0,0.0,0,,0,1,0,0.0,0.0435,,36,21,0.0,,
00-0000387,Reidel Anthony,WR,TB,2000,3,0,0,0.0,0,,0,3,2,0.0,0.1,,39,16,3.7,,
00-0000387,Reidel Anthony,WR,TB,2000,4,0,0,0.0,0,,0,1,1,0.0,0.0556,0.0,32,15,2.8,,
00-0000387,Reidel Anthony,WR,TB,2000,5,0,0,0.0,0,,0,3,1,0.0,0.0789,0.0,28,14,11.6,,
00-0000387,Reidel Anthony,WR,TB,2000,6,0,0,0.0,0,,0,3,1,0.0,0.075,,20,14,1.7,,
00-0000387,Reidel Anthony,WR,TB,2000,8,0,0,0.0,0,,0,2,0,23,0.0606,0.4694,19,11,0.0,,
00-0000387,Reidel Anthony,WR,TB,2000,9,0,0,0.0,0,,0,4,3,0.0,0.1739,,25,14,12.6,,
00-0000387,Reidel Anthony,WR,TB,2000,10,0,0,0.0,0,,0,2,0,0.0,0.08,0.0,36,22,0.0,,
00-0000387,Reidel Anthony,WR,TB,2000,11,0,0,0.0,0,,0,2,1,0.0,0.0769,0.0,30,16,8.9,,
00-0000387,Reidel Anthony,WR,TB,2000,12,0,0,0.0,0,,0,2,1,0.0,0.1053,0.0,33,21,2.1,,
00-0000387,Reidel Anthony,WR,TB,2000,13,0,0,0.0,0,,0,1,0,0.0,0.0588,,25,21,0.0,,
00-0000387,Reidel Anthony,WR,TB,2000,14,0,0,0.0,0,,0,1,0,0.0,0.0714,,36,35,0.0,,
00-0000387,Reidel Anthony,WR,TB,2000,16,0,0,0.0,0,,0,2,1,0.0,0.0556,0.0,32,27,3.2,,
00-0000387,Reidel Anthony,WR,TB,2000,17,0,0,0.0,0,,0,4,3,0.0,0.0952,,23,20,7.8,,
00-0000534,Darnell Autry,RB,PHI,2000,6,0,0,0.0,0,,7,1,1,0.0,0.0286,0.0,18,18,2.9,,
00-0000534,Darnell Autry,RB,PHI,2000,7,0,0,0.0,0,,20,3,3,0.0,0.0857,,38,37,18.2,,
00-0000534,Darnell Autry,RB,PHI,2000,8,0,0,0.0,0,,14,6,5,0.0,0.1714,0.0,27,31,13.7,,
00-0000534,Darnell Autry,RB,PHI,2000,9,0,0,0.0,0,,0,1,0,0.0,0.0323,0.0,11,13,0.0,,
00-0000534,Darnell Autry,RB,PHI,2000,10,0,0,0.0,0,,19,4,3,0.0,0.0976,0.0,31,41,21.2,,
00-0000534,Darnell Autry,RB,PHI,2000,11,0,0,0.0,0,,7,7,3,0.0,0.1296,,22,29,6.8,,
00-0000534,Darnell Autry,RB,PHI,2000,12,0,0,0.0,0,,16,6,5,0.0,0.1765,0.0,31,38,20.0,,
00-0000534,Darnell Autry,RB,PHI,2000,13,0,0,0.0,0,,9,3,2,0.0,0.0968,0.0,26,19,6.9,,
00-0000534,Darnell Autry,RB,PHI,2000,14,0,0,0.0,0,,6,4,2,0.0,0.1333,,17,13,6.4,,
00-0000534,Darnell Autry,RB,PHI,2000,15,0,0,0.0,0,,10,2,0,0.0,0.0556,,15,15,8.8,,
00-0000534,Darnell Autry,RB,PHI,2000,17,0,0,0.0,0,,4,0,0,0.0,0.0,0.0,35,36,2.0,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2000,1,0,0,0.0,0,,2,3,2,0.0,0.1,,36,40,3.0,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2000,2,0,0,0.0,0,,0,8,7,0.0,0.2105,0.0,18,26,18.3,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2000,3,0,0,0.0,0,,1,5,4,0.0,0.1613,0.0,18,24,9.5,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2000,4,0,0,0.0,0,,4,3,3,0.0,0.0769,,38,46,12.1,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2000,5,0,0,0.0,0,,2,3,2,0.0,0.0882,0.0,37,40,4.2,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2000,6,0,0,0.0,0,,2,6,4,0.0,0.1579,,25,25,6.5,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2000,7,0,0,0.0,0,,1,1,1,0.0,0.0385,0.0,25,25,1.7,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2000,11,0,0,0.0,0,,3,0,0,0.0,0.0,0.0,29,32,0.2,,
00-0000598,Karsten Bailey,WR,SEA,2000,3,0,0,0.0,0,,0,1,1,0.0,0.0345,0.0,31,32,1.7,,
00-0000598,Karsten Bailey,WR,SEA,2000,4,0,0,0.0,0,,0,3,1,0.0,0.1579,,25,20,2.0,,
00-0000598,Karsten Bailey,WR,SEA,2000,7,0,0,0.0,0,,0,4,2,0.0,0.125,0.0,16,16,9.1,,
00-0000598,Karsten Bailey,WR,SEA,2000,9,0,0,0.0,0,,0,2,0,0.0,0.0488,0.0,25,31,0.0,,
00-0000598,Karsten Bailey,WR,SEA,2000,13,0,0,0.0,0,,0,2,0,0.0,0.0435,0.0,21,28,0.0,,
00-0000598,Karsten Bailey,WR,SEA,2000,17,0,0,0.0,0,,0,2,2,0.0,0.0714,-0.0,26,27,5.4,,
00-0000722,Tony Banks,QB,BAL,2000,1,32,18,2.893,1,,2,0,0,0.0,0.0,,36,40,12.5,,
00-0000722,Tony Banks,QB,BAL,2000,2,40,23,6.574,3,,2,0,0,0.0,0.0,0.0,18,26,29.0,,
00-0000722,Tony Banks,QB,BAL,2000,3,31,19,-9.391,6,,2,0,0,0.0,0.0,0.0,18,24,6.7,,
00-0000722,Tony Banks,QB,BAL,2000,4,36,20,14.633,0,,0,0,0,0.0,0.0,,38,46,15.8,,
00-0000722,Tony Banks,QB,BAL,2000,5,34,18,1.556,1,,1,0,0,0.0,0.0,0.0,37,40,4.8,,
00-0000722,Tony Banks,QB,BAL,2000,6,39,17,-9.783,2,,3,0,0,0.0,0.0,,25,25,6.8,,
00-0000722,Tony Banks,QB,BAL,2000,7,27,16,-11.278,3,,2,0,0,0.0,0.0,0.0,25,25,5.2,,
00-0000722,Tony Banks,QB,BAL,2000,8,32,17,-10.346,3,,4,0,0,0.0,0.0,0.0,29,28,4.5,,
00-0000722,Tony Banks,QB,BAL,2000,12,0,0,0.0,0,,2,0,0,0.0,0.0,0.0,44,49,-0.3,,
00-0000722,Tony Banks,QB,BAL,2000,13,3,2,1.762,0,,0,0,0,0.0,0.0,0.0,51,47,1.8,,
00-0000722,Tony Banks,QB,BAL,2000,17,0,0,-1.891,1,,1,0,0,0.0,0.0,0.0,26,27,0.2,,
00-0000745,Tiki Barber,RB,NYG,2000,1,0,0,0.0,0,,13,5,3,0.0,0.2083,0.0,41,45,31.9,,
00-0000745,Tiki Barber,RB,NYG,2000,2,0,0,0.0,0,,11,4,3,0.0,0.1429,,39,39,21.5,,
00-0000745,Tiki Barber,RB,NYG,2000,3,0,0,0.0,0,,17,8,6,0.0,0.2424,,41,47,24.4,,
00-0000745,Tiki Barber,RB,NYG,2000,4,0,0,0.0,0,,16,9,6,0.0,0.2143,0.0,22,29,16.6,,
00-0000745,Tiki Barber,RB,NYG,2000,5,0,0,0.0,0,,5,6,5,0.0,0.1765,0.0,12,14,10.1,,
00-0000745,Tiki Barber,RB,NYG,2000,6,0,0,0.0,0,,14,5,5,0.0,0.2083,0.0,33,37,15.0,,
00-0000745,Tiki Barber,RB,NYG,2000,7,0,0,0.0,0,,9,6,2,0.0,0.24,,33,34,10.8,,
00-0000745,Tiki Barber,RB,NYG,2000,9,0,0,0.0,0,,14,5,4,0.0,0.1389,,44,46,16.3,,
00-0000745,Tiki Barber,RB,NYG,2000,10,0,0,0.0,0,,15,4,2,0.0,0.129,,44,44,8.8,,
00-0000745,Tiki Barber,RB,NYG,2000,11,0,0,0.0,0,,9,5,4,0.0,0.1562,0.0,19,24,19.3,,
00-0000745,Tiki Barber,RB,NYG,2000,12,0,0,0.0,0,,8,11,8,0.0,0.234,0.0,15,22,18.9,,
00-0000745,Tiki Barber,RB,NYG,2000,13,0,0,0.0,0,,12,5,4,0.0,0.1667,,40,41,16.4,,
00-0000745,Tiki Barber,RB,NYG,2000,14,0,0,0.0,0,,14,5,4,0.0,0.1724,0.0,36,38,14.8,,
00-0000745,Tiki Barber,RB,NYG,2000,15,0,0,0.0,0,,12,7,6,0.0,0.2059,,26,30,21.7,,
00-0000745,Tiki Barber,RB,NYG,2000,16,0,0,0.0,0,,20,5,4,0.0,0.2,0.0,31,33,22.7,,
00-0000745,Tiki Barber,RB,NYG,2000,17,0,0,0.0,0,,24,5,4,0.0,0.1316,-0.0,31,38,21.3,,
00-0000765,Reggie Barlow,WR,JAX,2000,8,0,0,0.0,0,,0,2,0,0.0,0.0476,0.0,26,27,0.0,,
00-0000765,Reggie Barlow,WR,JAX,2000,17,0,0,0.0,0,,0,2,1,0.0,0.05,0.0,18,20,3.8,,
00-0000781,Marlon Barnes,RB,CHI,2000,4,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,31,22,0.3,,
00-0000781,Marlon Barnes,RB,CHI,2000,10,0,0,0.0,0,,5,1,0,0.0,0.0278,,35,35,2.3,,
00-0000781,Marlon Barnes,RB,CHI,2000,12,0,0,0.0,0,,3,0,0,0.0,0.0,0.0,28,30,1.1,,
00-0000781,Marlon Barnes,RB,CHI,2000,13,0,0,0.0,0,,3,2,1,0.0,0.0741,,30,33,2.8,,
00-0000781,Marlon Barnes,RB,CHI,2000,15,0,0,0.0,0,,1,0,0,0.0,0.0,,39,43,-1.7,,
00-0000781,Marlon Barnes,RB,CHI,2000,17,0,0,0.0,0,,2,0,0,0.0,0.0,,26,28,3.0,,
00-0000865,Charlie Batch,QB,DET,2000,2,31,16,-10.893,2,,2,0,0,0.0,0.0,0.0,24,24,3.5,,
00-0000865,Charlie Batch,QB,DET,2000,3,36,26,-1.803,7,,2,0,0,0.0,0.0,0.0,10,13,11.5,,
00-0000865,Charlie Batch,QB,DET,2000,4,37,20,-1.41,3,,4,0,0,0.0,0.0,0.0,29,32,14.5,,
00-0000865,Charlie Batch,QB,DET,2000,5,44,25,-10.713,2,,1,0,0,0.0,0.0,-0.0,25,30,18.1,,
00-0000865,Charlie Batch,QB,DET,2000,6,26,13,0.628,3,,2,0,0,0.0,0.0,0.0,24,26,18.6,,
00-0000865,Charlie Batch,QB,DET,2000,8,31,13,-7.064,7,,3,0,0,0.0,0.0,,37,35,7.4,,
00-0000865,Charlie Batch,QB,DET,2000,9,39,18,-19.084,3,,4,0,0,0.0,0.0,0.0,23,25,11.8,,
00-0000865,Charlie Batch,QB,DET,2000,10,16,8,-1.732,3,,2,0,0,0.0,0.0,0.0,22,22,4.4,,
00-0000865,Charlie Batch,QB,DET,2000,11,27,12,-11.305,2,,3,0,0,0.0,0.0,0.0,33,31,3.5,,
00-0000865,Charlie Batch,QB,DET,2000,12,32,20,9.735,1,,4,0,0,0.0,0.0,0.0,35,33,20.0,,
00-0000865,Charlie Batch,QB,DET,2000,13,24,16,5.201,2,,4,0,0,0.0,0.0,,28,23,17.5,,
00-0000865,Charlie Batch,QB,DET,2000,14,3,2,-0.554,0,,1,0,0,0.0,0.0,0.0,25,21,0.9,,
00-0000865,Charlie Batch,QB,DET,2000,15,33,17,-3.926,0,,8,0,0,0.0,0.0,0.0,31,28,5.1,,
00-0000865,Charlie Batch,QB,DET,2000,16,18,8,-15.481,5,,4,0,0,0.0,0.0,0.0,44,41,3.6,,
00-0000865,Charlie Batch,QB,DET,2000,17,15,7,-0.366,1,,0,0,0,0.0,0.0,0.0,26,23,7.2,,
00-0000869,D'Wayne Bates,WR,CHI,2000,6,0,0,0.0,0,,0,3,2,0.0,0.0811,0.0,15,10,3.8,,
00-0000869,D'Wayne Bates,WR,CHI,2000,14,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,23,29,-0.2,,
00-0000869,D'Wayne Bates,WR,CHI,2000,15,0,0,0.0,0,,0,1,1,0.0,0.037,,39,43,2.6,,
00-0000869,D'Wayne Bates,WR,CHI,2000,16,0,0,0.0,0,,0,2,1,0.0,0.0714,0.0,18,16,1.8,,
00-0000869,D'Wayne Bates,WR,CHI,2000,17,0,0,0.0,0,,0,1,0,0.0,0.0345,,26,28,0.0,,
00-0000871,Mario Bates,RB,DET,2000,4,0,0,0.0,0,,2,0,0,0.0,0.0,0.0,29,32,0.7,,
00-0000871,Mario Bates,RB,DET,2000,5,0,0,0.0,0,,4,3,3,0.0,0.0732,-0.0,25,30,12.8,,
00-0000871,Mario Bates,RB,DET,2000,6,0,0,0.0,0,,1,1,0,0.0,0.0385,0.0,24,26,0.0,,
00-0000871,Mario Bates,RB,DET,2000,8,0,0,0.0,0,,3,1,1,0.0,0.0333,,37,35,4.5,,
00-0000871,Mario Bates,RB,DET,2000,9,0,0,0.0,0,,3,2,2,0.0,0.0526,0.0,23,25,12.9,,
00-0000871,Mario Bates,RB,DET,2000,10,0,0,0.0,0,,0,3,2,0.0,0.1111,0.0,22,22,2.8,,
00-0000871,Mario Bates,RB,DET,2000,11,0,0,0.0,0,,4,1,0,0.0,0.037,0.0,33,31,0.5,,
00-0000871,Mario Bates,RB,DET,2000,12,0,0,0.0,0,,8,1,1,0.0,0.0333,0.0,35,33,4.1,,
00-0000871,Mario Bates,RB,DET,2000,14,0,0,0.0,0,,1,2,2,0.0,0.0571,0.0,25,21,2.8,,
00-0000871,Mario Bates,RB,DET,2000,15,0,0,0.0,0,,1,5,3,6,0.1515,0.2,31,28,3.7,,
00-0000871,Mario Bates,RB,DET,2000,16,0,0,0.0,0,,3,0,0,0.0,0.0,0.0,44,41,3.4,,
00-0000871,Mario Bates,RB,DET,2000,17,0,0,0.0,0,,1,1,1,0.0,0.0278,0.0,26,23,2.4,,
00-0000872,Michael Bates,WR,CAR,2000,2,0,0,0.0,0,,0,1,1,0.0,0.0312,0.0,34,23,1.5,,
00-0000872,Michael Bates,WR,CAR,2000,12,0,0,0.0,0,,2,1,0,0.0,0.0233,0.0,26,0,1.2,,
00-0000872,Michael Bates,WR,CAR,2000,13,0,0,0.0,0,,1,2,2,0.0,0.0541,0.0,31,0,3.1,,
00-0000872,Michael Bates,WR,CAR,2000,14,0,0,0.0,0,,2,1,1,0.0,0.0345,0.0,33,0,3.0,,
00-0000872,Michael Bates,WR,CAR,2000,15,0,0,0.0,0,,0,2,1,0.0,0.0645,0.0,16,0,1.3,,
00-0000872,Michael Bates,WR,CAR,2000,17,0,0,0.0,0,,0,1,0,0.0,0.027,0.0,12,4,0.0,,
00-0000883,Marco Battaglia,TE,CIN,2000,2,0,0,0.0,0,,0,3,0,0.0,0.0769,0.0,19,19,0.0,,
00-0000883,Marco Battaglia,TE,CIN,2000,3,0,0,0.0,0,,0,1,0,0.0,0.0256,0.0,23,21,0.0,,
