player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,wk_act,wk_res,wk_ina,wk_hurt,wk_bench,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0001361,Drew Bledsoe,QB,NE,2000,16,13,33.19,2.94,0.0,0.0,nan,nan,531,0.5876,6.2,0.032,0.0245,0.0781,-0.0182,0.0,17.413,0.3089,0.0621,47,3.36,0.0426,-0.1407,0.2979,0.0851,0,0,,,,,,,,,,,2,,,,,,193.4,,,,,,,,,,,
00-0001218,Steve Beuerlein,QB,CAR,2000,16,13,33.31,2.75,0.0,0.0,nan,nan,533,0.6079,7.0,0.0356,0.0338,0.1042,0.0072,0.0,13.918,0.3659,0.0882,44,2.41,0.0227,-0.2218,0.2273,0.0455,0,0,,,,,,,,,,,1,,,,,,191.8,,,,,,,,,,,
00-0006423,Brian Griese,QB,DEN,2000,10,9,33.6,2.9,0.0,0.0,nan,nan,336,0.6429,8.0,0.0565,0.0119,0.0482,0.2529,0.0,51.692,0.4048,0.1131,29,3.52,0.0345,-0.2214,0.2414,0.1034,0,0,,,,,,,,,,,1,,,,,,187.7,,,,,,,,,,,
00-0017200,Kurt Warner,QB,LA,2000,11,8,31.55,1.64,0.0,0.0,nan,nan,347,0.6772,9.88,0.0605,0.0519,0.0545,0.2764,0.0,14.654,0.4409,0.1412,18,0.94,0.0,-0.81,0.1667,0.0556,0,0,,,,,,,,,,,1,,,,,,186.9,,,,,,,,,,,
00-0016193,Vinny Testaverde,QB,NYJ,2000,16,13,36.88,1.56,0.0,0.0,nan,nan,590,0.5559,6.33,0.0356,0.0424,0.0216,0.0178,0.0,11.378,0.3034,0.0797,25,1.28,0.0,-0.8689,0.12,0.08,0,0,,,,,,,,,,,2,,,,,,182.5,,,,,,,,,,,
00-0015700,Kordell Stewart,QB,PIT,2000,15,12,19.27,5.2,0.0,0.0,nan,nan,289,0.5225,6.44,0.0381,0.0277,0.094,0.0191,0.0,20.217,0.3149,0.0796,78,5.59,0.0897,0.1509,0.359,0.1923,0,0,,,,,,,,,,,2,,,,,,182.0,,,,,,,,,,,
00-0011024,Steve McNair,QB,TEN,2000,16,13,24.75,4.5,0.0,0.0,nan,nan,396,0.6263,7.19,0.0379,0.0328,0.0571,0.0346,0.0,12.882,0.3561,0.0783,72,5.6,0.0,-0.0587,0.3194,0.2917,0,0,,,,,,,,,,,3,,,,,,176.2,,,,,,,,,,,
00-0000865,Charlie Batch,QB,DET,2000,15,12,27.47,2.93,0.0,0.0,nan,nan,412,0.5364,6.04,0.0316,0.0364,0.0905,-0.1518,0.0,10.077,0.284,0.0777,44,4.52,0.0455,0.0114,0.2727,0.2045,0,0,,,,,,,,,,,0,,,,,,147.5,,,,,,,,,,,
00-0006355,Trent Green,QB,LA,2000,8,7,30.0,2.5,0.0,0.0,nan,nan,240,0.6042,8.6,0.0667,0.0208,0.0909,0.192,0.0,39.673,0.3917,0.125,20,3.45,0.05,-0.1437,0.3,0.3,0,0,,,,,,,,,,,0,,,,,,145.4,,,,,,,,,,,
00-0009311,Jon Kitna,QB,SEA,2000,15,12,27.87,3.2,0.0,0.0,nan,nan,418,0.6196,6.36,0.0431,0.0455,0.0732,0.0055,0.0,7.145,0.3373,0.0502,48,2.65,0.0208,-0.2411,0.2917,0.0625,0,0,,,,,,,,,,,3,,,,,,145.0,,,,,,,,,,,
00-0005180,Jay Fiedler,QB,MIA,2000,13,10,25.62,3.77,0.0,0.0,nan,nan,333,0.5706,6.79,0.039,0.039,0.062,0.1082,0.0,11.649,0.3033,0.0811,49,4.86,0.0204,-0.0016,0.3878,0.2041,0,0,,,,,,,,,,,2,,,,,,142.2,,,,,,,,,,,
00-0008612,Rob Johnson,QB,BUF,2000,11,9,25.45,3.45,0.09,0.0028,nan,nan,280,0.5857,6.95,0.0429,0.025,0.1358,-0.0666,0.0,19.277,0.3393,0.0786,38,6.92,0.0263,0.0946,0.3158,0.3421,1,1,1.0,-6.0,-6.0,0.0,,0.0,-2.1278,0.0,0.0,0.0,1,,,,,,140.6,,,,,,,,,,,
00-0001335,Jeff Blake,QB,NO,2000,11,11,27.45,5.18,0.0,0.0,nan,nan,302,0.6093,6.71,0.043,0.0298,0.0736,0.0343,0.0,18.925,0.3377,0.0695,57,4.26,0.0175,0.0676,0.2982,0.1579,0,0,,,,,,,,,,,2,,,,,,139.3,,,,,,,,,,,
00-0013042,Jake Plummer,QB,ARI,2000,14,12,33.93,2.64,0.0,0.0,nan,nan,475,0.5684,6.2,0.0274,0.0442,0.0443,-0.0869,0.0,13.896,0.2779,0.0737,37,4.95,0.0,-0.1576,0.3243,0.1892,0,0,,,,,,,,,,,2,,,,,,138.1,,,,,,,,,,,
00-0011044,Cade McNown,QB,CHI,2000,10,8,28.0,5.0,0.0,0.0,nan,nan,280,0.55,5.88,0.0286,0.0321,0.0879,-0.1639,0.0,10.551,0.2393,0.0679,50,6.52,0.06,0.1586,0.36,0.24,0,0,,,,,,,,,,,2,,,,,,124.4,,,,,,,,,,,
00-0008442,Brad Johnson,QB,WAS,2000,12,10,30.25,1.83,0.0,0.0,nan,nan,363,0.6281,6.9,0.0303,0.0413,0.0522,0.0248,0.0,8.549,0.3306,0.0634,22,2.64,0.0455,-0.1687,0.2727,0.1364,0,0,,,,,,,,,,,0,,,,,,120.0,,,,,,,,,,,
00-0005363,Doug Flutie,QB,BUF,2000,10,7,22.5,3.6,0.0,0.0,nan,nan,225,0.5733,7.36,0.0356,0.0089,0.0385,0.1212,0.0,97.412,0.3067,0.1244,36,4.47,0.0278,-0.0759,0.2778,0.1944,0,0,,,,,,,,,,,2,,,,,,112.3,,,,,,,,,,,
00-0001823,Aaron Brooks,QB,NO,2000,8,5,24.25,5.12,0.0,0.0,nan,nan,194,0.5825,7.8,0.0464,0.0309,0.0718,0.1063,0.0,10.892,0.3402,0.1031,41,4.15,0.0488,-0.0238,0.3415,0.1707,0,0,,,,,,,,,,,1,,,,,,111.6,,,,,,,,,,,
00-0002876,Chris Chandler,QB,ATL,2000,14,12,23.64,1.5,0.07,0.0024,nan,nan,331,0.5801,6.76,0.0302,0.0363,0.1078,-0.1639,0.0,15.007,0.3172,0.0755,21,2.86,0.0,-0.3208,0.1905,0.1429,1,1,1.0,-4.0,-4.0,0.0,,0.0,-1.1067,0.0,0.0,0.0,1,,,,,,110.0,,,,,,,,,,,
00-0005589,Gus Frerotte,QB,DEN,2000,9,6,25.78,2.44,0.0,0.0,nan,nan,232,0.5948,7.66,0.0388,0.0345,0.0492,0.0228,0.0,19.097,0.375,0.1164,22,2.91,0.0455,-0.0057,0.2727,0.0909,0,0,,,,,,,,,,,0,,,,,,97.4,,,,,,,,,,,
00-0004293,Trent Dilfer,QB,BAL,2000,9,6,25.11,2.22,0.11,0.0044,nan,nan,226,0.5929,6.65,0.0531,0.0487,0.0924,-0.0654,0.0,7.327,0.3097,0.0796,20,3.75,0.0,-0.4035,0.2,0.15,1,1,1.0,-1.0,-1.0,0.0,,0.0,-0.6407,0.0,0.0,0.0,1,,,,,,90.5,,,,,,,,,,,
00-0000722,Tony Banks,QB,BAL,2000,11,10,24.91,1.73,0.0,0.0,nan,nan,274,0.5474,5.76,0.0292,0.0292,0.068,-0.0519,0.0,11.271,0.3066,0.0693,19,3.0,0.0,-0.5769,0.1579,0.0526,0,0,,,,,,,,,,,0,,,,,,86.8,,,,,,,,,,,
00-0009715,Ryan Leaf,QB,LAC,2000,10,7,30.9,2.8,0.0,0.0,0.0,0.0,309,0.5016,5.89,0.0356,0.055,0.0885,-0.1919,0.0,6.82,0.2492,0.0744,28,1.93,0.0,-0.7937,0.2143,0.1071,0,0,,,,,,,,,,,2,,,,,,78.2,,,,,,,,,,,
00-0005885,Jeff George,QB,WAS,2000,6,4,32.33,1.17,0.0,0.0,nan,nan,194,0.5825,7.16,0.0361,0.0309,0.0583,0.1274,0.0,8.268,0.3351,0.1031,7,3.43,0.0,-0.4654,0.1429,0.1429,0,0,,,,,,,,,,,0,,,,,,74.0,,,,,,,,,,,
00-0003535,Tim Couch,QB,CLE,2000,7,7,30.71,1.71,0.0,0.0,nan,nan,215,0.6372,6.9,0.0326,0.0419,0.0444,0.0007,0.0,16.12,0.2744,0.0651,12,3.75,0.0,0.1337,0.25,0.1667,0,0,,,,,,,,,,,0,,,,,,73.8,,,,,,,,,,,
00-0006808,Jim Harbaugh,QB,LAC,2000,7,7,28.86,2.29,0.0,0.0,0.0,0.0,202,0.6089,7.01,0.0396,0.0495,0.0648,0.036,0.0,5.95,0.3267,0.0842,16,1.5,0.0,-1.0008,0.0625,0.0,0,0,,,,,,,,,,,2,,,,,,67.0,,,,,,,,,,,
00-0003761,Randall Cunningham,QB,DAL,2000,6,6,20.83,3.83,0.0,0.0,nan,nan,125,0.592,6.79,0.048,0.032,0.0602,0.0526,0.0,12.129,0.28,0.112,23,3.87,0.0435,0.5721,0.3913,0.2174,0,0,,,,,,,,,,,0,,,,,,64.9,,,,,,,,,,,
00-0000104,Troy Aikman,QB,DAL,2000,11,10,23.82,0.91,0.0,0.0,nan,nan,262,0.5954,6.23,0.0267,0.0534,0.0473,-0.1019,0.0,7.065,0.3092,0.0573,10,1.3,0.0,-0.2119,0.5,0.0,0,0,,,,,,,,,,,0,,,,,,64.6,,,,,,,,,,,
00-0015082,Akili Smith,QB,CIN,2000,11,11,24.27,3.73,0.0,0.0,nan,nan,267,0.4419,4.69,0.0112,0.0225,0.1188,-0.3118,0.0,18.701,0.2172,0.0637,41,5.34,0.0,0.0772,0.3659,0.2195,0,0,,,,,,,,,,,2,,,,,,56.0,,,,,,,,,,,
00-0011434,Scott Mitchell,QB,CIN,2000,8,5,23.38,1.25,0.0,0.0,nan,nan,187,0.4759,5.17,0.016,0.0428,0.0788,-0.2099,0.0,7.103,0.2727,0.0481,10,6.1,0.1,0.7208,0.6,0.2,0,0,,,,,,,,,,,0,,,,,,42.7,,,,,,,,,,,
00-0012726,Doug Pederson,QB,CLE,2000,10,8,21.0,1.8,0.0,0.0,nan,nan,210,0.5571,4.99,0.0095,0.0381,0.0749,-0.2344,0.0,6.123,0.2143,0.0429,18,3.78,0.0,-0.3416,0.2222,0.1111,0,0,,,,,,,,,,,0,,,,,,40.7,,,,,,,,,,,
00-0010560,Shane Matthews,QB,CHI,2000,6,4,29.67,1.67,0.0,0.0,nan,nan,178,0.573,5.42,0.0169,0.0337,0.0273,-0.1937,0.0,11.08,0.2978,0.0393,10,3.5,0.0,0.3582,0.3,0.1,0,0,,,,,,,,,,,0,,,,,,40.1,,,,,,,,,,,
00-0006212,Kent Graham,QB,PIT,2000,8,7,18.5,1.0,0.0,0.0,nan,nan,148,0.4459,5.93,0.0068,0.0068,0.0807,-0.2165,0.0,,0.25,0.0946,8,0.88,0.0,-1.1287,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,35.8,,,,,,,,,,,
00-0002787,Stoney Case,QB,DET,2000,5,4,18.2,3.2,0.0,0.0,nan,nan,91,0.6154,5.53,0.011,0.044,0.1165,-0.2696,0.0,10.06,0.2857,0.033,16,7.31,0.0625,0.526,0.375,0.375,0,0,,,,,,,,,,,0,,,,,,33.8,,,,,,,,,,,
00-0007834,Brock Huard,QB,SEA,2000,5,5,17.4,1.0,0.0,0.0,nan,nan,87,0.5632,6.21,0.0345,0.023,0.13,-0.1915,0.0,25.714,0.3103,0.0575,5,5.8,0.0,0.5045,0.4,0.2,0,0,,,,,,,,,,,0,,,,,,32.5,,,,,,,,,,,
00-0012261,Neil O'Donnell,QB,TEN,2000,6,3,10.5,1.5,0.0,0.0,nan,nan,63,0.5714,8.41,0.0317,0.0476,0.0455,0.1974,0.0,10.6,0.381,0.127,9,-0.22,0.0,-0.391,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,23.0,,,,,,,,,,,
00-0009007,Danny Kanell,QB,ATL,2000,5,5,23.2,0.2,0.0,0.0,0.0,0.0,116,0.4914,4.52,0.0172,0.0431,0.0645,-0.265,0.0,5.888,0.2586,0.0172,1,0.0,0.0,-0.96,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,19.0,,,,,,,,,,,
00-0011276,Jim Miller,QB,CHI,2000,3,3,27.33,2.33,0.0,0.0,nan,nan,82,0.5732,4.66,0.0122,0.0122,0.0238,0.011,0.0,8.682,0.2683,0.0366,7,0.71,0.0,-0.3314,0.1429,0.0,0,0,,,,,,,,,,,0,,,,,,17.8,,,,,,,,,,,
00-0010455,Jamie Martin,QB,JAX,2000,5,4,6.6,1.4,0.0,0.0,nan,nan,33,0.6667,9.3,0.0606,0.0303,0.0,0.5708,0.0,13.955,0.4848,0.0909,7,-0.86,0.0,-0.7412,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,17.7,,,,,,,,,,,
00-0001907,Dave Brown,QB,ARI,2000,4,2,17.25,0.25,0.0,0.0,nan,nan,69,0.5797,6.77,0.029,0.0435,0.1266,-0.1979,0.0,16.103,0.2899,0.0725,1,0.0,0.0,-4.3615,0.0,0.0,0,0,,,,,,,,,,,1,,,,,,16.7,,,,,,,,,,,
00-0019087,Doug Johnson,QB,ATL,2000,4,3,16.75,0.75,0.0,0.0,nan,nan,67,0.5373,6.06,0.0299,0.0448,0.1625,-0.4175,0.0,40.6,0.3134,0.0746,3,3.67,0.0,0.0152,0.3333,0.0,0,0,,,,,,,,,,,0,,,,,,13.3,,,,,,,,,,,
00-0011378,Rick Mirer,QB,SF,2000,1,1,20.0,3.0,0.0,0.0,0.0,0.0,20,0.5,6.3,0.05,0.0,0.0476,0.212,0.0,,0.3,0.1,3,0.0,0.0,0.0391,0.3333,0.0,0,0,,,,,,,,,,,0,,,,,,11.0,,,,,,,,,,,
00-0007835,Damon Huard,QB,MIA,2000,3,2,21.0,0.0,0.0,0.0,nan,nan,63,0.619,5.05,0.0159,0.0476,0.0597,-0.2626,0.0,6.913,0.2381,0.0317,0,,,,,,0,0,,,,,,,,,,,0,,,,,,10.7,,,,,,,,,,,
00-0011524,Warren Moon,QB,KC,2000,2,2,17.0,1.0,0.0,0.0,nan,nan,34,0.4412,6.12,0.0294,0.0294,0.1282,-0.149,0.0,,0.2647,0.0882,2,1.0,0.0,-0.8504,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,10.5,,,,,,,,,,,
00-0007091,Matt Hasselbeck,QB,GB,2000,4,3,4.75,1.0,0.0,0.0,nan,nan,19,0.5263,5.47,0.0526,0.0,0.05,-0.0844,0.0,,0.2105,0.1053,4,-1.25,0.0,-0.5529,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,7.7,,,,,,,,,,,
00-0019559,Chad Pennington,QB,NYJ,2000,1,0,5.0,1.0,0.0,0.0,0.0,0.0,5,0.4,13.4,0.2,0.0,0.1667,1.1797,0.0,,0.4,0.2,1,0.0,0.0,-1.131,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,6.7,,,,,,,,,,,
00-0009868,Jeff Lewis,QB,CAR,2000,5,3,6.4,1.6,0.0,0.0,0.0,0.0,32,0.5,3.75,0.0,0.0312,0.1795,-0.5777,0.0,-40.0,0.1875,0.0,8,4.5,0.0,0.2044,0.375,0.25,0,0,,,,,,,,,,,0,,,,,,6.4,,,,,,,,,,,
00-0019442,Clint Stoerner,QB,DAL,2000,1,1,5.0,0.0,0.0,0.0,nan,nan,5,0.6,10.6,0.2,0.0,0.2857,0.5393,0.0,,0.4,0.2,0,,,,,,0,0,,,,,,,,,,,0,,,,,,6.1,,,,,,,,,,,
00-0001272,Michael Bishop,QB,NE,2000,7,6,1.29,1.0,0.0,0.0,nan,nan,9,0.3333,8.89,0.1111,0.1111,0.0,0.6123,0.0,1.818,0.3333,0.2222,7,-0.14,0.0,-0.2935,0.4286,0.0,0,0,,,,,,,,,,,0,,,,,,5.1,,,,,,,,,,,
00-0006410,Chris Greisen,QB,ARI,2000,2,1,5.0,0.5,0.0,0.0,0.0,0.0,10,0.6,6.5,0.1,0.0,0.2308,-0.2808,0.0,,0.4,0.1,1,1.0,0.0,-0.2829,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,4.7,,,,,,,,,,,
00-0001785,Bubby Brister,QB,MIN,2000,2,1,10.0,2.5,0.0,0.0,nan,nan,20,0.5,4.1,0.0,0.05,0.0476,-0.6106,0.0,,0.15,0.05,5,4.0,0.0,-0.1234,0.4,0.4,0,0,,,,,,,,,,,0,,,,,,3.3,,,,,,,,,,,
00-0018272,Anthony Wright,QB,DAL,2000,4,1,13.25,3.0,0.0,0.0,nan,nan,53,0.4151,4.47,0.0,0.0566,0.1846,-0.7128,0.0,6.971,0.1887,0.0566,12,3.0,0.0,-0.3814,0.0833,0.0833,0,0,,,,,,,,,,,0,,,,,,3.1,,,,,,,,,,,
00-0003600,Dameyune Craig,QB,CAR,2000,4,3,0.0,0.5,0.75,0.0234,0.0,0.0352,0,,,,,,,,,,,2,2.0,0.0,0.0802,0.5,0.0,3,2,0.6667,1.33,2.0,0.0,,0.0,-0.4935,0.0,0.0,0.0,0,,,,,,2.8,,,,,,,,,,,
00-0016838,Alex Van Pelt,QB,BUF,2000,1,1,8.0,0.0,0.0,0.0,nan,nan,8,0.5,8.38,0.0,0.0,0.0,0.25,0.0,,0.25,0.25,0,,,,,,0,0,,,,,,,,,,,0,,,,,,2.7,,,,,,,,,,,
00-0010137,Ray Lucas,QB,NYJ,2000,5,4,8.2,1.2,0.0,0.0,0.0,0.0,41,0.5122,5.02,0.0,0.0976,0.1277,-0.4214,0.0,4.578,0.2439,0.0488,6,7.0,0.0,0.2614,0.3333,0.1667,0,0,,,,,,,,,,,0,,,,,,2.4,,,,,,,,,,,
00-0019553,Spergon Wynn,QB,CLE,2000,7,7,7.71,0.43,0.0,0.0,nan,nan,54,0.4074,3.09,0.0,0.0185,0.194,-0.7695,0.0,18.556,0.0926,0.0185,3,5.0,0.0,-0.0244,0.0,0.3333,0,0,,,,,,,,,,,0,,,,,,2.2,,,,,,,,,,,
00-0019709,Chris Redman,QB,BAL,2000,1,1,3.0,1.0,0.0,0.0,nan,nan,3,0.6667,6.33,0.0,0.0,0.0,-0.6909,0.0,,0.3333,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,0.8,,,,,,,,,,,
00-0005600,John Friesz,QB,NE,2000,1,1,21.0,0.0,0.0,0.0,0.0,0.0,21,0.5238,3.14,0.0,0.0476,0.125,-0.6439,0.0,66.0,0.1905,0.0,0,,,,,,0,0,,,,,,,,,,,0,,,,,,0.6,,,,,,,,,,,
00-0018483,Eric Zeier,QB,TB,2000,3,3,1.0,0.67,0.0,0.0,nan,nan,3,1.0,6.33,0.0,0.0,0.0,0.602,0.0,,0.3333,0.0,2,-1.0,0.0,-0.4289,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,0.6,,,,,,,,,,,
00-0019278,Kevin Thompson,QB,CLE,2000,1,1,1.0,1.0,0.0,0.0,nan,nan,1,1.0,8.0,0.0,0.0,0.0,-0.1423,0.0,,0.0,0.0,1,0.0,0.0,-0.3994,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,0.3,,,,,,,,,,,
00-0019596,Tom Brady,QB,NE,2000,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3,0.3333,2.0,0.0,0.0,0.0,-0.4475,0.0,,0.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,,,,,,0.2,,,,,,,,,,,
00-0019192,Travis Brown,QB,SEA,2000,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-1.5104,0.0,,0.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,,,,,,0.0,,,,,,,,,,,
00-0007059,Mark Hartsell,QB,CHI,2000,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-1.2733,0.0,,0.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,,,,,,0.0,,,,,,,,,,,
00-0019682,Jarious Jackson,QB,DEN,2000,2,0,0.5,0.5,0.0,0.0,nan,nan,1,0.0,0.0,0.0,0.0,0.5,-1.3996,0.0,,0.0,0.0,1,-1.0,0.0,-2.0654,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-0.1,,,,,,,,,,,
00-0018333,Danny Wuerffel,QB,GB,2000,1,1,0.0,2.0,0.0,0.0,nan,nan,0,,,,,,,,,,,2,-1.0,0.0,-0.0544,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-0.2,,,,,,,,,,,
00-0013338,Jonathan Quinn,QB,JAX,2000,1,1,0.0,2.0,0.0,0.0,nan,nan,0,,,,,,,,,,,2,-1.0,0.0,-0.1901,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-0.2,,,,,,,,,,,
00-0019622,Todd Husak,QB,WAS,2000,1,0,2.0,1.0,0.0,0.0,0.0,0.0,2,1.0,-1.0,0.0,0.0,0.0,-0.6919,0.0,,0.0,0.0,1,-1.0,0.0,-0.5144,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-0.2,,,,,,,,,,,
00-0019623,Tim Rattay,QB,SF,2000,1,1,1.0,2.0,0.0,0.0,nan,nan,1,1.0,-4.0,0.0,0.0,0.0,-1.4946,0.0,,0.0,0.0,2,-0.5,0.0,-1.9442,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-0.3,,,,,,,,,,,
00-0007832,Bobby Hoying,QB,LV,2000,1,1,2.0,2.0,0.0,0.0,nan,nan,2,0.0,0.0,0.0,0.0,0.0,-0.8937,0.0,,0.0,0.0,2,-1.5,0.0,-1.9819,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-0.3,,,,,,,,,,,
00-0005794,Jason Garrett,QB,NYG,2000,2,1,0.0,2.0,0.0,0.0,nan,nan,0,,,,,,,,,,,4,-1.0,0.0,-0.382,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-0.4,,,,,,,,,,,
00-0011640,Moses Moreno,QB,LAC,2000,5,5,6.2,0.2,0.0,0.0,0.0,0.0,31,0.5161,4.32,0.0,0.0645,0.0882,-0.4271,0.0,2.271,0.1935,0.0,1,0.0,0.0,-4.3426,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-0.6,,,,,,,,,,,
00-0004229,Koy Detmer,QB,PHI,2000,2,2,0.5,0.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,-5.2888,0.0,0.0,0.0,0.0,1,8.0,0.0,0.4545,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-1.2,,,,,,,,,,,
00-0019579,Joe Hamilton,QB,TB,2000,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,1.0,-2.5441,,,,,1,-2.0,0.0,-0.4806,0.0,0.0,0,0,,,,,,,,,,,0,,,,,,-2.2,,,,,,,,,,,
00-0005092,Marshall Faulk,RB,LA,2000,14,11,0.0,18.07,8.07,0.2298,nan,nan,0,,,,,,,,,,,253,5.37,0.0711,0.1741,0.3083,0.166,113,81,0.7168,7.35,10.25,0.46,15.962,0.0,0.2621,0.0708,0.3717,0.1327,0,,,,,,459.9,,,,,,,,,,,
00-0008241,Edgerrin James,RB,IND,2000,16,13,0.0,24.19,5.44,0.1573,nan,nan,0,,,,,,,,,,,387,4.42,0.0336,-0.0206,0.2558,0.1163,87,63,0.7241,6.83,9.43,0.0,,0.0,0.2141,0.0575,0.2759,0.1034,5,,,,,,393.3,,,,,,,,,,,
