player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR,pts_above_waiver,VoWP
00-0020498,Reginald Wayne,WR,13,190.8,14.68,-19.6,77.5,-0.225,0.911,,
00-0025410,Dwayne Bowe,WR,13,187.7,14.44,-23.3,75.1,-0.283,0.889,,
00-0021931,Kevin Walter,WR,13,189.1,14.55,-21.1,76.7,-0.265,0.876,,
00-0011754,Randy Moss,WR,13,189.1,14.55,-21.3,75.8,-0.282,0.847,,
00-0023545,Brandon Jacobs,RB,12,176.3,14.69,-30.1,71.3,-0.359,0.842,,
00-0023310,Lance Moore,WR,13,185.4,14.26,-26.2,73.2,-0.326,0.823,,
00-0022736,Steven Jackson,RB,9,148.1,16.46,-5.0,70.3,-0.076,0.794,,
00-0023662,Matthew Cassel,QB,13,185.6,14.28,-21.4,72.3,-0.289,0.791,,
00-0022738,Christopher Cooley,TE,13,174.8,13.45,-16.1,65.5,-0.19,0.774,,
00-0023437,Ronnie Brown,RB,13,183.1,14.09,-41.4,68.6,-0.501,0.77,,
00-0023496,Vincent Jackson,WR,12,168.2,14.02,-28.1,64.5,-0.328,0.762,,
00-0010500,Derrick Mason,WR,13,176.1,13.55,-34.1,63.7,-0.383,0.762,,
00-0025604,Tyler Thigpen,QB,11,160.2,14.57,-15.5,64.0,-0.185,0.741,,
00-0022803,Elisha Manning,QB,13,176.0,13.54,-31.0,62.7,-0.374,0.739,,
00-0022807,Bernard Berrian,WR,11,155.9,14.17,-22.0,60.6,-0.238,0.732,,
00-0025529,Steven Breaston,WR,12,165.8,13.82,-29.6,62.2,-0.349,0.73,,
00-0026143,Matthew Ryan,QB,13,172.0,13.23,-37.2,60.2,-0.433,0.719,,
00-0017162,Hines Ward,WR,13,173.1,13.32,-37.9,60.5,-0.439,0.712,,
00-0022910,Lee Evans,WR,12,162.5,13.54,-31.6,59.1,-0.37,0.703,,
00-0021547,Antonio Gates,TE,12,156.4,13.03,-24.5,55.9,-0.288,0.655,,
00-0022787,Matthew Schaub,QB,8,124.4,15.56,1.4,55.9,0.022,0.654,,
00-0019559,James Pennington,QB,13,167.9,12.91,-39.1,54.6,-0.476,0.632,,
00-0022217,Mewelde Moore,RB,11,153.1,13.92,-37.0,56.5,-0.442,0.632,,
00-0005091,Kevin Faulk,RB,12,156.5,13.04,-50.3,51.3,-0.589,0.605,,
00-0021231,David Garrard,QB,13,162.6,12.51,-46.5,50.8,-0.552,0.594,,
00-0024313,Owen Daniels,TE,13,161.3,12.41,-35.0,49.6,-0.391,0.59,,
00-0026189,DeSean Jackson,WR,13,162.4,12.49,-48.4,49.7,-0.569,0.588,,
00-0004541,Donald Driver,WR,13,158.7,12.21,-51.7,46.3,-0.601,0.557,,
00-0022165,Dallas Clark,TE,12,151.7,12.64,-29.6,47.5,-0.359,0.547,,
00-0023456,Matthew Jones,WR,12,149.0,12.42,-45.0,45.5,-0.524,0.546,,
00-0002099,Isaac Bruce,WR,12,149.0,12.42,-47.1,45.9,-0.557,0.534,,
00-0005106,Brett Favre,QB,13,159.4,12.26,-48.7,46.4,-0.592,0.517,,
00-0026178,John Carlson,TE,12,145.5,12.13,-35.9,43.4,-0.423,0.516,,
00-0024260,Anthony White,RB,13,156.0,12.0,-67.2,42.2,-0.775,0.493,,
00-0023460,Jason Campbell,QB,13,154.1,11.86,-51.3,41.4,-0.621,0.49,,
00-0026158,Joseph Flacco,QB,13,153.9,11.84,-51.9,41.3,-0.607,0.489,,
00-0023541,Kyle Orton,QB,12,144.0,12.0,-44.9,40.1,-0.527,0.483,,
00-0022811,Jerricho Cotchery,WR,13,152.0,11.69,-58.7,39.6,-0.684,0.469,,
00-0026367,Peyton Hillis,RB,7,102.2,14.6,-18.0,39.6,-0.198,0.468,,
00-0005755,Jeff Garcia,QB,10,125.5,12.55,-31.9,37.8,-0.374,0.459,,
00-0018958,Laveranues Coles,WR,13,154.9,11.92,-55.8,42.5,-0.674,0.457,,
00-0026204,Kevin Smith,RB,13,152.2,11.71,-72.3,37.6,-0.853,0.451,,
00-0022922,Kellen Winslow,TE,10,123.3,12.33,-31.5,38.9,-0.378,0.434,,
00-0022770,Derrick Ward,RB,13,151.2,11.63,-73.3,36.6,-0.877,0.433,,
00-0020679,Shaun Hill,QB,6,90.6,15.1,-10.0,36.7,-0.118,0.425,,
00-0021755,Earnest Graham,RB,10,120.8,12.08,-51.1,34.2,-0.593,0.42,,
00-0025425,Zachary Miller,TE,12,134.9,11.24,-46.7,34.8,-0.553,0.414,,
00-0004640,Warrick Dunn,RB,12,140.6,11.72,-66.3,35.6,-0.798,0.413,,
00-0024276,Anthony Scheffler,TE,9,110.9,12.32,-29.9,34.8,-0.344,0.409,,
00-0026170,Dustin Keller,TE,11,128.4,11.67,-39.2,35.2,-0.477,0.395,,
00-0024813,Charles Thomas,RB,12,141.0,11.75,-65.1,35.8,-0.775,0.39,,
00-0023408,Gregory Camarillo,WR,11,128.4,11.67,-50.1,32.4,-0.592,0.386,,
00-0024332,Leon Washington,RB,13,145.6,11.2,-76.9,31.8,-0.921,0.362,,
00-0022924,Benjamin Roethlisberger,QB,13,142.7,10.98,-63.6,29.8,-0.747,0.352,,
00-0026289,Timothy Hightower,RB,13,140.9,10.84,-81.7,27.8,-0.967,0.336,,
00-0004161,Jake Delhomme,QB,13,141.1,10.86,-67.0,28.4,-0.778,0.335,,
00-0023438,Braylon Edwards,WR,13,140.5,10.81,-70.2,28.1,-0.825,0.33,,
00-0011795,Muhsin Muhammad,WR,13,140.4,10.8,-71.2,28.2,-0.845,0.322,,
00-0023612,Oliver Scaife,TE,13,138.7,10.67,-59.8,28.4,-0.716,0.319,,
00-0019642,Plaxico Burress,WR,9,104.4,11.6,-40.6,26.6,-0.481,0.318,,
00-0025479,Trent Edwards,QB,12,132.8,11.07,-57.5,28.9,-0.696,0.315,,
00-0024245,Joseph Addai,RB,11,126.1,11.46,-64.1,29.2,-0.77,0.315,,
00-0011236,Billy Miller,TE,9,103.5,11.5,-32.2,26.5,-0.387,0.311,,
00-0024240,Santonio Holmes,WR,12,129.5,10.79,-64.7,25.3,-0.77,0.306,,
00-0019693,Jamal Lewis,RB,13,138.4,10.65,-84.1,24.6,-0.997,0.294,,
00-0023474,Mark Bradley,WR,6,77.7,12.95,-20.5,24.9,-0.243,0.286,,
00-0021982,Justin Gage,WR,9,103.1,11.46,-44.2,24.7,-0.519,0.278,,
00-0007024,Marvin Harrison,WR,13,137.3,10.56,-73.1,24.0,-0.863,0.278,,
00-0020397,Chad Johnson,WR,12,124.7,10.39,-69.7,22.4,-0.83,0.275,,
00-0025540,Kevin Boss,TE,9,102.0,11.33,-34.5,23.5,-0.419,0.266,,
00-0025419,Anthony Gonzalez,WR,13,135.8,10.45,-74.6,22.5,-0.883,0.259,,
00-0019863,Dominic Rhodes,RB,13,136.5,10.5,-88.0,21.9,-1.038,0.247,,
00-0021976,Larry Johnson,RB,9,101.9,11.32,-53.5,23.0,-0.632,0.243,,
00-0021148,Jeremy Shockey,TE,10,105.5,10.55,-48.7,19.7,-0.57,0.235,,
00-0026173,Donnie Avery,WR,11,113.5,10.32,-64.8,18.6,-0.755,0.216,,
00-0021314,Chester Taylor,RB,13,130.9,10.07,-92.9,17.3,-1.099,0.2,,
00-0019484,Samuel Morris,RB,10,104.3,10.43,-70.2,15.5,-0.809,0.198,,
00-0021190,Antwaan Randle El,WR,13,128.0,9.85,-83.5,15.9,-0.995,0.195,,
00-0022055,Seneca Wallace,QB,6,67.6,11.27,-25.2,16.7,-0.301,0.193,,
00-0021159,Jerramy Stevens,TE,8,86.4,10.8,-29.2,16.6,-0.353,0.191,,
00-0022984,Ryan Grant,RB,13,130.1,10.01,-93.7,16.5,-1.109,0.189,,
00-0022178,Willis McGahee,RB,10,104.3,10.43,-69.7,16.2,-0.809,0.189,,
00-0023465,Earl Miller,TE,10,100.4,10.04,-49.0,15.9,-0.591,0.185,,
00-0025418,Greg Olsen,TE,12,114.5,9.54,-67.2,15.5,-0.797,0.181,,
00-0022781,Michael Jenkins,WR,12,117.9,9.83,-76.0,13.6,-0.896,0.166,,
00-0022250,Willie Parker,RB,8,85.1,10.64,-53.0,13.6,-0.61,0.158,,
00-0025396,Theodore Ginn,WR,13,128.1,9.85,-82.3,14.8,-0.984,0.157,,
00-0024272,Devin Hester,WR,12,116.3,9.69,-78.6,13.0,-0.928,0.156,,
00-0020446,Chris Chambers,WR,9,91.8,10.2,-55.0,13.4,-0.65,0.154,,
00-0005589,Gustave Frerotte,QB,11,106.0,9.63,-68.6,11.1,-0.788,0.15,,
00-0022054,Visanthe Shiancoe,TE,13,121.8,9.37,-74.6,12.4,-0.881,0.149,,
00-0024466,Marques Colston,WR,7,75.4,10.77,-38.3,12.9,-0.453,0.145,,
00-0024268,Anthony Fasano,TE,10,97.8,9.78,-54.6,12.5,-0.647,0.14,,
00-0022414,Malcom Floyd,WR,8,79.8,9.98,-50.8,10.1,-0.59,0.123,,
00-0026162,Felix Jones,RB,5,53.6,10.72,-34.0,10.0,-0.407,0.119,,
00-0003292,Kerry Collins,QB,13,123.8,9.52,-82.5,10.9,-0.991,0.115,,
00-0026153,Jonathan Stewart,RB,13,122.7,9.44,-101.2,9.1,-1.173,0.111,,
00-0016550,Amani Toomer,WR,12,114.5,9.54,-79.8,9.4,-0.942,0.111,,
00-0007681,Torry Holt,WR,13,120.7,9.28,-90.0,8.3,-1.063,0.103,,
00-0013013,Michael Pittman,RB,8,77.3,9.66,-60.3,8.4,-0.728,0.102,,
00-0021192,Anthony Branch,WR,5,53.0,10.6,-29.3,8.3,-0.333,0.101,,
00-0021999,Nathaniel Burleson,WR,1,17.0,17.0,1.5,7.9,0.019,0.096,,
00-0020480,Sage Rosenfels,QB,6,58.9,9.82,-38.6,6.8,-0.448,0.086,,
00-0021929,Donald Lee,TE,13,115.0,8.85,-81.4,5.6,-0.951,0.075,,
00-0023367,Nathaniel Washington,WR,11,100.6,9.15,-78.0,5.5,-0.91,0.074,,
00-0021166,Joshua Reed,WR,10,92.4,9.24,-70.6,6.3,-0.847,0.069,,
00-0022001,Kevin Curtis,WR,7,67.0,9.57,-46.8,5.0,-0.543,0.068,,
00-0024294,Jerious Norwood,RB,13,118.1,9.08,-104.5,5.0,-1.228,0.062,,
00-0009311,Jon Kitna,QB,4,38.9,9.73,-22.7,4.8,-0.269,0.058,,
00-0023921,Miles Austin,WR,6,55.5,9.25,-42.9,5.0,-0.511,0.057,,
00-0022929,Devery Henderson,WR,13,115.1,8.85,-96.5,2.9,-1.128,0.044,,
00-0022156,Bryant Johnson,WR,10,92.2,9.22,-70.2,3.8,-0.823,0.044,,
00-0023682,Ryan Fitzpatrick,QB,9,81.8,9.09,-62.0,3.2,-0.729,0.042,,
00-0025542,Dante Rosario,TE,6,53.9,8.98,-33.9,3.8,-0.397,0.041,,
00-0026336,Michael Santi,TE,3,27.4,9.13,-16.3,3.2,-0.191,0.041,,
00-0023457,Mark Clayton,WR,13,116.8,8.98,-93.4,4.4,-1.092,0.036,,
00-0025461,Yamon Figurs,WR,1,11.3,11.3,-4.3,2.6,-0.049,0.03,,
00-0023502,Charles Frye,QB,1,10.3,10.32,-6.2,2.3,-0.076,0.028,,
00-0025463,Jason Hill,WR,6,54.7,9.12,-43.5,1.3,-0.503,0.019,,
00-0022121,Rex Grossman,QB,3,26.7,8.89,-21.0,1.2,-0.245,0.014,,
00-0026144,Darren McFadden,RB,10,90.1,9.01,-82.3,2.1,-0.977,0.013,,
00-0021429,Carson Palmer,QB,4,35.2,8.81,-26.4,1.1,-0.311,0.011,,
00-0006423,Brian Griese,QB,4,34.1,8.52,-28.6,1.3,-0.342,0.011,,
00-0024243,Marcedes Lewis,TE,12,102.7,8.56,-79.0,0.7,-0.937,0.01,,
00-0022126,John Smith,TE,10,83.6,8.36,-68.3,-0.3,-0.799,0.005,,
00-0022097,Brandon Lloyd,WR,7,62.3,8.9,-51.4,0.7,-0.596,0.004,,
00-0016677,Jerame Tuman,TE,1,8.6,8.6,-5.8,0.0,-0.069,0.0,,
00-0022135,Wilbur McMullen,WR,2,17.4,8.7,-15.0,-0.1,-0.178,-0.002,,
00-0024174,Glenn Holt,WR,1,9.6,9.6,-7.5,-0.2,-0.083,-0.002,,
00-0021296,John O'Sullivan,QB,9,76.6,8.51,-62.9,-0.2,-0.742,-0.003,,
00-0024297,Derek Hagan,WR,1,8.1,8.1,-8.8,-0.3,-0.106,-0.004,,
00-0025409,Brayden Quinn,QB,3,26.8,8.94,-25.7,-0.9,-0.279,-0.006,,
00-0020613,Quinn Gray,QB,1,9.7,9.74,-9.8,-0.6,-0.108,-0.007,,
00-0026029,Kregg Lumpkin,RB,1,7.1,7.1,-8.3,-0.8,-0.1,-0.01,,
00-0021154,Daniel Graham,TE,11,89.3,8.12,-75.9,-1.0,-0.909,-0.015,,
00-0026195,Raymell Rice,RB,12,103.7,8.64,-103.4,-2.2,-1.203,-0.016,,
00-0021236,Randy McMichael,TE,4,30.4,7.6,-30.4,-1.6,-0.361,-0.018,,
00-0023645,Derek Anderson,QB,10,83.4,8.34,-75.8,-3.4,-0.87,-0.023,,
00-0023797,Darcy Johnson,TE,2,15.2,7.6,-14.0,-2.2,-0.166,-0.026,,
00-0025466,Michael Sims-Walker,WR,4,31.6,7.9,-33.8,-2.6,-0.393,-0.027,,
00-0023470,Reggie Brown,WR,5,38.8,7.76,-42.3,-3.6,-0.492,-0.035,,
00-0015754,Brandon Stokley,WR,12,100.9,8.41,-93.2,-3.4,-1.099,-0.038,,
00-0023578,Daniel Orlovsky,QB,7,55.2,7.89,-53.0,-4.0,-0.618,-0.039,,
00-0022766,Patrick Crayton,WR,11,90.0,8.18,-88.0,-4.1,-1.04,-0.046,,
00-0022026,Brooks Bollinger,QB,1,4.5,4.52,-10.2,-3.6,-0.126,-0.046,,
00-0020516,Todd Heap,TE,11,92.5,8.41,-73.9,-3.1,-0.875,-0.048,,
00-0025414,Robert Meachem,WR,6,46.3,7.72,-50.6,-3.7,-0.606,-0.049,,
00-0022817,Sean Ryan,TE,1,3.7,3.7,-8.6,-4.0,-0.105,-0.049,,
00-0026181,James Hardy,WR,4,29.7,7.42,-35.9,-4.2,-0.425,-0.051,,
00-0023108,Stephen Spach,TE,1,4.5,4.5,-10.4,-4.4,-0.124,-0.053,,
00-0021163,Derrick Gaffney,WR,10,84.8,8.48,-76.9,-2.9,-0.915,-0.054,,
00-0025490,Isaiah Stanback,WR,1,4.4,4.4,-11.1,-4.7,-0.133,-0.057,,
00-0021084,Matthew Schobel,TE,1,4.0,4.0,-10.9,-4.6,-0.135,-0.058,,
00-0026279,Ryan Torain,RB,2,12.9,6.45,-20.6,-4.3,-0.246,-0.058,,
00-0024103,Montell Owens,RB,2,12.1,6.05,-23.2,-5.1,-0.268,-0.059,,
00-0023479,Jonathan Arrington,RB,9,73.4,8.16,-80.8,-5.3,-0.939,-0.06,,
00-0020490,Koren Robinson,WR,8,64.0,8.0,-65.5,-5.5,-0.761,-0.06,,
00-0002565,Daniel Campbell,TE,1,3.6,3.6,-12.9,-5.1,-0.153,-0.062,,
00-0026272,Derek Fine,TE,3,21.3,7.1,-22.6,-6.2,-0.253,-0.062,,
00-0022403,Brandon Middleton,WR,1,3.3,3.3,-12.3,-5.4,-0.139,-0.062,,
00-0017915,Errick Williams,RB,13,110.7,8.52,-113.8,-3.9,-1.357,-0.063,,
00-0026251,Martin Rucker,TE,1,2.4,2.4,-13.7,-5.3,-0.164,-0.065,,
00-0003739,Daunte Culpepper,QB,5,38.9,7.79,-45.1,-6.2,-0.513,-0.066,,
00-0023881,William Pope,RB,1,3.5,3.5,-14.2,-5.7,-0.163,-0.067,,
00-0026197,Chad Henne,QB,1,2.7,2.68,-14.3,-5.6,-0.168,-0.068,,
00-0024251,Chad Jackson,WR,1,2.9,2.9,-12.3,-5.6,-0.148,-0.069,,
00-0024607,Daniel Coats,TE,1,2.6,2.6,-11.8,-5.8,-0.141,-0.07,,
00-0023440,Carnell Williams,RB,3,20.5,6.83,-30.9,-6.4,-0.355,-0.07,,
00-0019596,Thomas Brady,QB,1,3.0,3.04,-11.7,-5.9,-0.14,-0.072,,
00-0023790,Brian Clark,WR,1,2.2,2.2,-14.1,-5.9,-0.169,-0.072,,
00-0025860,BenJarvus Green-Ellis,RB,8,64.2,8.03,-73.4,-6.2,-0.86,-0.074,,
00-0025633,Kenneth Darby,RB,4,29.3,7.33,-40.4,-6.4,-0.458,-0.075,,
00-0023991,Steven Sanders,WR,1,2.8,2.8,-12.7,-6.3,-0.151,-0.077,,
00-0024279,Tarvaris Jackson,QB,4,27.3,6.83,-36.1,-6.5,-0.426,-0.078,,
00-0026353,Chauncey Washington,RB,1,1.9,1.9,-14.9,-6.4,-0.178,-0.078,,
00-0026267,Jacob Tamme,TE,1,2.1,2.1,-14.4,-6.6,-0.17,-0.08,,
00-0025614,Dallas Baker,WR,1,1.6,1.6,-14.0,-7.1,-0.157,-0.081,,
00-0026399,Olaniyi Sobomehin,RB,1,0.8,0.8,-15.0,-6.8,-0.177,-0.082,,
00-0025615,DeShawn Wynn,RB,1,1.7,1.7,-15.5,-6.7,-0.184,-0.082,,
00-0025439,Brian Leonard,RB,1,0.7,0.7,-15.1,-6.9,-0.178,-0.083,,
00-0023679,William Bajema,TE,1,2.0,2.0,-12.9,-6.9,-0.153,-0.083,,
00-0023074,Samkon Gado,RB,1,1.3,1.3,-15.8,-7.3,-0.176,-0.084,,
00-0026186,Jerome Simpson,WR,1,1.2,1.2,-15.1,-6.9,-0.18,-0.085,,
00-0025462,Laurent Robinson,WR,2,10.2,5.1,-22.2,-7.3,-0.26,-0.086,,
00-0026345,Pierre Garcon,WR,1,1.2,1.2,-14.4,-7.5,-0.161,-0.086,,
00-0025549,Brent Celek,TE,8,58.6,7.33,-61.7,-7.7,-0.725,-0.089,,
00-0007091,Matthew Hasselbeck,QB,7,54.5,7.79,-57.8,-7.6,-0.679,-0.091,,
00-0022797,Thomas Tapeh,RB,1,1.7,1.7,-16.0,-7.6,-0.188,-0.092,,
00-0025417,Craig Davis,WR,2,9.9,4.95,-21.9,-7.6,-0.259,-0.092,,
00-0023506,Edwin Smith,TE,10,74.8,7.48,-71.0,-7.9,-0.85,-0.093,,
00-0019976,Andrew Bennett,WR,1,1.4,1.4,-14.1,-7.7,-0.167,-0.093,,
00-0024535,Eric Weems,WR,1,1.4,1.4,-15.7,-8.4,-0.17,-0.093,,
00-0026234,Kevin O'Connell,QB,1,1.0,1.0,-14.2,-8.0,-0.164,-0.094,,
00-0022171,James Washington,WR,1,1.3,1.3,-14.2,-7.8,-0.168,-0.095,,
00-0024225,Matthew Leinart,QB,1,0.4,0.4,-16.6,-7.9,-0.193,-0.095,,
00-0020270,Correll Buckhalter,RB,11,88.6,8.05,-100.7,-7.2,-1.158,-0.097,,
00-0020565,Cleotha Lemon,QB,1,-0.3,-0.3,-17.7,-8.5,-0.196,-0.097,,
00-0025701,Ewart Battle,RB,1,0.8,0.8,-15.7,-8.2,-0.183,-0.098,,
00-0022864,Luke McCown,QB,1,-0.1,-0.1,-16.6,-8.1,-0.196,-0.099,,
00-0024011,Michael Bell,RB,1,0.6,0.6,-17.5,-9.0,-0.188,-0.099,,
00-0024158,Jason Davis,RB,1,0.0,0.0,-16.8,-8.3,-0.199,-0.101,,
00-0026201,Martellus Bennett,TE,10,75.6,7.56,-72.1,-8.9,-0.855,-0.102,,
00-0025913,James Johnson,RB,1,0.4,0.4,-16.1,-8.6,-0.187,-0.103,,
00-0007468,Isaac Hilliard,WR,12,95.1,7.92,-101.2,-8.5,-1.195,-0.106,,
00-0019644,Daniel Franks,TE,3,13.7,4.57,-32.2,-8.8,-0.385,-0.107,,
00-0025430,Drew Stanton,QB,2,8.7,4.34,-28.3,-9.9,-0.308,-0.109,,
00-0006305,Ahman Green,RB,8,61.6,7.7,-78.3,-9.6,-0.915,-0.111,,
00-0021845,Cecil Sapp,RB,1,-0.3,-0.3,-16.8,-9.3,-0.195,-0.111,,
00-0005720,Joseph Galloway,WR,4,25.4,6.35,-39.3,-9.1,-0.473,-0.112,,
00-0012642,David Patten,WR,5,33.2,6.64,-46.9,-9.6,-0.55,-0.112,,
00-0023158,Brock Berlin,QB,1,0.2,0.24,-19.3,-10.1,-0.205,-0.112,,
00-0024345,Domenik Hixon,WR,10,77.9,7.79,-85.9,-9.0,-1.012,-0.113,,
00-0023806,DeDe Dorsey,RB,2,7.7,3.85,-27.2,-9.8,-0.311,-0.115,,
00-0022886,Casey Cramer,RB,2,8.3,4.15,-27.0,-9.7,-0.31,-0.116,,
00-0022064,Arnaz Battle,WR,8,57.6,7.2,-72.5,-9.6,-0.865,-0.119,,
00-0021273,Robert Royal,TE,10,76.3,7.63,-76.7,-11.1,-0.887,-0.123,,
00-0025892,Michael Bumpus,WR,3,15.8,5.27,-33.0,-10.1,-0.389,-0.123,,
00-0026314,Joshua Morgan,WR,7,48.4,6.91,-65.1,-10.0,-0.766,-0.124,,
00-0021379,Patrick Ramsey,QB,1,-1.2,-1.24,-14.9,-10.3,-0.177,-0.125,,
00-0022613,Glenn Martinez,WR,2,6.2,3.1,-26.3,-10.4,-0.314,-0.127,,
00-0024682,Michael Matthews,TE,2,5.6,2.8,-26.6,-10.8,-0.305,-0.128,,
00-0023752,Daniel Fells,TE,3,15.9,5.3,-29.9,-11.1,-0.349,-0.128,,
00-0023439,Cedric Benson,RB,9,68.0,7.56,-86.9,-11.2,-1.021,-0.131,,
00-0021152,Ashley Lelie,WR,6,42.7,7.12,-55.2,-10.3,-0.651,-0.133,,
00-0025997,Chad Simpson,RB,2,6.8,3.4,-27.5,-10.9,-0.325,-0.133,,
00-0026237,Andre Caldwell,WR,2,7.2,3.6,-26.6,-11.4,-0.303,-0.133,,
00-0001477,Marty Booker,WR,7,47.4,6.77,-67.2,-11.1,-0.801,-0.134,,
00-0022840,Julius Jones,RB,12,95.0,7.92,-113.0,-10.6,-1.324,-0.134,,
00-0020550,Darnell Dinkins,TE,3,13.6,4.53,-27.2,-11.2,-0.325,-0.135,,
00-0025494,Antonio Pittman,RB,8,58.2,7.28,-76.4,-11.6,-0.896,-0.139,,
00-0022882,Mark Jones,WR,2,5.2,2.6,-27.3,-11.4,-0.326,-0.139,,
00-0024595,Neil Payne,WR,2,5.9,2.95,-26.5,-11.6,-0.314,-0.141,,
00-0020428,Robert Ferguson,WR,2,5.5,2.75,-26.1,-11.8,-0.307,-0.141,,
00-0024218,Vincent Young,QB,2,5.8,2.88,-24.6,-11.6,-0.295,-0.142,,
00-0023564,Darren Sproles,RB,12,94.0,7.83,-113.1,-11.3,-1.314,-0.144,,
00-0024687,Dominique Zeigler,WR,3,14.7,4.9,-34.7,-12.6,-0.394,-0.144,,
00-0026221,Early Doucet,WR,3,13.0,4.33,-36.3,-12.0,-0.429,-0.145,,
00-0022724,Sean McHugh,TE,2,4.7,2.35,-29.5,-12.5,-0.332,-0.145,,
00-0022909,Roy Williams,WR,11,84.2,7.65,-94.4,-12.3,-1.117,-0.146,,
00-0022093,Justin Fargas,RB,11,84.9,7.72,-102.3,-11.7,-1.215,-0.146,,
00-0024300,John Croyle,QB,2,6.0,3.02,-22.3,-12.0,-0.269,-0.146,,
00-0025515,Christopher Davis,WR,2,5.1,2.55,-26.7,-12.4,-0.313,-0.148,,
00-0022901,Ernest Wilford,WR,2,5.5,2.75,-26.6,-12.4,-0.311,-0.148,,
00-0024321,Michael Mills,TE,3,14.0,4.67,-31.6,-12.7,-0.37,-0.149,,
00-0024221,Vernon Davis,TE,10,74.2,7.42,-76.7,-12.8,-0.899,-0.149,,
00-0022144,Robert Wade,WR,12,90.2,7.52,-104.7,-13.1,-1.233,-0.149,,
00-0008442,James Johnson,QB,3,14.0,4.66,-30.8,-12.0,-0.373,-0.149,,
00-0020608,David Carr,QB,2,3.7,1.85,-28.0,-12.4,-0.329,-0.15,,
00-0025602,Ben Patrick,TE,4,19.1,4.78,-39.6,-12.6,-0.47,-0.151,,
