player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR,pts_above_waiver,VoWP
00-0024460,Quinton Ganther,RB,4,5.3,1.32,-69.0,-33.0,-0.718,-0.354,,
00-0027098,Gartrell Johnson,RB,4,5.1,1.27,-63.6,-31.3,-0.714,-0.36,,
00-0026229,Steven Slaton,RB,5,13.4,2.68,-71.5,-31.9,-0.803,-0.365,,
00-0026349,Matthew Flynn,QB,5,6.6,1.32,-80.3,-31.9,-0.893,-0.365,,
00-0027758,Riley Cooper,WR,6,23.1,3.85,-84.1,-34.8,-0.898,-0.373,,
00-0026176,Jordy Nelson,WR,13,84.3,6.48,-136.5,-32.7,-1.555,-0.376,,
00-0026357,Brett Swain,WR,5,11.6,2.32,-72.3,-32.8,-0.816,-0.376,,
00-0027700,Marshawn Gilyard,WR,5,12.3,2.46,-72.7,-33.1,-0.823,-0.382,,
00-0021216,Brian Westbrook,RB,10,55.4,5.54,-116.1,-34.1,-1.274,-0.382,,
00-0024359,Jerome Harrison,RB,8,38.9,4.86,-100.5,-31.2,-1.147,-0.384,,
00-0027691,Andre Roberts,WR,8,38.4,4.8,-102.0,-34.5,-1.127,-0.385,,
00-0023544,Marion Barber,RB,11,65.2,5.93,-124.7,-33.9,-1.391,-0.388,,
00-0027188,Chandler Hall,WR,5,10.8,2.16,-76.3,-33.1,-0.873,-0.39,,
00-0021755,Earnest Graham,RB,9,46.6,5.18,-106.1,-33.6,-1.205,-0.394,,
00-0027861,Clifford Spiller,RB,11,62.4,5.67,-125.5,-33.5,-1.428,-0.394,,
00-0027061,Jared Cook,TE,8,37.5,4.69,-87.6,-34.1,-1.006,-0.395,,
00-0021227,Justin Peelle,TE,6,20.4,3.4,-73.2,-33.7,-0.84,-0.397,,
00-0026281,Gary Barnidge,TE,4,0.0,0.0,-60.7,-35.1,-0.686,-0.403,,
00-0027358,Roberto Wallace,WR,5,8.6,1.72,-75.9,-34.4,-0.866,-0.404,,
00-0027007,Chris Wells,RB,10,54.1,5.41,-117.0,-35.3,-1.324,-0.407,,
00-0027322,David Nelson,WR,12,69.2,5.77,-134.3,-37.4,-1.502,-0.408,,
00-0022807,Bernard Berrian,WR,9,45.2,5.02,-106.8,-35.5,-1.212,-0.408,,
00-0026237,Andre Caldwell,WR,6,17.3,2.88,-91.4,-38.9,-0.974,-0.414,,
00-0026983,Darrius Heyward-Bey,WR,11,62.2,5.65,-120.5,-35.6,-1.368,-0.415,,
00-0022746,Jeffrey Dugan,TE,5,9.2,1.84,-73.3,-37.8,-0.793,-0.417,,
00-0021273,Robert Royal,TE,5,7.2,1.44,-72.0,-37.8,-0.791,-0.423,,
00-0026300,Joshua Johnson,QB,5,7.7,1.54,-85.2,-38.9,-0.901,-0.425,,
00-0026491,Stefan Logan,WR,5,7.3,1.46,-77.2,-37.9,-0.855,-0.428,,
00-0025602,Ben Patrick,TE,8,33.8,4.23,-96.0,-38.6,-1.06,-0.431,,
00-0025464,Matthew Spaeth,TE,6,14.3,2.38,-74.9,-37.6,-0.857,-0.434,,
00-0020285,Algernon Crumpler,TE,5,8.0,1.6,-72.5,-38.8,-0.8,-0.438,,
00-0027419,Christopher Gronkowski,RB,6,15.1,2.52,-89.6,-40.0,-0.965,-0.441,,
00-0023176,Joshua Cribbs,WR,10,52.9,5.29,-119.3,-37.8,-1.343,-0.443,,
00-0021982,Justin Gage,WR,9,45.5,5.06,-107.5,-39.4,-1.191,-0.445,,
00-0026262,Tashard Choice,RB,9,41.6,4.62,-115.3,-39.8,-1.286,-0.445,,
00-0021314,Chester Taylor,RB,13,76.6,5.89,-148.5,-41.5,-1.639,-0.452,,
00-0024738,Eldra Buckley,RB,5,5.6,1.12,-80.1,-40.1,-0.878,-0.453,,
00-0024172,Patrick Cobbs,RB,7,26.4,3.77,-98.1,-39.9,-1.082,-0.459,,
00-0024447,Gbolahan Aromashodu,WR,7,22.6,3.23,-95.6,-40.3,-1.076,-0.461,,
00-0005231,Brian Finneran,WR,10,49.0,4.9,-121.4,-40.1,-1.367,-0.461,,
00-0025622,Chansi Stuckey,WR,12,68.0,5.67,-137.1,-41.6,-1.536,-0.465,,
00-0027135,Brandon Myers,TE,7,21.9,3.13,-88.7,-41.1,-0.994,-0.467,,
00-0021357,Roderick Cartwright,RB,5,3.6,0.72,-80.6,-41.8,-0.896,-0.476,,
00-0026188,Frederick Davis,TE,11,60.1,5.46,-114.7,-41.0,-1.294,-0.477,,
00-0027825,James Dray,TE,6,9.2,1.53,-81.8,-41.2,-0.938,-0.477,,
00-0022288,Jason Wright,RB,6,8.7,1.45,-96.4,-43.0,-1.053,-0.479,,
00-0027761,William Eldridge,TE,6,11.4,1.9,-83.5,-40.9,-0.96,-0.48,,
00-0025701,Ewart Battle,RB,6,9.6,1.6,-94.5,-43.9,-1.016,-0.483,,
00-0027150,Julian Edelman,WR,5,5.5,1.1,-80.6,-43.5,-0.879,-0.487,,
00-0027352,Max Komar,WR,6,10.0,1.67,-93.7,-43.5,-1.042,-0.495,,
00-0021190,Antwaan Randle El,WR,10,47.2,4.72,-123.2,-43.3,-1.388,-0.497,,
00-0027891,Golden Tate,WR,9,38.5,4.28,-114.3,-43.1,-1.295,-0.497,,
00-0027618,Brandon Banks,WR,5,3.6,0.72,-80.6,-43.7,-0.9,-0.501,,
00-0026201,Martellus Bennett,TE,12,63.0,5.25,-124.8,-44.2,-1.413,-0.509,,
00-0022929,Devery Henderson,WR,13,71.5,5.5,-149.3,-45.5,-1.686,-0.518,,
00-0027780,Nathan Byham,TE,6,10.2,1.7,-87.1,-45.7,-0.975,-0.522,,
00-0027201,Dimitri Nance,RB,6,7.6,1.27,-97.7,-46.2,-1.076,-0.522,,
00-0026953,Sammie Stroughter,WR,10,47.0,4.7,-126.6,-46.6,-1.412,-0.523,,
00-0027156,Tiquan Underwood,WR,7,19.1,2.73,-105.2,-49.2,-1.127,-0.533,,
00-0025439,Brian Leonard,RB,10,42.9,4.29,-131.2,-46.8,-1.471,-0.536,,
00-0020270,Correll Buckhalter,RB,11,51.8,4.71,-137.7,-48.2,-1.528,-0.543,,
00-0026956,LaRod Stephens-Howling,RB,11,48.6,4.42,-139.8,-47.6,-1.579,-0.544,,
00-0027347,Max Hall,QB,6,-0.7,-0.12,-99.8,-46.6,-1.129,-0.544,,
00-0022770,Derrick Ward,RB,11,48.9,4.45,-141.4,-50.4,-1.557,-0.555,,
00-0023570,Roydell Williams,WR,7,16.9,2.41,-102.5,-49.9,-1.122,-0.557,,
00-0027429,Verran Tucker,WR,8,23.4,2.92,-115.2,-49.3,-1.276,-0.558,,
00-0023408,Gregory Camarillo,WR,10,44.9,4.49,-125.9,-50.7,-1.385,-0.561,,
00-0027772,Anthony Dixon,RB,9,32.2,3.58,-122.8,-49.1,-1.378,-0.563,,
00-0020446,Chris Chambers,WR,9,33.2,3.69,-120.8,-49.2,-1.353,-0.568,,
00-0022840,Julius Jones,RB,10,41.0,4.1,-131.8,-50.8,-1.472,-0.572,,
00-0026931,McKenna Pascoe,TE,8,20.7,2.59,-99.4,-50.0,-1.127,-0.573,,
00-0025542,Dante Rosario,TE,13,65.1,5.01,-140.0,-50.8,-1.578,-0.576,,
00-0024465,David Anderson,WR,8,22.7,2.84,-114.6,-51.3,-1.263,-0.577,,
00-0027888,Tobinbo Gerhart,RB,12,56.0,4.67,-151.6,-51.3,-1.681,-0.577,,
00-0020438,Touraj Houshmandzadeh,WR,13,67.4,5.18,-156.3,-52.6,-1.733,-0.587,,
00-0025544,David Clowney,WR,7,11.8,1.69,-113.8,-54.5,-1.227,-0.601,,
00-0022217,Mewelde Moore,RB,12,56.1,4.67,-152.4,-52.6,-1.717,-0.624,,
00-0026225,Craig Stevens,TE,11,40.7,3.7,-134.0,-56.9,-1.489,-0.629,,
