player_id,name,pos,team,season,week,att,cmp,pass_epa,sacks,cpoe,car,tgt,rec,rec_ay,tgt_share,ay_share,team_car,team_rb_touch,fp_ppr,fp_exp,fp_act
00-0000210,James Allen,RB,CHI,2001,10,0,0,0.0,0,,2,0,0,0.0,0.0,0.0,29,26,1.2,,
00-0000210,James Allen,RB,CHI,2001,11,0,0,0.0,0,,27,3,1,0.0,0.1429,,30,30,12.2,,
00-0000210,James Allen,RB,CHI,2001,12,0,0,0.0,0,,25,3,2,0.0,0.0882,0.0,34,33,12.0,,
00-0000210,James Allen,RB,CHI,2001,13,0,0,0.0,0,,0,2,0,0.0,0.0606,0.0,19,21,0.7,,
00-0000210,James Allen,RB,CHI,2001,14,0,0,0.0,0,,2,0,0,0.0,0.0,0.0,40,37,0.9,,
00-0000210,James Allen,RB,CHI,2001,15,0,0,0.0,0,,2,1,0,0.0,0.04,,32,29,0.6,,
00-0000210,James Allen,RB,CHI,2001,16,0,0,0.0,0,,1,0,0,0.0,0.0,,30,27,1.1,,
00-0000210,James Allen,RB,CHI,2001,17,0,0,0.0,0,,0,2,1,0.0,0.069,,40,41,2.3,,
00-0000232,Terry Allen,RB,BAL,2001,1,0,0,0.0,0,,20,1,1,0.0,0.0345,,30,26,9.3,,
00-0000232,Terry Allen,RB,BAL,2001,2,0,0,0.0,0,,17,6,5,0.0,0.0968,0.0,20,29,11.8,,
00-0000232,Terry Allen,RB,BAL,2001,3,0,0,0.0,0,,19,1,1,0.0,0.0385,,34,32,8.4,,
00-0000232,Terry Allen,RB,BAL,2001,4,0,0,0.0,0,,22,2,2,0.0,0.069,,40,42,20.0,,
00-0000232,Terry Allen,RB,BAL,2001,5,0,0,0.0,0,,18,2,1,0.0,0.0645,0.0,34,31,8.5,,
00-0000232,Terry Allen,RB,BAL,2001,6,0,0,0.0,0,,3,0,0,0.0,0.0,0.0,27,34,1.2,,
00-0000232,Terry Allen,RB,BAL,2001,9,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,24,22,-0.1,,
00-0000232,Terry Allen,RB,BAL,2001,14,0,0,0.0,0,,3,2,2,0.0,0.0541,0.0,13,16,3.3,,
00-0000232,Terry Allen,RB,BAL,2001,15,0,0,0.0,0,,22,1,1,0.0,0.0345,,35,33,16.4,,
00-0000232,Terry Allen,RB,BAL,2001,16,0,0,0.0,0,,20,5,4,0.0,0.1351,0.0,27,31,13.5,,
00-0000232,Terry Allen,RB,BAL,2001,17,0,0,0.0,0,,23,0,0,0.0,0.0,,42,41,13.3,,
00-0000316,Jamal Anderson,RB,ATL,2001,1,0,0,0.0,0,,26,2,1,0.0,0.0909,,31,27,16.4,,
00-0000316,Jamal Anderson,RB,ATL,2001,2,0,0,0.0,0,,25,1,1,0.0,0.0667,0.0,28,26,24.2,,
00-0000316,Jamal Anderson,RB,ATL,2001,3,0,0,0.0,0,,4,1,1,0.0,0.037,,34,31,2.5,,
00-0000387,Reidel Anthony,WR,TB,2001,4,0,0,0.0,0,,0,3,3,0.0,0.1071,,19,7,7.0,,
00-0000387,Reidel Anthony,WR,TB,2001,5,0,0,0.0,0,,0,2,0,0.0,0.0417,0.0,17,17,0.0,,
00-0000387,Reidel Anthony,WR,TB,2001,6,0,0,0.0,0,,0,3,1,0.0,0.075,0.0,19,15,1.2,,
00-0000387,Reidel Anthony,WR,TB,2001,7,0,0,0.0,0,,1,4,2,0.0,0.1481,,43,12,5.7,,
00-0000387,Reidel Anthony,WR,TB,2001,8,0,0,0.0,0,,0,4,1,0.0,0.1333,,24,10,2.4,,
00-0000387,Reidel Anthony,WR,TB,2001,9,0,0,0.0,0,,0,8,2,0.0,0.2162,,25,22,3.9,,
00-0000387,Reidel Anthony,WR,TB,2001,10,0,0,0.0,0,,0,7,3,0.0,0.125,0.0,15,21,8.7,,
00-0000387,Reidel Anthony,WR,TB,2001,11,0,0,0.0,0,,0,3,1,0.0,0.0882,0.0,31,20,1.9,,
00-0000387,Reidel Anthony,WR,TB,2001,15,0,0,0.0,0,,1,0,0,0.0,0.0,,39,20,0.9,,
00-0000387,Reidel Anthony,WR,TB,2001,16,0,0,0.0,0,,1,0,0,0.0,0.0,,31,15,-0.3,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,1,0,0,0.0,0,,2,2,2,0.0,0.069,,30,26,3.5,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,2,0,0,0.0,0,,2,3,2,0.0,0.0484,0.0,20,29,3.4,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,3,0,0,0.0,0,,4,2,1,0.0,0.0769,,34,32,2.7,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,4,0,0,0.0,0,,2,0,0,0.0,0.0,,40,42,1.7,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,5,0,0,0.0,0,,2,1,0,0.0,0.0323,0.0,34,31,-1.1,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,6,0,0,0.0,0,,9,8,5,0.0,0.1951,0.0,27,34,11.8,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,7,0,0,0.0,0,,6,2,2,0.0,0.0645,0.0,32,30,4.4,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,8,0,0,0.0,0,,5,4,4,0.0,0.1818,0.0,26,25,6.9,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,9,0,0,0.0,0,,6,1,1,0.0,0.0357,0.0,24,22,1.5,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,10,0,0,0.0,0,,0,1,1,0.0,0.0233,0.0,27,28,1.2,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,12,0,0,0.0,0,,3,4,4,0.0,0.1026,0.0,31,34,20.9,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,14,0,0,0.0,0,,3,4,1,0.0,0.1081,0.0,13,16,3.7,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,15,0,0,0.0,0,,1,1,1,0.0,0.0345,,35,33,2.0,,
00-0000552,Obafemi Ayanbadejo,RB,BAL,2001,17,0,0,0.0,0,,1,0,0,0.0,0.0,,42,41,0.8,,
00-0000722,Tony Banks,QB,WAS,2001,1,14,7,-3.785,0,,1,0,0,0.0,0.0,0.0,19,18,2.1,,
00-0000722,Tony Banks,QB,WAS,2001,3,27,11,-5.866,1,,3,0,0,0.0,0.0,0.0,20,17,8.5,,
00-0000722,Tony Banks,QB,WAS,2001,4,31,13,-26.404,4,,2,0,0,0.0,0.0,0.0,17,13,0.0,,
00-0000722,Tony Banks,QB,WAS,2001,5,18,10,0.256,2,,3,0,0,0.0,0.0,,26,26,9.7,,
00-0000722,Tony Banks,QB,WAS,2001,6,30,17,8.23,1,,2,0,0,0.0,0.0,0.0,28,29,15.7,,
00-0000722,Tony Banks,QB,WAS,2001,7,19,11,7.043,4,,4,0,0,0.0,0.0,,35,33,18.6,,
00-0000722,Tony Banks,QB,WAS,2001,8,23,15,3.77,1,,4,0,0,0.0,0.0,0.0,46,46,14.8,,
00-0000722,Tony Banks,QB,WAS,2001,10,13,4,-6.299,1,,2,0,0,0.0,0.0,,32,28,-1.9,,
00-0000722,Tony Banks,QB,WAS,2001,11,18,12,2.809,2,,5,0,0,0.0,0.0,,45,42,5.8,,
00-0000722,Tony Banks,QB,WAS,2001,12,32,17,-2.079,3,,4,0,0,0.0,0.0,0.0,22,22,19.1,,
00-0000722,Tony Banks,QB,WAS,2001,13,26,19,10.631,1,,3,0,0,0.0,0.0,,35,31,12.6,,
00-0000722,Tony Banks,QB,WAS,2001,14,36,17,-15.226,1,,3,0,0,0.0,0.0,0.0,29,28,6.0,,
00-0000722,Tony Banks,QB,WAS,2001,15,43,23,-5.864,6,,1,0,0,0.0,0.0,,28,30,7.8,,
00-0000722,Tony Banks,QB,WAS,2001,16,15,9,-0.293,2,,5,0,0,0.0,0.0,0.0,44,38,8.7,,
00-0000722,Tony Banks,QB,WAS,2001,17,25,13,-5.718,0,,5,0,0,0.0,0.0,0.0,49,43,9.0,,
00-0000727,Brad Banta,TE,DET,2001,6,0,0,0.0,0,,0,1,0,9,0.025,1.0,19,18,0.0,,
00-0000745,Tiki Barber,RB,NYG,2001,1,0,0,0.0,0,,10,4,3,0.0,0.1212,,19,21,11.1,,
00-0000745,Tiki Barber,RB,NYG,2001,2,0,0,0.0,0,,11,5,4,0.0,0.1613,0.0,31,34,11.2,,
00-0000745,Tiki Barber,RB,NYG,2001,3,0,0,0.0,0,,3,2,1,0.0,0.1111,,28,28,10.0,,
00-0000745,Tiki Barber,RB,NYG,2001,6,0,0,0.0,0,,13,7,5,0.0,0.2188,,31,38,13.0,,
00-0000745,Tiki Barber,RB,NYG,2001,7,0,0,0.0,0,,7,14,9,0.0,0.2692,0.0,19,29,17.8,,
00-0000745,Tiki Barber,RB,NYG,2001,8,0,0,0.0,0,,7,10,8,0.0,0.2941,0.0,26,35,17.0,,
00-0000745,Tiki Barber,RB,NYG,2001,9,0,0,0.0,0,,17,2,2,0.0,0.087,0.0,41,41,14.6,,
00-0000745,Tiki Barber,RB,NYG,2001,10,0,0,0.0,0,,8,5,4,0.0,0.1351,0.0,15,16,20.7,,
00-0000745,Tiki Barber,RB,NYG,2001,11,0,0,0.0,0,,19,6,5,0.0,0.1667,,27,34,27.5,,
00-0000745,Tiki Barber,RB,NYG,2001,13,0,0,0.0,0,,18,4,4,0.0,0.16,0.0,24,26,17.6,,
00-0000745,Tiki Barber,RB,NYG,2001,14,0,0,0.0,0,,16,9,5,0.0,0.2903,,25,26,17.0,,
00-0000745,Tiki Barber,RB,NYG,2001,15,0,0,0.0,0,,12,9,6,0.0,0.1957,,21,29,13.1,,
00-0000745,Tiki Barber,RB,NYG,2001,16,0,0,0.0,0,,16,13,10,0.0,0.3333,,26,36,25.8,,
00-0000745,Tiki Barber,RB,NYG,2001,17,0,0,0.0,0,,9,8,6,0.0,0.1404,0.0,21,33,23.8,,
00-0000849,Mike Bartrum,TE,PHI,2001,9,0,0,0.0,0,,0,1,1,0.0,0.0345,,35,35,7.4,,
00-0000849,Mike Bartrum,TE,PHI,2001,12,0,0,0.0,0,,0,1,0,0.0,0.0385,0.0,36,32,0.0,,
00-0000865,Charlie Batch,QB,DET,2001,1,39,20,-11.253,7,,2,0,0,0.0,0.0,0.0,20,24,5.9,,
00-0000865,Charlie Batch,QB,DET,2001,4,16,11,-11.072,3,,1,0,0,0.0,0.0,0.0,18,20,1.2,,
00-0000865,Charlie Batch,QB,DET,2001,5,41,31,13.199,4,,1,0,0,0.0,0.0,,20,23,23.8,,
00-0000865,Charlie Batch,QB,DET,2001,6,42,25,3.518,4,,2,0,0,0.0,0.0,0.0,19,18,23.8,,
00-0000865,Charlie Batch,QB,DET,2001,7,35,20,-13.457,4,,1,0,0,0.0,0.0,0.0,21,18,14.8,,
00-0000865,Charlie Batch,QB,DET,2001,8,20,8,-2.685,2,,1,0,0,0.0,0.0,,21,14,2.9,,
00-0000865,Charlie Batch,QB,DET,2001,9,39,21,-8.152,5,,1,0,0,0.0,0.0,0.0,23,21,9.9,,
00-0000865,Charlie Batch,QB,DET,2001,10,62,36,13.866,1,,0,0,0,0.0,0.0,0.0,22,27,23.4,,
00-0000865,Charlie Batch,QB,DET,2001,11,19,8,-9.075,1,,0,0,0,0.0,0.0,0.0,25,19,2.7,,
00-0000865,Charlie Batch,QB,DET,2001,12,28,18,8.187,2,,3,0,0,0.0,0.0,,23,23,9.8,,
00-0000869,D'Wayne Bates,WR,CHI,2001,8,0,0,0.0,0,,0,1,1,0.0,0.02,0.0,32,43,1.3,,
00-0000869,D'Wayne Bates,WR,CHI,2001,9,0,0,0.0,0,,0,1,0,0.0,0.0213,,24,30,0.0,,
00-0000869,D'Wayne Bates,WR,CHI,2001,16,0,0,0.0,0,,0,6,4,0.0,0.2,,30,27,20.7,,
00-0000869,D'Wayne Bates,WR,CHI,2001,17,0,0,0.0,0,,0,6,4,0.0,0.2069,,40,41,9.0,,
00-0000883,Marco Battaglia,TE,CIN,2001,2,0,0,0.0,0,,0,4,2,0.0,0.1333,,23,26,4.0,,
00-0000883,Marco Battaglia,TE,CIN,2001,3,0,0,0.0,0,,0,2,1,0.0,0.0714,0.0,26,25,1.2,,
00-0000883,Marco Battaglia,TE,CIN,2001,4,0,0,0.0,0,,0,4,1,0.0,0.1176,0.0,21,20,1.3,,
00-0000883,Marco Battaglia,TE,CIN,2001,5,0,0,0.0,0,,0,2,1,0.0,0.0526,,42,43,1.3,,
00-0000883,Marco Battaglia,TE,CIN,2001,6,0,0,0.0,0,,0,6,4,0.0,0.1304,0.0,21,20,9.7,,
00-0000883,Marco Battaglia,TE,CIN,2001,9,0,0,0.0,0,,0,5,4,0.0,0.0625,0.0,48,48,7.3,,
00-0000883,Marco Battaglia,TE,WAS,2001,17,0,0,0.0,0,,0,1,1,0.0,0.0417,0.0,49,43,1.9,,
00-0000911,Fred Baxter,TE,CHI,2001,1,0,0,0.0,0,,0,2,2,0.0,0.0513,0.0,28,32,2.4,,
00-0000911,Fred Baxter,TE,CHI,2001,2,0,0,0.0,0,,0,1,0,0.0,0.0263,0.0,19,18,0.0,,
00-0000911,Fred Baxter,TE,CHI,2001,6,0,0,0.0,0,,0,1,1,0.0,0.0333,,32,31,7.1,,
00-0000911,Fred Baxter,TE,CHI,2001,7,0,0,0.0,0,,0,5,3,7,0.1087,0.5833,30,33,5.9,,
00-0000911,Fred Baxter,TE,CHI,2001,8,0,0,0.0,0,,0,5,1,0.0,0.1,0.0,32,43,1.6,,
00-0000911,Fred Baxter,TE,CHI,2001,9,0,0,0.0,0,,0,5,2,0.0,0.1064,,24,30,3.5,,
00-0000911,Fred Baxter,TE,CHI,2001,10,0,0,0.0,0,,0,4,2,0.0,0.16,0.0,29,26,3.3,,
00-0000911,Fred Baxter,TE,CHI,2001,11,0,0,0.0,0,,0,1,0,0.0,0.0476,,30,30,0.0,,
00-0000911,Fred Baxter,TE,CHI,2001,12,0,0,0.0,0,,0,1,1,0.0,0.0294,0.0,34,33,1.7,,
00-0000911,Fred Baxter,TE,CHI,2001,13,0,0,0.0,0,,0,9,5,0.0,0.2727,0.0,19,21,8.6,,
00-0000911,Fred Baxter,TE,CHI,2001,14,0,0,0.0,0,,0,4,2,0.0,0.1429,0.0,40,37,10.8,,
00-0000911,Fred Baxter,TE,CHI,2001,16,0,0,0.0,0,,0,4,2,0.0,0.1333,,30,27,3.0,,
00-0000911,Fred Baxter,TE,CHI,2001,17,0,0,0.0,0,,0,2,1,0.0,0.069,,40,41,0.9,,
00-0001098,Brandon Bennett,RB,CIN,2001,1,0,0,0.0,0,,6,0,0,0.0,0.0,,33,34,4.3,,
00-0001098,Brandon Bennett,RB,CIN,2001,2,0,0,0.0,0,,3,2,1,0.0,0.0667,,23,26,1.7,,
00-0001098,Brandon Bennett,RB,CIN,2001,3,0,0,0.0,0,,2,3,3,0.0,0.1071,0.0,26,25,5.8,,
00-0001098,Brandon Bennett,RB,CIN,2001,5,0,0,0.0,0,,7,2,2,0.0,0.0526,,42,43,7.9,,
00-0001098,Brandon Bennett,RB,CIN,2001,6,0,0,0.0,0,,2,1,1,0.0,0.0217,0.0,21,20,2.0,,
00-0001098,Brandon Bennett,RB,CIN,2001,7,0,0,0.0,0,,4,0,0,0.0,0.0,0.0,37,34,0.8,,
00-0001098,Brandon Bennett,RB,CIN,2001,9,0,0,0.0,0,,3,2,2,0.0,0.025,0.0,48,48,5.3,,
00-0001098,Brandon Bennett,RB,CIN,2001,10,0,0,0.0,0,,2,3,2,0.0,0.075,0.0,21,23,3.5,,
00-0001098,Brandon Bennett,RB,CIN,2001,11,0,0,0.0,0,,2,1,0,0.0,0.0303,0.0,24,23,1.7,,
00-0001098,Brandon Bennett,RB,CIN,2001,12,0,0,0.0,0,,1,3,3,0.0,0.0833,0.0,24,29,6.0,,
00-0001098,Brandon Bennett,RB,CIN,2001,13,0,0,0.0,0,,1,2,1,0.0,0.0667,0.0,27,29,1.9,,
00-0001098,Brandon Bennett,RB,CIN,2001,14,0,0,0.0,0,,3,2,1,0.0,0.087,0.0,33,30,3.4,,
00-0001098,Brandon Bennett,RB,CIN,2001,15,0,0,0.0,0,,5,0,0,0.0,0.0,0.0,30,31,2.2,,
00-0001098,Brandon Bennett,RB,CIN,2001,16,0,0,0.0,0,,6,3,2,0.0,0.0455,0.0,29,29,7.5,,
00-0001098,Brandon Bennett,RB,CIN,2001,17,0,0,0.0,0,,3,2,2,0.0,0.0426,0.0,27,30,4.2,,
00-0001215,Jerome Bettis,RB,PIT,2001,1,0,0,0.0,0,,12,1,1,0.0,0.0164,0.0,57,51,4.0,,
00-0001215,Jerome Bettis,RB,PIT,2001,3,0,0,0.0,0,,22,0,0,0.0,0.0,,31,29,11.4,,
00-0001215,Jerome Bettis,RB,PIT,2001,4,0,0,0.0,0,,23,1,1,0.0,0.0417,,40,33,17.0,,
00-0001215,Jerome Bettis,RB,PIT,2001,5,0,0,0.0,0,,19,2,1,0.0,0.0833,,35,30,12.7,,
00-0001215,Jerome Bettis,RB,PIT,2001,6,1,1,4.429,0,,17,1,1,0.0,0.0588,0.0,35,27,27.4,,
00-0001215,Jerome Bettis,RB,PIT,2001,7,0,0,0.0,0,,19,1,0,0.0,0.0417,,39,29,18.2,,
00-0001215,Jerome Bettis,RB,PIT,2001,8,0,0,0.0,0,,23,1,1,0.0,0.0278,,35,29,10.9,,
00-0001215,Jerome Bettis,RB,PIT,2001,9,0,0,0.0,0,,29,1,1,0.0,0.0312,,41,38,17.3,,
00-0001215,Jerome Bettis,RB,PIT,2001,10,0,0,0.0,0,,21,0,0,0.0,0.0,,34,29,5.2,,
00-0001215,Jerome Bettis,RB,PIT,2001,11,1,0,-0.505,0,,21,1,1,0.0,0.0312,,31,25,8.5,,
00-0001215,Jerome Bettis,RB,PIT,2001,12,0,0,0.0,0,,19,1,1,0.0,0.0526,0.0,46,38,16.7,,
00-0001224,Tim Biakabutuka,RB,CAR,2001,1,0,0,0.0,0,,5,2,2,0.0,0.0952,0.0,38,32,1.9,,
00-0001224,Tim Biakabutuka,RB,CAR,2001,2,0,0,0.0,0,,5,2,1,0.0,0.05,,21,23,1.7,,
00-0001224,Tim Biakabutuka,RB,CAR,2001,4,0,0,0.0,0,,10,4,2,0.0,0.0851,0.0,16,16,8.7,,
00-0001224,Tim Biakabutuka,RB,CAR,2001,5,0,0,0.0,0,,13,5,3,0.0,0.1282,0.0,20,20,11.8,,
00-0001224,Tim Biakabutuka,RB,CAR,2001,6,0,0,0.0,0,,20,4,4,0.0,0.129,0.0,25,24,25.0,,
00-0001317,Will Blackwell,WR,PIT,2001,1,0,0,0.0,0,,0,1,1,0.0,0.0164,0.0,57,51,1.8,,
00-0001335,Jeff Blake,QB,NO,2001,17,1,0,-0.483,0,,1,0,0,0.0,0.0,0.0,17,16,-0.1,,
00-0001361,Drew Bledsoe,QB,NE,2001,1,38,22,5.992,4,,3,0,0,0.0,0.0,,21,18,18.6,,
00-0001361,Drew Bledsoe,QB,NE,2001,2,28,18,-9.832,1,,2,0,0,0.0,0.0,0.0,26,20,3.2,,
00-0001477,Marty Booker,WR,CHI,2001,1,0,0,0.0,0,,0,11,9,12,0.2821,0.3333,28,32,13.9,,
00-0001477,Marty Booker,WR,CHI,2001,2,0,0,0.0,0,,1,10,9,0.0,0.2632,0.0,19,18,24.9,,
00-0001477,Marty Booker,WR,CHI,2001,4,1,1,4.487,0,,1,4,1,0.0,0.1481,0.0,24,25,18.2,,
00-0001477,Marty Booker,WR,CHI,2001,5,0,0,0.0,0,,0,7,5,0.0,0.3333,0.0,32,31,9.8,,
00-0001477,Marty Booker,WR,CHI,2001,6,0,0,0.0,0,,0,7,6,0.0,0.2333,,32,31,17.6,,
00-0001477,Marty Booker,WR,CHI,2001,7,0,0,0.0,0,,0,14,9,5,0.3043,0.4167,30,33,15.7,,
00-0001477,Marty Booker,WR,CHI,2001,8,0,0,0.0,0,,0,13,7,0.0,0.26,0.0,32,43,21.5,,
00-0001477,Marty Booker,WR,CHI,2001,9,0,0,0.0,0,,1,11,8,0.0,0.234,,24,30,15.7,,
00-0001477,Marty Booker,WR,CHI,2001,10,0,0,0.0,0,,0,9,7,0.0,0.36,0.0,29,26,41.5,,
00-0001477,Marty Booker,WR,CHI,2001,11,0,0,0.0,0,,0,5,3,0.0,0.2381,,30,30,3.9,,
00-0001477,Marty Booker,WR,CHI,2001,12,0,0,0.0,0,,0,19,9,4,0.5588,1.0,34,33,16.4,,
00-0001477,Marty Booker,WR,CHI,2001,13,0,0,0.0,0,,0,4,2,24,0.1212,1.0,19,21,3.4,,
00-0001477,Marty Booker,WR,CHI,2001,14,0,0,0.0,0,,1,9,3,0.0,0.3214,0.0,40,37,12.2,,
00-0001477,Marty Booker,WR,CHI,2001,15,0,0,0.0,0,,0,13,7,0.0,0.52,,32,29,14.4,,
00-0001477,Marty Booker,WR,CHI,2001,16,0,0,0.0,0,,0,11,9,0.0,0.3667,,30,27,20.5,,
00-0001477,Marty Booker,WR,CHI,2001,17,1,0,-0.438,0,,0,10,6,0.0,0.3448,,40,41,9.7,,
00-0001532,David Boston,WR,ARI,2001,2,0,0,0.0,0,,0,11,8,0.0,0.4074,0.0,18,18,22.5,,
00-0001532,David Boston,WR,ARI,2001,3,0,0,0.0,0,,1,9,4,18,0.2571,0.7826,15,22,10.6,,
00-0001532,David Boston,WR,ARI,2001,4,0,0,0.0,0,,0,9,4,0.0,0.3103,0.0,28,29,11.1,,
00-0001532,David Boston,WR,ARI,2001,5,0,0,0.0,0,,1,11,6,0.0,0.2973,,25,29,15.6,,
00-0001532,David Boston,WR,ARI,2001,6,0,0,0.0,0,,0,9,7,0.0,0.36,,37,37,26.1,,
00-0001532,David Boston,WR,ARI,2001,7,0,0,0.0,0,,1,11,9,0.0,0.275,0.0,22,23,21.0,,
00-0001532,David Boston,WR,ARI,2001,8,0,0,0.0,0,,0,13,8,40,0.3171,1.0,24,29,21.8,,
00-0001532,David Boston,WR,ARI,2001,9,0,0,0.0,0,,0,13,9,38,0.5,1.0,25,24,26.7,,
00-0001532,David Boston,WR,ARI,2001,10,0,0,0.0,0,,0,9,5,18,0.2812,1.0,26,29,25.0,,
00-0001532,David Boston,WR,ARI,2001,11,0,0,0.0,0,,0,9,6,0.0,0.2903,0.0,24,26,24.1,,
00-0001532,David Boston,WR,ARI,2001,12,0,0,0.0,0,,1,11,6,0.0,0.3056,,34,33,22.2,,
00-0001532,David Boston,WR,ARI,2001,13,0,0,0.0,0,,0,12,6,-3,0.3636,1.0,22,21,19.2,,
00-0001532,David Boston,WR,ARI,2001,14,0,0,0.0,0,,0,16,8,0.0,0.3556,,30,34,16.4,,
00-0001532,David Boston,WR,ARI,2001,15,0,0,0.0,0,,1,11,3,0.0,0.3548,,20,21,5.5,,
00-0001532,David Boston,WR,ARI,2001,16,0,0,0.0,0,,0,14,7,0.0,0.6087,,33,32,31.7,,
00-0001532,David Boston,WR,ARI,2001,17,0,0,0.0,0,,0,7,2,0.0,0.3182,-0.0,17,19,7.8,,
00-0001545,Todd Bouman,QB,MIN,2001,7,2,1,-4.745,2,,1,0,0,0.0,0.0,0.0,18,8,0.1,,
00-0001545,Todd Bouman,QB,MIN,2001,12,15,11,8.159,0,,1,0,0,0.0,0.0,0.0,16,18,14.4,,
00-0001545,Todd Bouman,QB,MIN,2001,13,31,21,19.292,0,,4,0,0,0.0,0.0,0.0,25,23,30.6,,
00-0001545,Todd Bouman,QB,MIN,2001,14,38,18,-5.907,2,,3,0,0,0.0,0.0,0.0,17,17,16.8,,
00-0001545,Todd Bouman,QB,MIN,2001,15,3,0,-2.704,0,,0,0,0,0.0,0.0,0.0,14,15,0.0,,
00-0001627,Corey Bradford,WR,GB,2001,1,0,0,0.0,0,,0,2,2,0.0,0.0741,,29,30,4.0,,
00-0001627,Corey Bradford,WR,GB,2001,2,0,0,0.0,0,,0,4,3,0.0,0.129,0.0,40,42,6.6,,
00-0001627,Corey Bradford,WR,GB,2001,3,0,0,0.0,0,,0,5,4,0.0,0.1316,0.0,31,35,14.9,,
