player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR,pts_above_waiver,VoWP
00-0010500,Derrick Mason,WR,12,140.0,11.67,-53.4,35.9,-0.655,0.408,,
00-0022127,Christopher Witten,TE,13,138.1,10.62,-50.9,34.1,-0.614,0.401,,
00-0022177,Byron Leftwich,QB,6,78.4,13.07,-18.1,30.9,-0.209,0.388,,
00-0024225,Matthew Leinart,QB,10,112.7,11.27,-48.9,31.6,-0.56,0.383,,
00-0020608,David Carr,QB,13,134.3,10.33,-75.2,30.0,-0.855,0.375,,
00-0021192,Anthony Branch,WR,11,125.2,11.38,-57.6,31.6,-0.658,0.37,,
00-0024384,Wali Lundy,RB,10,118.0,11.8,-58.2,31.5,-0.679,0.362,,
00-0024313,Owen Daniels,TE,10,113.6,11.36,-33.2,33.5,-0.4,0.358,,
00-0023502,Charles Frye,QB,12,121.4,10.12,-69.8,27.0,-0.835,0.322,,
00-0002110,Mark Brunell,QB,9,96.4,10.71,-46.6,27.1,-0.576,0.316,,
00-0003035,Desmond Clark,TE,12,123.0,10.25,-49.0,27.5,-0.594,0.306,,
00-0004304,Corey Dillon,RB,13,136.2,10.48,-87.5,25.8,-1.037,0.304,,
00-0023436,Alexander Smith,QB,13,126.2,9.71,-81.3,23.2,-0.936,0.304,,
00-0024236,Laurence Maroney,RB,12,127.2,10.6,-76.5,26.0,-0.912,0.299,,
00-0019559,James Pennington,QB,13,130.9,10.07,-78.8,24.8,-0.932,0.291,,
00-0021236,Randy McMichael,TE,13,129.3,9.95,-55.7,23.6,-0.652,0.289,,
00-0022912,Jonathan Losman,QB,13,129.8,9.98,-77.0,25.3,-0.925,0.288,,
00-0021231,David Garrard,QB,7,80.8,11.54,-31.3,23.8,-0.344,0.286,,
00-0001361,Drew Bledsoe,QB,6,69.4,11.56,-26.9,22.5,-0.342,0.272,,
00-0019863,Dominic Rhodes,RB,13,132.1,10.16,-91.6,21.7,-1.077,0.269,,
00-0021164,DeShaun Foster,RB,11,112.1,10.19,-74.2,21.0,-0.867,0.268,,
00-0019976,Andrew Bennett,WR,12,125.2,10.43,-70.7,21.9,-0.821,0.266,,
00-0019647,Shaun Alexander,RB,7,83.3,11.9,-39.9,22.1,-0.472,0.253,,
00-0013042,Jason Plummer,QB,11,107.8,9.8,-66.5,22.5,-0.807,0.25,,
00-0024267,Gregory Jennings,WR,12,122.5,10.21,-72.5,18.0,-0.833,0.234,,
00-0013888,Marcus Robinson,WR,8,89.1,11.14,-39.0,19.9,-0.47,0.229,,
00-0005755,Jeff Garcia,QB,5,62.0,12.4,-18.8,20.0,-0.223,0.219,,
00-0016550,Amani Toomer,WR,8,86.0,10.75,-39.6,20.4,-0.488,0.218,,
00-0019610,Reuben Droughns,RB,11,112.9,10.26,-77.1,19.0,-0.911,0.217,,
00-0021191,Antonio Bryant,WR,13,128.1,9.85,-81.7,17.1,-0.97,0.202,,
00-0022427,Wesley Welker,WR,13,124.7,9.59,-86.7,13.3,-1.01,0.188,,
00-0023440,Carnell Williams,RB,13,123.6,9.51,-100.0,13.9,-1.161,0.187,,
00-0011754,Randy Moss,WR,12,115.3,9.61,-77.5,13.0,-0.895,0.172,,
00-0023460,Jason Campbell,QB,4,49.6,12.4,-14.1,14.4,-0.16,0.169,,
00-0009163,Eddie Kennison,WR,13,125.8,9.68,-83.6,14.9,-0.994,0.166,,
00-0022055,Seneca Wallace,QB,6,59.0,9.83,-37.7,12.9,-0.435,0.153,,
00-0003739,Daunte Culpepper,QB,4,44.2,11.04,-20.9,12.5,-0.259,0.151,,
00-0024011,Michael Bell,RB,11,105.2,9.56,-86.3,12.5,-0.982,0.146,,
00-0024242,DeAngelo Williams,RB,10,100.5,10.05,-71.4,14.5,-0.865,0.133,,
00-0022879,Drew Carter,WR,8,81.0,10.12,-49.3,11.8,-0.583,0.126,,
00-0004915,Simon Engram,WR,4,44.2,11.05,-19.2,9.9,-0.237,0.119,,
00-0022766,Patrick Crayton,WR,10,94.8,9.48,-67.6,10.5,-0.811,0.117,,
00-0022156,Bryant Johnson,WR,12,112.5,9.38,-82.4,8.8,-0.967,0.115,,
00-0021176,Donald Caldwell,WR,13,124.1,9.55,-86.2,11.6,-1.042,0.105,,
00-0023645,Derek Anderson,QB,2,28.7,14.34,-4.3,9.2,-0.046,0.105,,
00-0023612,Oliver Scaife,TE,11,97.8,8.89,-64.9,8.9,-0.764,0.103,,
00-0023615,Cedric Houston,RB,6,61.8,10.3,-45.1,9.8,-0.525,0.102,,
00-0022102,Douglas Gabriel,WR,8,75.4,9.43,-55.1,8.6,-0.658,0.096,,
00-0022001,Kevin Curtis,WR,11,100.9,9.17,-78.3,7.3,-0.912,0.092,,
00-0020455,Eric Johnson,TE,10,88.2,8.82,-55.6,8.8,-0.682,0.09,,
00-0023465,Earl Miller,TE,12,103.1,8.59,-73.4,6.1,-0.872,0.077,,
00-0024221,Vernon Davis,TE,4,40.2,10.05,-21.2,5.8,-0.243,0.069,,
00-0017644,Jermaine Wiggins,TE,12,102.1,8.51,-73.5,4.7,-0.871,0.061,,
00-0020434,Christopher Weinke,QB,1,15.5,15.52,-1.8,5.5,-0.021,0.061,,
00-0022165,Dallas Clark,TE,11,94.1,8.55,-63.8,5.1,-0.773,0.059,,
00-0008442,James Johnson,QB,13,108.9,8.38,-99.6,4.4,-1.17,0.057,,
00-0017200,Kurtis Warner,QB,4,35.1,8.79,-29.9,3.5,-0.349,0.048,,
00-0008962,Joe Jurevicius,WR,9,82.1,9.12,-65.6,4.2,-0.782,0.043,,
00-0023474,Mark Bradley,WR,4,39.9,9.97,-27.0,3.6,-0.311,0.041,,
00-0024332,Leon Washington,RB,12,105.1,8.76,-101.4,4.1,-1.184,0.04,,
00-0003400,Ernest Conwell,TE,3,23.7,7.9,-14.9,2.4,-0.181,0.036,,
00-0023367,Nathaniel Washington,WR,13,114.8,8.83,-95.8,3.1,-1.137,0.035,,
00-0022701,DeAndre Hackett,WR,10,90.3,9.03,-73.1,4.1,-0.867,0.034,,
00-0022388,Terrance Copper,WR,7,62.9,8.99,-52.0,2.1,-0.602,0.025,,
00-0022064,Arnaz Battle,WR,13,110.1,8.47,-99.7,-0.9,-1.163,0.009,,
00-0024276,Anthony Scheffler,TE,5,42.1,8.42,-34.8,3.0,-0.438,0.004,,
00-0022171,James Washington,WR,3,26.5,8.83,-19.6,0.7,-0.245,0.001,,
00-0022826,Clarence Moore,WR,1,8.1,8.1,-7.2,0.1,-0.084,0.001,,
00-0022889,Reginald Williams,WR,13,110.2,8.48,-100.1,-2.3,-1.134,-0.0,,
00-0019643,Ronald Dayne,RB,8,68.2,8.53,-69.4,1.7,-0.825,-0.002,,
00-0020332,David Martin,TE,8,63.3,7.91,-50.1,0.8,-0.612,-0.003,,
00-0023545,Brandon Jacobs,RB,13,109.5,8.42,-114.1,-0.2,-1.346,-0.004,,
00-0024226,Jay Cutler,QB,2,19.2,9.62,-13.7,-0.3,-0.155,-0.004,,
00-0019127,Todd Yoder,TE,1,7.9,7.9,-6.3,-1.0,-0.076,-0.012,,
00-0021525,Casey Fitzsimmons,TE,1,6.5,6.5,-8.1,-1.4,-0.1,-0.017,,
00-0011770,Eric Moulds,WR,13,108.6,8.35,-104.2,-3.1,-1.201,-0.018,,
00-0024389,Hubert Walker,TE,1,6.0,6.0,-8.4,-1.7,-0.093,-0.019,,
00-0024404,Jeffrey Webb,WR,1,5.3,5.3,-11.1,-1.6,-0.133,-0.02,,
00-0020462,LaMont Jordan,RB,9,70.8,7.87,-79.4,-1.9,-0.95,-0.021,,
00-0022431,Arandric Carthon,RB,1,6.4,6.4,-10.1,-2.0,-0.121,-0.024,,
00-0021756,Will Heller,TE,2,15.2,7.6,-15.9,-2.4,-0.179,-0.025,,
00-0020480,Sage Rosenfels,QB,3,21.1,7.03,-28.3,-2.2,-0.327,-0.028,,
00-0022164,Kyle Boller,QB,3,20.1,6.69,-26.2,-2.1,-0.31,-0.032,,
00-0006355,Trent Green,QB,5,41.6,8.32,-36.7,-2.0,-0.434,-0.036,,
00-0000865,Charles Batch,QB,5,36.1,7.22,-44.2,-4.7,-0.488,-0.037,,
00-0021304,John Gilmore,TE,3,21.5,7.17,-18.7,-2.6,-0.235,-0.038,,
00-0023456,Matthew Jones,WR,10,84.2,8.42,-78.0,-3.7,-0.905,-0.04,,
00-0021403,Chad Mustard,TE,1,5.3,5.3,-9.3,-3.6,-0.107,-0.042,,
00-0022907,Nathan Lawrie,TE,1,3.2,3.2,-11.2,-3.5,-0.134,-0.043,,
00-0023953,Samuel Hurd,WR,2,12.5,6.25,-21.8,-3.9,-0.257,-0.047,,
00-0021813,Gabriel Reid,TE,1,3.4,3.4,-9.0,-4.4,-0.11,-0.054,,
00-0023867,RaTavious Biddle,WR,1,5.1,5.1,-11.8,-5.0,-0.129,-0.055,,
00-0020525,Roderick Gardner,WR,1,3.7,3.7,-10.2,-4.0,-0.14,-0.056,,
00-0022781,Michael Jenkins,WR,13,106.1,8.16,-106.7,-5.6,-1.243,-0.057,,
00-0023623,Tab Perry,WR,2,13.5,6.75,-16.5,-4.6,-0.205,-0.058,,
00-0020315,Derrick Blaylock,RB,2,12.2,6.1,-20.7,-4.8,-0.255,-0.06,,
00-0012642,David Patten,WR,1,3.5,3.5,-13.8,-5.0,-0.161,-0.06,,
00-0019703,Jerry Porter,WR,1,2.9,2.9,-12.4,-5.1,-0.142,-0.06,,
00-0024380,Quinn Sypniewski,TE,1,2.1,2.1,-12.3,-5.6,-0.135,-0.062,,
00-0020985,Dwayne Blakley,TE,2,9.9,4.95,-19.1,-5.7,-0.22,-0.064,,
00-0021255,John Owens,TE,1,1.9,1.9,-12.5,-5.8,-0.137,-0.064,,
00-0013268,Richard Proehl,WR,1,4.3,4.3,-12.6,-5.8,-0.137,-0.064,,
00-0022005,Christopher Simms,QB,3,20.1,6.7,-28.0,-4.7,-0.342,-0.065,,
00-0005589,Gustave Frerotte,QB,1,1.1,1.08,-15.0,-5.6,-0.17,-0.066,,
00-0021780,Aaron Moorehead,WR,1,3.7,3.7,-12.3,-5.6,-0.145,-0.068,,
00-0021206,Joshua McCown,QB,1,3.5,3.5,-12.1,-6.0,-0.137,-0.069,,
00-0023310,Lance Moore,WR,1,2.0,2.0,-14.1,-5.7,-0.169,-0.07,,
00-0022724,Sean McHugh,TE,1,2.2,2.2,-12.4,-5.7,-0.151,-0.071,,
00-0006627,Az-Zahir Hakim,WR,5,31.8,6.36,-48.9,-7.4,-0.568,-0.073,,
00-0021159,Jerramy Stevens,TE,6,43.4,7.23,-48.3,-6.4,-0.551,-0.073,,
00-0021183,Doug Jolley,TE,1,2.2,2.2,-12.2,-6.3,-0.143,-0.075,,
00-0020550,Darnell Dinkins,TE,2,10.4,5.2,-18.7,-6.5,-0.216,-0.075,,
00-0023521,Kevin Everett,TE,1,1.6,1.6,-10.8,-6.2,-0.131,-0.076,,
00-0024189,Derrick Ross,RB,1,0.8,0.8,-15.7,-6.3,-0.185,-0.076,,
00-0023547,Ciatrick Fason,RB,3,20.8,6.93,-35.8,-6.9,-0.393,-0.077,,
00-0021379,Patrick Ramsey,QB,1,0.0,0.0,-16.1,-6.7,-0.181,-0.078,,
00-0024305,Maurice Stovall,WR,1,2.1,2.1,-15.1,-6.9,-0.17,-0.079,,
00-0021629,James Adkisson,WR,1,1.9,1.9,-12.0,-5.8,-0.163,-0.08,,
00-0020565,Cleotha Lemon,QB,1,-0.2,-0.2,-16.3,-6.9,-0.183,-0.08,,
00-0022746,Jeffrey Dugan,TE,3,18.4,6.13,-24.9,-7.1,-0.283,-0.081,,
00-0021980,George Wrighster,TE,12,90.3,7.52,-84.3,-7.8,-0.997,-0.082,,
00-0021886,Walter Young,WR,1,2.7,2.7,-14.2,-7.4,-0.154,-0.082,,
00-0019590,Chad Morton,RB,1,2.2,2.2,-14.2,-6.4,-0.179,-0.083,,
00-0023452,Michael Williams,WR,1,1.7,1.7,-14.7,-7.2,-0.166,-0.083,,
00-0007546,James Hodgins,RB,1,1.6,1.6,-17.6,-7.2,-0.197,-0.083,,
00-0020617,Nathan Jackson,TE,2,10.2,5.1,-19.9,-7.3,-0.226,-0.084,,
00-0009443,Brian Kozlowski,TE,1,1.6,1.6,-13.0,-7.3,-0.148,-0.085,,
00-0019623,Timothy Rattay,QB,1,2.3,2.32,-15.0,-7.7,-0.163,-0.085,,
00-0023490,Roscoe Parrish,WR,8,61.8,7.72,-68.5,-7.4,-0.799,-0.086,,
00-0023064,Marquis Weeks,RB,1,0.8,0.8,-15.8,-7.0,-0.188,-0.086,,
00-0022872,Cedric Cobbs,RB,1,0.9,0.9,-16.4,-7.0,-0.196,-0.086,,
00-0020735,Derrick Lewis,WR,1,1.5,1.5,-14.9,-7.4,-0.169,-0.086,,
00-0021175,Andre Davis,WR,1,1.5,1.5,-14.9,-7.4,-0.169,-0.086,,
00-0020904,Eric Parker,WR,13,102.0,7.85,-107.4,-8.9,-1.256,-0.087,,
00-0024174,Glenn Holt,WR,1,1.3,1.3,-15.1,-7.6,-0.171,-0.088,,
00-0006777,Karl Hankton,WR,1,2.1,2.1,-14.8,-8.0,-0.16,-0.088,,
00-0022228,Richard Alexis,RB,1,0.5,0.5,-16.8,-7.4,-0.2,-0.091,,
00-0020305,Adam Feeley,QB,1,-1.2,-1.16,-17.3,-7.9,-0.193,-0.091,,
00-0021982,Justin Gage,WR,2,8.8,4.4,-20.9,-6.9,-0.269,-0.092,,
00-0022801,Quincy Wilson,RB,1,0.2,0.2,-16.4,-7.6,-0.194,-0.093,,
00-0010747,Freddy McCrary,RB,2,9.1,4.55,-26.6,-8.1,-0.305,-0.094,,
00-0023506,Edwin Smith,TE,10,69.1,6.91,-79.2,-9.4,-0.919,-0.095,,
00-0022124,Taylor Jacobs,WR,1,1.5,1.5,-15.4,-8.6,-0.166,-0.095,,
00-0022006,Artose Pinner,RB,5,36.9,7.38,-48.7,-4.1,-0.6,-0.096,,
00-0020490,Koren Robinson,WR,3,15.9,5.3,-31.5,-8.0,-0.384,-0.096,,
00-0024334,Brandon Marshall,WR,5,36.6,7.32,-47.4,-8.4,-0.542,-0.096,,
00-0023222,Carlyle Holiday,WR,1,1.3,1.3,-15.6,-8.8,-0.168,-0.097,,
00-0023426,Keylon Kincade,RB,1,0.9,0.9,-16.5,-8.5,-0.185,-0.098,,
00-0024296,Charlie Whitehurst,QB,2,7.3,3.65,-26.0,-8.5,-0.308,-0.103,,
00-0021927,David Tyree,WR,6,45.5,7.58,-56.8,-9.1,-0.649,-0.105,,
00-0019153,Marlion Jackson,RB,1,0.2,0.2,-17.2,-9.2,-0.193,-0.106,,
00-0023258,Brad Cieslak,TE,2,8.9,4.45,-19.9,-8.9,-0.233,-0.106,,
00-0003292,Kerry Collins,QB,3,16.0,5.32,-32.1,-8.9,-0.381,-0.107,,
00-0021357,Roderick Cartwright,RB,1,-0.5,-0.5,-16.6,-9.0,-0.191,-0.107,,
00-0024044,Devale Ellis,WR,2,8.0,4.0,-25.5,-9.0,-0.298,-0.107,,
00-0024398,Adam Jennings,WR,1,-0.4,-0.4,-17.0,-9.0,-0.197,-0.107,,
00-0016193,Vincent Testaverde,QB,1,-0.3,-0.3,-15.0,-9.3,-0.175,-0.111,,
00-0024279,Tarvaris Jackson,QB,1,-0.4,-0.4,-16.0,-9.9,-0.179,-0.113,,
00-0024240,Santonio Holmes,WR,13,102.8,7.91,-107.8,-8.9,-1.286,-0.117,,
00-0022057,LaBrandon Toefield,RB,1,-0.5,-0.5,-16.9,-9.1,-0.21,-0.117,,
00-0019997,Antonio Chatman,WR,2,5.2,2.6,-28.1,-10.1,-0.328,-0.12,,
00-0019794,Aveion Cason,RB,2,6.4,3.2,-30.4,-10.4,-0.349,-0.123,,
00-0022060,Aaron Walker,TE,2,5.2,2.6,-23.6,-11.0,-0.267,-0.127,,
00-0021509,Sateki Mahe,RB,2,5.3,2.65,-28.9,-10.5,-0.34,-0.127,,
00-0022847,Benjamin Hartsock,TE,2,5.5,2.75,-25.6,-11.3,-0.285,-0.128,,
00-0024408,Bruce Gradkowski,QB,12,83.1,6.92,-106.4,-13.0,-1.227,-0.13,,
00-0004637,Jason Dunn,TE,2,4.3,2.15,-23.9,-10.8,-0.284,-0.131,,
00-0022773,Brandon Miree,RB,3,13.3,4.43,-37.8,-11.0,-0.442,-0.132,,
00-0023576,Damien Nash,RB,3,14.7,4.9,-39.5,-11.5,-0.448,-0.132,,
00-0020452,Cedrick Wilson,WR,11,82.3,7.48,-97.4,-10.5,-1.166,-0.133,,
00-0024324,Jason Avant,WR,2,3.8,1.9,-29.5,-11.5,-0.344,-0.138,,
00-0005101,Christian Fauria,TE,2,4.7,2.35,-21.6,-11.5,-0.259,-0.14,,
00-0020405,Marques Tuiasosopo,QB,2,4.6,2.31,-26.8,-11.2,-0.332,-0.141,,
00-0023503,Courtney Roby,WR,2,4.8,2.4,-27.7,-12.2,-0.314,-0.141,,
00-0015601,Aaron Stecker,RB,6,36.7,6.12,-65.1,-11.9,-0.766,-0.143,,
00-0001823,Aaron Brooks,QB,6,40.2,6.71,-55.8,-12.1,-0.648,-0.146,,
00-0015754,Brandon Stokley,WR,4,22.5,5.62,-41.5,-13.6,-0.474,-0.146,,
00-0023657,Paris Warren,WR,2,5.5,2.75,-28.3,-13.0,-0.316,-0.147,,
00-0022026,Brooks Bollinger,QB,2,3.8,1.92,-29.2,-12.7,-0.329,-0.147,,
00-0002068,Troy Brown,WR,12,90.1,7.51,-104.1,-14.7,-1.204,-0.149,,
00-0023159,Kevin Harris,RB,2,4.0,2.0,-33.5,-13.2,-0.373,-0.152,,
00-0022307,Jamal Jones,WR,3,12.9,4.3,-37.6,-13.1,-0.429,-0.154,,
00-0020428,Robert Ferguson,WR,3,14.1,4.7,-33.2,-12.5,-0.401,-0.155,,
00-0021212,Clifford Russell,WR,2,3.4,1.7,-29.0,-12.8,-0.341,-0.155,,
00-0024301,John Thomas,TE,3,9.7,3.23,-34.2,-12.3,-0.415,-0.155,,
00-0011641,Sean Morey,WR,2,4.9,2.45,-28.9,-13.6,-0.323,-0.155,,
00-0021317,Bryan Fletcher,TE,8,50.8,6.35,-67.6,-14.2,-0.77,-0.158,,
00-0021166,Joshua Reed,WR,9,63.1,7.01,-83.5,-13.6,-0.985,-0.159,,
00-0019721,Travis Taylor,WR,13,98.2,7.55,-112.1,-14.3,-1.318,-0.159,,
00-0022555,Benjamin Utecht,TE,11,77.3,7.03,-85.6,-13.2,-1.007,-0.159,,
00-0023889,Christopher Francies,WR,2,3.6,1.8,-30.5,-13.8,-0.346,-0.16,,
00-0022704,Courtney Anderson,TE,9,58.2,6.47,-69.9,-13.8,-0.834,-0.163,,
00-0019533,Patrick Pass,RB,2,4.5,2.25,-32.9,-14.4,-0.36,-0.163,,
