player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR,pts_above_waiver,VoWP
00-0011425,Peter Mitchell,TE,13,137.8,10.6,-30.2,43.9,-0.391,0.545,,
00-0003396,Curtis Conway,WR,8,106.0,13.25,-22.2,44.1,-0.268,0.539,,
00-0012953,Carl Pickens,WR,14,151.0,10.79,-67.6,44.5,-0.861,0.538,,
00-0003535,Timothy Couch,QB,14,145.1,10.37,-76.2,40.9,-0.931,0.531,,
00-0004574,Rickey Dudley,TE,13,137.6,10.58,-30.4,43.7,-0.406,0.525,,
00-0017486,Tyrone Wheatley,RB,13,138.1,10.62,-58.5,41.5,-0.729,0.519,,
00-0000232,Terry Allen,RB,13,135.4,10.42,-61.2,38.8,-0.756,0.51,,
00-0008313,Vanchi Jefferson,WR,13,138.7,10.67,-65.0,39.8,-0.806,0.501,,
00-0006423,Brian Griese,QB,11,120.8,10.98,-52.0,38.7,-0.628,0.495,,
00-0004915,Simon Engram,WR,13,135.9,10.45,-66.6,37.8,-0.838,0.492,,
00-0006212,Kent Graham,QB,9,102.0,11.33,-35.9,36.1,-0.43,0.486,,
00-0000104,Troy Aikman,QB,11,122.1,11.1,-54.6,40.3,-0.686,0.485,,
00-0017697,Terrence Wilkins,WR,11,117.6,10.69,-51.5,33.3,-0.643,0.44,,
00-0013639,Jerry Rice,WR,13,136.9,10.53,-67.0,37.3,-0.859,0.436,,
00-0000722,Anthony Banks,QB,8,98.4,12.3,-31.2,38.0,-0.417,0.436,,
00-0006627,Az-Zahir Hakim,WR,10,115.2,11.52,-42.6,38.4,-0.543,0.427,,
00-0004780,Troy Edwards,WR,13,132.3,10.18,-71.6,32.7,-0.884,0.425,,
00-0000145,Derrick Alexander,WR,13,134.2,10.32,-70.8,34.9,-0.887,0.419,,
00-0010137,Ray Lucas,QB,6,81.9,13.65,-13.3,35.0,-0.183,0.404,,
00-0015286,Robert Smith,RB,10,108.2,10.82,-42.0,32.7,-0.547,0.394,,
00-0016534,Billy Tolliver,QB,9,97.4,10.82,-40.7,31.6,-0.535,0.384,,
00-0003761,Randall Cunningham,QB,6,74.8,12.47,-16.9,30.9,-0.231,0.381,,
00-0018343,Frank Wycheck,TE,13,126.3,9.72,-40.3,32.0,-0.534,0.374,,
00-0011081,Natrone Means,RB,6,71.0,11.83,-18.7,27.5,-0.249,0.36,,
00-0006210,Jeffrey Graham,WR,13,127.7,9.82,-72.5,29.3,-0.932,0.354,,
00-0009163,Eddie Kennison,WR,13,124.9,9.61,-80.2,25.9,-0.973,0.353,,
00-0012261,Neil O'Donnell,QB,6,69.8,11.64,-24.0,24.5,-0.283,0.333,,
00-0013785,Ronald Rivers,RB,6,69.4,11.57,-17.5,25.8,-0.239,0.323,,
00-0000745,Atiim Barber,RB,13,120.1,9.24,-76.5,23.5,-0.936,0.321,,
00-0002876,Christopher Chandler,QB,10,102.6,10.26,-56.0,28.0,-0.724,0.319,,
00-0005668,Oronde Gadsden,WR,12,118.3,9.86,-68.4,27.4,-0.884,0.312,,
00-0015048,David Sloan,TE,13,120.2,9.25,-46.6,25.6,-0.6,0.311,,
00-0006331,D'Tanyian Green,WR,13,126.3,9.72,-78.7,27.0,-0.997,0.303,,
00-0011276,James Miller,QB,5,61.6,12.32,-17.8,25.6,-0.238,0.301,,
00-0017162,Hines Ward,WR,13,124.7,9.59,-79.2,25.1,-1.015,0.295,,
00-0014328,Frank Sanders,WR,13,121.3,9.33,-83.1,22.0,-1.039,0.289,,
00-0014722,Shannon Sharpe,TE,5,56.9,11.38,-6.0,21.3,-0.08,0.27,,
00-0016098,Frederick Taylor,RB,7,70.0,10.0,-35.6,20.1,-0.434,0.257,,
00-0007835,Damon Huard,QB,8,76.2,9.53,-47.4,17.6,-0.577,0.247,,
00-0015700,Kordell Stewart,QB,13,117.1,9.0,-88.3,19.8,-1.1,0.242,,
00-0004694,Kevin Dyson,WR,13,120.5,9.27,-83.9,21.2,-1.054,0.236,,
00-0010560,Michael Matthews,QB,7,71.3,10.18,-42.3,18.6,-0.529,0.236,,
00-0011869,Adrian Murrell,RB,13,114.6,8.82,-84.5,18.3,-1.072,0.233,,
00-0006808,James Harbaugh,QB,11,101.7,9.25,-72.7,19.8,-0.917,0.233,,
00-0004293,Trent Dilfer,QB,10,90.2,9.02,-67.6,17.6,-0.848,0.229,,
00-0002861,Byron Chamberlain,TE,11,93.1,8.46,-49.8,15.6,-0.597,0.223,,
00-0007520,Leroy Hoard,RB,12,106.4,8.87,-74.1,17.2,-0.948,0.211,,
00-0002962,Wayne Chrebet,WR,8,81.3,10.16,-43.7,18.6,-0.569,0.206,,
00-0013097,Keith Poole,WR,12,107.1,8.92,-83.8,15.3,-1.042,0.199,,
00-0011601,Robert Moore,WR,10,93.1,9.31,-65.5,15.4,-0.806,0.191,,
00-0013728,Allen Riemersma,TE,11,90.7,8.25,-47.0,13.8,-0.599,0.19,,
00-0016538,Michael Tomczak,QB,6,62.4,10.39,-36.1,16.0,-0.446,0.183,,
00-0010824,Otis McDuffie,WR,10,87.7,8.77,-67.0,14.7,-0.866,0.181,,
00-0007681,Torry Holt,WR,12,105.2,8.77,-80.3,14.0,-1.025,0.164,,
00-0001627,Corey Bradford,WR,13,111.5,8.58,-90.7,11.9,-1.11,0.161,,
00-0008044,Michael Irvin,WR,4,44.7,11.17,-20.7,15.3,-0.276,0.16,,
00-0005755,Jeff Garcia,QB,10,89.9,8.99,-67.1,15.2,-0.849,0.16,,
00-0010379,Daniel Marino,QB,8,75.3,9.41,-53.7,14.4,-0.666,0.153,,
00-0007969,Richard Huntley,RB,13,111.9,8.61,-85.3,14.8,-1.099,0.149,,
00-0005379,Glenn Foley,QB,1,17.2,17.22,1.9,10.3,0.025,0.132,,
00-0003103,Cameron Cleeland,TE,9,71.9,7.99,-44.7,7.5,-0.544,0.116,,
00-0005720,Joseph Galloway,WR,5,49.7,9.94,-32.6,9.0,-0.396,0.101,,
00-0004054,Terrell Davis,RB,4,36.7,9.18,-23.3,7.8,-0.302,0.097,,
00-0003292,Kerry Collins,QB,7,64.0,9.14,-49.3,11.5,-0.635,0.093,,
00-0011244,Christopher Miller,QB,3,29.1,9.69,-16.8,7.6,-0.215,0.092,,
00-0017924,Roland Williams,TE,9,72.4,8.04,-40.2,7.9,-0.517,0.091,,
00-0013512,Willie Reed,WR,13,105.7,8.13,-97.9,6.6,-1.215,0.089,,
00-0011378,Rick Mirer,QB,7,55.4,7.91,-54.7,5.0,-0.681,0.085,,
00-0000279,Kimble Anders,RB,2,20.5,10.25,-9.4,6.2,-0.113,0.081,,
00-0008598,Patrick Johnson,WR,7,60.7,8.67,-50.6,6.8,-0.63,0.079,,
00-0001477,Marty Booker,WR,5,48.2,9.64,-32.2,8.7,-0.397,0.075,,
00-0009550,David LaFleur,TE,13,100.7,7.75,-68.4,6.7,-0.873,0.069,,
00-0009266,Shaun King,QB,3,30.3,10.09,-21.3,5.7,-0.247,0.069,,
00-0002787,Stoney Case,QB,8,63.7,7.96,-64.2,3.5,-0.784,0.066,,
00-0013262,Stanley Pritchett,RB,11,88.0,8.0,-77.6,6.2,-0.984,0.066,,
00-0011506,Joe Montgomery,RB,3,29.6,9.87,-17.3,5.2,-0.219,0.058,,
00-0003271,Cecil Collins,RB,8,59.6,7.45,-53.9,3.5,-0.694,0.056,,
00-0009007,Daniel Kanell,QB,2,18.2,9.12,-12.3,4.3,-0.159,0.056,,
00-0007661,Priest Holmes,RB,4,35.5,8.88,-28.8,5.0,-0.36,0.049,,
00-0018441,Jon Young,QB,3,24.5,8.18,-22.2,2.4,-0.266,0.038,,
00-0014759,Rashaan Shehee,RB,8,59.4,7.42,-59.3,1.6,-0.759,0.021,,
00-0007744,Joseph Horn,WR,12,92.5,7.71,-97.8,0.4,-1.207,0.019,,
00-0013013,Michael Pittman,RB,10,74.5,7.45,-75.0,2.6,-0.967,0.018,,
00-0004524,Troy Drayton,TE,11,79.5,7.23,-62.7,0.2,-0.784,0.017,,
00-0008454,Charles Johnson,WR,11,80.4,7.31,-87.8,-0.1,-1.108,0.015,,
00-0013080,Marcus Pollard,TE,12,89.6,7.47,-65.1,3.2,-0.848,0.013,,
00-0006949,Jackie Harris,TE,8,59.0,7.38,-47.6,0.9,-0.587,0.013,,
00-0000422,Justin Armour,WR,11,84.0,7.64,-87.7,0.2,-1.099,0.012,,
00-0008046,Sedrick Irvin,RB,10,71.2,7.12,-79.6,-0.7,-0.997,0.007,,
00-0007530,Billy Joe Hobert,QB,8,58.5,7.31,-72.8,-0.5,-0.886,0.005,,
00-0013499,Andre Reed,WR,13,97.1,7.47,-103.6,-0.0,-1.316,0.002,,
00-0010994,Kevin McLeod,RB,1,7.3,7.3,-10.1,-0.4,-0.122,-0.005,,
00-0015655,Tremayne Stephens,RB,8,58.1,7.26,-60.3,0.5,-0.79,-0.01,,
00-0004824,Keith Elias,RB,1,6.2,6.2,-12.1,-1.1,-0.151,-0.014,,
00-0002873,Robert Chancey,RB,1,5.7,5.7,-8.6,-1.6,-0.105,-0.02,,
00-0016193,Vincent Testaverde,QB,1,5.8,5.84,-11.3,-1.8,-0.132,-0.022,,
00-0012931,Lawrence Phillips,RB,8,55.6,6.95,-60.2,-2.1,-0.772,-0.022,,
00-0015152,Detron Smith,RB,1,4.3,4.3,-10.6,-2.1,-0.135,-0.027,,
00-0002958,Mark Chmura,TE,2,13.0,6.5,-15.4,-2.1,-0.192,-0.029,,
00-0016331,Thurman Thomas,RB,2,13.0,6.5,-19.4,-2.6,-0.227,-0.029,,
00-0011341,Brian Milne,RB,1,5.0,5.0,-10.0,-2.9,-0.117,-0.035,,
00-0011568,Herman Moore,WR,3,23.5,7.83,-26.9,-2.5,-0.32,-0.035,,
00-0001661,Kyle Brady,TE,11,75.2,6.84,-64.2,-3.4,-0.817,-0.036,,
00-0012480,Ken Oxendine,RB,11,80.3,7.3,-87.7,-1.7,-1.129,-0.036,,
00-0008224,Mitchel Jacoby,TE,1,2.1,2.1,-7.5,-2.7,-0.1,-0.037,,
00-0002985,Peter Chryplewicz,TE,1,4.8,4.8,-6.8,-2.8,-0.089,-0.037,,
00-0015063,Torrance Small,WR,13,95.5,7.35,-108.4,-3.8,-1.342,-0.038,,
00-0013308,Lovett Purnell,TE,1,4.0,4.0,-12.2,-2.9,-0.155,-0.038,,
00-0012832,Wilmont Perry,RB,3,21.7,7.23,-27.0,-3.1,-0.321,-0.039,,
00-0000316,Jamal Anderson,RB,2,11.3,5.65,-18.6,-3.0,-0.231,-0.041,,
00-0001938,Gary Brown,RB,3,18.9,6.3,-21.7,-2.7,-0.294,-0.041,,
00-0002701,Rae Carruth,WR,5,34.4,6.88,-42.1,-2.5,-0.554,-0.043,,
00-0008529,James Johnson,RB,12,85.6,7.13,-92.5,-2.8,-1.18,-0.048,,
00-0002068,Troy Brown,WR,9,66.0,7.33,-79.3,-4.4,-0.968,-0.048,,
00-0017110,Christopher Walsh,WR,2,10.4,5.2,-23.8,-4.9,-0.285,-0.056,,
00-0004004,John Davis,TE,2,9.7,4.85,-13.9,-5.0,-0.177,-0.064,,
00-0006380,Scott Greene,RB,1,1.4,1.4,-13.5,-5.0,-0.17,-0.065,,
00-0008612,Rob Johnson,QB,1,2.9,2.94,-11.4,-4.6,-0.155,-0.065,,
00-0008575,Malcolm Johnson,WR,1,2.8,2.8,-13.3,-5.6,-0.158,-0.068,,
00-0012556,De'Monn Parker,RB,5,35.9,7.18,-44.2,-3.5,-0.553,-0.071,,
00-0008763,Isaac Jones,WR,1,1.8,1.8,-13.2,-5.6,-0.164,-0.071,,
00-0011488,Rodrick Monroe,TE,1,2.3,2.3,-11.9,-5.8,-0.142,-0.071,,
00-0002380,Steven Bush,RB,1,1.4,1.4,-11.6,-5.6,-0.15,-0.074,,
00-0009868,Jeffrey Lewis,QB,1,0.7,0.74,-13.9,-5.8,-0.172,-0.074,,
00-0016232,Chris Thomas,WR,1,1.6,1.6,-13.4,-5.8,-0.166,-0.074,,
00-0011524,Harold Moon,QB,1,0.8,0.8,-14.7,-5.7,-0.186,-0.075,,
00-0000552,Obafemi Ayanbadejo,RB,1,1.2,1.2,-13.1,-6.1,-0.158,-0.075,,
00-0016440,James Thrash,WR,2,10.7,5.35,-22.1,-6.1,-0.263,-0.075,,
00-0001719,Christopher Brazzell,WR,1,2.2,2.2,-13.9,-6.2,-0.165,-0.075,,
00-0015091,Antowain Smith,RB,13,87.5,6.73,-108.3,-6.7,-1.359,-0.077,,
00-0008660,Daryl Johnston,RB,1,1.4,1.4,-13.6,-6.5,-0.158,-0.077,,
00-0007093,Andre Hastings,WR,12,87.5,7.29,-102.9,-4.6,-1.296,-0.077,,
00-0004871,Jerry Ellison,RB,1,0.8,0.8,-14.2,-5.7,-0.186,-0.077,,
00-0003035,Desmond Clark,TE,1,2.0,2.0,-11.3,-5.5,-0.158,-0.078,,
00-0017209,Christopher Warren,RB,13,89.5,6.88,-106.0,-6.6,-1.324,-0.079,,
00-0001919,Derek Brown,TE,1,0.0,0.0,-11.2,-6.1,-0.145,-0.08,,
00-0004294,Kenneth Dilger,TE,12,80.6,6.72,-74.1,-6.9,-0.93,-0.081,,
00-0018483,Eric Zeier,QB,2,7.5,3.75,-25.6,-7.2,-0.305,-0.082,,
00-0018608,Reginald Davis,TE,5,31.6,6.32,-31.6,-6.7,-0.391,-0.083,,
00-0003039,Gregory Clark,TE,9,59.3,6.59,-60.3,-7.2,-0.756,-0.085,,
00-0005903,Jammi German,WR,5,30.7,6.14,-47.6,-6.8,-0.599,-0.085,,
00-0006666,James Hall,TE,2,5.2,2.6,-17.4,-7.2,-0.211,-0.086,,
00-0018518,Scott Zolak,QB,1,-0.2,-0.2,-14.9,-6.8,-0.183,-0.086,,
00-0008391,Travis Jervey,RB,1,0.6,0.6,-16.8,-7.1,-0.197,-0.086,,
00-0017301,Edwin Watson,RB,1,0.6,0.6,-16.8,-7.1,-0.197,-0.086,,
00-0004200,Autry Denson,RB,1,0.5,0.5,-16.9,-7.2,-0.198,-0.087,,
00-0008570,LeShon Johnson,RB,8,48.9,6.11,-71.7,-8.2,-0.894,-0.088,,
00-0001471,Steven Bono,QB,1,-0.2,-0.2,-15.7,-6.7,-0.198,-0.088,,
00-0002565,Daniel Campbell,TE,1,0.0,0.0,-16.2,-6.9,-0.202,-0.089,,
00-0007832,Robert Hoying,QB,1,0.4,0.4,-15.6,-6.6,-0.201,-0.089,,
00-0005620,Chris Fuamatu-Ma'afala,RB,1,0.4,0.4,-14.5,-7.3,-0.172,-0.089,,
00-0016677,Jerame Tuman,TE,1,0.0,0.0,-12.8,-6.9,-0.163,-0.09,,
00-0016821,Franklin Van Dyke,WR,1,0.0,0.0,-16.9,-7.3,-0.2,-0.09,,
00-0008568,William Johnson,RB,1,0.2,0.2,-14.8,-7.7,-0.171,-0.091,,
00-0006100,Pete Gonzalez,QB,1,0.0,0.02,-17.1,-7.7,-0.196,-0.091,,
00-0015082,Kabisa Smith,QB,7,43.2,6.17,-66.4,-7.4,-0.845,-0.091,,
00-0010762,Antwone McCullough,WR,2,7.5,3.75,-22.4,-6.9,-0.291,-0.091,,
00-0008400,James Jett,WR,13,91.5,7.04,-112.2,-7.4,-1.407,-0.092,,
00-0006410,Christopher Greisen,QB,1,0.2,0.16,-15.8,-6.9,-0.204,-0.092,,
00-0014729,Bobby Shaw,WR,6,41.2,6.87,-59.4,-7.6,-0.707,-0.093,,
00-0017922,Rodney Williams,WR,1,0.0,0.0,-15.0,-7.4,-0.184,-0.094,,
00-0008156,Lenzie Jackson,WR,1,0.0,0.0,-15.0,-7.4,-0.184,-0.094,,
00-0017121,Steven Walsh,QB,1,-0.9,-0.88,-15.5,-7.5,-0.191,-0.095,,
00-0006359,Yatil Green,WR,5,33.7,6.74,-49.8,-7.6,-0.594,-0.096,,
00-0005600,John Friesz,QB,1,-0.2,-0.2,-16.2,-7.2,-0.208,-0.097,,
00-0007798,Desmond Howard,WR,1,0.0,0.0,-14.2,-7.2,-0.19,-0.099,,
00-0015754,Brandon Stokley,WR,1,0.0,0.0,-14.2,-7.2,-0.19,-0.099,,
00-0016838,Gregory Van Pelt,QB,1,0.3,0.26,-14.0,-7.3,-0.189,-0.101,,
00-0002942,Darrin Chiaverini,WR,11,76.9,6.99,-95.6,-6.8,-1.202,-0.102,,
00-0005902,Joe Germaine,QB,1,-0.2,-0.2,-16.4,-7.5,-0.216,-0.103,,
00-0000166,Stephen Alexander,TE,12,79.4,6.62,-76.0,-8.4,-0.949,-0.104,,
00-0004230,Ty Detmer,QB,3,13.7,4.56,-34.0,-8.7,-0.408,-0.104,,
00-0017415,William Weldon,QB,1,-1.2,-1.2,-16.5,-8.1,-0.205,-0.104,,
00-0014256,Rashaan Salaam,RB,1,0.2,0.2,-14.0,-7.3,-0.192,-0.104,,
00-0003739,Daunte Culpepper,QB,1,-0.4,-0.4,-16.6,-7.7,-0.219,-0.106,,
00-0009842,Chad Lewis,TE,4,22.6,5.65,-31.3,-9.1,-0.372,-0.109,,
00-0003142,Ben Coates,TE,12,78.3,6.52,-76.7,-8.0,-0.986,-0.114,,
00-0015452,Blake Spence,TE,2,4.3,2.15,-23.1,-8.7,-0.296,-0.114,,
00-0011434,William Mitchell,QB,1,-2.0,-1.98,-17.3,-8.9,-0.213,-0.114,,
00-0013523,Robert Reed,WR,1,-0.9,-0.9,-18.8,-10.3,-0.204,-0.116,,
00-0012732,Rodney Peete,QB,1,-1.8,-1.78,-17.7,-8.8,-0.226,-0.118,,
00-0011333,John Mills,RB,2,6.0,3.0,-22.5,-8.8,-0.294,-0.119,,
00-0008704,Charlie Jones,WR,4,19.7,4.92,-41.8,-9.5,-0.524,-0.12,,
00-0010092,Kamil Loud,WR,3,12.6,4.2,-29.8,-9.0,-0.398,-0.122,,
00-0010333,Kris Mangum,TE,2,2.1,1.05,-20.5,-10.3,-0.246,-0.123,,
00-0002743,Kenneth Carter,RB,3,12.9,4.3,-33.7,-8.9,-0.432,-0.124,,
00-0012370,Brock Olivo,RB,2,6.5,3.25,-27.3,-10.6,-0.314,-0.124,,
00-0010107,Derek Loville,RB,6,33.5,5.58,-58.7,-11.5,-0.705,-0.13,,
00-0008346,James Jenkins,TE,2,4.5,2.25,-19.7,-10.8,-0.237,-0.13,,
00-0013042,Jason Plummer,QB,9,60.0,6.66,-83.4,-8.5,-1.05,-0.131,,
00-0003715,Carlester Crumpler,TE,3,12.5,4.17,-30.5,-11.5,-0.366,-0.134,,
00-0004541,Donald Driver,WR,3,12.1,4.03,-35.9,-11.0,-0.433,-0.138,,
00-0013712,Mikhael Ricks,TE,13,82.5,6.35,-85.0,-10.8,-1.081,-0.139,,
00-0008196,Terrance Jackson,RB,2,3.7,1.85,-28.7,-11.9,-0.336,-0.143,,
00-0013176,Ronnie Powell,WR,2,4.1,2.05,-28.4,-11.2,-0.348,-0.143,,
00-0006155,Lennox Gordon,RB,2,3.3,1.65,-25.9,-11.7,-0.311,-0.143,,
00-0007436,Gregory Hill,RB,12,77.0,6.42,-105.1,-12.0,-1.303,-0.146,,
00-0001862,Luther Broughton,TE,14,90.4,6.46,-89.2,-11.1,-1.129,-0.146,,
00-0005231,Brian Finneran,WR,2,4.1,2.05,-27.8,-11.5,-0.343,-0.148,,
00-0017829,Jermaine Williams,RB,2,3.0,1.5,-25.1,-10.8,-0.335,-0.148,,
00-0017662,Joshua Wilcox,TE,3,7.8,2.6,-26.8,-11.3,-0.352,-0.149,,
00-0014742,Sedrick Shaw,RB,2,2.0,1.0,-27.9,-12.3,-0.336,-0.15,,
00-0010240,Stacey Mack,RB,2,4.0,2.0,-30.7,-12.7,-0.359,-0.15,,
00-0015053,Scott Slutzker,TE,7,37.9,5.41,-53.6,-13.9,-0.646,-0.151,,
00-0003128,Anthony Cline,TE,3,10.5,3.5,-26.9,-11.2,-0.356,-0.151,,
00-0015161,Edward Smith,TE,2,0.0,0.0,-24.9,-11.9,-0.31,-0.152,,
00-0009869,Jermaine Lewis,WR,10,65.8,6.58,-89.9,-9.4,-1.158,-0.153,,
00-0001532,David Boston,WR,12,80.6,6.72,-108.8,-11.1,-1.361,-0.155,,
00-0009038,Napoleon Kaufman,RB,13,85.4,6.57,-111.2,-11.2,-1.416,-0.155,,
00-0002459,Kenneth Bynum,RB,12,77.2,6.43,-103.3,-11.0,-1.313,-0.159,,
00-0005794,Jason Garrett,QB,5,23.8,4.75,-53.3,-11.9,-0.677,-0.163,,
00-0018333,Daniel Wuerffel,QB,3,10.7,3.58,-42.0,-12.9,-0.512,-0.169,,
00-0007389,Brian Hicks,RB,6,28.8,4.8,-66.0,-14.5,-0.814,-0.171,,
00-0006994,Ronnie Harris,WR,4,16.9,4.22,-46.1,-12.8,-0.585,-0.172,,
00-0001233,Eric Bieniemy,RB,4,17.1,4.28,-46.8,-14.6,-0.552,-0.173,,
