player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,wk_act,wk_res,wk_ina,wk_hurt,wk_bench,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0008442,Brad Johnson,QB,MIN,2006,15,13,29.27,2.0,0.0,nan,0.0,nan,439,0.615,6.26,0.0205,0.0342,0.06,-0.1598,1.838,0.806,0.3007,0.082,30,2.73,0.0333,0.0029,0.2333,0.0333,0,0,,,,,,,,,,,1,17,0,,,,122.2,177.5,128.2,-49.3,11.83,0.1719,159.2,18.3,0.0,16.44,10.0,-6.44
00-0021141,Joey Harrington,QB,MIA,2006,11,9,35.27,1.73,0.0,nan,0.0,nan,388,0.5747,5.76,0.0309,0.0387,0.0348,-0.1026,-2.604,0.758,0.2912,0.0541,19,0.89,0.0,-0.4551,0.3158,0.0,0,0,,,,,,,,,,,0,17,0,,,,113.1,143.5,111.1,-32.3,13.04,0.1888,136.0,7.5,0.0,14.1,12.0,-2.1
00-0021231,David Garrard,QB,JAX,2006,10,7,24.1,4.7,0.0,nan,0.0,nan,241,0.6017,7.2,0.0415,0.0373,0.0766,-0.0695,1.089,0.759,0.3361,0.0996,47,5.32,0.0,0.2019,0.4255,0.1915,0,0,,,,,,,,,,,1,17,0,,,,112.4,123.5,114.4,-9.1,12.35,0.2134,97.9,25.6,0.0,11.73,10.0,-1.73
00-0007835,Damon Huard,QB,KC,2006,10,9,24.4,0.9,0.0,nan,0.0,nan,244,0.6066,7.7,0.0451,0.0041,0.0615,0.129,-0.374,0.952,0.4344,0.0943,9,1.0,0.0,-0.9718,0.0,0.0,0,2,,,-3.0,,,-1.0,,,,,2,17,0,,,,111.4,109.3,117.4,8.1,10.93,0.1672,105.2,1.3,2.8,12.33,11.0,-1.33
00-0013042,Jake Plummer,QB,DEN,2006,12,11,26.42,3.0,0.0,nan,0.0,nan,317,0.5521,6.29,0.0347,0.041,0.0537,-0.078,-3.506,0.682,0.3249,0.0757,36,3.11,0.0278,0.0168,0.2778,0.1111,0,0,,,,,,,,,,,0,17,0,,,,111.0,146.8,115.0,-31.8,12.23,0.1965,128.6,18.2,0.0,14.04,12.0,-2.04
00-0002110,Mark Brunell,QB,WAS,2006,10,9,26.1,1.3,0.0,nan,0.0,nan,261,0.6207,6.85,0.0307,0.0153,0.044,0.0309,-1.209,1.054,0.3065,0.092,13,2.62,0.0,-0.5656,0.3077,0.0769,0,0,,,,,,,,,,,1,17,0,,,,101.0,92.1,101.0,8.9,9.21,0.1468,87.8,4.3,0.0,7.08,8.0,0.92
00-0005755,Jeff Garcia,QB,PHI,2006,8,5,23.5,3.12,0.0,nan,0.0,nan,188,0.617,6.96,0.0532,0.0106,0.0309,0.0861,0.165,0.825,0.3245,0.0851,25,3.48,0.0,-0.4455,0.32,0.2,0,0,,,,,,,,,,,0,17,0,,,,95.1,91.7,97.1,5.4,11.46,0.1576,78.1,13.6,0.0,8.83,10.0,1.17
00-0023460,Jason Campbell,QB,WAS,2006,7,4,29.57,3.29,0.0,nan,0.0,nan,207,0.5314,6.27,0.0483,0.029,0.0372,-0.0143,-4.997,0.616,0.3285,0.0628,23,4.87,0.0,0.3559,0.3478,0.2609,0,0,,,,,,,,,,,0,17,0,,,,91.1,93.4,91.1,-2.3,13.34,0.2057,82.3,11.1,0.0,8.63,10.0,1.37
00-0024408,Bruce Gradkowski,QB,TB,2006,13,12,25.23,3.15,0.0,nan,0.0,nan,328,0.5396,5.06,0.0274,0.0274,0.0708,-0.2394,-6.066,0.741,0.2409,0.0488,41,3.93,0.0,-0.1754,0.2927,0.0244,0,0,,,,,,,,,,,3,17,0,,,,88.5,126.4,94.5,-31.9,9.72,0.1603,103.2,23.2,0.0,9.82,9.0,-0.82
00-0022177,Byron Leftwich,QB,JAX,2006,6,6,30.67,4.17,0.0,nan,0.0,nan,184,0.5924,6.29,0.038,0.0272,0.0466,0.0124,-1.322,0.88,0.3152,0.0707,25,1.64,0.08,-0.237,0.2,0.0,0,0,,,,,,,,,,,0,0,12,,,,80.4,83.2,80.4,-2.8,13.87,0.2182,67.4,15.8,0.0,8.46,9.0,0.54
00-0001361,Drew Bledsoe,QB,DAL,2006,6,6,28.17,1.33,0.0,nan,0.0,nan,169,0.5325,6.89,0.0414,0.0473,0.0865,-0.0492,-3.62,0.937,0.3195,0.0828,8,3.5,0.25,0.6489,0.75,0.125,0,0,,,,,,,,,,,0,17,0,,,,71.4,82.2,73.4,-8.8,13.69,0.1798,74.4,7.8,0.0,9.36,9.0,-0.36
00-0024226,Jay Cutler,QB,DEN,2006,5,2,27.4,2.4,0.0,nan,0.0,nan,137,0.5912,7.31,0.0657,0.0365,0.0867,-0.0471,0.066,0.712,0.3504,0.073,12,1.5,0.0,-0.5601,0.0,0.0,0,0,,,,,,,,,,,1,17,0,,,,63.8,64.7,65.8,1.2,12.94,0.191,60.5,4.2,0.0,7.04,9.0,1.96
00-0006355,Trent Green,QB,KC,2006,8,5,24.75,2.38,0.0,nan,0.0,nan,198,0.6111,6.78,0.0354,0.0455,0.1081,-0.0335,5.621,0.828,0.3838,0.0657,19,3.11,0.0,-0.3056,0.2632,0.0526,0,0,,,,,,,,,,,0,17,0,,,,63.6,85.3,69.6,-15.8,10.67,0.1714,78.4,7.0,0.0,7.74,7.0,-0.74
00-0017200,Kurt Warner,QB,ARI,2006,6,4,28.0,2.17,0.0,nan,0.0,nan,168,0.6429,8.2,0.0357,0.0298,0.0769,0.057,1.302,1.069,0.375,0.0893,13,0.23,0.0,-0.395,0.2308,0.0,0,0,,,,,,,,,,,1,17,0,,,,63.4,70.9,67.4,-3.5,11.81,0.1752,68.6,2.3,0.0,6.41,6.0,-0.41
00-0022055,Seneca Wallace,QB,SEA,2006,6,6,23.5,2.17,0.0,nan,0.0,nan,141,0.5816,6.57,0.0567,0.0496,0.0844,-0.1552,-0.169,0.701,0.2979,0.078,13,9.15,0.0,0.5824,0.3846,0.3077,0,0,,,,,,,,,,,0,17,0,,,,61.0,67.1,67.0,-0.1,11.19,0.1779,58.1,9.0,0.0,6.4,8.0,1.6
00-0003739,Daunte Culpepper,QB,MIA,2006,4,4,33.5,2.75,0.0,nan,0.0,nan,134,0.6045,6.93,0.0149,0.0224,0.1299,-0.1253,-0.964,0.757,0.3284,0.0821,11,1.82,0.0909,0.0255,0.1818,0.0,0,0,,,,,,,,,,,0,0,14,,,,47.2,51.1,46.6,-4.4,12.77,0.2094,45.3,5.8,0.0,4.76,3.0,-1.76
00-0001823,Aaron Brooks,QB,LV,2006,8,6,24.0,2.75,0.0,nan,0.0,nan,192,0.5729,5.76,0.0156,0.0417,0.1193,-0.1824,-1.61,0.757,0.3125,0.0469,22,5.64,0.0,-0.428,0.2273,0.2273,0,0,,,,,,,,,,,2,17,0,,,,46.6,71.7,48.6,-23.1,8.97,0.1625,59.2,12.5,0.0,5.01,3.0,-2.01
00-0019623,Tim Rattay,QB,TB,2006,4,1,25.25,1.0,0.0,nan,0.0,nan,101,0.604,7.41,0.0396,0.0198,0.0381,0.087,-0.298,1.274,0.2574,0.0792,4,0.75,0.0,-1.2593,0.25,0.0,0,0,,,,,,,,,,,0,17,0,,,,40.2,45.3,42.2,-3.1,11.32,0.1738,40.5,4.8,0.0,6.32,4.0,-2.32
00-0023645,Derek Anderson,QB,CLE,2006,4,2,29.25,1.0,0.0,nan,0.0,nan,117,0.5641,6.78,0.0427,0.0684,0.064,-0.1918,-1.507,0.922,0.3162,0.0684,4,11.75,0.0,-0.0655,0.5,0.5,0,0,,,,,,,,,,,1,0,16,,,,38.4,36.6,38.4,1.8,9.15,0.1704,35.2,1.4,0.0,2.89,5.0,2.11
00-0000865,Charlie Batch,QB,PIT,2006,7,5,7.43,1.86,0.0,nan,0.0,nan,52,0.5769,9.17,0.0962,0.0,0.0545,0.4328,-2.024,0.856,0.4038,0.1154,13,0.92,0.0,-0.8341,0.0769,0.1538,0,0,,,,,,,,,,,1,17,0,,,,38.3,25.0,38.3,13.3,3.57,0.0528,20.8,4.2,0.0,2.91,5.0,2.09
00-0023504,Andrew Walter,QB,LV,2006,12,10,23.0,1.17,0.0,nan,0.0,nan,276,0.5326,6.08,0.0109,0.0471,0.1429,-0.317,-5.963,0.612,0.2899,0.0652,14,2.14,0.0,-1.279,0.1429,0.1429,0,0,,,,,,,,,,,3,17,0,,,,38.1,105.4,50.1,-55.3,8.78,0.1557,97.7,7.7,0.0,10.05,3.0,-7.05
00-0022164,Kyle Boller,QB,BAL,2006,4,3,13.75,5.5,0.0,nan,0.0,nan,55,0.6,8.82,0.0909,0.0364,0.0517,0.2387,-1.018,0.815,0.3636,0.0909,22,1.55,0.0,-0.3527,0.1364,0.0909,0,0,,,,,,,,,,,1,17,0,,,,36.8,28.7,36.8,8.1,7.18,0.1222,20.2,8.5,0.0,2.23,5.0,2.77
00-0024279,Tarvaris Jackson,QB,MIN,2006,4,1,20.25,4.0,0.0,nan,0.0,nan,81,0.5802,5.86,0.0247,0.0494,0.0795,-0.327,-3.269,0.78,0.2346,0.0864,16,4.94,0.0625,-0.0372,0.25,0.125,0,0,,,,,,,,,,,1,17,0,,,,30.9,42.1,30.7,-11.4,10.52,0.1707,26.2,15.9,0.0,3.21,3.0,-0.21
00-0020434,Chris Weinke,QB,CAR,2006,3,1,32.0,1.33,0.0,nan,0.0,nan,96,0.5833,6.51,0.0208,0.0417,0.0943,-0.2622,-5.017,0.752,0.2708,0.0729,4,4.0,0.0,0.0552,0.25,0.25,0,0,,,,,,,,,,,0,17,0,,,,26.6,34.0,26.6,-7.4,11.33,0.1663,32.5,1.5,0.0,2.73,2.0,-0.73
00-0020305,A.J. Feeley,QB,PHI,2006,2,1,19.0,0.5,0.0,nan,0.0,nan,38,0.6842,9.0,0.0789,0.0,0.0256,0.3999,4.179,1.213,0.3947,0.0789,1,3.0,0.0,-0.2179,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,24.0,18.7,26.0,7.3,9.36,0.1429,17.9,0.8,0.0,2.01,3.0,0.99
00-0020565,Cleo Lemon,QB,MIA,2006,4,1,17.0,0.75,0.0,nan,0.0,nan,68,0.5588,6.06,0.0294,0.0147,0.0685,-0.0333,2.315,0.63,0.3382,0.0735,3,2.33,0.0,-1.4834,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,23.2,28.8,23.2,-5.6,7.21,0.118,27.6,1.2,0.0,3.84,2.0,-1.84
00-0020613,Quinn Gray,QB,JAX,2006,1,0,22.0,2.0,0.0,nan,0.0,nan,22,0.5909,7.55,0.0,0.0,0.0435,0.233,0.0,0.709,0.3636,0.0909,2,13.0,1.0,2.0299,1.0,0.5,0,0,,,,,,,,,,,0,17,0,,,,21.2,8.5,21.2,12.7,8.53,0.1287,5.7,2.9,0.0,0.46,2.0,1.54
00-0020480,Sage Rosenfels,QB,HOU,2006,3,3,13.0,1.33,0.0,nan,0.0,nan,39,0.6923,6.79,0.0769,0.0256,0.025,0.1897,10.701,0.877,0.3846,0.1026,4,1.25,0.0,-0.1793,0.0,0.0,0,0,,,,,,,,,,,0,0,12,,,,21.1,18.0,21.1,3.1,6.0,0.0775,17.4,0.7,0.0,2.29,3.0,0.71
00-0022005,Chris Simms,QB,TB,2006,3,3,35.33,1.33,0.0,nan,0.0,nan,106,0.5472,5.52,0.0094,0.066,0.0364,-0.4014,-4.662,0.82,0.2642,0.0566,4,1.75,0.25,0.6563,0.25,0.0,0,0,,,,,,,,,,,0,0,8,,,,20.1,38.4,20.1,-18.3,12.81,0.2037,34.5,3.9,0.0,4.13,2.0,-2.13
00-0003292,Kerry Collins,QB,TEN,2006,3,3,30.0,0.0,0.0,nan,0.0,nan,90,0.4667,6.1,0.0111,0.0667,0.0426,-0.2485,-7.867,0.648,0.2889,0.1,0,,,,,,0,0,,,,,,,,,,,0,17,0,,,,16.0,27.5,16.0,-11.5,9.17,0.1464,27.5,0.0,0.0,2.22,1.0,-1.22
00-0022787,Matt Schaub,QB,ATL,2006,5,3,5.4,1.4,0.0,nan,0.0,nan,27,0.6667,7.7,0.037,0.0741,0.069,-0.1656,10.399,0.929,0.3704,0.1111,7,3.0,0.0,-0.6847,0.2857,0.1429,0,0,,,,,,,,,,,0,17,0,,,,10.4,11.7,10.4,-1.3,2.35,0.0286,10.2,1.5,0.0,1.26,1.0,-0.26
00-0010455,Jamie Martin,QB,NO,2006,1,0,24.0,0.0,0.0,nan,0.0,nan,24,0.6667,8.67,0.0417,0.0417,0.1724,-0.3733,12.412,1.169,0.25,0.1667,0,,,,,,0,0,,,,,,,,,,,0,17,0,,,,8.3,7.8,10.3,2.6,7.75,0.135,7.8,0.0,0.0,0.78,1.0,0.22
00-0024296,Charlie Whitehurst,QB,LAC,2006,2,2,0.0,1.0,0.0,nan,0.0,nan,0,,,,,,,,,,,2,6.5,0.5,1.62,0.5,0.5,0,0,,,,,,,,,,,0,17,0,,,,7.3,0.8,7.3,6.5,0.39,0.0045,0.0,0.8,0.0,0.08,1.0,0.92
00-0006423,Brian Griese,QB,CHI,2006,5,3,6.4,1.2,0.0,nan,0.0,nan,32,0.5625,6.88,0.0312,0.0625,0.0857,-0.0655,-7.531,0.884,0.3125,0.0625,6,-0.83,0.0,-1.8625,0.0,0.0,0,0,,,,,,,,,,,1,17,0,,,,6.3,9.3,6.3,-3.0,1.87,0.0248,9.8,-0.5,0.0,0.6,1.0,0.4
00-0020405,Marques Tuiasosopo,QB,LV,2006,2,2,6.5,2.0,0.0,nan,0.0,nan,13,0.4615,5.23,0.0769,0.1538,0.0,-0.2565,-14.903,0.648,0.3077,0.0769,4,7.25,0.0,0.9544,0.5,0.25,0,0,,,,,,,,,,,0,17,0,,,,5.6,6.9,5.6,-1.3,3.46,0.0473,4.5,2.4,0.0,0.43,1.0,0.57
00-0016193,Vinny Testaverde,QB,NE,2006,3,1,1.0,2.67,0.0,nan,0.0,nan,3,0.6667,9.67,0.3333,0.0,0.0,2.0767,10.87,2.636,0.6667,0.3333,8,-1.0,0.0,-0.8374,0.0,0.0,0,0,,,,,,,,,,,0,7,0,,,,4.4,1.7,4.4,2.6,0.58,0.0086,2.5,-0.8,0.0,0.5,1.0,0.5
00-0022026,Brooks Bollinger,QB,MIN,2006,2,2,9.0,0.0,0.0,nan,0.0,nan,18,0.7222,8.11,0.0,0.0556,0.25,-0.4377,11.149,1.304,0.3889,0.0556,0,,,,,,0,0,,,,,,,,,,,0,17,0,,,,3.8,5.2,3.8,-1.4,2.61,0.0384,5.2,0.0,0.0,0.6,0.0,-0.6
00-0005589,Gus Frerotte,QB,LA,2006,1,1,3.0,0.0,0.0,nan,0.0,nan,3,0.3333,9.0,0.0,0.0,0.0,0.5074,-9.665,0.474,0.3333,0.3333,0,,,,,,0,0,,,,,,,,,,,0,17,0,,,,1.1,1.1,1.1,-0.0,1.12,0.0149,1.1,0.0,0.0,0.05,0.0,-0.05
00-0018272,Anthony Wright,QB,CIN,2006,2,2,1.5,1.5,0.0,nan,0.0,nan,3,1.0,10.33,0.0,0.0,0.25,0.8408,42.716,-15.5,0.3333,0.3333,3,-1.0,0.0,-1.8485,0.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,0.9,0.9,0.9,0.0,0.47,0.0058,1.2,-0.3,0.0,0.16,0.0,-0.16
00-0023459,Aaron Rodgers,QB,GB,2006,2,2,7.5,1.0,0.0,nan,0.0,nan,15,0.4,3.07,0.0,0.0,0.1667,-0.8492,-20.421,0.305,0.1333,0.0,2,5.5,0.0,0.4812,0.5,0.0,0,0,,,,,,,,,,,0,0,11,,,,0.9,5.5,2.9,-2.6,2.76,0.0373,4.2,1.4,0.0,0.15,0.0,-0.15
00-0023859,Brett Basanez,QB,CAR,2006,1,0,11.0,1.0,0.0,nan,0.0,nan,11,0.5455,5.09,0.0,0.0909,0.0,-0.0107,-4.953,0.767,0.3636,0.0,1,2.0,0.0,-0.1904,0.0,0.0,0,0,,,,,,,,,,,0,4,0,,,,0.4,6.7,0.4,-6.2,6.69,0.103,5.9,0.8,0.0,1.15,0.0,-1.15
00-0022590,Jared Lorenzen,QB,NYG,2006,1,0,0.0,1.0,0.0,nan,0.0,nan,0,,,,,,,,,,,1,2.0,0.0,0.3284,1.0,0.0,0,0,,,,,,,,,,,0,17,0,,,,0.2,0.2,0.2,0.0,0.2,0.0032,0.0,0.2,0.0,0.0,0.0,0.0
00-0023682,Ryan Fitzpatrick,QB,LA,2006,1,0,0.0,3.0,0.0,nan,0.0,nan,0,,,,,,,,,,,3,0.0,0.0,-0.2457,0.3333,0.0,0,0,,,,,,,,,,,0,17,0,,,,0.0,-0.1,0.0,0.1,-0.06,-0.0008,0.0,-0.1,0.0,0.0,0.0,0.0
00-0021379,Patrick Ramsey,QB,NYJ,2006,1,1,1.0,0.0,0.0,nan,0.0,nan,1,0.0,0.0,0.0,0.0,0.0,-0.432,-30.596,0.0,0.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,17,0,,,,0.0,0.6,0.0,-0.6,0.6,0.0084,0.6,0.0,0.0,0.05,0.0,-0.05
